,Jeffs Rookie,Sally Souvlaki,Secret Racer,Lovely Romeo,Maggie Pearl,Kasumi Berry,Botticelli,Olive Bale
09-01-2023 11:18:09.668520,"(31.0, 65.0, 61.75675675675676)","(3.4, 5.0, 4.972727272727273)","(31.0, 38.0, 32.22222222222222)","(16.0, 24.0, 22.303030303030305)","(21.0, 44.0, 43.77777777777778)","(14.0, 23.0, 21.166666666666668)","(1.6, 1.81, 1.80376)","(8.5, 12.0, 11.346153846153847)"
09-01-2023 11:18:10.868145,"(31.0, 65.0, 61.75675675675676)","(3.4, 5.0, 4.965217391304348)","(31.0, 38.0, 32.22222222222222)","(16.0, 24.0, 22.6)","(21.0, 44.0, 41.27272727272727)","(14.0, 23.0, 21.25)","(1.6, 1.81, 1.8075)","(8.5, 12.0, 11.346153846153847)"
09-01-2023 11:18:12.095466,"(31.0, 65.0, 61.75675675675676)","(3.4, 5.1, 4.945161290322581)","(31.0, 36.0, 33.310344827586206)","(16.0, 24.0, 22.6)","(21.0, 44.0, 41.0)","(14.0, 23.0, 21.22222222222222)","(1.6, 1.81, 1.8075)","(8.5, 12.0, 11.346153846153847)"
09-01-2023 11:18:13.312102,"(31.0, 65.0, 61.75675675675676)","(3.4, 5.1, 4.928571428571428)","(31.0, 36.0, 33.310344827586206)","(16.0, 24.0, 21.529411764705884)","(21.0, 44.0, 41.0)","(14.0, 23.0, 21.22222222222222)","(1.6, 1.81, 1.8066666666666666)","(8.5, 12.0, 11.24074074074074)"
09-01-2023 11:18:14.482326,"(31.0, 65.0, 61.75675675675676)","(3.4, 5.1, 4.986206896551724)","(31.0, 36.0, 32.42857142857143)","(16.0, 24.0, 22.133333333333333)","(21.0, 44.0, 41.27272727272727)","(14.0, 23.0, 22.0)","(1.6, 1.81, 1.8244827586206898)","(8.5, 11.5, 10.755813953488373)"
09-01-2023 11:18:15.625493,"(31.0, 65.0, 63.18181818181818)","(3.4, 5.1, 4.970588235294118)","(31.0, 36.0, 32.42857142857143)","(16.0, 24.0, 22.133333333333333)","(21.0, 44.0, 41.27272727272727)","(14.0, 23.0, 21.22222222222222)","(1.6, 1.83, 1.8288)","(8.5, 11.0, 10.680555555555555)"
09-01-2023 11:18:16.798060,"(31.0, 65.0, 61.75675675675676)","(3.4, 5.1, 4.9363636363636365)","(31.0, 36.0, 32.15384615384615)","(16.0, 24.0, 22.133333333333333)","(21.0, 44.0, 41.27272727272727)","(14.0, 23.0, 21.22222222222222)","(1.6, 1.84, 1.8531578947368421)","(8.5, 11.0, 10.680555555555555)"
09-01-2023 11:18:17.933521,"(31.0, 65.0, 61.75675675675676)","(3.4, 5.0, 4.9363636363636365)","(31.0, 36.0, 32.15384615384615)","(16.0, 24.0, 22.133333333333333)","(21.0, 44.0, 41.27272727272727)","(14.0, 23.0, 21.22222222222222)","(1.6, 1.87, 1.8455555555555556)","(8.5, 11.0, 10.658536585365853)"
09-01-2023 11:18:19.121201,"(31.0, 65.0, 61.75675675675676)","(3.4, 5.0, 4.9363636363636365)","(31.0, 36.0, 32.15384615384615)","(16.0, 24.0, 22.133333333333333)","(21.0, 44.0, 41.27272727272727)","(14.0, 23.0, 21.22222222222222)","(1.6, 1.85, 1.8279310344827586)","(8.5, 11.0, 10.65)"
09-01-2023 11:18:20.352122,"(31.0, 65.0, 61.75675675675676)","(3.4, 5.0, 4.9363636363636365)","(31.0, 36.0, 32.15384615384615)","(16.0, 24.0, 22.133333333333333)","(21.0, 44.0, 41.27272727272727)","(14.0, 23.0, 21.22222222222222)","(1.6, 1.85, 1.82)","(8.5, 11.0, 10.8)"
09-01-2023 11:18:21.534982,"(31.0, 65.0, 61.75675675675676)","(3.6, 5.0, 4.966666666666667)","(31.0, 36.0, 32.15384615384615)","(17.0, 24.0, 22.133333333333333)","(26.0, 44.0, 41.27272727272727)","(14.0, 23.0, 21.22222222222222)","(1.6, 1.83, 1.8092105263157896)","(8.5, 11.0, 11.353658536585366)"
09-01-2023 11:18:22.737241,"(31.0, 65.0, 61.75675675675676)","(3.6, 5.0, 4.957142857142857)","(31.0, 36.0, 31.58823529411765)","(17.0, 24.0, 22.133333333333333)","(26.0, 44.0, 41.27272727272727)","(14.0, 23.0, 21.22222222222222)","(1.6, 1.82, 1.8092105263157896)","(8.5, 11.5, 11.454545454545455)"
09-01-2023 11:18:23.945474,"(31.0, 65.0, 61.75675675675676)","(3.6, 5.0, 4.915384615384616)","(31.0, 36.0, 31.833333333333332)","(17.0, 24.0, 22.133333333333333)","(26.0, 44.0, 41.27272727272727)","(14.0, 23.0, 21.22222222222222)","(1.6, 1.82, 1.7974285714285714)","(8.5, 11.5, 11.522727272727273)"
09-01-2023 11:18:25.124773,"(31.0, 65.0, 61.75675675675676)","(3.6, 5.0, 4.990909090909091)","(31.0, 36.0, 31.945945945945947)","(17.0, 24.0, 22.133333333333333)","(26.0, 44.0, 41.27272727272727)","(14.0, 23.0, 21.22222222222222)","(1.6, 1.8, 1.7964197530864199)","(8.5, 12.0, 11.555555555555555)"
09-01-2023 11:18:26.310391,"(31.0, 65.0, 61.75675675675676)","(3.6, 5.1, 4.990909090909091)","(31.0, 36.0, 32.15384615384615)","(17.0, 24.0, 22.133333333333333)","(26.0, 44.0, 41.27272727272727)","(14.0, 23.0, 21.22222222222222)","(1.6, 1.8, 1.7972857142857144)","(8.5, 12.0, 11.633333333333333)"
09-01-2023 11:18:27.467230,"(31.0, 65.0, 61.470588235294116)","(3.6, 5.1, 4.9941176470588236)","(31.0, 36.0, 32.333333333333336)","(17.0, 24.0, 22.133333333333333)","(26.0, 44.0, 41.27272727272727)","(14.0, 23.0, 21.22222222222222)","(1.6, 1.8, 1.7985)","(8.5, 12.5, 11.916666666666666)"
09-01-2023 11:18:28.648630,"(31.0, 65.0, 61.470588235294116)","(3.6, 5.1, 4.9941176470588236)","(31.0, 36.0, 32.333333333333336)","(17.0, 24.0, 21.75)","(26.0, 44.0, 41.27272727272727)","(14.0, 23.0, 21.285714285714285)","(1.6, 1.8, 1.7985)","(8.5, 12.0, 11.891304347826086)"
09-01-2023 11:18:29.829949,"(31.0, 65.0, 57.72727272727273)","(3.6, 5.1, 4.9941176470588236)","(31.0, 36.0, 32.333333333333336)","(17.0, 23.0, 21.428571428571427)","(26.0, 44.0, 41.27272727272727)","(14.0, 23.0, 21.285714285714285)","(1.6, 1.8, 1.798421052631579)","(8.5, 12.5, 11.891304347826086)"
09-01-2023 11:18:30.991456,"(31.0, 65.0, 57.72727272727273)","(3.6, 5.1, 4.9941176470588236)","(31.0, 36.0, 32.17391304347826)","(17.0, 23.0, 21.428571428571427)","(26.0, 44.0, 41.27272727272727)","(14.0, 23.0, 21.285714285714285)","(1.6, 1.8, 1.8044736842105265)","(8.5, 12.5, 11.891304347826086)"
09-01-2023 11:18:32.129262,"(31.0, 65.0, 58.333333333333336)","(3.6, 5.1, 4.953333333333333)","(31.0, 36.0, 32.17391304347826)","(17.0, 23.0, 21.428571428571427)","(26.0, 44.0, 41.27272727272727)","(14.0, 23.0, 21.0)","(1.6, 1.81, 1.8045454545454547)","(8.5, 12.5, 11.891304347826086)"
09-01-2023 11:18:33.297732,"(31.0, 65.0, 58.333333333333336)","(3.6, 5.1, 4.953333333333333)","(31.0, 36.0, 34.24)","(17.0, 23.0, 21.842105263157894)","(26.0, 44.0, 41.27272727272727)","(14.0, 23.0, 20.94736842105263)","(1.6, 1.81, 1.7966666666666666)","(8.5, 12.5, 11.891304347826086)"
09-01-2023 11:18:34.455573,"(31.0, 65.0, 61.896551724137936)","(3.6, 5.1, 4.983333333333333)","(31.0, 36.0, 34.27272727272727)","(17.0, 23.0, 22.142857142857142)","(26.0, 44.0, 41.27272727272727)","(14.0, 23.0, 21.11111111111111)","(1.6, 1.8, 1.7754358974358975)","(8.5, 12.5, 11.891304347826086)"
09-01-2023 11:18:35.659706,"(31.0, 65.0, 62.1875)","(3.6, 5.1, 4.983333333333333)","(31.0, 36.0, 34.470588235294116)","(17.0, 23.0, 22.142857142857142)","(26.0, 44.0, 41.27272727272727)","(14.0, 23.0, 21.11111111111111)","(1.6, 1.79, 1.7750131926121373)","(8.5, 12.5, 11.891304347826086)"
09-01-2023 11:18:36.865369,"(31.0, 65.0, 62.1875)","(3.6, 5.2, 5.019607843137255)","(31.0, 36.0, 34.470588235294116)","(17.0, 23.0, 22.142857142857142)","(26.0, 44.0, 41.27272727272727)","(14.0, 23.0, 21.11111111111111)","(1.6, 1.79, 1.7750802139037434)","(8.5, 12.5, 11.891304347826086)"
09-01-2023 11:18:38.015469,"(31.0, 65.0, 62.1875)","(3.6, 5.2, 5.0256410256410255)","(31.0, 36.0, 34.470588235294116)","(17.0, 23.0, 22.142857142857142)","(26.0, 44.0, 41.27272727272727)","(14.0, 23.0, 21.11111111111111)","(1.6, 1.79, 1.775201072386059)","(8.5, 12.5, 11.833333333333334)"
09-01-2023 11:18:39.174331,"(41.0, 65.0, 59.0)","(3.6, 5.2, 5.0125)","(31.0, 36.0, 34.470588235294116)","(17.0, 23.0, 22.142857142857142)","(26.0, 44.0, 42.0)","(15.0, 23.0, 21.11111111111111)","(1.6, 1.79, 1.7796517412935324)","(9.0, 12.5, 11.833333333333334)"
09-01-2023 11:18:40.355793,"(41.0, 65.0, 59.0)","(3.6, 5.2, 5.0125)","(31.0, 36.0, 34.470588235294116)","(17.0, 23.0, 22.142857142857142)","(26.0, 44.0, 42.61538461538461)","(15.0, 23.0, 20.94736842105263)","(1.6, 1.79, 1.7736734693877552)","(9.0, 12.5, 11.833333333333334)"
09-01-2023 11:18:41.486708,"(41.0, 65.0, 59.0)","(3.6, 5.2, 5.0125)","(31.0, 36.0, 34.470588235294116)","(17.0, 23.0, 22.6)","(26.0, 44.0, 42.61538461538461)","(15.0, 23.0, 20.94736842105263)","(1.6, 1.78, 1.7736734693877552)","(9.0, 12.5, 11.863636363636363)"
09-01-2023 11:18:42.627972,"(41.0, 65.0, 60.714285714285715)","(3.6, 5.2, 5.004347826086956)","(31.0, 36.0, 34.470588235294116)","(17.0, 23.0, 22.428571428571427)","(26.0, 44.0, 41.0)","(15.0, 23.0, 21.11111111111111)","(1.6, 1.78, 1.7736734693877552)","(9.0, 12.5, 11.8)"
09-01-2023 11:18:43.749284,"(41.0, 65.0, 63.0)","(3.6, 5.2, 5.004347826086956)","(31.0, 36.0, 34.470588235294116)","(17.0, 23.0, 22.428571428571427)","(26.0, 44.0, 40.666666666666664)","(15.0, 23.0, 21.11111111111111)","(1.6, 1.78, 1.7978947368421052)","(9.0, 12.5, 11.722222222222221)"
09-01-2023 11:18:44.767201,"(41.0, 65.0, 63.0)","(3.6, 5.1, 5.051515151515152)","(31.0, 36.0, 34.470588235294116)","(17.0, 23.0, 22.428571428571427)","(26.0, 44.0, 40.666666666666664)","(15.0, 23.0, 21.11111111111111)","(1.6, 1.8, 1.786734693877551)","(9.0, 12.5, 11.710526315789474)"
09-01-2023 11:18:45.727241,"(41.0, 65.0, 59.0)","(3.6, 5.1, 5.051515151515152)","(31.0, 36.0, 34.470588235294116)","(17.0, 23.0, 21.90909090909091)","(26.0, 44.0, 40.666666666666664)","(15.0, 23.0, 21.11111111111111)","(1.6, 1.79, 1.783943661971831)","(9.0, 12.5, 11.833333333333334)"
09-01-2023 11:18:46.748388,"(41.0, 65.0, 59.0)","(3.6, 5.1, 5.051515151515152)","(31.0, 36.0, 34.470588235294116)","(17.0, 23.0, 22.428571428571427)","(26.0, 44.0, 40.666666666666664)","(15.0, 23.0, 21.11111111111111)","(1.6, 1.79, 1.78109243697479)","(9.0, 12.0, 11.785714285714286)"
09-01-2023 11:18:47.833979,"(41.0, 65.0, 62.27272727272727)","(3.6, 5.2, 5.030769230769231)","(31.0, 36.0, 34.470588235294116)","(17.0, 23.0, 22.428571428571427)","(26.0, 44.0, 41.69230769230769)","(15.0, 23.0, 21.178571428571427)","(1.6, 1.79, 1.7806194690265487)","(9.0, 12.0, 11.75)"
09-01-2023 11:18:48.952303,"(41.0, 65.0, 62.27272727272727)","(3.6, 5.2, 5.0488888888888885)","(31.0, 36.0, 34.470588235294116)","(17.0, 23.0, 22.428571428571427)","(26.0, 44.0, 43.310344827586206)","(15.0, 23.0, 21.32)","(1.6, 1.79, 1.7806194690265487)","(9.0, 12.0, 11.75)"
09-01-2023 11:18:50.067673,"(41.0, 65.0, 63.0)","(3.6, 5.2, 5.05)","(31.0, 36.0, 34.470588235294116)","(17.0, 23.0, 22.428571428571427)","(26.0, 44.0, 43.55555555555556)","(15.0, 23.0, 21.32)","(1.6, 1.79, 1.7774418604651163)","(9.0, 12.0, 11.75)"
09-01-2023 11:18:51.224396,"(41.0, 65.0, 63.0)","(3.7, 5.2, 5.05)","(31.0, 36.0, 34.470588235294116)","(17.0, 23.0, 22.428571428571427)","(26.0, 44.0, 43.55555555555556)","(15.0, 23.0, 21.105263157894736)","(1.6, 1.78, 1.7850819672131149)","(9.0, 12.0, 11.75)"
09-01-2023 11:18:52.407012,"(41.0, 65.0, 63.0)","(3.7, 5.2, 5.1125)","(31.0, 36.0, 34.142857142857146)","(17.0, 23.0, 22.428571428571427)","(26.0, 44.0, 43.45454545454545)","(15.0, 23.0, 21.105263157894736)","(1.6, 1.79, 1.7850819672131149)","(9.0, 12.0, 11.75)"
09-01-2023 11:18:53.562424,"(41.0, 65.0, 63.0)","(3.7, 5.1, 4.992307692307692)","(31.0, 36.0, 34.142857142857146)","(17.0, 23.0, 22.333333333333332)","(26.0, 44.0, 43.166666666666664)","(15.0, 23.0, 21.105263157894736)","(1.6, 1.79, 1.7850819672131149)","(9.0, 12.0, 11.785714285714286)"
09-01-2023 11:18:54.726363,"(41.0, 65.0, 62.27272727272727)","(3.7, 5.1, 4.992307692307692)","(31.0, 36.0, 34.142857142857146)","(17.0, 23.0, 22.333333333333332)","(26.0, 44.0, 40.0)","(15.0, 23.0, 21.105263157894736)","(1.6, 1.79, 1.7850819672131149)","(9.0, 12.0, 11.785714285714286)"
09-01-2023 11:18:55.871550,"(41.0, 65.0, 62.27272727272727)","(3.7, 5.1, 4.992307692307692)","(31.0, 36.0, 34.142857142857146)","(17.0, 23.0, 22.333333333333332)","(26.0, 44.0, 40.0)","(15.0, 23.0, 21.105263157894736)","(1.6, 1.79, 1.7793333333333334)","(9.0, 12.0, 11.785714285714286)"
09-01-2023 11:18:57.051104,"(41.0, 65.0, 63.125)","(3.7, 5.2, 5.038888888888889)","(31.0, 36.0, 34.142857142857146)","(17.0, 23.0, 22.333333333333332)","(26.0, 44.0, 39.63636363636363)","(15.0, 23.0, 20.666666666666668)","(1.6, 1.78, 1.7793333333333334)","(9.0, 12.0, 11.785714285714286)"
09-01-2023 11:18:58.235946,"(41.0, 65.0, 63.125)","(3.7, 5.2, 5.0280000000000005)","(31.0, 36.0, 32.94117647058823)","(17.0, 23.0, 22.333333333333332)","(26.0, 44.0, 41.0)","(15.0, 23.0, 20.666666666666668)","(1.6, 1.78, 1.7803225806451612)","(9.0, 12.0, 11.785714285714286)"
09-01-2023 11:18:59.431701,"(41.0, 65.0, 62.27272727272727)","(3.7, 5.2, 5.025925925925926)","(31.0, 36.0, 32.94117647058823)","(17.0, 23.0, 22.333333333333332)","(26.0, 42.0, 41.2)","(15.0, 23.0, 21.133333333333333)","(1.6, 1.79, 1.7803225806451612)","(9.0, 12.0, 11.8125)"
09-01-2023 11:19:00.613737,"(41.0, 65.0, 61.8421052631579)","(3.7, 5.1, 4.975)","(31.0, 36.0, 34.074074074074076)","(17.0, 23.0, 22.428571428571427)","(26.0, 42.0, 41.2)","(15.0, 23.0, 21.105263157894736)","(1.6, 1.79, 1.7776190476190477)","(9.0, 12.0, 12.472222222222221)"
09-01-2023 11:19:01.849818,"(41.0, 65.0, 62.0)","(3.7, 5.1, 4.992307692307692)","(31.0, 36.0, 33.833333333333336)","(17.0, 23.0, 22.428571428571427)","(26.0, 42.0, 41.2)","(15.0, 23.0, 21.105263157894736)","(1.6, 1.78, 1.7849152542372881)","(9.0, 12.5, 12.473684210526315)"
09-01-2023 11:19:03.057794,"(41.0, 65.0, 62.0)","(3.7, 5.1, 4.946153846153846)","(31.0, 36.0, 32.94117647058823)","(17.0, 23.0, 22.666666666666668)","(26.0, 42.0, 41.2)","(15.0, 23.0, 21.083333333333332)","(1.6, 1.79, 1.783968253968254)","(9.0, 12.5, 12.48)"
09-01-2023 11:19:04.244732,"(41.0, 65.0, 60.714285714285715)","(3.7, 5.1, 4.9526315789473685)","(31.0, 36.0, 34.72727272727273)","(17.0, 23.0, 22.875)","(26.0, 42.0, 41.2)","(15.0, 23.0, 21.6)","(1.6, 1.79, 1.7865909090909091)","(9.0, 12.5, 12.814814814814815)"
09-01-2023 11:19:05.440458,"(41.0, 65.0, 62.64705882352941)","(3.7, 5.0, 4.974468085106383)","(31.0, 36.0, 34.92307692307692)","(17.0, 23.0, 23.035714285714285)","(26.0, 44.0, 39.6)","(15.0, 22.0, 21.7)","(1.6, 1.79, 1.786629213483146)","(9.0, 13.0, 12.733333333333333)"
09-01-2023 11:19:06.658884,"(41.0, 65.0, 64.41176470588235)","(3.7, 5.0, 4.948936170212766)","(31.0, 36.0, 34.92307692307692)","(17.0, 24.0, 23.28)","(26.0, 40.0, 39.6)","(17.0, 22.0, 21.7)","(1.6, 1.79, 1.786629213483146)","(9.0, 13.0, 12.63888888888889)"
09-01-2023 11:19:07.810268,"(41.0, 65.0, 64.41176470588235)","(3.7, 5.0, 4.922580645161291)","(31.0, 36.0, 34.13333333333333)","(17.0, 24.0, 22.92)","(26.0, 40.0, 39.0)","(17.0, 22.0, 21.4)","(1.6, 1.79, 1.7831818181818182)","(9.0, 13.0, 12.566265060240964)"
09-01-2023 11:19:08.998783,"(41.0, 65.0, 64.23076923076923)","(3.7, 5.0, 4.871428571428571)","(31.0, 36.0, 34.13333333333333)","(17.0, 24.0, 22.68)","(26.0, 40.0, 39.0)","(17.0, 22.0, 21.2)","(1.6, 1.79, 1.8052238805970149)","(9.0, 13.0, 12.571428571428571)"
09-01-2023 11:19:10.165657,"(41.0, 65.0, 64.23076923076923)","(3.7, 5.0, 4.871428571428571)","(31.0, 36.0, 34.13333333333333)","(17.0, 24.0, 22.821428571428573)","(26.0, 40.0, 39.0)","(17.0, 22.0, 21.2)","(1.6, 1.81, 1.8063636363636364)","(9.0, 13.0, 12.566666666666666)"
09-01-2023 11:19:11.338521,"(41.0, 65.0, 64.23076923076923)","(3.7, 4.9, 4.868181818181818)","(31.0, 36.0, 34.13333333333333)","(17.0, 24.0, 22.428571428571427)","(26.0, 40.0, 39.0)","(17.0, 22.0, 21.333333333333332)","(1.6, 1.81, 1.7997297297297297)","(9.0, 13.0, 12.524390243902438)"
09-01-2023 11:19:12.560354,"(41.0, 65.0, 64.5)","(3.7, 4.9, 4.816363636363636)","(31.0, 36.0, 34.08695652173913)","(17.0, 24.0, 22.533333333333335)","(26.0, 40.0, 39.0)","(17.0, 24.0, 22.772727272727273)","(1.6, 1.81, 1.8038461538461539)","(9.0, 13.0, 12.5)"
09-01-2023 11:19:13.785745,"(41.0, 65.0, 64.41176470588235)","(3.7, 4.9, 4.814035087719298)","(31.0, 36.0, 34.08695652173913)","(17.0, 24.0, 22.533333333333335)","(26.0, 40.0, 39.0)","(17.0, 24.0, 22.5)","(1.6, 1.81, 1.8048387096774194)","(9.0, 13.0, 12.532608695652174)"
09-01-2023 11:19:14.985095,"(41.0, 65.0, 64.41176470588235)","(3.7, 4.9, 4.866216216216216)","(31.0, 36.0, 32.333333333333336)","(17.0, 24.0, 22.533333333333335)","(26.0, 40.0, 39.0)","(17.0, 24.0, 22.5)","(1.6, 1.81, 1.8048387096774194)","(9.0, 13.0, 12.5)"
09-01-2023 11:19:16.215222,"(41.0, 65.0, 64.23076923076923)","(3.7, 4.9, 4.8420289855072465)","(31.0, 36.0, 32.333333333333336)","(17.0, 24.0, 22.533333333333335)","(26.0, 40.0, 39.0)","(17.0, 24.0, 22.5)","(1.6, 1.81, 1.7938297872340425)","(9.0, 13.0, 13.102941176470589)"
09-01-2023 11:19:17.449969,"(41.0, 65.0, 64.44444444444444)","(3.7, 4.9, 4.822500000000001)","(31.0, 36.0, 32.333333333333336)","(17.0, 24.0, 22.952380952380953)","(26.0, 40.0, 39.0)","(17.0, 24.0, 22.714285714285715)","(1.6, 1.81, 1.7947368421052632)","(9.0, 13.5, 12.875)"
09-01-2023 11:19:18.680472,"(41.0, 65.0, 64.56521739130434)","(3.7, 4.9, 4.778651685393259)","(31.0, 36.0, 32.333333333333336)","(17.0, 24.0, 23.083333333333332)","(26.0, 40.0, 39.0)","(17.0, 24.0, 22.714285714285715)","(1.6, 1.8, 1.7947368421052632)","(9.0, 13.5, 12.894736842105264)"
09-01-2023 11:19:19.895313,"(41.0, 65.0, 64.56521739130434)","(3.7, 4.9, 4.778651685393259)","(31.0, 36.0, 32.333333333333336)","(17.0, 24.0, 22.952380952380953)","(26.0, 40.0, 39.0)","(17.0, 24.0, 22.714285714285715)","(1.6, 1.8, 1.7947368421052632)","(9.0, 13.5, 12.894736842105264)"
09-01-2023 11:19:21.047439,"(41.0, 65.0, 64.56521739130434)","(3.7, 4.9, 4.766666666666667)","(31.0, 36.0, 32.333333333333336)","(17.0, 24.0, 22.533333333333335)","(26.0, 40.0, 39.42857142857143)","(17.0, 24.0, 22.5)","(1.6, 1.8, 1.8245833333333334)","(9.0, 13.5, 12.808823529411764)"
09-01-2023 11:19:22.233680,"(41.0, 65.0, 64.44444444444444)","(3.7, 4.8, 4.7153846153846155)","(31.0, 36.0, 32.333333333333336)","(17.0, 24.0, 22.533333333333335)","(26.0, 40.0, 38.526315789473685)","(17.0, 24.0, 23.0)","(1.6, 1.83, 1.823448275862069)","(9.0, 13.5, 12.864864864864865)"
09-01-2023 11:19:23.392134,"(41.0, 65.0, 64.44444444444444)","(3.7, 4.8, 4.7153846153846155)","(31.0, 36.0, 32.333333333333336)","(17.0, 24.0, 22.533333333333335)","(26.0, 42.0, 38.526315789473685)","(17.0, 24.0, 22.772727272727273)","(1.6, 1.83, 1.823448275862069)","(9.0, 13.5, 12.864864864864865)"
09-01-2023 11:19:24.581666,"(41.0, 65.0, 64.16666666666667)","(3.7, 4.8, 4.7214285714285715)","(31.0, 36.0, 32.333333333333336)","(17.0, 24.0, 22.6)","(26.0, 42.0, 39.0)","(17.0, 24.0, 21.208333333333332)","(1.6, 1.83, 1.8221875)","(9.0, 13.5, 12.933734939759036)"
09-01-2023 11:19:25.770772,"(41.0, 70.0, 65.33333333333333)","(3.7, 4.8, 4.729577464788733)","(31.0, 36.0, 32.333333333333336)","(17.0, 23.0, 22.6)","(26.0, 42.0, 39.0)","(17.0, 22.0, 20.695652173913043)","(1.6, 1.83, 1.8220634920634922)","(9.0, 13.5, 12.991803278688524)"
09-01-2023 11:19:26.966099,"(41.0, 70.0, 65.33333333333333)","(3.7, 4.8, 4.717910447761194)","(31.0, 36.0, 34.95652173913044)","(17.0, 23.0, 22.6)","(26.0, 42.0, 39.0)","(17.0, 21.0, 20.61111111111111)","(1.6, 1.83, 1.8220634920634922)","(9.0, 13.5, 13.007042253521126)"
09-01-2023 11:19:28.175774,"(41.0, 70.0, 65.33333333333333)","(3.7, 4.8, 4.7214285714285715)","(31.0, 36.0, 35.07692307692308)","(17.0, 23.0, 22.5)","(26.0, 42.0, 38.526315789473685)","(17.0, 21.0, 20.61111111111111)","(1.6, 1.83, 1.8233333333333335)","(9.0, 13.5, 12.96875)"
09-01-2023 11:19:29.387631,"(41.0, 70.0, 64.16666666666667)","(3.7, 4.8, 4.7214285714285715)","(31.0, 36.0, 35.07692307692308)","(17.0, 23.0, 22.5)","(26.0, 42.0, 38.526315789473685)","(17.0, 21.0, 20.61111111111111)","(1.6, 1.83, 1.8233333333333335)","(9.0, 13.5, 12.96875)"
09-01-2023 11:19:30.608076,"(41.0, 70.0, 64.16666666666667)","(3.7, 4.8, 4.719354838709678)","(31.0, 36.0, 35.351351351351354)","(17.0, 23.0, 22.6)","(26.0, 42.0, 39.55555555555556)","(17.0, 21.0, 20.61111111111111)","(1.6, 1.83, 1.8249019607843138)","(9.0, 13.5, 12.96875)"
09-01-2023 11:19:31.795183,"(41.0, 70.0, 65.33333333333333)","(3.7, 4.8, 4.691304347826087)","(31.0, 36.0, 35.351351351351354)","(17.0, 23.0, 22.6)","(26.0, 42.0, 39.55555555555556)","(17.0, 21.0, 20.5625)","(1.6, 1.83, 1.8210638297872341)","(9.0, 13.5, 12.95945945945946)"
09-01-2023 11:19:32.979759,"(41.0, 70.0, 65.33333333333333)","(3.7, 4.8, 4.691304347826087)","(31.0, 36.0, 35.351351351351354)","(17.0, 23.0, 22.6)","(26.0, 42.0, 39.55555555555556)","(17.0, 21.0, 20.5625)","(1.6, 1.83, 1.8238297872340425)","(9.0, 13.5, 12.964285714285714)"
09-01-2023 11:19:34.176818,"(41.0, 70.0, 65.33333333333333)","(3.7, 4.7, 4.655813953488372)","(31.0, 36.0, 33.5)","(17.0, 23.0, 22.333333333333332)","(26.0, 42.0, 39.130434782608695)","(15.0, 21.0, 21.37142857142857)","(1.6, 1.84, 1.8286315789473684)","(9.0, 13.0, 12.955555555555556)"
09-01-2023 11:19:35.388562,"(41.0, 70.0, 63.63636363636363)","(3.7, 4.7, 4.643283582089552)","(31.0, 36.0, 33.5)","(17.0, 24.0, 22.266666666666666)","(26.0, 42.0, 39.130434782608695)","(15.0, 22.0, 21.37142857142857)","(1.6, 1.84, 1.827865168539326)","(9.0, 13.0, 12.955555555555556)"
09-01-2023 11:19:36.561430,"(41.0, 70.0, 63.63636363636363)","(3.7, 4.7, 4.695081967213114)","(31.0, 36.0, 35.4)","(17.0, 24.0, 23.238095238095237)","(26.0, 42.0, 39.3)","(15.0, 22.0, 21.542857142857144)","(1.6, 1.84, 1.7863636363636364)","(9.0, 13.0, 13.088235294117647)"
09-01-2023 11:19:37.736376,"(41.0, 70.0, 65.71428571428571)","(3.7, 4.8, 4.7272727272727275)","(31.0, 36.0, 35.77777777777778)","(17.0, 24.0, 23.565217391304348)","(26.0, 42.0, 39.142857142857146)","(17.0, 22.0, 21.558823529411764)","(1.6, 1.8, 1.7911764705882354)","(9.0, 13.5, 13.093023255813954)"
09-01-2023 11:19:38.921553,"(41.0, 70.0, 65.71428571428571)","(3.7, 4.8, 4.7272727272727275)","(31.0, 38.0, 35.51724137931034)","(17.0, 24.0, 23.473684210526315)","(26.0, 42.0, 39.142857142857146)","(17.0, 22.0, 21.558823529411764)","(1.6, 1.8, 1.7911764705882354)","(9.0, 13.5, 13.047619047619047)"
09-01-2023 11:19:40.146025,"(41.0, 70.0, 65.33333333333333)","(3.7, 4.8, 4.78232044198895)","(31.0, 38.0, 34.0)","(17.0, 24.0, 23.23076923076923)","(26.0, 42.0, 38.666666666666664)","(17.0, 22.0, 21.083333333333332)","(1.6, 1.8, 1.7923076923076924)","(9.0, 13.5, 13.011111111111111)"
09-01-2023 11:19:41.351754,"(41.0, 70.0, 63.63636363636363)","(3.6, 4.8, 4.794968553459119)","(26.0, 38.0, 33.714285714285715)","(17.0, 24.0, 23.0)","(26.0, 42.0, 38.666666666666664)","(17.0, 22.0, 21.083333333333332)","(1.6, 1.8, 1.7926829268292683)","(9.0, 13.5, 12.767857142857142)"
09-01-2023 11:19:42.560319,"(41.0, 70.0, 63.63636363636363)","(3.6, 4.8, 4.783425414364641)","(26.0, 38.0, 33.714285714285715)","(17.0, 24.0, 23.0)","(26.0, 42.0, 38.666666666666664)","(17.0, 22.0, 21.083333333333332)","(1.6, 1.8, 1.788)","(9.0, 13.0, 12.8125)"
