,My Defence,Bidgee Babe,Rickingrace,Infinite Hope,Shirley Hall,Shez A Warrior,Movintohellandback,Aliski
09-01-2023 12:19:35.741122,"(2.9, 3.75, 3.1966666666666668)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 111.25)","(3.5, 6.6, 5.8625)","(12.0, 23.0, 11.646153846153846)","(26.0, 220.0, 96.25)","(3.0, 5.0, 4.066666666666666)","(61.0, 220.0, 111.25)"
09-01-2023 12:19:36.797309,"(2.9, 3.75, 3.1966666666666668)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 111.25)","(3.5, 6.6, 5.8625)","(12.0, 23.0, 11.646153846153846)","(26.0, 220.0, 96.25)","(3.0, 5.0, 4.066666666666666)","(61.0, 220.0, 111.25)"
09-01-2023 12:19:37.822106,"(2.9, 3.75, 3.1966666666666668)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 111.25)","(3.5, 6.6, 5.8625)","(12.0, 23.0, 11.646153846153846)","(26.0, 220.0, 96.25)","(3.0, 5.0, 4.066666666666666)","(61.0, 220.0, 111.25)"
09-01-2023 12:19:38.881839,"(2.9, 3.75, 3.1966666666666668)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 111.25)","(3.5, 6.6, 5.8625)","(12.0, 23.0, 11.646153846153846)","(26.0, 220.0, 96.25)","(3.0, 5.0, 4.066666666666666)","(61.0, 220.0, 111.25)"
09-01-2023 12:19:39.922830,"(2.9, 3.75, 3.1966666666666668)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 111.25)","(3.5, 6.6, 5.8625)","(12.0, 23.0, 11.646153846153846)","(26.0, 220.0, 96.25)","(3.0, 5.0, 4.066666666666666)","(61.0, 220.0, 111.25)"
09-01-2023 12:19:40.992972,"(2.9, 3.75, 3.1966666666666668)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 111.25)","(3.5, 6.6, 5.8625)","(12.0, 23.0, 11.646153846153846)","(26.0, 220.0, 96.25)","(3.0, 5.0, 4.066666666666666)","(61.0, 220.0, 111.25)"
09-01-2023 12:19:42.041401,"(2.9, 3.75, 3.1966666666666668)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 111.25)","(3.5, 6.6, 5.8625)","(12.0, 23.0, 11.646153846153846)","(26.0, 220.0, 96.25)","(3.0, 5.0, 4.066666666666666)","(61.0, 220.0, 111.25)"
09-01-2023 12:19:43.083559,"(2.9, 3.75, 3.1966666666666668)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 111.25)","(3.5, 6.6, 5.8625)","(12.0, 23.0, 11.646153846153846)","(26.0, 220.0, 96.25)","(3.0, 5.0, 4.066666666666666)","(61.0, 220.0, 111.25)"
09-01-2023 12:19:44.161676,"(2.9, 3.75, 3.1966666666666668)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 111.25)","(3.5, 6.6, 5.8625)","(12.0, 23.0, 11.646153846153846)","(26.0, 220.0, 96.25)","(3.0, 5.0, 4.066666666666666)","(61.0, 220.0, 111.25)"
09-01-2023 12:19:45.271728,"(2.9, 3.75, 3.1966666666666668)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 111.25)","(3.5, 6.6, 5.8625)","(12.0, 23.0, 11.646153846153846)","(26.0, 220.0, 96.25)","(3.0, 5.0, 4.066666666666666)","(61.0, 220.0, 111.25)"
09-01-2023 12:19:46.372283,"(2.9, 3.75, 3.1966666666666668)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 111.25)","(3.5, 6.6, 5.8625)","(12.0, 23.0, 11.646153846153846)","(26.0, 220.0, 96.25)","(3.0, 5.0, 4.066666666666666)","(61.0, 220.0, 111.25)"
09-01-2023 12:19:47.479798,"(2.9, 3.75, 3.1966666666666668)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 111.25)","(3.5, 6.6, 5.8625)","(12.0, 23.0, 11.646153846153846)","(26.0, 220.0, 96.25)","(3.0, 5.0, 4.066666666666666)","(61.0, 220.0, 111.25)"
09-01-2023 12:19:48.578014,"(2.9, 3.75, 3.1966666666666668)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 104.0)","(3.5, 6.6, 5.8625)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 4.066666666666666)","(61.0, 220.0, 124.0)"
09-01-2023 12:19:49.668179,"(2.9, 3.75, 3.1966666666666668)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 6.6, 5.8625)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 4.066666666666666)","(61.0, 220.0, 124.0)"
09-01-2023 12:19:50.782480,"(2.9, 3.75, 3.1275)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 6.6, 5.8625)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 4.066666666666666)","(61.0, 220.0, 124.0)"
09-01-2023 12:19:51.848788,"(2.9, 3.75, 3.252)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 6.6, 5.8625)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 4.066666666666666)","(61.0, 220.0, 124.0)"
09-01-2023 12:19:52.924085,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 6.6, 5.8625)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 4.066666666666666)","(61.0, 220.0, 124.0)"
09-01-2023 12:19:54.048305,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 6.6, 5.8625)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 4.066666666666666)","(61.0, 220.0, 124.0)"
09-01-2023 12:19:55.146836,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 6.6, 5.8625)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 4.066666666666666)","(61.0, 220.0, 124.0)"
09-01-2023 12:19:56.220927,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 6.6, 5.8625)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 4.066666666666666)","(61.0, 220.0, 124.0)"
09-01-2023 12:19:57.358455,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 6.6, 5.8625)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 4.066666666666666)","(61.0, 220.0, 124.0)"
09-01-2023 12:19:58.497636,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 6.6, 5.8625)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 4.066666666666666)","(61.0, 220.0, 124.0)"
09-01-2023 12:19:59.607249,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 6.6, 5.8625)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 4.066666666666666)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:00.741688,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 6.6, 5.8625)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 4.066666666666666)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:01.825938,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 6.6, 5.8625)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 4.066666666666666)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:02.904380,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 6.6, 5.8625)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.95)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:04.024575,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 6.6, 5.8625)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.95)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:05.098322,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 6.6, 5.8625)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:06.167638,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 6.6, 5.8625)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:07.195989,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 6.6, 5.8625)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:08.221322,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 6.6, 5.8625)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:09.229700,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 6.6, 5.8625)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:10.225779,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 6.6, 5.8625)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:11.261157,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 6.6, 5.8625)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:12.342276,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 6.6, 5.8625)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:13.417976,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 6.6, 5.8625)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:14.510916,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 6.6, 5.616666666666666)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:15.637793,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 6.6, 5.616666666666666)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:16.693853,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 6.6, 5.616666666666666)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:17.770604,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 5.5, 5.235714285714286)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:18.882362,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 5.5, 5.235714285714286)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:19.974780,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 5.8, 5.492857142857142)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:21.037882,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 5.8, 5.492857142857142)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:22.134554,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 5.8, 5.492857142857142)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:23.186250,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 5.8, 5.492857142857142)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:24.235905,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 5.8, 5.492857142857142)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:25.275451,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 5.8, 5.492857142857142)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:26.310707,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 5.8, 5.492857142857142)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:27.331554,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 5.8, 5.492857142857142)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:28.355316,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 5.8, 5.492857142857142)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:29.415053,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 5.8, 5.492857142857142)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:30.485323,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 5.8, 5.492857142857142)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:31.590128,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 5.8, 5.492857142857142)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:32.641335,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 5.8, 5.492857142857142)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:33.685541,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 5.8, 5.492857142857142)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:34.759784,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 5.8, 5.492857142857142)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:35.872138,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 5.8, 5.492857142857142)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:36.974243,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 5.8, 5.492857142857142)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:38.088221,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 5.8, 5.492857142857142)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:39.203096,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 5.8, 5.492857142857142)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:40.293113,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 5.8, 5.492857142857142)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:41.397430,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 5.8, 5.492857142857142)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:42.500618,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 5.8, 5.492857142857142)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:43.576007,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 5.8, 5.492857142857142)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:44.651047,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 5.8, 5.492857142857142)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:45.716831,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 5.8, 5.492857142857142)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:46.759366,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 5.8, 5.492857142857142)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:47.862685,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 5.8, 5.492857142857142)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:48.923746,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 5.8, 5.492857142857142)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:49.972266,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 5.8, 5.492857142857142)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:51.038078,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 5.8, 5.492857142857142)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:52.100624,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 5.8, 5.492857142857142)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:53.148436,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 5.8, 5.492857142857142)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:54.203798,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 5.8, 5.492857142857142)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:55.236491,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 5.8, 5.492857142857142)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:56.260242,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 5.8, 5.492857142857142)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:57.330665,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 5.8, 5.492857142857142)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:58.344158,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 5.8, 5.492857142857142)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:20:59.428230,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 5.8, 5.492857142857142)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:21:00.501901,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 5.8, 5.492857142857142)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:21:01.555595,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 5.8, 5.492857142857142)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:21:02.650473,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 5.8, 5.492857142857142)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:21:03.704448,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 5.8, 5.492857142857142)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
09-01-2023 12:21:04.770903,"(2.9, 3.75, 3.473333333333333)","(5.5, 8.2, 7.877777777777777)","(61.0, 220.0, 90.0)","(3.5, 5.8, 5.492857142857142)","(12.0, 23.0, 13.16)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 3.5142857142857142)","(61.0, 220.0, 124.0)"
