,Sorrento Breeze,Katara Love,Say Some Words,Easy Eddie,Mean Pop
06-01-2023 11:35:32.391854,"(3.9, 6.6, 4.179310344827586)","(13.0, 30.0, 20.833333333333332)","(1.35, 1.42, 1.414)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:35:33.201479,"(3.9, 6.6, 4.179310344827586)","(13.0, 30.0, 20.833333333333332)","(1.35, 1.42, 1.414)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:35:34.106699,"(3.9, 6.6, 4.179310344827586)","(13.0, 30.0, 20.833333333333332)","(1.35, 1.42, 1.414)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:35:34.962155,"(3.9, 6.6, 4.179310344827586)","(13.0, 30.0, 20.833333333333332)","(1.35, 1.42, 1.414)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:35:35.764406,"(3.9, 6.6, 4.179310344827586)","(13.0, 30.0, 20.833333333333332)","(1.35, 1.42, 1.414)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:35:36.657974,"(3.9, 6.6, 4.179310344827586)","(13.0, 30.0, 20.833333333333332)","(1.35, 1.42, 1.414)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:35:37.510317,"(3.9, 6.6, 4.179310344827586)","(13.0, 30.0, 20.833333333333332)","(1.35, 1.42, 1.414)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:35:38.365645,"(3.9, 6.6, 4.179310344827586)","(13.0, 30.0, 20.833333333333332)","(1.35, 1.42, 1.414)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:35:39.251220,"(3.9, 6.6, 4.179310344827586)","(13.0, 30.0, 20.833333333333332)","(1.35, 1.42, 1.414)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:35:40.120404,"(3.9, 6.6, 4.179310344827586)","(13.0, 30.0, 20.833333333333332)","(1.35, 1.42, 1.414)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:35:41.003814,"(3.9, 6.6, 4.179310344827586)","(13.0, 30.0, 20.833333333333332)","(1.35, 1.42, 1.414)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:35:41.812481,"(3.9, 6.6, 4.179310344827586)","(13.0, 30.0, 20.833333333333332)","(1.35, 1.42, 1.414)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:35:42.655285,"(3.9, 6.6, 4.179310344827586)","(13.0, 30.0, 20.833333333333332)","(1.35, 1.42, 1.414)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:35:43.546173,"(3.9, 6.6, 4.179310344827586)","(13.0, 30.0, 20.833333333333332)","(1.35, 1.42, 1.414)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:35:44.402914,"(3.9, 6.6, 4.252173913043478)","(13.0, 30.0, 20.833333333333332)","(1.35, 1.42, 1.414)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:35:45.216884,"(3.9, 6.6, 4.179310344827586)","(13.0, 30.0, 20.833333333333332)","(1.35, 1.42, 1.414)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:35:46.064958,"(3.9, 6.6, 4.179310344827586)","(13.0, 30.0, 20.833333333333332)","(1.35, 1.42, 1.414)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:35:46.904793,"(3.9, 6.6, 4.179310344827586)","(13.0, 30.0, 20.833333333333332)","(1.35, 1.42, 1.414)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:35:47.766554,"(3.9, 6.6, 4.179310344827586)","(13.0, 30.0, 20.833333333333332)","(1.35, 1.42, 1.414)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:35:48.681225,"(3.9, 6.6, 4.179310344827586)","(13.0, 30.0, 20.833333333333332)","(1.35, 1.42, 1.414)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:35:49.527358,"(3.9, 6.6, 4.179310344827586)","(13.0, 30.0, 20.833333333333332)","(1.35, 1.42, 1.414)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:35:50.348342,"(3.9, 6.6, 4.179310344827586)","(13.0, 30.0, 20.833333333333332)","(1.35, 1.42, 1.414)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:35:51.248953,"(3.9, 6.6, 4.179310344827586)","(13.0, 30.0, 20.833333333333332)","(1.35, 1.42, 1.414)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:35:52.125238,"(3.9, 6.6, 4.179310344827586)","(13.0, 30.0, 20.833333333333332)","(1.35, 1.42, 1.414)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:35:52.969565,"(3.9, 6.6, 4.179310344827586)","(13.0, 30.0, 20.833333333333332)","(1.35, 1.42, 1.414)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:35:53.834128,"(3.9, 6.6, 4.179310344827586)","(13.0, 30.0, 20.833333333333332)","(1.35, 1.42, 1.414)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:35:54.722875,"(3.9, 6.6, 4.0928571428571425)","(13.0, 30.0, 19.6875)","(1.35, 1.68, 1.6428571428571428)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:35:55.596321,"(3.9, 6.6, 4.0928571428571425)","(13.0, 30.0, 19.6875)","(1.35, 1.68, 1.4728571428571429)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:35:56.470107,"(3.9, 6.6, 4.0928571428571425)","(13.0, 30.0, 19.6875)","(1.35, 1.68, 1.6228571428571428)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:35:57.266568,"(3.9, 6.6, 4.0928571428571425)","(13.0, 30.0, 19.6875)","(1.35, 1.68, 1.6383333333333332)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:35:58.062132,"(3.9, 6.6, 4.0928571428571425)","(13.0, 30.0, 19.6875)","(1.35, 1.68, 1.4728571428571429)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:35:58.926070,"(3.9, 6.6, 4.0928571428571425)","(13.0, 30.0, 19.6875)","(1.35, 1.68, 1.4728571428571429)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:35:59.856033,"(3.9, 6.6, 4.0928571428571425)","(13.0, 30.0, 19.6875)","(1.35, 1.68, 1.4728571428571429)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:36:00.800571,"(3.9, 6.6, 4.0928571428571425)","(13.0, 29.0, 25.125)","(1.35, 1.68, 1.4728571428571429)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:36:01.706812,"(3.9, 6.6, 4.0928571428571425)","(13.0, 29.0, 25.125)","(1.35, 1.68, 1.4728571428571429)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:36:02.549745,"(3.9, 6.6, 4.0928571428571425)","(13.0, 29.0, 25.125)","(1.35, 1.68, 1.4728571428571429)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:36:03.370473,"(3.9, 6.6, 4.0928571428571425)","(13.0, 29.0, 25.125)","(1.35, 1.67, 1.47)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:36:04.221583,"(3.9, 6.6, 4.0928571428571425)","(13.0, 29.0, 25.125)","(1.35, 1.67, 1.47)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:36:05.079043,"(3.9, 5.7, 4.414285714285715)","(13.0, 29.0, 25.125)","(1.35, 1.66, 1.5885714285714285)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:36:05.940578,"(3.9, 6.6, 4.0928571428571425)","(13.0, 29.0, 25.125)","(1.35, 1.66, 1.628)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:36:06.824329,"(3.9, 6.6, 4.0928571428571425)","(13.0, 29.0, 25.125)","(1.35, 1.66, 1.48)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:36:07.673225,"(3.9, 6.6, 4.0928571428571425)","(13.0, 29.0, 25.125)","(1.35, 1.66, 1.48)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:36:08.503590,"(3.9, 6.6, 4.0928571428571425)","(13.0, 29.0, 25.125)","(1.35, 1.66, 1.48)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:36:09.331715,"(3.9, 6.6, 4.0928571428571425)","(13.0, 29.0, 25.125)","(1.35, 1.66, 1.48)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:36:10.180069,"(3.9, 6.6, 4.0928571428571425)","(13.0, 29.0, 25.125)","(1.35, 1.66, 1.48)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:36:10.986243,"(3.9, 6.4, 4.455555555555556)","(13.0, 29.0, 25.125)","(1.35, 1.65, 1.4845454545454544)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:36:11.868409,"(3.9, 6.2, 5.433333333333334)","(13.0, 29.0, 25.125)","(1.35, 1.65, 1.4845454545454544)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:36:12.821065,"(3.9, 6.2, 5.433333333333334)","(13.0, 29.0, 25.125)","(1.35, 1.66, 1.48)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:36:13.751298,"(3.9, 6.4, 5.566666666666666)","(13.0, 29.0, 25.125)","(1.35, 1.66, 1.48)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:36:14.598567,"(3.9, 6.4, 5.566666666666666)","(13.0, 29.0, 25.125)","(1.35, 1.66, 1.48)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:36:15.420527,"(3.9, 6.4, 5.566666666666666)","(13.0, 29.0, 25.125)","(1.35, 1.66, 1.48)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:36:16.270202,"(3.9, 6.4, 5.566666666666666)","(13.0, 29.0, 25.125)","(1.35, 1.66, 1.48)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:36:17.150312,"(3.9, 6.4, 5.566666666666666)","(13.0, 29.0, 25.125)","(1.35, 1.66, 1.48)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:36:18.023513,"(3.9, 6.4, 5.566666666666666)","(13.0, 29.0, 25.125)","(1.35, 1.66, 1.48)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:36:18.935055,"(3.9, 6.4, 5.566666666666666)","(13.0, 29.0, 25.125)","(1.35, 1.66, 1.48)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:36:19.769342,"(3.9, 6.4, 5.566666666666666)","(13.0, 29.0, 25.125)","(1.35, 1.66, 1.48)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:36:20.551614,"(3.9, 6.4, 5.566666666666666)","(13.0, 29.0, 25.125)","(1.35, 1.66, 1.48)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:36:21.462810,"(3.9, 6.4, 5.566666666666666)","(13.0, 29.0, 25.125)","(1.35, 1.66, 1.48)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:36:22.369998,"(3.9, 6.4, 5.566666666666666)","(13.0, 29.0, 25.125)","(1.35, 1.66, 1.48)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:36:23.265124,"(3.9, 6.4, 5.566666666666666)","(13.0, 29.0, 25.125)","(1.35, 1.66, 1.48)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:36:24.211716,"(3.9, 6.4, 5.566666666666666)","(13.0, 29.0, 25.125)","(1.35, 1.66, 1.48)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:36:25.088782,"(3.9, 6.4, 5.566666666666666)","(13.0, 29.0, 25.125)","(1.35, 1.66, 1.48)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:36:25.920538,"(3.9, 6.4, 5.566666666666666)","(13.0, 29.0, 25.125)","(1.35, 1.66, 1.48)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:36:26.763229,"(3.9, 6.4, 5.566666666666666)","(13.0, 29.0, 25.125)","(1.35, 1.66, 1.48)","(14.0, 36.0, 31.333333333333336)","(10.0, 18.5, 16.68)"
06-01-2023 11:36:27.635752,"(3.9, 6.4, 5.566666666666666)","(13.0, 29.0, 25.125)","(1.35, 1.66, 1.48)","(14.0, 36.0, 24.333333333333332)","(10.0, 18.5, 16.68)"
06-01-2023 11:36:28.523044,"(3.9, 6.4, 5.566666666666666)","(13.0, 29.0, 25.125)","(1.35, 1.66, 1.48)","(14.0, 42.0, 25.333333333333332)","(10.0, 18.5, 16.68)"
06-01-2023 11:36:29.354318,"(3.9, 6.4, 5.566666666666666)","(13.0, 29.0, 25.125)","(1.35, 1.66, 1.48)","(14.0, 42.0, 26.615384615384617)","(10.0, 18.5, 16.68)"
06-01-2023 11:36:30.196091,"(3.9, 6.4, 5.566666666666666)","(13.0, 29.0, 25.125)","(1.35, 1.66, 1.48)","(14.0, 42.0, 29.333333333333332)","(10.0, 18.5, 16.68)"
06-01-2023 11:36:31.128544,"(3.9, 6.4, 5.566666666666666)","(13.0, 29.0, 25.125)","(1.35, 1.66, 1.48)","(14.0, 42.0, 29.333333333333332)","(10.0, 18.5, 16.68)"
06-01-2023 11:36:31.985237,"(3.9, 6.4, 5.566666666666666)","(13.0, 29.0, 25.125)","(1.35, 1.66, 1.48)","(14.0, 42.0, 29.333333333333332)","(10.0, 18.5, 16.68)"
06-01-2023 11:36:32.794863,"(3.9, 5.6, 4.277777777777778)","(13.0, 29.0, 25.125)","(1.35, 1.66, 1.5910344827586207)","(14.0, 42.0, 29.333333333333332)","(10.0, 18.5, 16.68)"
06-01-2023 11:36:33.598123,"(3.9, 5.5, 4.966666666666667)","(13.0, 29.0, 25.125)","(1.35, 1.65, 1.5725806451612903)","(14.0, 42.0, 29.333333333333332)","(10.0, 18.5, 16.68)"
06-01-2023 11:36:34.512622,"(3.9, 5.5, 4.966666666666667)","(13.0, 29.0, 25.125)","(1.35, 1.65, 1.5725806451612903)","(14.0, 42.0, 29.333333333333332)","(10.0, 18.5, 16.68)"
06-01-2023 11:36:35.398633,"(3.9, 5.5, 4.966666666666667)","(13.0, 29.0, 25.125)","(1.35, 1.65, 1.5725806451612903)","(14.0, 42.0, 29.333333333333332)","(10.0, 18.5, 16.68)"
06-01-2023 11:36:36.296525,"(3.9, 6.6, 4.107692307692307)","(13.0, 29.0, 25.125)","(1.35, 1.65, 1.6124999999999998)","(14.0, 42.0, 29.333333333333332)","(10.0, 18.5, 16.68)"
06-01-2023 11:36:37.197370,"(3.9, 6.2, 4.488888888888889)","(13.0, 29.0, 25.125)","(1.35, 1.65, 1.6124999999999998)","(14.0, 42.0, 29.333333333333332)","(10.0, 18.5, 16.68)"
06-01-2023 11:36:38.099383,"(3.9, 6.2, 4.858333333333333)","(13.0, 29.0, 25.125)","(1.35, 1.65, 1.4642857142857142)","(14.0, 42.0, 29.333333333333332)","(10.0, 18.5, 16.68)"
06-01-2023 11:36:38.892850,"(3.9, 6.2, 4.488888888888889)","(13.0, 29.0, 25.125)","(1.35, 1.64, 1.4809090909090907)","(14.0, 42.0, 29.333333333333332)","(10.0, 18.5, 16.68)"
06-01-2023 11:36:39.738369,"(3.9, 6.2, 4.8)","(13.0, 29.0, 25.125)","(1.35, 1.63, 1.47)","(14.0, 42.0, 29.333333333333332)","(10.0, 18.5, 16.68)"
06-01-2023 11:36:40.638487,"(3.9, 6.2, 4.8)","(13.0, 29.0, 25.125)","(1.35, 1.63, 1.47)","(14.0, 42.0, 29.333333333333332)","(10.0, 18.5, 16.68)"
06-01-2023 11:36:41.549020,"(3.9, 6.2, 5.5)","(13.0, 29.0, 25.125)","(1.35, 1.63, 1.4627272727272727)","(14.0, 42.0, 30.125)","(10.0, 18.5, 16.72)"
06-01-2023 11:36:42.360920,"(3.9, 6.2, 4.644444444444445)","(13.0, 29.0, 25.9)","(1.35, 1.63, 1.4985714285714284)","(14.0, 42.0, 30.125)","(10.0, 18.5, 16.72)"
06-01-2023 11:36:43.229969,"(3.9, 6.2, 4.7299999999999995)","(13.0, 29.0, 25.9)","(1.35, 1.63, 1.4985714285714284)","(14.0, 42.0, 30.125)","(10.0, 18.5, 15.600000000000001)"
06-01-2023 11:36:44.078681,"(3.9, 6.2, 4.927272727272728)","(13.0, 29.0, 25.9)","(1.35, 1.63, 1.4772727272727273)","(14.0, 42.0, 30.125)","(10.0, 18.5, 15.600000000000001)"
06-01-2023 11:36:44.943185,"(3.9, 6.2, 4.927272727272728)","(13.0, 29.0, 25.9)","(1.35, 1.63, 1.4772727272727273)","(14.0, 42.0, 30.125)","(10.0, 18.5, 15.600000000000001)"
06-01-2023 11:36:45.847923,"(3.9, 6.2, 4.927272727272728)","(13.0, 29.0, 25.9)","(1.35, 1.63, 1.4627272727272727)","(14.0, 42.0, 30.125)","(10.0, 18.5, 16.72)"
06-01-2023 11:36:46.756184,"(3.9, 6.0, 4.8545454545454545)","(13.0, 29.0, 25.9)","(1.35, 1.63, 1.4627272727272727)","(14.0, 42.0, 30.125)","(10.0, 18.5, 16.72)"
06-01-2023 11:36:47.565816,"(3.9, 6.0, 4.7555555555555555)","(13.0, 29.0, 25.9)","(1.35, 1.63, 1.4627272727272727)","(14.0, 42.0, 30.125)","(10.0, 18.5, 16.72)"
06-01-2023 11:36:48.450846,"(3.9, 6.0, 4.7555555555555555)","(13.0, 29.0, 25.9)","(1.35, 1.63, 1.4772727272727273)","(14.0, 42.0, 30.125)","(10.0, 18.5, 16.72)"
06-01-2023 11:36:49.317062,"(3.9, 6.0, 4.7555555555555555)","(13.0, 29.0, 25.9)","(1.35, 1.63, 1.4833333333333332)","(14.0, 42.0, 30.125)","(10.0, 18.5, 16.72)"
06-01-2023 11:36:50.270501,"(3.9, 6.0, 4.7555555555555555)","(13.0, 29.0, 25.9)","(1.35, 1.63, 1.4833333333333332)","(14.0, 42.0, 30.125)","(10.0, 18.5, 16.72)"
06-01-2023 11:36:51.061917,"(3.9, 6.0, 5.138461538461539)","(13.0, 29.0, 25.9)","(1.35, 1.63, 1.4833333333333332)","(14.0, 42.0, 30.125)","(10.0, 18.5, 16.72)"
06-01-2023 11:36:51.923645,"(3.9, 6.0, 5.138461538461539)","(13.0, 29.0, 25.9)","(1.35, 1.63, 1.4833333333333332)","(14.0, 42.0, 30.125)","(10.0, 18.5, 16.72)"
06-01-2023 11:36:52.857753,"(3.9, 6.0, 5.138461538461539)","(13.0, 29.0, 25.9)","(1.35, 1.63, 1.4833333333333332)","(14.0, 42.0, 30.125)","(10.0, 18.5, 16.72)"
06-01-2023 11:36:53.719911,"(3.9, 6.0, 5.138461538461539)","(13.0, 29.0, 25.9)","(1.35, 1.63, 1.4833333333333332)","(14.0, 42.0, 30.125)","(10.0, 18.5, 16.72)"
06-01-2023 11:36:54.536314,"(3.9, 6.0, 5.138461538461539)","(13.0, 29.0, 25.9)","(1.35, 1.63, 1.4833333333333332)","(14.0, 42.0, 30.125)","(10.0, 18.5, 16.72)"
06-01-2023 11:36:55.340871,"(3.9, 6.0, 5.138461538461539)","(13.0, 29.0, 25.9)","(1.35, 1.63, 1.4833333333333332)","(14.0, 42.0, 30.125)","(10.0, 18.5, 16.72)"
06-01-2023 11:36:56.198939,"(3.9, 6.6, 5.117647058823529)","(13.0, 29.0, 25.9)","(1.35, 1.63, 1.4833333333333332)","(14.0, 42.0, 30.125)","(10.0, 18.5, 16.72)"
06-01-2023 11:36:57.042188,"(3.9, 6.6, 5.117647058823529)","(13.0, 29.0, 25.9)","(1.35, 1.63, 1.4833333333333332)","(14.0, 42.0, 30.125)","(10.0, 18.5, 16.72)"
06-01-2023 11:36:57.946561,"(3.9, 6.6, 4.753846153846154)","(13.0, 29.0, 25.9)","(1.35, 1.63, 1.4833333333333332)","(14.0, 42.0, 30.125)","(10.0, 18.5, 16.72)"
06-01-2023 11:36:58.866884,"(3.9, 6.2, 5.338461538461538)","(13.0, 29.0, 25.9)","(1.35, 1.63, 1.4833333333333332)","(14.0, 42.0, 30.125)","(10.0, 18.5, 16.72)"
06-01-2023 11:36:59.734061,"(3.9, 6.2, 5.338461538461538)","(13.0, 29.0, 25.9)","(1.35, 1.63, 1.4833333333333332)","(14.0, 42.0, 30.125)","(10.0, 18.5, 17.3875)"
06-01-2023 11:37:00.582805,"(3.9, 6.2, 5.338461538461538)","(13.0, 29.0, 25.9)","(1.35, 1.63, 1.4627272727272727)","(14.0, 42.0, 30.125)","(10.0, 18.5, 17.725)"
06-01-2023 11:37:01.458080,"(3.9, 6.2, 4.955555555555556)","(13.0, 29.0, 25.9)","(1.35, 1.63, 1.4627272727272727)","(14.0, 42.0, 30.125)","(10.0, 18.5, 17.46666666666667)"
06-01-2023 11:37:02.359207,"(3.9, 6.2, 5.111111111111111)","(13.0, 29.0, 25.9)","(1.35, 1.63, 1.4627272727272727)","(14.0, 42.0, 30.125)","(10.0, 18.5, 17.46666666666667)"
06-01-2023 11:37:03.200173,"(3.9, 6.2, 5.22)","(13.0, 29.0, 25.9)","(1.35, 1.63, 1.4627272727272727)","(14.0, 42.0, 30.125)","(10.0, 18.5, 17.46666666666667)"
06-01-2023 11:37:04.048960,"(3.9, 6.2, 5.22)","(13.0, 29.0, 25.9)","(1.35, 1.63, 1.4627272727272727)","(14.0, 42.0, 30.125)","(10.0, 18.5, 17.46666666666667)"
06-01-2023 11:37:04.905161,"(3.9, 6.2, 5.22)","(13.0, 29.0, 25.9)","(1.35, 1.63, 1.4627272727272727)","(14.0, 42.0, 30.125)","(10.0, 18.5, 17.46666666666667)"
06-01-2023 11:37:05.747696,"(3.9, 6.0, 5.16)","(13.0, 29.0, 25.9)","(1.35, 1.63, 1.4627272727272727)","(14.0, 42.0, 30.125)","(10.0, 18.5, 17.46666666666667)"
06-01-2023 11:37:06.599089,"(3.9, 6.0, 5.16)","(13.0, 29.0, 25.9)","(1.35, 1.63, 1.4627272727272727)","(14.0, 42.0, 30.125)","(10.0, 18.5, 17.46666666666667)"
06-01-2023 11:37:07.499169,"(3.9, 6.0, 5.16)","(13.0, 29.0, 25.9)","(1.35, 1.63, 1.4627272727272727)","(14.0, 42.0, 30.125)","(10.0, 18.5, 17.46666666666667)"
06-01-2023 11:37:08.342180,"(3.9, 6.0, 5.16)","(13.0, 29.0, 25.9)","(1.35, 1.63, 1.4627272727272727)","(14.0, 42.0, 30.125)","(10.0, 18.5, 17.46666666666667)"
06-01-2023 11:37:09.121871,"(3.9, 6.0, 5.16)","(13.0, 29.0, 25.9)","(1.35, 1.63, 1.4627272727272727)","(14.0, 42.0, 30.125)","(10.0, 18.5, 17.46666666666667)"
06-01-2023 11:37:10.011027,"(3.9, 6.0, 5.16)","(13.0, 29.0, 25.9)","(1.35, 1.74, 1.604)","(14.0, 42.0, 30.125)","(10.0, 18.5, 17.46666666666667)"
06-01-2023 11:37:10.982864,"(3.9, 6.0, 5.16)","(13.0, 29.0, 25.9)","(1.35, 1.74, 1.604)","(14.0, 42.0, 30.125)","(10.0, 18.5, 17.46666666666667)"
06-01-2023 11:37:11.874513,"(3.9, 6.0, 5.16)","(13.0, 29.0, 25.9)","(1.35, 1.74, 1.604)","(14.0, 42.0, 30.125)","(10.0, 18.5, 17.46666666666667)"
06-01-2023 11:37:12.730274,"(3.9, 6.0, 5.16)","(13.0, 29.0, 25.9)","(1.35, 1.73, 1.4761538461538461)","(14.0, 42.0, 30.125)","(10.0, 18.5, 11.44)"
06-01-2023 11:37:13.564618,"(3.9, 6.0, 5.16)","(13.0, 32.0, 19.666666666666668)","(1.35, 1.72, 1.6541176470588235)","(14.0, 40.0, 37.57142857142857)","(10.0, 12.0, 11.44)"
06-01-2023 11:37:14.437929,"(3.9, 6.0, 5.16)","(13.0, 32.0, 19.666666666666668)","(1.35, 1.72, 1.693069306930693)","(14.0, 40.0, 37.57142857142857)","(10.0, 18.5, 17.3375)"
06-01-2023 11:37:15.270902,"(3.9, 6.0, 5.16)","(13.0, 32.0, 19.666666666666668)","(1.35, 1.72, 1.693069306930693)","(14.0, 40.0, 37.57142857142857)","(10.0, 18.5, 17.3375)"
06-01-2023 11:37:16.153131,"(3.9, 6.6, 5.0)","(13.0, 32.0, 19.666666666666668)","(1.35, 1.72, 1.681142857142857)","(14.0, 40.0, 37.57142857142857)","(10.0, 18.5, 17.758333333333333)"
06-01-2023 11:37:17.099660,"(3.9, 6.6, 5.0)","(13.0, 32.0, 19.666666666666668)","(1.35, 1.72, 1.681142857142857)","(14.0, 40.0, 37.57142857142857)","(10.0, 18.5, 16.325)"
06-01-2023 11:37:17.980114,"(3.9, 6.4, 5.08235294117647)","(13.0, 32.0, 19.666666666666668)","(1.35, 1.72, 1.681142857142857)","(14.0, 40.0, 37.57142857142857)","(10.0, 18.5, 16.325)"
06-01-2023 11:37:18.785691,"(3.9, 6.4, 5.08235294117647)","(13.0, 32.0, 19.666666666666668)","(1.35, 1.72, 1.681142857142857)","(14.0, 40.0, 37.57142857142857)","(10.0, 18.5, 16.325)"
06-01-2023 11:37:19.600609,"(3.9, 6.4, 5.08235294117647)","(13.0, 32.0, 16.444444444444443)","(1.35, 1.71, 1.6996875)","(14.0, 40.0, 38.3)","(10.0, 18.5, 16.325)"
06-01-2023 11:37:20.471396,"(3.9, 6.4, 5.08235294117647)","(13.0, 32.0, 16.444444444444443)","(1.35, 1.71, 1.6996875)","(14.0, 40.0, 38.3)","(10.0, 18.5, 16.759999999999998)"
06-01-2023 11:37:21.279084,"(3.9, 6.4, 5.08235294117647)","(13.0, 32.0, 16.444444444444443)","(1.35, 1.71, 1.6996875)","(14.0, 40.0, 38.3)","(10.0, 18.5, 16.8)"
06-01-2023 11:37:22.208522,"(3.9, 6.4, 5.08235294117647)","(13.0, 32.0, 16.444444444444443)","(1.35, 1.71, 1.6996875)","(14.0, 34.0, 32.9)","(10.0, 18.0, 15.333333333333332)"
