,My Girl Mandy,Batman Jujon,Burton,Hollador Daisy,Dollar Bucks,Always Idle,Holme Boy,Kerrie Be,Bling Us Delight
15-12-2022 12:04:04.943715,"(7.0, 9.8, 9.533333333333333)","(21.0, 30.0, 26.5)","(5.0, 6.4, 6.257142857142857)","(14.0, 21.0, 20.4375)","(2.5, 3.15, 3.132941176470588)","(10.0, 19.0, 17.53333333333333)","(20.0, 27.0, 24.0)","(4.0, 6.4, 5.2)","(31.0, 46.0, 43.42857142857143)"
15-12-2022 12:04:06.244102,"(7.0, 9.8, 9.533333333333333)","(21.0, 30.0, 26.5)","(5.0, 6.4, 6.257142857142857)","(14.0, 21.0, 20.4375)","(2.5, 3.15, 3.132941176470588)","(10.0, 19.0, 17.53333333333333)","(20.0, 27.0, 24.375)","(4.0, 6.4, 5.2)","(31.0, 46.0, 43.42857142857143)"
15-12-2022 12:04:07.561930,"(7.0, 9.8, 9.533333333333333)","(21.0, 30.0, 26.5)","(5.0, 6.4, 6.127272727272728)","(14.0, 21.0, 20.4375)","(2.5, 3.15, 3.132941176470588)","(10.0, 19.0, 17.53333333333333)","(20.0, 26.0, 24.375)","(4.0, 6.4, 5.2)","(31.0, 46.0, 43.42857142857143)"
15-12-2022 12:04:08.831067,"(7.0, 9.8, 9.533333333333333)","(21.0, 30.0, 26.5)","(5.0, 6.4, 6.006060606060606)","(14.0, 21.0, 20.4375)","(2.5, 3.15, 3.132941176470588)","(10.0, 19.0, 17.53333333333333)","(20.0, 26.0, 26.625)","(4.0, 6.4, 5.2)","(31.0, 46.0, 43.42857142857143)"
15-12-2022 12:04:10.067033,"(7.0, 9.8, 9.533333333333333)","(21.0, 30.0, 26.5)","(5.0, 6.6, 6.257142857142857)","(14.0, 21.0, 20.4375)","(2.5, 3.15, 3.132941176470588)","(10.0, 19.0, 17.53333333333333)","(20.0, 29.0, 25.125)","(4.0, 6.4, 5.2)","(31.0, 46.0, 43.42857142857143)"
15-12-2022 12:04:11.298527,"(7.0, 9.8, 9.533333333333333)","(20.0, 30.0, 26.5)","(5.5, 6.4, 6.078571428571429)","(15.0, 21.0, 20.4375)","(2.5, 3.15, 3.105)","(11.0, 19.0, 16.130434782608695)","(19.0, 27.0, 24.666666666666668)","(4.0, 6.4, 5.5)","(31.0, 46.0, 41.14285714285714)"
15-12-2022 12:04:12.513812,"(7.0, 9.8, 9.533333333333333)","(20.0, 32.0, 29.5)","(5.5, 6.4, 6.078571428571429)","(15.0, 21.0, 20.4375)","(2.5, 3.15, 3.0666666666666664)","(11.0, 19.0, 16.130434782608695)","(19.0, 27.0, 24.666666666666668)","(4.0, 6.2, 5.16)","(31.0, 46.0, 41.14285714285714)"
15-12-2022 12:04:13.651017,"(7.0, 9.8, 9.533333333333333)","(20.0, 32.0, 29.5)","(5.5, 6.4, 6.078571428571429)","(15.0, 21.0, 20.4375)","(2.5, 3.15, 3.1166666666666667)","(11.0, 19.0, 16.130434782608695)","(19.0, 27.0, 25.5)","(3.9, 6.0, 5.16)","(31.0, 46.0, 42.8)"
15-12-2022 12:04:14.943941,"(7.0, 9.8, 9.533333333333333)","(20.0, 32.0, 29.5)","(5.5, 6.4, 6.078571428571429)","(15.0, 21.0, 20.4375)","(2.5, 3.15, 3.1166666666666667)","(11.0, 19.0, 16.130434782608695)","(19.0, 27.0, 25.5)","(3.9, 6.0, 5.16)","(31.0, 46.0, 42.8)"
15-12-2022 12:04:16.098076,"(7.0, 9.8, 9.533333333333333)","(20.0, 32.0, 29.5)","(5.5, 6.4, 6.078571428571429)","(15.0, 21.0, 20.4375)","(2.5, 3.15, 3.1166666666666667)","(11.0, 19.0, 16.130434782608695)","(19.0, 27.0, 25.2)","(3.9, 6.0, 5.16)","(31.0, 46.0, 42.8)"
15-12-2022 12:04:17.254304,"(7.0, 9.8, 9.533333333333333)","(20.0, 32.0, 29.5)","(5.5, 6.4, 6.078571428571429)","(15.0, 21.0, 20.4375)","(2.5, 3.15, 3.1166666666666667)","(11.0, 19.0, 16.130434782608695)","(19.0, 28.0, 25.2)","(3.9, 6.0, 5.16)","(31.0, 46.0, 42.8)"
15-12-2022 12:04:18.694921,"(7.0, 9.4, 9.053333333333333)","(20.0, 32.0, 25.055555555555557)","(5.5, 6.4, 5.95)","(15.0, 21.0, 23.791666666666668)","(2.5, 3.15, 3.1166666666666667)","(11.0, 19.0, 16.130434782608695)","(19.0, 28.0, 25.2)","(3.9, 6.0, 5.16)","(31.0, 46.0, 42.8)"
15-12-2022 12:04:20.093031,"(7.0, 9.4, 9.053333333333333)","(20.0, 34.0, 25.5)","(5.5, 6.4, 6.0)","(15.0, 29.0, 22.333333333333336)","(2.5, 3.15, 3.138095238095238)","(11.0, 19.0, 16.130434782608695)","(19.0, 28.0, 25.2)","(3.9, 6.0, 5.16)","(31.0, 46.0, 42.8)"
15-12-2022 12:04:21.500292,"(7.0, 9.4, 9.053333333333333)","(20.0, 27.0, 23.833333333333332)","(5.5, 6.2, 6.088888888888889)","(15.0, 24.0, 22.333333333333336)","(2.5, 3.15, 3.12125)","(11.0, 19.0, 17.73076923076923)","(19.0, 28.0, 24.81818181818182)","(3.9, 6.0, 5.266666666666667)","(31.0, 46.0, 42.0)"
15-12-2022 12:04:22.968479,"(7.0, 9.4, 9.053333333333333)","(20.0, 26.0, 23.833333333333332)","(5.5, 6.2, 6.088888888888889)","(15.0, 24.0, 22.333333333333336)","(2.5, 3.15, 3.12125)","(11.0, 18.5, 17.73076923076923)","(19.0, 28.0, 24.81818181818182)","(3.9, 6.0, 5.266666666666667)","(31.0, 46.0, 42.0)"
15-12-2022 12:04:24.292880,"(7.0, 9.4, 9.053333333333333)","(20.0, 26.0, 23.833333333333332)","(5.5, 6.0, 5.823529411764706)","(15.0, 24.0, 22.333333333333336)","(2.5, 3.15, 3.1393023255813954)","(11.0, 18.0, 17.307692307692307)","(19.0, 28.0, 26.25)","(3.9, 6.0, 5.266666666666667)","(31.0, 46.0, 42.0)"
15-12-2022 12:04:25.574360,"(7.0, 9.4, 9.053333333333333)","(20.0, 25.0, 23.166666666666668)","(5.5, 6.0, 5.823529411764706)","(15.0, 24.0, 22.333333333333336)","(2.5, 3.15, 3.1393023255813954)","(11.0, 18.0, 17.307692307692307)","(19.0, 28.0, 26.142857142857142)","(3.9, 6.0, 5.266666666666667)","(31.0, 44.0, 43.714285714285715)"
15-12-2022 12:04:26.772403,"(7.0, 9.4, 9.053333333333333)","(20.0, 25.0, 23.166666666666668)","(5.5, 6.0, 5.823529411764706)","(15.0, 24.0, 22.333333333333336)","(2.5, 3.15, 3.1393023255813954)","(11.0, 18.0, 17.307692307692307)","(19.0, 27.0, 24.75)","(4.0, 6.0, 5.266666666666667)","(31.0, 46.0, 42.0)"
15-12-2022 12:04:28.115756,"(7.0, 9.4, 9.053333333333333)","(20.0, 27.0, 23.833333333333332)","(5.5, 6.0, 5.823529411764706)","(15.0, 24.0, 22.333333333333336)","(2.5, 3.15, 3.1393023255813954)","(11.0, 18.0, 17.307692307692307)","(19.0, 26.0, 24.75)","(4.0, 6.0, 5.266666666666667)","(31.0, 46.0, 42.0)"
15-12-2022 12:04:29.377144,"(7.0, 9.4, 9.053333333333333)","(20.0, 26.0, 23.833333333333332)","(5.5, 6.0, 5.823529411764706)","(15.0, 24.0, 21.05)","(2.5, 3.15, 3.1393023255813954)","(11.0, 18.0, 17.307692307692307)","(19.0, 26.0, 26.25)","(4.2, 6.0, 5.266666666666667)","(31.0, 46.0, 42.0)"
15-12-2022 12:04:30.629966,"(7.0, 9.4, 9.053333333333333)","(20.0, 26.0, 23.833333333333332)","(5.5, 6.0, 5.823529411764706)","(15.0, 23.0, 21.3125)","(2.5, 3.15, 3.1393023255813954)","(11.0, 18.0, 17.307692307692307)","(19.0, 28.0, 26.25)","(4.2, 6.0, 5.266666666666667)","(31.0, 46.0, 42.0)"
15-12-2022 12:04:31.856811,"(7.0, 9.4, 9.053333333333333)","(20.0, 26.0, 23.833333333333332)","(5.5, 6.0, 5.823529411764706)","(15.0, 22.0, 21.3125)","(2.5, 3.15, 2.9788888888888887)","(11.0, 18.0, 17.307692307692307)","(19.0, 28.0, 26.142857142857142)","(4.2, 6.0, 5.266666666666667)","(31.0, 46.0, 42.0)"
15-12-2022 12:04:33.078615,"(7.0, 9.4, 9.053333333333333)","(20.0, 26.0, 23.833333333333332)","(5.0, 6.0, 5.823529411764706)","(15.0, 22.0, 22.1875)","(2.5, 3.15, 3.026470588235294)","(11.0, 18.0, 17.307692307692307)","(20.0, 27.0, 24.75)","(4.2, 6.0, 5.266666666666667)","(26.0, 46.0, 42.0)"
15-12-2022 12:04:34.298280,"(7.0, 9.4, 9.053333333333333)","(20.0, 26.0, 23.833333333333332)","(5.0, 6.0, 5.823529411764706)","(15.0, 23.0, 20.77777777777778)","(2.5, 3.15, 3.039473684210526)","(11.0, 18.0, 17.307692307692307)","(20.0, 26.0, 26.25)","(4.2, 6.0, 5.266666666666667)","(26.0, 46.0, 42.0)"
15-12-2022 12:04:35.755645,"(7.0, 9.4, 9.053333333333333)","(20.0, 26.0, 23.166666666666668)","(5.0, 6.0, 5.823529411764706)","(15.0, 22.0, 20.77777777777778)","(2.5, 3.15, 3.039473684210526)","(11.0, 18.0, 17.307692307692307)","(20.0, 28.0, 26.25)","(4.2, 6.0, 5.655555555555556)","(26.0, 46.0, 42.0)"
15-12-2022 12:04:37.140201,"(7.0, 9.4, 9.053333333333333)","(20.0, 25.0, 23.166666666666668)","(5.0, 6.0, 5.823529411764706)","(15.0, 22.0, 20.77777777777778)","(2.5, 3.15, 3.039473684210526)","(11.0, 18.0, 15.071428571428571)","(20.0, 28.0, 26.25)","(4.2, 5.9, 5.407142857142857)","(26.0, 46.0, 42.0)"
15-12-2022 12:04:38.575628,"(7.0, 9.4, 9.053333333333333)","(20.0, 25.0, 23.166666666666668)","(5.0, 6.0, 5.747727272727273)","(15.0, 22.0, 20.77777777777778)","(2.5, 3.15, 3.039473684210526)","(11.0, 16.5, 15.071428571428571)","(20.0, 28.0, 26.25)","(4.2, 5.8, 5.407142857142857)","(26.0, 46.0, 42.0)"
15-12-2022 12:04:39.896801,"(7.0, 9.4, 9.053333333333333)","(20.0, 25.0, 23.166666666666668)","(5.0, 6.0, 5.747727272727273)","(15.0, 22.0, 20.77777777777778)","(2.5, 3.15, 3.039473684210526)","(11.0, 16.5, 15.071428571428571)","(20.0, 28.0, 26.25)","(4.2, 5.8, 5.407142857142857)","(26.0, 46.0, 42.0)"
15-12-2022 12:04:41.288018,"(7.0, 9.4, 9.053333333333333)","(20.0, 25.0, 23.166666666666668)","(5.0, 6.0, 5.747727272727273)","(15.0, 22.0, 20.77777777777778)","(2.5, 3.15, 3.039473684210526)","(11.0, 16.5, 15.071428571428571)","(20.0, 28.0, 22.875)","(4.2, 5.8, 5.328571428571428)","(26.0, 46.0, 42.0)"
15-12-2022 12:04:42.760261,"(7.0, 9.4, 9.053333333333333)","(20.0, 25.0, 23.166666666666668)","(5.0, 6.0, 5.747727272727273)","(15.0, 22.0, 20.77777777777778)","(2.5, 3.15, 3.039473684210526)","(11.0, 16.5, 15.071428571428571)","(20.0, 26.0, 22.875)","(4.2, 5.8, 5.328571428571428)","(26.0, 46.0, 42.0)"
15-12-2022 12:04:44.204216,"(7.0, 9.4, 9.053333333333333)","(20.0, 25.0, 23.166666666666668)","(5.0, 6.0, 5.747727272727273)","(15.0, 22.0, 20.77777777777778)","(2.5, 3.15, 3.039473684210526)","(11.0, 16.5, 15.071428571428571)","(20.0, 26.0, 22.875)","(4.2, 5.8, 5.328571428571428)","(26.0, 46.0, 42.0)"
15-12-2022 12:04:45.789166,"(7.0, 9.4, 9.053333333333333)","(20.0, 25.0, 23.166666666666668)","(5.0, 6.0, 5.747727272727273)","(15.0, 22.0, 21.083333333333332)","(2.5, 3.15, 3.0666666666666664)","(11.0, 16.5, 15.071428571428571)","(20.0, 26.0, 22.875)","(4.2, 5.8, 5.1)","(26.0, 46.0, 42.0)"
15-12-2022 12:04:47.156040,"(7.0, 9.4, 9.117647058823529)","(20.0, 25.0, 22.5)","(5.0, 6.0, 5.747727272727273)","(15.0, 22.0, 19.75)","(2.5, 3.15, 3.0630434782608695)","(11.0, 16.5, 15.5)","(20.0, 26.0, 22.875)","(4.2, 5.3, 5.0)","(26.0, 46.0, 42.8)"
15-12-2022 12:04:48.396570,"(7.0, 9.4, 9.117647058823529)","(20.0, 25.0, 22.5)","(5.0, 6.0, 5.747727272727273)","(15.0, 22.0, 19.75)","(2.5, 3.15, 3.0630434782608695)","(11.0, 16.5, 15.09375)","(20.0, 26.0, 22.875)","(4.2, 5.2, 5.0)","(26.0, 46.0, 42.8)"
15-12-2022 12:04:49.583656,"(7.0, 9.4, 9.052173913043479)","(20.0, 25.0, 22.5)","(5.0, 6.0, 5.747727272727273)","(15.0, 22.0, 19.75)","(2.5, 3.15, 3.0630434782608695)","(11.0, 16.5, 15.09375)","(20.0, 26.0, 22.875)","(4.2, 5.2, 5.0)","(26.0, 46.0, 42.8)"
15-12-2022 12:04:50.855536,"(7.0, 9.4, 9.019047619047619)","(20.0, 25.0, 22.5)","(5.0, 6.0, 5.747727272727273)","(15.0, 22.0, 21.0)","(2.5, 3.15, 3.0630434782608695)","(11.0, 16.5, 15.09375)","(20.0, 26.0, 22.875)","(4.2, 5.2, 5.0)","(26.0, 46.0, 42.8)"
15-12-2022 12:04:52.155578,"(7.0, 9.4, 9.019047619047619)","(20.0, 25.0, 24.3125)","(5.0, 6.0, 5.747727272727273)","(15.0, 23.0, 22.285714285714285)","(2.5, 3.15, 3.019565217391304)","(11.0, 16.5, 15.0)","(20.0, 26.0, 22.875)","(4.2, 5.3, 5.1269230769230765)","(26.0, 46.0, 44.25)"
15-12-2022 12:04:53.746088,"(7.0, 9.4, 9.019047619047619)","(20.0, 25.0, 24.3125)","(5.0, 6.0, 5.747727272727273)","(15.0, 24.0, 21.272727272727273)","(2.5, 3.15, 3.0)","(11.0, 16.5, 15.0)","(20.0, 26.0, 22.875)","(4.2, 5.3, 5.157894736842105)","(26.0, 46.0, 44.25)"
15-12-2022 12:04:55.690152,"(7.0, 9.4, 9.019047619047619)","(20.0, 25.0, 24.3125)","(5.0, 6.0, 5.7225)","(15.0, 24.0, 21.272727272727273)","(2.5, 3.15, 3.0274193548387096)","(11.0, 16.5, 15.0)","(20.0, 26.0, 22.875)","(4.2, 5.6, 5.128205128205128)","(26.0, 46.0, 44.5)"
15-12-2022 12:04:57.102573,"(7.0, 9.4, 9.019047619047619)","(20.0, 25.0, 24.3125)","(5.0, 6.0, 5.748837209302326)","(15.0, 24.0, 20.4)","(2.5, 3.15, 3.0549999999999997)","(11.0, 16.5, 14.76923076923077)","(20.0, 26.0, 23.5)","(4.2, 5.6, 5.3375)","(26.0, 46.0, 42.0)"
15-12-2022 12:04:58.607888,"(7.0, 9.4, 9.019047619047619)","(20.0, 25.0, 24.3125)","(5.0, 6.0, 5.723076923076923)","(15.0, 24.0, 20.4)","(2.5, 3.15, 3.0549999999999997)","(11.0, 16.5, 14.76923076923077)","(20.0, 26.0, 24.266666666666666)","(4.2, 5.6, 5.425)","(26.0, 46.0, 42.0)"
15-12-2022 12:05:00.129556,"(7.0, 9.4, 9.08421052631579)","(20.0, 25.0, 26.0625)","(5.0, 6.0, 6.0)","(15.0, 24.0, 21.75)","(2.5, 3.15, 3.0436)","(11.0, 16.5, 15.2)","(20.0, 26.0, 24.266666666666666)","(4.2, 5.6, 5.554545454545455)","(26.0, 46.0, 42.0)"
15-12-2022 12:05:01.783828,"(7.0, 9.8, 9.674074074074074)","(20.0, 27.0, 23.875)","(5.0, 6.2, 6.088888888888889)","(15.0, 23.0, 21.75)","(2.5, 3.15, 3.0027777777777778)","(11.0, 16.0, 15.2)","(20.0, 26.0, 24.266666666666666)","(4.2, 5.7, 5.414285714285715)","(26.0, 46.0, 39.0)"
15-12-2022 12:05:03.455538,"(7.0, 9.8, 9.696000000000002)","(20.0, 27.0, 23.875)","(5.0, 6.2, 6.1375)","(15.0, 23.0, 21.75)","(2.5, 3.1, 3.0)","(11.0, 16.0, 15.2)","(20.0, 26.0, 24.0)","(4.2, 5.7, 5.050000000000001)","(26.0, 44.0, 39.0)"
15-12-2022 12:05:04.848879,"(7.0, 9.8, 9.696000000000002)","(20.0, 27.0, 23.875)","(5.0, 6.2, 6.1375)","(15.0, 23.0, 21.75)","(2.5, 3.1, 3.068888888888889)","(11.0, 16.0, 15.2)","(20.0, 25.0, 24.0)","(4.2, 5.7, 5.050000000000001)","(26.0, 44.0, 39.0)"
15-12-2022 12:05:06.163693,"(7.0, 9.8, 9.696000000000002)","(20.0, 27.0, 23.875)","(5.0, 6.2, 6.1375)","(15.0, 23.0, 20.727272727272727)","(2.5, 3.1, 3.086046511627907)","(11.0, 16.0, 15.2)","(20.0, 25.0, 24.0)","(4.2, 5.7, 5.050000000000001)","(26.0, 44.0, 39.0)"
15-12-2022 12:05:07.423141,"(7.0, 9.8, 9.702040816326532)","(20.0, 27.0, 23.875)","(5.0, 6.2, 6.1375)","(15.0, 23.0, 20.727272727272727)","(2.5, 3.1, 3.086046511627907)","(11.0, 16.0, 15.2)","(20.0, 25.0, 22.9375)","(4.2, 5.7, 5.050000000000001)","(26.0, 44.0, 38.0)"
15-12-2022 12:05:08.734103,"(7.0, 9.8, 9.702040816326532)","(20.0, 27.0, 23.875)","(5.0, 6.2, 6.1375)","(15.0, 23.0, 20.727272727272727)","(2.5, 3.1, 3.083606557377049)","(11.0, 16.0, 15.2)","(20.0, 25.0, 22.0)","(4.2, 5.7, 5.050000000000001)","(26.0, 44.0, 38.0)"
15-12-2022 12:05:10.027234,"(7.0, 9.8, 9.702040816326532)","(20.0, 27.0, 23.875)","(5.0, 6.2, 6.16875)","(15.0, 23.0, 20.0)","(2.5, 3.1, 3.083606557377049)","(11.0, 16.0, 15.2)","(19.0, 25.0, 21.894736842105264)","(4.2, 5.7, 5.050000000000001)","(26.0, 44.0, 38.0)"
15-12-2022 12:05:11.343871,"(7.0, 9.8, 9.702040816326532)","(20.0, 26.0, 25.869565217391305)","(5.0, 6.2, 6.16875)","(15.0, 23.0, 20.0)","(2.5, 3.1, 3.075)","(11.0, 16.0, 15.2)","(19.0, 26.0, 21.894736842105264)","(4.2, 5.7, 5.050000000000001)","(26.0, 44.0, 38.0)"
15-12-2022 12:05:12.812498,"(7.0, 9.8, 9.704)","(20.0, 28.0, 26.5)","(5.0, 6.2, 6.16875)","(15.0, 23.0, 20.0)","(2.5, 3.1, 3.0980392156862746)","(11.0, 16.0, 15.2)","(19.0, 26.0, 21.894736842105264)","(4.2, 5.7, 5.050000000000001)","(26.0, 44.0, 38.0)"
15-12-2022 12:05:14.048996,"(7.5, 9.8, 9.704)","(19.0, 28.0, 26.695652173913043)","(5.0, 6.2, 6.16875)","(15.0, 23.0, 20.0)","(2.5, 3.1, 3.0980392156862746)","(11.0, 16.0, 15.2)","(16.0, 26.0, 21.894736842105264)","(4.2, 5.7, 5.050000000000001)","(26.0, 44.0, 38.0)"
15-12-2022 12:05:15.419430,"(7.5, 9.8, 9.547368421052632)","(19.0, 28.0, 26.695652173913043)","(5.0, 6.2, 6.16875)","(15.0, 23.0, 20.0)","(2.5, 3.1, 3.0980392156862746)","(11.0, 16.0, 15.2)","(16.0, 26.0, 21.894736842105264)","(4.2, 5.7, 5.050000000000001)","(26.0, 44.0, 38.0)"
15-12-2022 12:05:16.784995,"(7.5, 9.8, 9.547368421052632)","(21.0, 28.0, 26.695652173913043)","(5.0, 6.2, 6.16875)","(15.0, 23.0, 20.0)","(2.5, 3.1, 3.0980392156862746)","(11.0, 16.0, 15.2)","(16.0, 26.0, 21.894736842105264)","(4.2, 5.7, 5.050000000000001)","(26.0, 44.0, 38.0)"
15-12-2022 12:05:17.926845,"(7.5, 9.8, 9.547368421052632)","(21.0, 28.0, 26.695652173913043)","(5.0, 6.2, 6.16875)","(15.0, 23.0, 20.0)","(2.5, 3.1, 3.0980392156862746)","(11.0, 16.0, 15.2)","(16.0, 26.0, 21.894736842105264)","(4.2, 5.7, 5.050000000000001)","(26.0, 44.0, 38.0)"
15-12-2022 12:05:19.078204,"(7.5, 9.8, 9.547368421052632)","(21.0, 28.0, 26.695652173913043)","(5.0, 6.2, 6.16875)","(15.0, 23.0, 20.0)","(2.5, 3.1, 3.0980392156862746)","(11.0, 16.0, 15.2)","(16.0, 26.0, 21.894736842105264)","(4.2, 5.7, 5.050000000000001)","(26.0, 44.0, 38.0)"
15-12-2022 12:05:20.324545,"(7.5, 9.8, 9.547368421052632)","(21.0, 28.0, 26.695652173913043)","(5.0, 6.2, 6.16875)","(15.0, 23.0, 20.0)","(2.5, 3.1, 3.0982758620689657)","(11.0, 16.0, 15.2)","(16.0, 26.0, 21.894736842105264)","(4.2, 5.7, 5.050000000000001)","(26.0, 44.0, 38.0)"
15-12-2022 12:05:21.551678,"(7.5, 9.8, 9.547368421052632)","(21.0, 28.0, 26.695652173913043)","(5.0, 6.2, 6.158333333333333)","(15.0, 23.0, 20.0)","(2.5, 3.1, 3.0204918032786883)","(11.0, 16.0, 15.2)","(16.0, 26.0, 21.894736842105264)","(4.2, 5.7, 5.050000000000001)","(26.0, 44.0, 38.0)"
15-12-2022 12:05:22.667670,"(7.5, 9.8, 9.547368421052632)","(21.0, 28.0, 26.695652173913043)","(5.0, 6.2, 6.16875)","(15.0, 23.0, 19.318181818181817)","(2.5, 3.05, 3.025)","(11.0, 16.0, 15.2)","(16.0, 26.0, 21.666666666666668)","(4.2, 5.7, 5.35)","(26.0, 44.0, 38.0)"
15-12-2022 12:05:23.722859,"(7.5, 9.8, 9.547368421052632)","(21.0, 28.0, 26.75)","(5.0, 6.2, 6.16875)","(15.0, 23.0, 19.318181818181817)","(2.5, 3.05, 3.0416666666666665)","(11.0, 16.0, 15.428571428571429)","(16.0, 26.0, 22.75)","(4.2, 5.7, 5.388)","(26.0, 44.0, 38.0)"
15-12-2022 12:05:24.772260,"(7.5, 9.8, 9.571428571428571)","(21.0, 28.0, 26.181818181818183)","(5.0, 6.2, 6.12)","(15.0, 23.0, 20.75)","(2.5, 3.05, 3.0416666666666665)","(11.0, 16.0, 15.428571428571429)","(16.0, 26.0, 22.38888888888889)","(4.2, 5.7, 5.2124999999999995)","(26.0, 44.0, 38.0)"
15-12-2022 12:05:25.827243,"(7.5, 9.8, 9.571428571428571)","(21.0, 28.0, 26.142857142857142)","(5.0, 6.2, 6.12)","(15.0, 23.0, 21.18181818181818)","(2.5, 3.05, 3.0416666666666665)","(11.0, 16.0, 15.428571428571429)","(16.0, 26.0, 22.38888888888889)","(4.2, 5.7, 5.2124999999999995)","(26.0, 44.0, 36.5)"
15-12-2022 12:05:26.902990,"(7.5, 9.8, 9.544)","(21.0, 28.0, 26.142857142857142)","(5.0, 6.2, 6.12)","(15.0, 23.0, 21.18181818181818)","(2.5, 3.05, 3.0416666666666665)","(11.0, 16.0, 15.428571428571429)","(16.0, 26.0, 22.38888888888889)","(4.2, 5.7, 5.2124999999999995)","(26.0, 44.0, 38.0)"
15-12-2022 12:05:27.969487,"(7.5, 9.8, 9.571428571428571)","(21.0, 28.0, 26.142857142857142)","(5.0, 6.2, 6.12)","(15.0, 23.0, 20.5)","(2.5, 3.05, 3.0416666666666665)","(11.0, 16.0, 15.428571428571429)","(16.0, 26.0, 22.38888888888889)","(4.2, 5.7, 5.390476190476191)","(26.0, 44.0, 37.333333333333336)"
15-12-2022 12:05:29.034447,"(7.5, 9.8, 9.571428571428571)","(21.0, 26.0, 25.916666666666668)","(5.0, 6.2, 6.12)","(15.0, 23.0, 20.5)","(2.5, 3.05, 3.0416666666666665)","(11.0, 16.0, 14.694444444444445)","(16.0, 26.0, 22.38888888888889)","(4.2, 5.7, 5.410526315789474)","(26.0, 44.0, 38.0)"
15-12-2022 12:05:30.083738,"(7.5, 9.8, 9.571428571428571)","(21.0, 26.0, 25.6)","(5.0, 6.4, 5.864864864864865)","(15.0, 23.0, 20.9)","(2.5, 3.05, 3.0416666666666665)","(11.0, 16.5, 14.568181818181818)","(16.0, 26.0, 22.38888888888889)","(4.2, 5.7, 5.4)","(26.0, 44.0, 38.0)"
15-12-2022 12:05:31.181469,"(7.5, 9.8, 9.571428571428571)","(21.0, 26.0, 25.333333333333332)","(5.0, 6.4, 5.864864864864865)","(15.0, 22.0, 22.75)","(2.5, 3.05, 3.0416666666666665)","(11.0, 16.5, 14.568181818181818)","(16.0, 26.0, 22.38888888888889)","(4.2, 5.7, 5.5636363636363635)","(26.0, 44.0, 38.0)"
15-12-2022 12:05:32.311611,"(7.5, 9.8, 9.571428571428571)","(21.0, 26.0, 25.333333333333332)","(5.0, 6.4, 5.864864864864865)","(15.0, 24.0, 22.333333333333332)","(2.5, 3.05, 3.0416666666666665)","(11.0, 16.5, 14.568181818181818)","(16.0, 26.0, 22.136363636363637)","(4.2, 5.7, 5.5636363636363635)","(26.0, 44.0, 38.0)"
15-12-2022 12:05:33.433473,"(7.5, 9.8, 9.571428571428571)","(21.0, 26.0, 25.333333333333332)","(5.0, 6.4, 5.864864864864865)","(15.0, 24.0, 21.6)","(2.5, 3.05, 3.0464285714285713)","(11.0, 16.5, 14.568181818181818)","(16.0, 26.0, 22.304347826086957)","(4.2, 5.7, 5.283333333333333)","(26.0, 44.0, 38.0)"
15-12-2022 12:05:34.595142,"(7.5, 9.8, 9.571428571428571)","(21.0, 26.0, 25.333333333333332)","(5.0, 6.4, 5.8585365853658535)","(15.0, 24.0, 22.0)","(2.5, 3.05, 3.1088235294117648)","(11.0, 16.5, 14.568181818181818)","(16.0, 26.0, 22.304347826086957)","(4.2, 5.7, 5.2384615384615385)","(26.0, 44.0, 36.5)"
15-12-2022 12:05:35.734401,"(7.5, 9.8, 9.544)","(21.0, 26.0, 25.333333333333332)","(5.0, 6.4, 5.8585365853658535)","(15.0, 23.0, 22.0)","(2.5, 3.15, 3.1088235294117648)","(11.0, 16.5, 14.735294117647058)","(16.0, 26.0, 22.304347826086957)","(4.2, 5.7, 5.2384615384615385)","(26.0, 44.0, 36.5)"
15-12-2022 12:05:36.874596,"(7.5, 9.8, 9.544)","(20.0, 26.0, 25.333333333333332)","(5.0, 6.4, 5.892307692307692)","(15.0, 24.0, 21.2)","(2.6, 3.15, 3.205)","(11.0, 16.5, 15.428571428571429)","(17.0, 26.0, 21.0)","(4.2, 5.7, 5.2875)","(26.0, 44.0, 38.0)"
15-12-2022 12:05:38.242111,"(7.5, 9.8, 9.571428571428571)","(20.0, 25.0, 24.142857142857142)","(5.0, 6.4, 5.961538461538462)","(15.0, 23.0, 21.5)","(2.6, 3.25, 3.2083333333333335)","(11.0, 16.0, 15.428571428571429)","(17.0, 25.0, 21.0)","(4.2, 5.6, 5.2875)","(26.0, 42.0, 37.6)"
15-12-2022 12:05:39.415372,"(7.5, 9.8, 9.571428571428571)","(20.0, 25.0, 24.142857142857142)","(5.0, 6.4, 5.961538461538462)","(15.0, 23.0, 21.5)","(2.6, 3.25, 3.2083333333333335)","(11.0, 16.0, 15.428571428571429)","(17.0, 24.0, 21.0)","(4.2, 5.6, 5.2875)","(26.0, 40.0, 37.6)"
15-12-2022 12:05:40.518074,"(7.5, 9.8, 9.571428571428571)","(20.0, 25.0, 24.142857142857142)","(5.0, 6.4, 5.961538461538462)","(15.0, 23.0, 21.5)","(2.6, 3.25, 3.2083333333333335)","(11.0, 16.0, 15.428571428571429)","(17.0, 23.0, 20.75)","(4.2, 5.6, 5.2875)","(26.0, 40.0, 37.6)"
