,Square Dealer Nz,No Doubt Nz,Mummys Boy,Saving Major Percy,Le Tissier Nz,Sole Ambition Nz
08-12-2022 13:16:00.836827,"(2.6, 99999, 99990)","(3.0, 99999, 99990)","(7.0, 9.4, 9.607692307692307)","(14.0, 18.5, 17.61842105263158)","(4.2, 99999, 99990)","(17.0, 99999, 99990)"
08-12-2022 13:16:01.972836,"(2.6, 99999, 99990)","(3.0, 99999, 99990)","(7.0, 9.8, 9.607692307692307)","(14.0, 19.0, 17.61842105263158)","(4.2, 99999, 99990)","(17.0, 99999, 99990)"
08-12-2022 13:16:03.008730,"(2.6, 99999, 99990)","(3.0, 99999, 99990)","(7.0, 9.8, 9.194594594594594)","(14.0, 19.0, 17.541666666666668)","(4.2, 99999, 99990)","(17.0, 99999, 99990)"
08-12-2022 13:16:04.020988,"(2.6, 99999, 99990)","(3.0, 99999, 99990)","(7.0, 9.8, 9.194594594594594)","(14.0, 19.0, 17.542857142857144)","(4.2, 99999, 99990)","(17.0, 99999, 99990)"
08-12-2022 13:16:05.016547,"(2.6, 99999, 99990)","(3.0, 99999, 99990)","(7.0, 9.8, 9.194594594594594)","(14.0, 19.0, 17.542857142857144)","(4.2, 99999, 99990)","(17.0, 99999, 99990)"
08-12-2022 13:16:06.141402,"(2.6, 99999, 99990)","(3.0, 99999, 99990)","(7.0, 9.8, 9.194594594594594)","(14.0, 19.0, 17.75609756097561)","(4.2, 99999, 99990)","(17.0, 99999, 99990)"
08-12-2022 13:16:07.274905,"(2.6, 99999, 99990)","(3.0, 99999, 99990)","(7.0, 9.8, 9.194594594594594)","(14.0, 19.0, 17.75609756097561)","(4.2, 99999, 99990)","(17.0, 99999, 99990)"
08-12-2022 13:16:08.394246,"(2.6, 99999, 99990)","(3.0, 99999, 99990)","(7.0, 9.8, 9.194594594594594)","(14.0, 19.0, 17.75609756097561)","(4.2, 99999, 99990)","(17.0, 99999, 99990)"
08-12-2022 13:16:09.448591,"(2.6, 99999, 99990)","(3.0, 99999, 99990)","(7.0, 9.8, 9.194594594594594)","(14.0, 19.0, 17.75609756097561)","(4.2, 99999, 99990)","(17.0, 99999, 99990)"
08-12-2022 13:16:10.534501,"(2.6, 99999, 99990)","(3.0, 99999, 99990)","(7.0, 9.4, 9.306666666666667)","(14.0, 19.0, 17.75609756097561)","(4.2, 99999, 99990)","(17.0, 99999, 99990)"
08-12-2022 13:16:11.529589,"(2.5, 99999, 99990)","(3.0, 99999, 99990)","(7.0, 9.4, 9.306666666666667)","(14.0, 19.0, 17.75609756097561)","(4.2, 99999, 99990)","(19.0, 99999, 99990)"
08-12-2022 13:16:12.430746,"(2.5, 99999, 99990)","(3.0, 99999, 99990)","(7.0, 9.4, 9.209090909090909)","(14.0, 19.0, 18.564102564102566)","(4.2, 99999, 99990)","(19.0, 99999, 99990)"
08-12-2022 13:16:13.444227,"(2.5, 99999, 99990)","(3.0, 99999, 99990)","(7.0, 9.4, 9.209090909090909)","(14.0, 19.0, 18.564102564102566)","(4.2, 99999, 99990)","(19.0, 99999, 99990)"
08-12-2022 13:16:14.407641,"(2.5, 99999, 99990)","(3.0, 99999, 99990)","(7.0, 9.4, 9.172972972972973)","(14.0, 19.0, 18.564102564102566)","(4.2, 99999, 99990)","(19.0, 99999, 99990)"
08-12-2022 13:16:15.361150,"(2.5, 99999, 99990)","(3.0, 99999, 99990)","(7.0, 9.4, 9.120000000000001)","(14.0, 19.0, 18.564102564102566)","(4.2, 99999, 99990)","(19.0, 99999, 99990)"
08-12-2022 13:16:16.494086,"(2.5, 99999, 99990)","(3.0, 99999, 99990)","(7.0, 9.4, 9.018181818181818)","(14.0, 19.0, 18.564102564102566)","(4.2, 99999, 99990)","(19.0, 99999, 99990)"
08-12-2022 13:16:17.605562,"(2.5, 99999, 99990)","(3.0, 99999, 99990)","(7.0, 9.4, 9.018181818181818)","(14.0, 19.0, 18.564102564102566)","(4.2, 99999, 99990)","(19.0, 99999, 99990)"
08-12-2022 13:16:18.696214,"(2.5, 99999, 99990)","(3.0, 99999, 99990)","(7.0, 9.4, 9.018181818181818)","(14.0, 19.0, 18.564102564102566)","(4.2, 99999, 99990)","(19.0, 99999, 99990)"
08-12-2022 13:16:19.757455,"(2.5, 99999, 99990)","(3.0, 99999, 99990)","(7.0, 9.4, 9.019047619047619)","(14.0, 19.0, 18.595238095238095)","(4.2, 99999, 99990)","(19.0, 99999, 99990)"
08-12-2022 13:16:20.810165,"(2.5, 99999, 99990)","(3.0, 99999, 99990)","(7.0, 9.4, 9.177777777777777)","(14.0, 19.0, 18.595238095238095)","(4.2, 99999, 99990)","(19.0, 99999, 99990)"
08-12-2022 13:16:21.752517,"(2.5, 99999, 99990)","(3.0, 99999, 99990)","(7.0, 9.4, 9.177777777777777)","(14.0, 19.0, 18.595238095238095)","(4.2, 99999, 99990)","(19.0, 99999, 99990)"
08-12-2022 13:16:22.878062,"(2.5, 99999, 99990)","(3.0, 99999, 99990)","(7.0, 9.4, 9.177777777777777)","(14.0, 19.0, 18.595238095238095)","(4.2, 99999, 99990)","(19.0, 99999, 99990)"
08-12-2022 13:16:24.004448,"(2.5, 99999, 99990)","(3.0, 99999, 99990)","(7.0, 9.4, 9.177777777777777)","(14.0, 19.0, 18.595238095238095)","(4.2, 99999, 99990)","(19.0, 99999, 99990)"
08-12-2022 13:16:25.077289,"(2.5, 99999, 99990)","(3.0, 99999, 99990)","(7.0, 9.4, 9.102857142857143)","(14.0, 19.0, 18.595238095238095)","(4.2, 99999, 99990)","(19.0, 99999, 99990)"
08-12-2022 13:16:26.190813,"(2.5, 99999, 99990)","(3.0, 99999, 99990)","(7.0, 9.2, 9.128571428571428)","(14.0, 19.0, 18.642857142857142)","(4.2, 99999, 99990)","(19.0, 99999, 99990)"
08-12-2022 13:16:27.195952,"(2.5, 99999, 99990)","(3.0, 99999, 99990)","(7.0, 9.2, 9.12)","(14.0, 19.0, 18.642857142857142)","(4.2, 99999, 99990)","(19.0, 99999, 99990)"
08-12-2022 13:16:28.173232,"(2.5, 99999, 99990)","(3.0, 99999, 99990)","(7.0, 9.2, 9.12)","(14.0, 19.0, 18.642857142857142)","(4.2, 99999, 99990)","(19.0, 99999, 99990)"
08-12-2022 13:16:29.237180,"(2.5, 99999, 99990)","(3.0, 99999, 99990)","(7.0, 9.2, 9.333333333333334)","(14.0, 19.0, 17.214285714285715)","(4.2, 99999, 99990)","(19.0, 99999, 99990)"
08-12-2022 13:16:30.291395,"(2.5, 99999, 99990)","(3.0, 99999, 99990)","(7.0, 9.4, 9.333333333333334)","(14.0, 17.5, 17.15)","(4.2, 99999, 99990)","(19.0, 99999, 99990)"
08-12-2022 13:16:31.374593,"(2.5, 99999, 99990)","(3.0, 99999, 99990)","(7.0, 9.4, 9.501639344262294)","(14.0, 18.5, 17.142857142857142)","(4.2, 99999, 99990)","(19.0, 99999, 99990)"
08-12-2022 13:16:32.351712,"(2.45, 99999, 99990)","(3.1, 99999, 99990)","(7.0, 9.6, 9.567213114754098)","(14.0, 18.0, 17.142857142857142)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:16:33.284701,"(2.45, 99999, 99990)","(3.1, 99999, 99990)","(7.0, 9.6, 9.567213114754098)","(14.0, 18.0, 17.142857142857142)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:16:34.215031,"(2.45, 99999, 99990)","(3.1, 99999, 99990)","(7.0, 9.6, 9.567213114754098)","(14.0, 18.0, 17.142857142857142)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:16:35.129757,"(2.45, 99999, 99990)","(3.1, 99999, 99990)","(7.0, 9.6, 9.568253968253968)","(14.0, 18.0, 17.142857142857142)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:16:36.034706,"(2.45, 99999, 99990)","(3.1, 99999, 99990)","(7.0, 9.6, 9.494736842105263)","(14.0, 18.5, 17.818181818181817)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:16:37.003968,"(2.45, 99999, 99990)","(3.1, 99999, 99990)","(7.0, 9.6, 9.46)","(14.0, 18.5, 17.789473684210527)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:16:37.988638,"(2.45, 99999, 99990)","(3.1, 99999, 99990)","(7.0, 9.8, 9.631578947368421)","(14.0, 18.5, 18.125)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:16:39.020356,"(2.45, 99999, 99990)","(3.2, 99999, 99990)","(7.0, 10.0, 9.786666666666667)","(14.0, 18.5, 17.720588235294116)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:16:40.163807,"(2.45, 99999, 99990)","(3.2, 99999, 99990)","(7.0, 10.0, 9.858064516129032)","(14.0, 19.0, 17.720588235294116)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:16:41.249873,"(2.45, 99999, 99990)","(3.2, 99999, 99990)","(7.0, 10.0, 9.858064516129032)","(14.0, 19.0, 17.720588235294116)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:16:42.255304,"(2.45, 99999, 99990)","(3.2, 99999, 99990)","(7.0, 10.0, 9.842857142857143)","(14.0, 19.0, 17.720588235294116)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:16:43.139079,"(2.45, 99999, 99990)","(3.2, 99999, 99990)","(7.0, 10.0, 9.842857142857143)","(14.0, 19.0, 17.720588235294116)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:16:44.072017,"(2.45, 99999, 99990)","(3.2, 99999, 99990)","(7.0, 10.0, 9.89)","(14.0, 19.0, 17.720588235294116)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:16:44.945768,"(2.4, 99999, 99990)","(3.2, 99999, 99990)","(7.0, 10.0, 9.89)","(14.0, 19.0, 17.720588235294116)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:16:45.825698,"(2.4, 99999, 99990)","(3.2, 99999, 99990)","(7.0, 10.5, 10.15)","(14.0, 19.0, 18.34)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:16:46.727656,"(2.4, 99999, 99990)","(3.2, 99999, 99990)","(7.0, 10.5, 10.15)","(14.0, 19.0, 18.34)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:16:47.671675,"(2.4, 99999, 99990)","(3.2, 99999, 99990)","(7.0, 10.5, 10.093023255813954)","(14.0, 19.0, 18.410714285714285)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:16:48.576488,"(2.4, 99999, 99990)","(3.2, 99999, 99990)","(7.0, 10.5, 9.928947368421053)","(14.0, 19.0, 18.410714285714285)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:16:49.521323,"(2.4, 99999, 99990)","(3.2, 99999, 99990)","(7.0, 10.5, 10.020833333333334)","(14.0, 19.0, 18.34)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:16:50.713852,"(2.4, 99999, 99990)","(3.2, 99999, 99990)","(7.0, 10.5, 10.214285714285714)","(14.0, 19.0, 18.34)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:16:51.706782,"(2.4, 99999, 99990)","(3.2, 99999, 99990)","(7.0, 10.5, 10.214285714285714)","(14.0, 19.0, 18.34)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:16:52.736634,"(2.4, 99999, 99990)","(3.2, 99999, 99990)","(7.0, 10.5, 10.1)","(14.0, 19.0, 17.894736842105264)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:16:53.675553,"(2.4, 99999, 99990)","(3.2, 99999, 99990)","(7.0, 10.5, 10.136363636363637)","(14.0, 19.0, 17.894736842105264)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:16:54.605899,"(2.4, 99999, 99990)","(3.2, 99999, 99990)","(7.0, 10.0, 9.656666666666666)","(14.0, 19.0, 18.214285714285715)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:16:55.586242,"(2.4, 99999, 99990)","(3.2, 99999, 99990)","(7.0, 9.8, 9.788235294117648)","(14.0, 19.0, 18.214285714285715)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:16:56.625536,"(2.4, 99999, 99990)","(3.2, 99999, 99990)","(7.0, 10.0, 9.647058823529411)","(14.0, 19.0, 18.214285714285715)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:16:57.588288,"(2.4, 99999, 99990)","(3.2, 99999, 99990)","(7.0, 10.0, 9.647058823529411)","(14.0, 18.5, 18.4375)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:16:58.587047,"(2.4, 99999, 99990)","(3.2, 99999, 99990)","(7.0, 10.0, 9.647058823529411)","(14.0, 18.5, 18.4375)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:16:59.481267,"(2.4, 99999, 99990)","(3.2, 99999, 99990)","(7.0, 10.0, 9.647058823529411)","(14.0, 18.5, 18.4375)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:00.464067,"(2.4, 99999, 99990)","(3.3, 99999, 99990)","(7.0, 9.6, 9.417391304347827)","(14.0, 18.5, 18.25)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:01.491518,"(2.4, 99999, 99990)","(3.3, 99999, 99990)","(7.0, 9.8, 9.585714285714285)","(14.0, 19.0, 18.176470588235293)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:02.487190,"(2.4, 99999, 99990)","(3.3, 99999, 99990)","(7.0, 9.6, 9.571428571428571)","(14.0, 19.0, 18.176470588235293)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:03.462329,"(2.4, 99999, 99990)","(3.3, 99999, 99990)","(7.0, 9.6, 9.484615384615385)","(14.0, 19.0, 17.923076923076923)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:04.500788,"(2.4, 99999, 99990)","(3.3, 99999, 99990)","(7.0, 9.6, 9.526829268292683)","(14.0, 19.0, 17.88)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:05.502504,"(2.4, 99999, 99990)","(3.3, 99999, 99990)","(7.0, 9.6, 9.503225806451612)","(14.0, 19.0, 17.88)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:06.455463,"(2.4, 99999, 99990)","(3.3, 99999, 99990)","(7.0, 9.6, 9.503225806451612)","(14.0, 19.0, 17.88)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:07.451889,"(2.4, 99999, 99990)","(3.3, 99999, 99990)","(7.0, 9.6, 9.4125)","(14.0, 19.0, 17.133333333333333)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:08.421925,"(2.4, 99999, 99990)","(3.3, 99999, 99990)","(7.0, 9.6, 9.4125)","(14.0, 19.0, 17.375)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:09.323956,"(2.4, 99999, 99990)","(3.3, 99999, 99990)","(7.0, 9.4, 9.32)","(14.0, 18.5, 17.375)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:10.491336,"(2.4, 99999, 99990)","(3.3, 99999, 99990)","(7.0, 9.4, 9.257142857142856)","(14.0, 18.5, 18.192307692307693)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:11.488726,"(2.4, 99999, 99990)","(3.3, 99999, 99990)","(7.0, 9.4, 9.257142857142856)","(14.0, 18.5, 18.192307692307693)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:12.383744,"(2.4, 99999, 99990)","(3.3, 99999, 99990)","(7.0, 9.4, 9.257142857142856)","(14.0, 18.5, 18.192307692307693)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:13.347766,"(2.4, 99999, 99990)","(3.3, 99999, 99990)","(7.0, 9.4, 9.280000000000001)","(14.0, 18.5, 18.071428571428573)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:14.488686,"(2.4, 99999, 99990)","(3.3, 99999, 99990)","(7.0, 9.2, 9.12)","(14.0, 18.5, 18.071428571428573)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:15.582559,"(2.4, 99999, 99990)","(3.3, 99999, 99990)","(7.0, 9.2, 9.048484848484849)","(14.0, 18.5, 18.071428571428573)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:16.556775,"(2.4, 99999, 99990)","(3.3, 99999, 99990)","(7.0, 9.2, 9.048484848484849)","(14.0, 18.5, 17.833333333333332)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:17.597138,"(2.4, 99999, 99990)","(3.3, 99999, 99990)","(7.0, 9.2, 9.030508474576271)","(14.0, 18.5, 17.833333333333332)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:18.745395,"(2.4, 99999, 99990)","(3.3, 99999, 99990)","(7.0, 9.2, 9.030508474576271)","(14.0, 18.5, 17.833333333333332)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:19.759229,"(2.4, 99999, 99990)","(3.3, 99999, 99990)","(7.0, 9.2, 9.030508474576271)","(14.0, 18.5, 17.833333333333332)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:20.751804,"(2.4, 99999, 99990)","(3.3, 99999, 99990)","(7.0, 9.0, 8.954545454545455)","(14.0, 18.5, 17.833333333333332)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:21.753775,"(2.4, 99999, 99990)","(3.3, 99999, 99990)","(7.0, 9.0, 8.944444444444445)","(14.0, 18.5, 17.833333333333332)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:22.797633,"(2.4, 99999, 99990)","(3.3, 99999, 99990)","(7.0, 9.0, 8.944444444444445)","(14.0, 18.5, 17.833333333333332)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:23.755129,"(2.4, 99999, 99990)","(3.3, 99999, 99990)","(7.0, 9.0, 8.944444444444445)","(14.0, 18.5, 17.833333333333332)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:24.746711,"(2.4, 99999, 99990)","(3.3, 99999, 99990)","(7.0, 9.0, 8.9)","(14.0, 18.5, 17.833333333333332)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:25.773517,"(2.4, 99999, 99990)","(3.3, 99999, 99990)","(7.0, 9.2, 8.914285714285715)","(14.0, 18.5, 17.833333333333332)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:26.838268,"(2.4, 99999, 99990)","(3.3, 99999, 99990)","(7.0, 9.2, 8.875)","(14.0, 18.5, 17.833333333333332)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:27.855133,"(2.4, 99999, 99990)","(3.3, 99999, 99990)","(7.0, 9.0, 8.875)","(14.0, 18.5, 17.833333333333332)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:28.834591,"(2.4, 99999, 99990)","(3.3, 99999, 99990)","(7.0, 9.0, 8.875)","(14.0, 18.5, 17.833333333333332)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:29.819740,"(2.4, 99999, 99990)","(3.3, 99999, 99990)","(7.0, 9.0, 8.9375)","(14.0, 18.5, 18.07894736842105)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:30.876244,"(2.4, 99999, 99990)","(3.3, 99999, 99990)","(7.0, 8.8, 8.736842105263158)","(14.0, 18.5, 18.07894736842105)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:31.915121,"(2.4, 99999, 99990)","(3.3, 99999, 99990)","(7.0, 8.8, 8.705882352941178)","(14.0, 18.5, 18.07894736842105)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:32.992100,"(2.4, 99999, 99990)","(3.3, 99999, 99990)","(7.0, 8.8, 8.725581395348838)","(14.0, 18.5, 18.07894736842105)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:34.096224,"(2.4, 99999, 99990)","(3.3, 99999, 99990)","(7.0, 8.8, 8.689655172413794)","(14.0, 18.5, 18.07894736842105)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:35.267499,"(2.4, 99999, 99990)","(3.3, 99999, 99990)","(7.0, 8.8, 8.689655172413794)","(14.0, 18.5, 18.07894736842105)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:36.351023,"(2.4, 99999, 99990)","(3.3, 99999, 99990)","(7.0, 8.8, 8.685714285714285)","(14.0, 18.5, 18.07894736842105)","(4.2, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:37.427976,"(2.4, 99999, 99990)","(3.3, 99999, 99990)","(7.0, 8.8, 8.660869565217391)","(14.0, 18.5, 18.07894736842105)","(4.4, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:38.679351,"(2.35, 99999, 99990)","(3.4, 99999, 99990)","(6.5, 8.8, 8.660869565217391)","(14.0, 18.5, 18.07894736842105)","(4.4, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:39.707012,"(2.35, 99999, 99990)","(3.4, 99999, 99990)","(6.5, 8.8, 8.742857142857144)","(14.0, 18.5, 17.75)","(4.4, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:40.765253,"(2.35, 99999, 99990)","(3.5, 99999, 99990)","(6.5, 9.0, 8.866666666666667)","(14.0, 18.5, 17.75)","(4.6, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:41.745615,"(2.35, 99999, 99990)","(3.5, 99999, 99990)","(6.5, 9.0, 8.866666666666667)","(14.0, 18.5, 18.03846153846154)","(4.6, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:42.686316,"(2.35, 99999, 99990)","(3.5, 99999, 99990)","(6.5, 9.0, 8.91578947368421)","(14.0, 18.5, 18.03846153846154)","(4.6, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:43.779159,"(2.35, 99999, 99990)","(3.5, 99999, 99990)","(6.5, 9.0, 8.933333333333334)","(14.0, 18.5, 17.75)","(4.6, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:44.853039,"(2.35, 99999, 99990)","(3.5, 99999, 99990)","(6.5, 9.0, 8.933333333333334)","(14.0, 18.5, 17.75)","(4.6, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:45.846579,"(2.35, 99999, 99990)","(3.5, 99999, 99990)","(6.5, 9.0, 8.91578947368421)","(14.0, 18.5, 17.75)","(4.6, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:46.992842,"(2.35, 99999, 99990)","(3.6, 99999, 99990)","(6.5, 9.0, 8.91578947368421)","(14.0, 18.5, 17.75)","(4.6, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:48.214569,"(2.35, 99999, 99990)","(3.6, 99999, 99990)","(6.5, 9.0, 8.91578947368421)","(14.0, 18.5, 17.75)","(4.6, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:49.252265,"(2.35, 99999, 99990)","(3.6, 99999, 99990)","(6.5, 9.0, 8.905882352941177)","(14.0, 18.5, 17.75)","(4.6, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:50.358069,"(2.35, 99999, 99990)","(3.6, 99999, 99990)","(6.5, 9.0, 8.905882352941177)","(14.0, 18.5, 17.366666666666667)","(4.6, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:51.425218,"(2.35, 99999, 99990)","(3.6, 99999, 99990)","(6.5, 9.0, 8.873684210526315)","(14.0, 17.5, 17.1)","(4.6, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:52.427327,"(2.35, 99999, 99990)","(3.6, 99999, 99990)","(6.5, 9.0, 8.9)","(14.0, 18.5, 17.692307692307693)","(4.6, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:53.510123,"(2.35, 99999, 99990)","(3.6, 99999, 99990)","(6.5, 9.0, 8.9)","(14.0, 18.0, 16.34375)","(4.6, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:54.595997,"(2.35, 99999, 99990)","(3.6, 99999, 99990)","(6.5, 9.0, 8.9)","(14.0, 16.5, 17.77777777777778)","(4.6, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:55.653494,"(2.35, 99999, 99990)","(3.6, 99999, 99990)","(6.5, 9.0, 8.9)","(14.0, 18.0, 17.77777777777778)","(4.6, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:56.722195,"(2.35, 99999, 99990)","(3.6, 99999, 99990)","(6.5, 9.0, 8.873684210526315)","(14.0, 18.0, 17.77777777777778)","(4.6, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:57.689191,"(2.35, 99999, 99990)","(3.6, 99999, 99990)","(6.5, 9.0, 8.733333333333333)","(14.0, 18.0, 17.77777777777778)","(4.6, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:58.694485,"(2.35, 99999, 99990)","(3.6, 99999, 99990)","(6.5, 9.0, 8.733333333333333)","(14.0, 18.0, 17.77777777777778)","(4.6, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:17:59.803408,"(2.35, 99999, 99990)","(3.6, 99999, 99990)","(6.5, 9.0, 8.444444444444445)","(14.0, 18.0, 17.166666666666668)","(4.6, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:18:00.931308,"(2.35, 99999, 99990)","(3.6, 99999, 99990)","(6.5, 8.8, 8.254545454545454)","(14.0, 18.5, 17.59090909090909)","(4.6, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:18:01.998737,"(2.35, 99999, 99990)","(3.6, 99999, 99990)","(6.5, 8.8, 8.254545454545454)","(14.0, 18.5, 17.59090909090909)","(4.6, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:18:03.020772,"(2.35, 99999, 99990)","(3.6, 99999, 99990)","(6.5, 8.8, 8.254545454545454)","(14.0, 18.5, 17.547619047619047)","(4.6, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:18:04.106682,"(2.35, 99999, 99990)","(3.6, 99999, 99990)","(6.5, 8.8, 8.254545454545454)","(14.0, 18.5, 17.547619047619047)","(4.6, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:18:05.145974,"(2.35, 99999, 99990)","(3.6, 99999, 99990)","(6.5, 8.8, 8.281818181818181)","(14.0, 18.5, 17.7)","(4.6, 99999, 99990)","(21.0, 99999, 99990)"
08-12-2022 13:18:06.181082,"(2.35, 99999, 99990)","(3.6, 99999, 99990)","(6.5, 8.6, 8.32)","(14.0, 18.5, 17.944444444444443)","(4.6, 99999, 99990)","(21.0, 99999, 99990)"
