,Princeton Award,Almsgiver,Dirt On Harry,Springvale Road,Diamond Luke,Johandough,Takumi,Till Its Over,West Cliff,Glitter N Gold,So She Can Fly,Celtic Glory
08-12-2022 15:36:42.582217,"(5.5, 6.4, 6.286486486486487)","(12.0, 14.5, 14.065217391304348)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 57.74647887323944)","(4.6, 5.4, 5.398812351543944)","(21.0, 34.0, 33.42857142857143)","(5.5, 6.2, 6.094458438287154)","(11.0, 13.0, 12.833333333333334)","(71.0, 110.0, 106.61971830985915)","(6.5, 7.8, 7.727152317880795)","(20.0, 25.0, 24.510416666666668)","(12.0, 14.0, 13.036516853932584)"
08-12-2022 15:36:44.046867,"(5.5, 6.4, 6.286486486486487)","(12.0, 14.5, 14.065217391304348)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 57.74647887323944)","(4.6, 5.4, 5.398812351543944)","(21.0, 34.0, 33.42857142857143)","(5.5, 6.2, 6.094458438287154)","(11.0, 13.0, 12.833333333333334)","(71.0, 110.0, 106.61971830985915)","(6.5, 7.8, 7.727152317880795)","(20.0, 25.0, 24.510416666666668)","(12.0, 14.0, 13.036516853932584)"
08-12-2022 15:36:45.512397,"(5.5, 6.4, 6.286486486486487)","(12.0, 14.5, 14.065217391304348)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 57.74647887323944)","(4.6, 5.4, 5.398812351543944)","(21.0, 34.0, 33.42857142857143)","(5.5, 6.2, 6.094458438287154)","(11.0, 13.0, 12.833333333333334)","(71.0, 110.0, 106.61971830985915)","(6.5, 7.8, 7.727152317880795)","(20.0, 25.0, 24.510416666666668)","(12.0, 14.0, 13.036516853932584)"
08-12-2022 15:36:46.925830,"(5.5, 6.4, 6.286486486486487)","(12.0, 14.5, 14.065217391304348)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 57.74647887323944)","(4.6, 5.4, 5.398812351543944)","(21.0, 34.0, 33.42857142857143)","(5.5, 6.2, 6.094458438287154)","(11.0, 13.0, 12.833333333333334)","(71.0, 110.0, 106.61971830985915)","(6.5, 7.8, 7.727152317880795)","(20.0, 25.0, 24.510416666666668)","(12.0, 14.0, 13.036516853932584)"
08-12-2022 15:36:48.297054,"(5.5, 6.4, 6.286486486486487)","(12.0, 14.5, 14.065217391304348)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 57.74647887323944)","(4.6, 5.4, 5.398812351543944)","(21.0, 34.0, 33.42857142857143)","(5.5, 6.2, 6.094458438287154)","(11.0, 13.0, 12.833333333333334)","(71.0, 110.0, 106.61971830985915)","(6.5, 7.8, 7.727152317880795)","(20.0, 25.0, 24.510416666666668)","(12.0, 14.0, 13.036516853932584)"
08-12-2022 15:36:49.698013,"(5.5, 6.4, 6.286486486486487)","(12.0, 14.5, 14.068181818181818)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 57.74647887323944)","(4.6, 5.4, 5.398812351543944)","(21.0, 34.0, 33.42857142857143)","(5.5, 6.2, 6.092838874680307)","(11.0, 13.0, 12.833333333333334)","(71.0, 110.0, 106.61971830985915)","(6.5, 7.8, 7.727152317880795)","(20.0, 25.0, 24.510416666666668)","(12.0, 14.0, 13.036516853932584)"
08-12-2022 15:36:51.137335,"(5.5, 6.4, 6.286486486486487)","(12.0, 14.5, 14.068181818181818)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 57.74647887323944)","(4.6, 5.4, 5.398812351543944)","(21.0, 34.0, 33.42857142857143)","(5.5, 6.2, 6.092838874680307)","(11.0, 13.0, 12.833333333333334)","(71.0, 110.0, 106.61971830985915)","(6.5, 7.8, 7.727152317880795)","(20.0, 25.0, 24.510416666666668)","(12.0, 14.0, 13.036516853932584)"
08-12-2022 15:36:52.583770,"(5.5, 6.4, 6.286486486486487)","(12.0, 14.5, 14.068181818181818)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 57.74647887323944)","(4.6, 5.4, 5.398812351543944)","(21.0, 34.0, 32.714285714285715)","(5.5, 6.2, 6.092838874680307)","(11.0, 13.0, 12.871212121212121)","(71.0, 110.0, 106.61971830985915)","(6.5, 7.8, 7.727152317880795)","(20.0, 25.0, 24.510416666666668)","(12.0, 14.0, 13.036516853932584)"
08-12-2022 15:36:54.048888,"(5.5, 6.4, 6.286486486486487)","(12.0, 14.5, 14.068181818181818)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 57.74647887323944)","(4.6, 5.4, 5.398812351543944)","(21.0, 34.0, 32.714285714285715)","(5.5, 6.2, 6.092838874680307)","(11.0, 13.0, 12.871212121212121)","(71.0, 110.0, 106.61971830985915)","(6.5, 7.8, 7.72972972972973)","(20.0, 25.0, 24.510416666666668)","(12.0, 14.0, 13.036516853932584)"
08-12-2022 15:36:55.533356,"(5.5, 6.4, 6.330864197530865)","(12.0, 14.5, 14.068181818181818)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 57.74647887323944)","(4.6, 5.4, 5.398812351543944)","(21.0, 34.0, 32.714285714285715)","(5.5, 6.2, 6.092838874680307)","(11.0, 13.0, 12.871212121212121)","(71.0, 110.0, 106.57142857142857)","(6.5, 7.8, 7.72972972972973)","(20.0, 25.0, 24.510416666666668)","(12.0, 14.0, 13.036931818181818)"
08-12-2022 15:36:56.966029,"(5.5, 6.4, 6.325)","(12.0, 14.5, 14.068181818181818)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 57.74647887323944)","(4.6, 5.4, 5.398812351543944)","(21.0, 34.0, 32.714285714285715)","(5.5, 6.2, 6.092838874680307)","(11.0, 13.0, 12.871212121212121)","(71.0, 110.0, 106.57142857142857)","(6.5, 7.8, 7.72972972972973)","(20.0, 25.0, 24.510416666666668)","(12.0, 14.0, 13.036931818181818)"
08-12-2022 15:36:58.439066,"(5.5, 6.4, 6.325)","(12.0, 14.5, 14.068181818181818)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 57.74647887323944)","(4.6, 5.4, 5.398812351543944)","(21.0, 34.0, 32.714285714285715)","(5.5, 6.2, 6.092838874680307)","(11.0, 13.0, 12.871212121212121)","(71.0, 110.0, 106.57142857142857)","(6.5, 7.8, 7.72972972972973)","(20.0, 25.0, 24.510416666666668)","(12.0, 14.0, 13.036931818181818)"
08-12-2022 15:37:00.089097,"(5.5, 6.4, 6.325)","(12.0, 14.5, 14.068181818181818)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 57.74647887323944)","(4.6, 5.4, 5.398812351543944)","(21.0, 34.0, 32.714285714285715)","(5.5, 6.2, 6.092838874680307)","(11.0, 13.0, 12.871212121212121)","(71.0, 110.0, 106.57142857142857)","(6.5, 7.8, 7.72972972972973)","(21.0, 25.0, 24.510416666666668)","(12.0, 14.0, 13.036931818181818)"
08-12-2022 15:37:01.682159,"(5.5, 6.4, 6.325)","(12.0, 14.5, 14.068181818181818)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 57.74647887323944)","(4.6, 5.4, 5.398812351543944)","(21.0, 34.0, 32.714285714285715)","(5.5, 6.2, 6.092838874680307)","(11.0, 13.0, 12.871212121212121)","(71.0, 110.0, 106.57142857142857)","(6.5, 7.8, 7.72972972972973)","(21.0, 25.0, 24.510416666666668)","(12.0, 14.0, 13.036931818181818)"
08-12-2022 15:37:03.300213,"(5.5, 6.4, 6.325)","(12.0, 14.5, 14.068181818181818)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 57.74647887323944)","(4.6, 5.4, 5.3987212276214835)","(21.0, 34.0, 32.714285714285715)","(5.5, 6.2, 6.092838874680307)","(11.0, 13.0, 12.871212121212121)","(71.0, 110.0, 106.57142857142857)","(6.5, 7.8, 7.72972972972973)","(21.0, 25.0, 24.510416666666668)","(12.0, 14.0, 13.036931818181818)"
08-12-2022 15:37:04.818893,"(5.5, 6.4, 6.325)","(12.0, 14.5, 14.068181818181818)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 57.74647887323944)","(4.6, 5.4, 5.3987212276214835)","(21.0, 34.0, 32.714285714285715)","(5.5, 6.2, 6.092838874680307)","(11.0, 13.0, 12.871212121212121)","(71.0, 110.0, 106.57142857142857)","(6.5, 7.8, 7.72972972972973)","(21.0, 25.0, 24.510416666666668)","(12.0, 14.0, 13.036931818181818)"
08-12-2022 15:37:06.278692,"(5.5, 6.4, 6.325)","(12.0, 14.5, 14.025)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 57.74647887323944)","(4.6, 5.4, 5.3987212276214835)","(21.0, 34.0, 32.714285714285715)","(5.5, 6.2, 6.092838874680307)","(11.0, 13.0, 12.871212121212121)","(71.0, 110.0, 106.57142857142857)","(6.5, 7.8, 7.72972972972973)","(21.0, 25.0, 24.510416666666668)","(12.0, 14.0, 13.036931818181818)"
08-12-2022 15:37:07.770853,"(5.5, 6.4, 6.325)","(12.0, 14.5, 14.025)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 57.74647887323944)","(4.6, 5.4, 5.3987212276214835)","(21.0, 34.0, 32.714285714285715)","(5.5, 6.2, 6.149075975359343)","(11.0, 13.0, 12.9375)","(71.0, 110.0, 106.57142857142857)","(6.5, 7.8, 7.72972972972973)","(21.0, 25.0, 24.510416666666668)","(12.0, 14.0, 13.036931818181818)"
08-12-2022 15:37:09.209194,"(5.5, 6.4, 6.325)","(12.0, 14.5, 14.025)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 57.74647887323944)","(4.6, 5.4, 5.3987212276214835)","(21.0, 34.0, 32.714285714285715)","(5.5, 6.2, 6.149075975359343)","(11.0, 13.0, 12.9375)","(71.0, 110.0, 106.57142857142857)","(6.5, 7.8, 7.72972972972973)","(21.0, 25.0, 24.510416666666668)","(12.0, 14.0, 13.036931818181818)"
08-12-2022 15:37:10.772523,"(5.5, 6.4, 6.325)","(12.0, 14.5, 14.025)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 57.74647887323944)","(4.6, 5.4, 5.3987212276214835)","(21.0, 34.0, 32.714285714285715)","(5.5, 6.2, 6.149075975359343)","(11.0, 13.0, 12.9375)","(71.0, 110.0, 106.57142857142857)","(6.5, 7.8, 7.72972972972973)","(21.0, 25.0, 24.510416666666668)","(12.0, 14.0, 13.036931818181818)"
08-12-2022 15:37:12.275434,"(5.5, 6.4, 6.325)","(12.0, 14.5, 14.023809523809524)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 57.74647887323944)","(4.6, 5.4, 5.427857142857143)","(21.0, 34.0, 32.714285714285715)","(5.5, 6.2, 6.167281105990783)","(11.0, 13.0, 12.918604651162791)","(71.0, 110.0, 106.57142857142857)","(6.5, 7.8, 7.72972972972973)","(21.0, 25.0, 24.510416666666668)","(12.0, 14.0, 13.036516853932584)"
08-12-2022 15:37:13.764019,"(5.5, 6.4, 6.319298245614036)","(12.0, 14.5, 14.023809523809524)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 57.74647887323944)","(4.6, 5.5, 5.459090909090909)","(21.0, 34.0, 35.07692307692308)","(5.5, 6.2, 6.167281105990783)","(11.0, 13.0, 13.066666666666666)","(71.0, 110.0, 116.66666666666667)","(6.5, 7.8, 7.708450704225352)","(21.0, 25.0, 24.510416666666668)","(12.0, 14.0, 13.456756756756757)"
08-12-2022 15:37:15.183730,"(5.5, 6.4, 6.317117117117117)","(12.0, 14.5, 14.17032967032967)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 57.74647887323944)","(4.6, 5.5, 5.455737704918033)","(21.0, 36.0, 35.2)","(5.5, 6.2, 6.167281105990783)","(11.0, 13.5, 13.175)","(71.0, 130.0, 120.0)","(6.5, 7.8, 7.708450704225352)","(21.0, 25.0, 24.510416666666668)","(12.0, 13.5, 13.456756756756757)"
08-12-2022 15:37:16.690248,"(5.5, 6.4, 6.317117117117117)","(12.0, 14.5, 14.08695652173913)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 57.74647887323944)","(4.6, 5.5, 5.455)","(21.0, 36.0, 35.2)","(5.5, 6.2, 6.167281105990783)","(11.0, 13.5, 13.175)","(71.0, 130.0, 122.94117647058823)","(6.5, 7.8, 7.708450704225352)","(21.0, 25.0, 24.510416666666668)","(12.0, 13.5, 13.456756756756757)"
08-12-2022 15:37:18.215649,"(5.5, 6.4, 6.317117117117117)","(12.0, 14.5, 14.083333333333334)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 57.74647887323944)","(4.6, 5.5, 5.424444444444445)","(21.0, 36.0, 35.2)","(5.5, 6.2, 6.167281105990783)","(11.0, 13.5, 13.175)","(71.0, 130.0, 122.94117647058823)","(6.5, 7.8, 7.708450704225352)","(21.0, 25.0, 24.510416666666668)","(12.0, 13.5, 13.456756756756757)"
08-12-2022 15:37:19.843720,"(5.5, 6.4, 6.317117117117117)","(12.0, 14.5, 14.083333333333334)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 57.74647887323944)","(4.6, 5.6, 5.45)","(21.0, 36.0, 35.2)","(5.5, 6.2, 6.167281105990783)","(11.0, 13.5, 13.175)","(71.0, 130.0, 123.33333333333334)","(6.5, 7.8, 7.708450704225352)","(21.0, 25.0, 24.510416666666668)","(12.0, 13.5, 13.456756756756757)"
08-12-2022 15:37:21.350510,"(5.5, 6.4, 6.317117117117117)","(12.0, 14.5, 14.08695652173913)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 57.74647887323944)","(4.6, 5.5, 5.45)","(21.0, 36.0, 35.2)","(5.5, 6.2, 6.167281105990783)","(11.0, 13.5, 13.175)","(71.0, 130.0, 124.78260869565217)","(6.5, 7.8, 7.708450704225352)","(21.0, 25.0, 24.510416666666668)","(12.0, 13.5, 13.456756756756757)"
08-12-2022 15:37:22.932362,"(5.5, 6.4, 6.317117117117117)","(12.0, 14.5, 14.08695652173913)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 57.74647887323944)","(4.6, 5.5, 5.45)","(21.0, 36.0, 35.2)","(5.5, 6.2, 6.167281105990783)","(11.0, 13.5, 13.39655172413793)","(71.0, 130.0, 124.78260869565217)","(6.5, 7.8, 7.708450704225352)","(21.0, 25.0, 24.510416666666668)","(12.0, 13.5, 13.456756756756757)"
08-12-2022 15:37:24.559396,"(5.5, 6.4, 6.322935779816514)","(12.0, 14.5, 14.083333333333334)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 57.74647887323944)","(4.6, 5.5, 5.45)","(21.0, 36.0, 35.2)","(5.5, 6.2, 6.167281105990783)","(12.0, 13.5, 13.409090909090908)","(71.0, 130.0, 124.78260869565217)","(6.5, 7.8, 7.708450704225352)","(21.0, 25.0, 24.510416666666668)","(11.0, 13.5, 13.456756756756757)"
08-12-2022 15:37:26.247064,"(5.5, 6.4, 6.317117117117117)","(12.0, 14.5, 14.083333333333334)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 57.74647887323944)","(4.6, 5.5, 5.45)","(21.0, 36.0, 35.2)","(5.5, 6.2, 6.167281105990783)","(12.0, 13.5, 13.39655172413793)","(71.0, 130.0, 124.78260869565217)","(6.5, 7.8, 7.708450704225352)","(21.0, 25.0, 24.510416666666668)","(11.0, 13.5, 13.456756756756757)"
08-12-2022 15:37:27.841004,"(5.5, 6.4, 6.317117117117117)","(12.0, 14.5, 14.083333333333334)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 57.74647887323944)","(4.6, 5.5, 5.45)","(21.0, 36.0, 35.2)","(5.5, 6.2, 6.167281105990783)","(12.0, 13.5, 13.409090909090908)","(71.0, 130.0, 124.78260869565217)","(6.5, 7.8, 7.687005649717514)","(21.0, 25.0, 24.510416666666668)","(11.0, 13.5, 13.456756756756757)"
08-12-2022 15:37:29.472714,"(5.5, 6.4, 6.317117117117117)","(12.0, 14.5, 14.083333333333334)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 57.74647887323944)","(4.6, 5.5, 5.45)","(21.0, 36.0, 35.2)","(5.5, 6.2, 6.167281105990783)","(12.0, 13.5, 13.409090909090908)","(71.0, 130.0, 124.78260869565217)","(6.5, 7.8, 7.687005649717514)","(21.0, 25.0, 24.510416666666668)","(11.0, 13.5, 13.456756756756757)"
08-12-2022 15:37:31.101647,"(5.5, 6.4, 6.317117117117117)","(12.0, 14.5, 14.077922077922079)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 57.74647887323944)","(4.6, 5.5, 5.45)","(21.0, 36.0, 35.2)","(5.5, 6.2, 6.167281105990783)","(12.0, 13.5, 13.39655172413793)","(71.0, 130.0, 124.78260869565217)","(6.5, 7.8, 7.687005649717514)","(21.0, 25.0, 24.510416666666668)","(11.0, 13.5, 13.456756756756757)"
08-12-2022 15:37:32.727636,"(5.5, 6.4, 6.317117117117117)","(12.0, 14.5, 14.077922077922079)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 57.74647887323944)","(4.6, 5.5, 5.45)","(21.0, 36.0, 35.2)","(5.5, 6.2, 6.247747747747748)","(12.0, 13.5, 13.39655172413793)","(71.0, 130.0, 124.78260869565217)","(6.5, 7.8, 7.687005649717514)","(21.0, 25.0, 24.510416666666668)","(11.0, 13.5, 13.456756756756757)"
08-12-2022 15:37:34.290923,"(5.5, 6.4, 6.317117117117117)","(12.0, 14.5, 14.077922077922079)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 57.74647887323944)","(4.6, 5.5, 5.4478927203065135)","(21.0, 36.0, 35.2)","(5.5, 6.4, 6.247747747747748)","(12.0, 13.5, 13.39655172413793)","(71.0, 130.0, 123.33333333333334)","(6.5, 7.8, 7.687005649717514)","(21.0, 25.0, 24.510416666666668)","(11.0, 13.5, 13.456756756756757)"
08-12-2022 15:37:35.826868,"(5.5, 6.4, 6.311111111111112)","(12.0, 14.5, 14.077922077922079)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 57.74647887323944)","(4.6, 5.5, 5.4478927203065135)","(21.0, 36.0, 33.333333333333336)","(5.5, 6.4, 6.247747747747748)","(12.0, 13.5, 13.39655172413793)","(71.0, 130.0, 123.33333333333334)","(6.5, 7.8, 7.687005649717514)","(21.0, 25.0, 24.45977011494253)","(11.0, 13.5, 13.441489361702128)"
08-12-2022 15:37:37.370117,"(5.5, 6.4, 6.311111111111112)","(12.0, 14.5, 14.077922077922079)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 58.24175824175824)","(4.6, 5.5, 5.4478927203065135)","(21.0, 34.0, 35.282051282051285)","(5.5, 6.4, 6.247747747747748)","(12.0, 13.5, 13.39655172413793)","(71.0, 130.0, 123.33333333333334)","(6.5, 7.8, 7.687005649717514)","(21.0, 25.0, 24.45977011494253)","(11.0, 13.5, 13.441489361702128)"
08-12-2022 15:37:38.906415,"(5.5, 6.4, 6.317857142857143)","(12.0, 14.5, 14.077922077922079)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 58.24175824175824)","(4.6, 5.5, 5.4478927203065135)","(21.0, 36.0, 35.65714285714286)","(5.5, 6.4, 6.294523326572008)","(12.0, 13.5, 13.39655172413793)","(71.0, 130.0, 126.84210526315789)","(6.5, 7.8, 7.687005649717514)","(21.0, 25.0, 24.45977011494253)","(11.0, 13.5, 13.441489361702128)"
08-12-2022 15:37:40.447809,"(5.5, 6.4, 6.251612903225807)","(12.0, 14.5, 14.077922077922079)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 58.24175824175824)","(4.6, 5.5, 5.451669941060904)","(21.0, 36.0, 35.63636363636364)","(5.5, 6.4, 6.294523326572008)","(12.0, 13.5, 13.39655172413793)","(71.0, 130.0, 126.84210526315789)","(6.5, 7.8, 7.687005649717514)","(21.0, 25.0, 24.45977011494253)","(11.0, 13.5, 13.441489361702128)"
08-12-2022 15:37:42.000111,"(5.5, 6.4, 6.258181818181819)","(12.0, 14.5, 14.03623188405797)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 58.24175824175824)","(4.6, 5.5, 5.451669941060904)","(21.0, 36.0, 35.24324324324324)","(5.5, 6.4, 6.294523326572008)","(12.0, 13.5, 13.39655172413793)","(71.0, 130.0, 126.84210526315789)","(6.5, 7.8, 7.687005649717514)","(21.0, 25.0, 24.45977011494253)","(11.0, 13.5, 13.441489361702128)"
08-12-2022 15:37:43.542328,"(5.5, 6.4, 6.2615384615384615)","(12.0, 14.5, 14.037878787878787)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 58.24175824175824)","(4.6, 5.5, 5.451669941060904)","(21.0, 36.0, 35.24324324324324)","(5.5, 6.4, 6.294523326572008)","(12.0, 13.5, 13.39655172413793)","(71.0, 130.0, 126.84210526315789)","(6.5, 7.8, 7.687005649717514)","(21.0, 25.0, 24.45977011494253)","(11.0, 13.5, 13.441489361702128)"
08-12-2022 15:37:45.074415,"(5.5, 6.4, 6.2615384615384615)","(12.0, 14.5, 14.037878787878787)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 58.24175824175824)","(4.6, 5.5, 5.451669941060904)","(21.0, 36.0, 35.24324324324324)","(5.5, 6.4, 6.2886679920477135)","(12.0, 13.5, 13.39655172413793)","(71.0, 130.0, 126.84210526315789)","(6.5, 7.8, 7.687005649717514)","(21.0, 25.0, 24.45977011494253)","(11.0, 13.5, 13.441489361702128)"
08-12-2022 15:37:46.647444,"(5.5, 6.4, 6.2615384615384615)","(12.0, 14.5, 14.037878787878787)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 58.24175824175824)","(4.6, 5.5, 5.451669941060904)","(21.0, 36.0, 35.24324324324324)","(5.5, 6.4, 6.275)","(12.0, 13.5, 13.39655172413793)","(71.0, 130.0, 126.84210526315789)","(6.5, 7.8, 7.687005649717514)","(21.0, 25.0, 24.45977011494253)","(11.0, 13.5, 13.441489361702128)"
08-12-2022 15:37:48.149601,"(5.5, 6.4, 6.2615384615384615)","(12.0, 14.5, 14.037878787878787)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 58.24175824175824)","(4.6, 5.5, 5.451669941060904)","(21.0, 36.0, 35.24324324324324)","(5.5, 6.4, 6.295121951219512)","(12.0, 13.5, 13.39655172413793)","(71.0, 130.0, 126.84210526315789)","(6.5, 7.8, 7.687005649717514)","(20.0, 25.0, 24.45977011494253)","(11.0, 13.5, 13.441489361702128)"
08-12-2022 15:37:49.638423,"(5.5, 6.4, 6.2615384615384615)","(12.0, 14.5, 14.037878787878787)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 58.24175824175824)","(4.6, 5.5, 5.451669941060904)","(21.0, 36.0, 35.24324324324324)","(5.5, 6.4, 6.29290060851927)","(12.0, 13.5, 13.39655172413793)","(71.0, 130.0, 126.84210526315789)","(6.5, 7.8, 7.687005649717514)","(20.0, 25.0, 24.45977011494253)","(11.0, 13.5, 13.381443298969073)"
08-12-2022 15:37:51.204148,"(5.5, 6.4, 6.2615384615384615)","(12.0, 14.5, 14.037878787878787)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 58.24175824175824)","(4.6, 5.5, 5.451669941060904)","(21.0, 36.0, 35.24324324324324)","(5.5, 6.4, 6.29290060851927)","(12.0, 13.5, 13.39655172413793)","(71.0, 130.0, 126.84210526315789)","(6.5, 7.8, 7.687005649717514)","(20.0, 25.0, 24.45977011494253)","(11.0, 13.5, 13.381443298969073)"
08-12-2022 15:37:52.834432,"(5.5, 6.4, 6.2615384615384615)","(12.0, 14.5, 14.037878787878787)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 58.24175824175824)","(4.6, 5.5, 5.451669941060904)","(21.0, 36.0, 35.24324324324324)","(5.5, 6.4, 6.29290060851927)","(12.0, 13.5, 13.39655172413793)","(71.0, 130.0, 126.84210526315789)","(6.5, 7.8, 7.687005649717514)","(20.0, 25.0, 24.45977011494253)","(11.0, 13.5, 13.381443298969073)"
08-12-2022 15:37:54.404051,"(5.5, 6.4, 6.2615384615384615)","(12.0, 14.5, 14.037878787878787)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 58.24175824175824)","(4.6, 5.5, 5.451669941060904)","(21.0, 36.0, 35.24324324324324)","(5.5, 6.4, 6.29290060851927)","(12.0, 13.5, 13.39655172413793)","(71.0, 130.0, 126.84210526315789)","(6.5, 7.8, 7.687005649717514)","(20.0, 25.0, 24.45977011494253)","(11.0, 13.5, 13.359296482412061)"
08-12-2022 15:37:56.021638,"(5.5, 6.4, 6.2615384615384615)","(12.0, 14.5, 14.037878787878787)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 58.24175824175824)","(4.6, 5.5, 5.451669941060904)","(21.0, 36.0, 35.24324324324324)","(5.5, 6.4, 6.287077534791253)","(12.0, 13.5, 13.39655172413793)","(71.0, 130.0, 126.84210526315789)","(6.5, 7.8, 7.687005649717514)","(20.0, 25.0, 24.45977011494253)","(11.0, 13.5, 13.359296482412061)"
08-12-2022 15:37:57.706430,"(5.5, 6.4, 6.2615384615384615)","(12.0, 14.5, 14.037878787878787)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 58.24175824175824)","(4.6, 5.5, 5.451669941060904)","(21.0, 36.0, 35.24324324324324)","(5.5, 6.4, 6.287077534791253)","(12.0, 13.5, 13.39655172413793)","(71.0, 130.0, 126.84210526315789)","(6.5, 7.8, 7.687005649717514)","(20.0, 25.0, 24.45977011494253)","(11.0, 13.5, 13.350267379679144)"
08-12-2022 15:37:59.328417,"(5.5, 6.4, 6.2615384615384615)","(12.0, 14.5, 14.172043010752688)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 58.24175824175824)","(4.6, 5.5, 5.450996015936255)","(21.0, 36.0, 35.24324324324324)","(5.5, 6.4, 6.287077534791253)","(12.0, 13.5, 13.39655172413793)","(71.0, 130.0, 126.84210526315789)","(6.5, 7.8, 7.687005649717514)","(20.0, 25.0, 24.45977011494253)","(11.0, 13.5, 13.350267379679144)"
08-12-2022 15:38:00.826435,"(5.5, 6.4, 6.2615384615384615)","(12.0, 14.5, 14.181818181818182)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 58.24175824175824)","(4.6, 5.5, 5.450996015936255)","(21.0, 36.0, 35.24324324324324)","(5.5, 6.4, 6.287077534791253)","(12.0, 13.5, 13.39655172413793)","(71.0, 130.0, 126.84210526315789)","(6.5, 7.8, 7.687005649717514)","(20.0, 25.0, 24.45977011494253)","(11.0, 13.5, 13.350267379679144)"
08-12-2022 15:38:02.333345,"(5.5, 6.4, 6.2615384615384615)","(12.0, 14.5, 14.094202898550725)","(21.0, 27.0, 26.344827586206897)","(51.0, 60.0, 58.24175824175824)","(4.6, 5.5, 5.450996015936255)","(21.0, 36.0, 35.22222222222222)","(5.5, 6.4, 6.287077534791253)","(12.0, 13.5, 12.515625)","(71.0, 130.0, 213.33333333333334)","(6.5, 7.8, 7.687005649717514)","(20.0, 25.0, 24.45977011494253)","(11.0, 13.5, 13.350267379679144)"
