,Long Gully Brown,Burning Fee,Bailey The Rock,Bruces Angel,Ballroom Belle,Emerley Cougar
04-01-2023 10:48:59.144261,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:48:59.986005,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:00.824556,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:01.686332,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:02.539605,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:03.409516,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:04.314083,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:05.174860,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:06.081883,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:06.977893,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:07.877124,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:08.775441,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:09.648202,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:10.550571,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:11.389890,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:12.276067,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:13.118880,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:13.950623,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:14.822729,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:15.654353,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:16.536781,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:17.398922,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:18.277463,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:19.186554,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:20.056751,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:20.973651,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:21.821829,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:22.697058,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:23.536868,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:24.398491,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:25.254796,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:26.091513,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:26.954735,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:27.817726,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:28.689686,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:29.583070,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:30.458143,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:31.328194,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:32.201611,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:33.099211,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:33.979876,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:34.855937,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:35.754535,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:36.622400,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:37.476723,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:38.323208,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:39.184420,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:40.014388,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:40.859808,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:41.709154,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:42.597159,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:43.456133,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:44.330161,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:45.239374,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:46.141959,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:47.036877,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:47.906486,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:48.777185,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:49.647507,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:50.516199,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:51.368338,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:52.212165,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:53.043858,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:53.897007,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:54.739117,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:55.593961,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:56.490842,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:57.358709,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:58.275776,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:49:59.157236,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:50:00.033575,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:50:00.912209,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:50:01.759900,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:50:02.620543,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:50:03.442844,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:50:04.285842,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:50:05.124088,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:50:05.985779,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:50:06.881717,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:50:07.745704,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:50:08.612995,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:50:09.476662,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:50:10.386584,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:50:11.254130,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:50:12.121146,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:50:12.995218,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:50:13.848840,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:50:14.702432,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:50:15.566795,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:50:16.459251,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:50:17.295178,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:50:18.147798,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:50:18.998453,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:50:19.921701,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:50:20.800782,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
04-01-2023 10:50:21.680470,"(2.05, 2.74, 2.1495238095238096)","(14.0, 46.0, 33.88461538461539)","(14.0, 36.0, 26.96153846153846)","(5.5, 13.0, 10.958620689655172)","(8.5, 17.0, 14.863636363636363)","(2.5, 4.1, 2.6016216216216215)"
