,Quick Entry,Brother Skye,Too Legit,Deep Mind,Roses Galaxy,Attuck
08-12-2022 12:43:57.688604,"(5.0, 5.2, 4.9)","(12.0, 14.0, 13.0)","(8.5, 19.5, 16.5)","(31.0, 70.0, 54.8)","(2.4, 3.2, 3.09)","(3.0, 4.2, 3.8499999999999996)"
08-12-2022 12:43:58.762590,"(5.0, 5.2, 4.9)","(12.0, 14.0, 13.0)","(8.5, 19.5, 16.5)","(31.0, 70.0, 54.8)","(2.4, 3.15, 3.09)","(3.0, 4.1, 3.8499999999999996)"
08-12-2022 12:43:59.822601,"(5.0, 5.2, 4.9)","(12.0, 14.0, 13.0)","(8.5, 19.5, 16.5)","(31.0, 70.0, 54.8)","(2.4, 3.15, 3.1005)","(3.0, 4.1, 3.8499999999999996)"
08-12-2022 12:44:00.835326,"(5.0, 5.2, 4.741176470588235)","(12.0, 14.0, 13.0)","(8.5, 19.5, 16.5)","(31.0, 70.0, 54.8)","(2.4, 3.15, 3.1005)","(3.0, 4.1, 3.8499999999999996)"
08-12-2022 12:44:01.895239,"(5.0, 5.2, 4.741176470588235)","(12.0, 14.0, 13.0)","(8.5, 19.5, 16.5)","(31.0, 70.0, 54.8)","(2.4, 3.15, 3.1005)","(3.0, 4.1, 3.8499999999999996)"
08-12-2022 12:44:02.905052,"(5.0, 5.2, 4.741176470588235)","(12.0, 14.0, 13.0)","(8.5, 19.5, 16.5)","(31.0, 70.0, 54.8)","(2.4, 3.15, 3.1005)","(3.0, 4.1, 3.8499999999999996)"
08-12-2022 12:44:03.959132,"(5.0, 5.2, 4.741176470588235)","(12.0, 14.0, 13.0)","(8.5, 19.5, 16.5)","(31.0, 70.0, 54.8)","(2.4, 3.15, 3.1005)","(3.0, 4.1, 3.8499999999999996)"
08-12-2022 12:44:05.001058,"(5.0, 5.2, 4.741176470588235)","(12.0, 14.0, 13.0)","(8.5, 19.5, 16.5)","(31.0, 70.0, 54.8)","(2.4, 3.15, 3.1005)","(3.0, 4.1, 3.8499999999999996)"
08-12-2022 12:44:06.170572,"(5.0, 5.2, 4.741176470588235)","(12.0, 14.0, 13.0)","(8.5, 19.5, 16.5)","(31.0, 70.0, 54.8)","(2.4, 3.15, 3.1005)","(3.0, 4.1, 3.45)"
08-12-2022 12:44:07.335501,"(5.0, 5.2, 4.741176470588235)","(12.0, 14.0, 13.0)","(8.5, 19.5, 16.5)","(31.0, 70.0, 54.8)","(2.4, 3.15, 3.0705263157894738)","(3.0, 4.1, 3.5125)"
08-12-2022 12:44:08.632150,"(5.0, 5.2, 4.741176470588235)","(12.0, 14.0, 13.0)","(8.5, 19.5, 16.5)","(31.0, 70.0, 54.8)","(2.4, 3.1, 3.0705263157894738)","(3.0, 4.0, 3.56)"
08-12-2022 12:44:09.803236,"(5.0, 5.2, 4.741176470588235)","(12.0, 14.0, 13.0)","(8.5, 19.5, 16.5)","(31.0, 70.0, 54.8)","(2.4, 3.1, 2.9764)","(3.0, 3.95, 3.5166666666666666)"
08-12-2022 12:44:11.144221,"(5.0, 5.2, 4.741176470588235)","(12.0, 14.0, 13.0)","(8.5, 19.5, 16.5)","(31.0, 70.0, 54.8)","(2.4, 3.05, 2.9764)","(3.0, 3.95, 3.5166666666666666)"
08-12-2022 12:44:12.286426,"(5.0, 5.2, 4.741176470588235)","(12.0, 14.0, 13.0)","(8.5, 19.5, 16.5)","(31.0, 70.0, 54.8)","(2.4, 3.05, 2.9273333333333333)","(3.0, 3.95, 3.5166666666666666)"
08-12-2022 12:44:13.540832,"(5.0, 5.2, 4.741176470588235)","(12.0, 14.0, 13.0)","(8.5, 19.5, 16.5)","(31.0, 70.0, 54.8)","(2.4, 3.05, 2.9875)","(3.0, 3.95, 3.5)"
08-12-2022 12:44:14.817873,"(5.0, 5.2, 4.741176470588235)","(12.0, 14.0, 13.0)","(8.5, 19.5, 16.5)","(31.0, 70.0, 54.8)","(2.4, 3.05, 2.9875)","(3.0, 3.9, 3.5)"
08-12-2022 12:44:16.015241,"(5.0, 5.2, 4.741176470588235)","(12.0, 14.0, 13.0)","(8.5, 19.5, 16.5)","(31.0, 70.0, 54.8)","(2.4, 3.05, 2.9818181818181815)","(3.0, 3.9, 3.5)"
08-12-2022 12:44:17.154374,"(5.0, 5.2, 4.741176470588235)","(12.0, 14.0, 13.0)","(8.5, 19.5, 16.5)","(31.0, 70.0, 54.8)","(2.4, 3.05, 2.9818181818181815)","(3.0, 3.9, 3.6)"
08-12-2022 12:44:18.206194,"(5.0, 5.1, 4.933333333333333)","(12.0, 14.0, 13.0)","(8.5, 19.5, 16.5)","(31.0, 70.0, 54.8)","(2.4, 3.05, 2.9818181818181815)","(3.0, 3.85, 3.6)"
08-12-2022 12:44:19.148999,"(5.0, 5.0, 4.714285714285714)","(12.0, 14.0, 13.0)","(8.5, 19.5, 16.5)","(31.0, 70.0, 54.8)","(2.4, 3.05, 3.04)","(3.0, 3.85, 3.6)"
08-12-2022 12:44:20.210489,"(5.0, 5.0, 4.714285714285714)","(12.0, 14.0, 13.0)","(8.5, 19.5, 14.833333333333334)","(31.0, 70.0, 54.8)","(2.4, 3.0, 2.96)","(3.0, 3.85, 3.5500000000000003)"
08-12-2022 12:44:21.226236,"(5.0, 4.9, 4.75)","(12.0, 14.0, 13.0)","(8.5, 19.5, 14.833333333333334)","(31.0, 70.0, 54.8)","(2.4, 3.0, 2.96)","(3.0, 3.85, 3.5500000000000003)"
08-12-2022 12:44:22.256961,"(5.0, 4.9, 4.75)","(12.0, 14.0, 13.0)","(8.5, 19.5, 14.833333333333334)","(31.0, 70.0, 54.8)","(2.4, 3.0, 2.96)","(3.0, 3.85, 3.5500000000000003)"
08-12-2022 12:44:23.372249,"(5.0, 4.9, 4.75)","(12.0, 14.0, 13.0)","(8.5, 19.5, 14.833333333333334)","(31.0, 70.0, 54.8)","(2.4, 3.0, 2.96)","(3.0, 3.85, 3.5500000000000003)"
08-12-2022 12:44:24.477581,"(5.0, 4.9, 4.75)","(12.0, 14.0, 13.0)","(8.5, 19.5, 14.833333333333334)","(31.0, 70.0, 54.8)","(2.4, 3.0, 2.96)","(3.0, 3.85, 3.4611111111111112)"
08-12-2022 12:44:25.469421,"(5.0, 4.9, 4.75)","(12.0, 14.0, 13.0)","(8.5, 19.5, 14.833333333333334)","(31.0, 70.0, 54.8)","(2.4, 3.0, 2.96)","(3.0, 3.85, 3.4611111111111112)"
08-12-2022 12:44:26.457740,"(5.0, 4.9, 4.75)","(12.0, 14.0, 13.0)","(8.5, 19.5, 14.833333333333334)","(31.0, 70.0, 54.8)","(2.4, 3.0, 2.96)","(3.0, 3.85, 3.4611111111111112)"
08-12-2022 12:44:27.356542,"(5.0, 4.9, 4.75)","(12.0, 14.0, 13.0)","(8.5, 19.5, 14.833333333333334)","(31.0, 70.0, 54.8)","(2.4, 3.0, 2.96)","(3.0, 3.85, 3.4611111111111112)"
08-12-2022 12:44:28.315463,"(5.0, 4.9, 4.75)","(12.0, 14.0, 13.0)","(8.5, 19.5, 14.833333333333334)","(31.0, 70.0, 54.8)","(2.4, 3.0, 2.96)","(3.0, 3.85, 3.659090909090909)"
08-12-2022 12:44:29.355105,"(5.0, 4.9, 4.75)","(12.0, 14.0, 13.0)","(8.5, 19.5, 14.833333333333334)","(31.0, 70.0, 54.8)","(2.4, 3.0, 3.0774999999999997)","(3.0, 3.85, 3.659090909090909)"
08-12-2022 12:44:30.406921,"(5.0, 4.9, 4.75)","(12.0, 14.0, 13.0)","(8.5, 19.5, 14.833333333333334)","(31.0, 70.0, 54.8)","(2.4, 3.15, 3.0774999999999997)","(3.0, 3.85, 3.659090909090909)"
08-12-2022 12:44:31.463624,"(5.0, 4.9, 4.75)","(12.0, 14.0, 13.0)","(8.5, 19.5, 14.833333333333334)","(31.0, 70.0, 54.8)","(2.4, 3.3, 3.2199999999999998)","(3.0, 3.85, 3.659090909090909)"
08-12-2022 12:44:32.425513,"(5.0, 4.9, 4.75)","(12.0, 14.0, 13.0)","(8.5, 19.5, 14.833333333333334)","(31.0, 70.0, 54.8)","(2.4, 3.3, 3.2199999999999998)","(3.0, 3.85, 3.659090909090909)"
08-12-2022 12:44:33.281372,"(5.0, 4.9, 4.75)","(12.0, 14.0, 13.0)","(8.5, 19.5, 14.833333333333334)","(31.0, 70.0, 54.8)","(2.4, 3.3, 3.195)","(3.0, 3.85, 3.659090909090909)"
08-12-2022 12:44:34.308833,"(5.0, 4.9, 4.75)","(12.0, 14.0, 13.0)","(8.5, 19.5, 14.833333333333334)","(31.0, 70.0, 51.0)","(2.4, 3.3, 3.195)","(3.0, 3.85, 3.659090909090909)"
08-12-2022 12:44:35.442818,"(5.0, 5.2, 4.771428571428571)","(12.0, 14.0, 13.0)","(8.5, 19.5, 14.833333333333334)","(31.0, 70.0, 54.8)","(2.4, 3.3, 3.1599999999999997)","(3.0, 3.85, 3.678571428571429)"
08-12-2022 12:44:36.572961,"(5.0, 5.2, 4.771428571428571)","(12.0, 14.0, 13.0)","(8.5, 19.5, 14.833333333333334)","(31.0, 70.0, 54.8)","(2.4, 3.3, 3.1599999999999997)","(3.0, 3.85, 3.678571428571429)"
08-12-2022 12:44:37.592466,"(5.0, 5.0, 4.8)","(12.0, 14.0, 13.0)","(8.5, 19.5, 14.833333333333334)","(31.0, 70.0, 54.8)","(2.4, 3.3, 3.065)","(3.0, 3.85, 3.678571428571429)"
08-12-2022 12:44:38.564345,"(5.0, 5.0, 4.8)","(12.0, 14.0, 13.0)","(8.5, 19.5, 16.25)","(31.0, 70.0, 54.8)","(2.4, 3.25, 3.065)","(3.0, 3.85, 3.678571428571429)"
08-12-2022 12:44:39.484953,"(5.0, 5.0, 4.8)","(12.0, 14.0, 13.0)","(8.5, 19.5, 16.25)","(31.0, 70.0, 54.8)","(2.4, 3.25, 3.198)","(3.0, 3.85, 3.678571428571429)"
08-12-2022 12:44:40.499376,"(5.0, 5.0, 4.8)","(12.0, 14.0, 13.0)","(8.5, 19.5, 16.25)","(31.0, 70.0, 54.8)","(2.4, 3.25, 3.12)","(3.0, 3.85, 3.678571428571429)"
08-12-2022 12:44:41.580660,"(5.0, 5.0, 4.8)","(12.0, 14.0, 13.0)","(8.5, 19.5, 16.25)","(31.0, 70.0, 54.8)","(2.4, 3.2, 3.086666666666667)","(3.0, 3.85, 3.678571428571429)"
08-12-2022 12:44:42.622542,"(5.0, 5.0, 4.8)","(12.0, 14.0, 13.333333333333334)","(8.5, 19.5, 16.25)","(31.0, 70.0, 51.333333333333336)","(2.4, 3.2, 3.086666666666667)","(3.0, 3.85, 3.678571428571429)"
08-12-2022 12:44:43.551472,"(5.0, 5.0, 4.8)","(12.0, 14.0, 13.333333333333334)","(8.5, 19.5, 16.25)","(31.0, 70.0, 51.333333333333336)","(2.4, 3.2, 3.086666666666667)","(3.0, 3.85, 3.678571428571429)"
08-12-2022 12:44:44.516142,"(5.0, 5.0, 4.8)","(12.0, 14.0, 13.333333333333334)","(8.5, 19.5, 16.25)","(31.0, 70.0, 51.333333333333336)","(2.4, 3.25, 3.1436363636363636)","(3.0, 3.85, 3.678571428571429)"
08-12-2022 12:44:45.557498,"(5.0, 5.0, 4.8)","(12.0, 14.0, 13.333333333333334)","(8.5, 19.5, 16.25)","(31.0, 70.0, 51.333333333333336)","(2.4, 3.25, 3.1436363636363636)","(3.0, 3.85, 3.678571428571429)"
08-12-2022 12:44:46.630408,"(5.0, 5.0, 4.8)","(12.0, 14.0, 13.333333333333334)","(8.5, 19.5, 16.25)","(31.0, 70.0, 51.333333333333336)","(2.4, 3.25, 3.12)","(3.0, 3.85, 3.678571428571429)"
08-12-2022 12:44:47.720535,"(5.0, 5.0, 4.8)","(12.0, 14.0, 13.333333333333334)","(8.5, 19.5, 16.25)","(31.0, 70.0, 51.333333333333336)","(2.4, 3.25, 3.132)","(3.0, 3.85, 3.678571428571429)"
08-12-2022 12:44:48.689927,"(5.0, 5.0, 4.8)","(12.0, 14.0, 13.333333333333334)","(8.5, 19.5, 16.25)","(31.0, 65.0, 53.5)","(2.4, 3.2, 3.132)","(3.0, 3.85, 3.678571428571429)"
08-12-2022 12:44:49.589042,"(5.0, 5.0, 4.8)","(12.0, 14.0, 13.333333333333334)","(8.5, 19.5, 16.25)","(31.0, 65.0, 53.5)","(2.4, 3.15, 3.0533333333333332)","(3.0, 3.85, 3.678571428571429)"
08-12-2022 12:44:50.609361,"(5.0, 5.0, 4.8)","(12.0, 14.0, 13.333333333333334)","(8.5, 19.5, 16.25)","(31.0, 65.0, 53.5)","(2.4, 3.15, 3.0533333333333332)","(3.0, 3.85, 3.678571428571429)"
08-12-2022 12:44:51.674177,"(5.0, 5.2, 4.771428571428571)","(12.0, 14.0, 13.333333333333334)","(8.5, 19.5, 16.25)","(31.0, 65.0, 51.333333333333336)","(2.4, 3.15, 3.091666666666667)","(3.0, 3.85, 3.678571428571429)"
08-12-2022 12:44:52.595581,"(4.6, 5.1, 4.85)","(11.0, 14.0, 13.333333333333334)","(8.5, 19.5, 16.25)","(26.0, 70.0, 51.333333333333336)","(2.5, 3.15, 3.1478260869565218)","(3.0, 3.85, 3.678571428571429)"
08-12-2022 12:44:53.496957,"(4.6, 5.0, 4.723076923076923)","(11.0, 14.0, 13.333333333333334)","(8.5, 19.5, 16.25)","(26.0, 70.0, 51.333333333333336)","(2.5, 3.2, 3.1478260869565218)","(3.0, 3.85, 3.678571428571429)"
08-12-2022 12:44:54.493249,"(4.6, 5.0, 4.723076923076923)","(11.0, 14.0, 13.333333333333334)","(8.5, 19.5, 16.25)","(26.0, 70.0, 51.333333333333336)","(2.5, 3.2, 3.1478260869565218)","(3.0, 3.85, 3.5166666666666666)"
08-12-2022 12:44:55.547532,"(4.6, 5.0, 4.723076923076923)","(11.0, 14.0, 13.333333333333334)","(8.5, 19.5, 16.25)","(26.0, 70.0, 53.5)","(2.5, 3.2, 3.091666666666667)","(3.0, 3.85, 3.5166666666666666)"
08-12-2022 12:44:57.068610,"(4.6, 5.0, 4.723076923076923)","(11.0, 14.0, 13.333333333333334)","(8.5, 19.5, 16.25)","(26.0, 65.0, 53.5)","(2.5, 3.15, 3.042307692307692)","(3.0, 3.85, 3.5166666666666666)"
08-12-2022 12:44:58.155673,"(4.6, 5.0, 4.723076923076923)","(10.0, 14.0, 13.333333333333334)","(8.5, 19.5, 16.25)","(26.0, 65.0, 53.5)","(2.5, 3.15, 3.06)","(3.0, 3.85, 3.5166666666666666)"
08-12-2022 12:44:59.250692,"(4.6, 5.0, 4.723076923076923)","(10.0, 14.0, 13.333333333333334)","(8.5, 19.5, 15.75)","(26.0, 65.0, 53.5)","(2.5, 3.1, 3.06)","(3.0, 3.85, 3.5166666666666666)"
08-12-2022 12:45:00.380513,"(4.6, 5.0, 4.723076923076923)","(10.0, 14.0, 13.333333333333334)","(8.5, 19.5, 15.75)","(26.0, 65.0, 53.5)","(2.5, 3.1, 3.06)","(3.0, 3.85, 3.4125)"
08-12-2022 12:45:01.515866,"(4.6, 5.0, 4.723076923076923)","(10.0, 14.0, 13.333333333333334)","(8.5, 19.5, 15.75)","(26.0, 65.0, 53.5)","(2.5, 3.1, 3.06)","(3.0, 3.85, 3.4125)"
08-12-2022 12:45:02.644911,"(4.6, 5.0, 4.723076923076923)","(10.0, 14.0, 13.333333333333334)","(8.5, 19.5, 16.7)","(26.0, 65.0, 53.5)","(2.5, 3.1, 3.06)","(3.0, 3.85, 3.4125)"
08-12-2022 12:45:03.647189,"(4.6, 5.0, 4.64)","(10.0, 14.0, 13.333333333333334)","(8.5, 19.5, 16.7)","(26.0, 65.0, 53.5)","(2.5, 3.1, 3.06)","(3.0, 3.85, 3.4125)"
08-12-2022 12:45:04.711822,"(4.6, 5.0, 4.64)","(10.0, 14.0, 13.333333333333334)","(8.5, 19.5, 16.7)","(26.0, 65.0, 53.5)","(2.5, 3.1, 3.06)","(3.0, 3.85, 3.4125)"
08-12-2022 12:45:05.796743,"(4.6, 5.0, 4.64)","(10.0, 14.0, 13.333333333333334)","(8.5, 19.5, 16.7)","(26.0, 65.0, 53.5)","(2.5, 3.1, 3.06)","(3.0, 3.85, 3.4391304347826086)"
08-12-2022 12:45:06.910551,"(4.6, 5.0, 4.64)","(10.0, 14.0, 13.333333333333334)","(8.5, 19.5, 16.7)","(26.0, 65.0, 53.5)","(2.5, 3.1, 3.125)","(3.0, 3.85, 3.4391304347826086)"
08-12-2022 12:45:07.978345,"(4.6, 5.0, 4.64)","(10.0, 14.0, 13.333333333333334)","(8.5, 19.5, 16.7)","(26.0, 65.0, 53.5)","(2.5, 3.15, 3.067647058823529)","(3.0, 3.85, 3.5142857142857142)"
08-12-2022 12:45:08.975442,"(4.6, 4.9, 4.66)","(10.0, 14.0, 13.333333333333334)","(8.5, 19.5, 16.7)","(26.0, 65.0, 53.5)","(2.5, 3.15, 2.9166666666666665)","(3.0, 3.8, 3.5142857142857142)"
08-12-2022 12:45:10.030578,"(4.6, 4.9, 4.66)","(10.0, 14.0, 13.333333333333334)","(8.5, 19.5, 16.7)","(26.0, 65.0, 53.5)","(2.5, 3.15, 2.9166666666666665)","(3.0, 3.8, 3.5142857142857142)"
08-12-2022 12:45:11.110795,"(4.6, 4.9, 4.637499999999999)","(10.0, 14.0, 13.333333333333334)","(8.5, 19.5, 16.7)","(26.0, 65.0, 53.5)","(2.5, 3.15, 3.033333333333333)","(3.0, 3.8, 3.5166666666666666)"
08-12-2022 12:45:12.148330,"(4.6, 4.9, 4.637499999999999)","(10.0, 14.0, 13.333333333333334)","(8.5, 19.5, 16.7)","(26.0, 65.0, 53.5)","(2.5, 3.15, 3.033333333333333)","(3.0, 3.75, 3.5166666666666666)"
08-12-2022 12:45:13.231166,"(4.6, 4.9, 4.637499999999999)","(10.0, 14.0, 13.333333333333334)","(8.5, 19.5, 16.7)","(26.0, 65.0, 53.5)","(2.5, 3.15, 2.9166666666666665)","(3.0, 3.75, 3.5166666666666666)"
08-12-2022 12:45:14.235350,"(4.6, 4.9, 4.75)","(10.0, 14.0, 13.333333333333334)","(8.5, 19.5, 16.7)","(26.0, 65.0, 53.5)","(2.5, 3.15, 2.9166666666666665)","(3.0, 3.75, 3.5166666666666666)"
08-12-2022 12:45:15.190994,"(4.6, 4.9, 4.75)","(10.0, 14.0, 13.333333333333334)","(8.5, 19.5, 16.7)","(26.0, 65.0, 53.5)","(2.5, 3.15, 2.9166666666666665)","(3.0, 3.75, 3.5166666666666666)"
08-12-2022 12:45:16.263784,"(4.6, 4.9, 4.75)","(10.0, 14.0, 13.333333333333334)","(8.5, 19.5, 16.7)","(26.0, 65.0, 53.5)","(2.5, 3.15, 2.8923076923076922)","(3.0, 3.75, 3.5166666666666666)"
08-12-2022 12:45:17.379816,"(4.6, 4.9, 4.75)","(10.0, 14.0, 13.333333333333334)","(8.5, 19.5, 15.166666666666666)","(26.0, 65.0, 49.666666666666664)","(2.5, 3.1, 2.8857142857142857)","(3.0, 3.75, 3.5166666666666666)"
08-12-2022 12:45:18.445180,"(4.6, 4.9, 4.75)","(10.0, 14.0, 13.333333333333334)","(8.5, 19.5, 15.166666666666666)","(26.0, 65.0, 56.0)","(2.5, 3.1, 3.0)","(3.0, 3.75, 3.4857142857142858)"
08-12-2022 12:45:19.441986,"(4.6, 4.9, 4.75)","(10.0, 14.0, 12.75)","(8.5, 19.5, 15.166666666666666)","(26.0, 70.0, 52.0)","(2.5, 3.05, 2.925)","(3.0, 3.7, 3.4857142857142858)"
08-12-2022 12:45:20.433944,"(4.6, 4.9, 4.75)","(10.0, 14.0, 12.75)","(8.5, 19.5, 15.166666666666666)","(26.0, 70.0, 52.0)","(2.5, 3.05, 2.925)","(3.0, 3.7, 3.4857142857142858)"
08-12-2022 12:45:21.423864,"(4.6, 4.9, 4.75)","(10.0, 14.0, 12.75)","(8.5, 19.5, 15.166666666666666)","(26.0, 70.0, 52.0)","(2.5, 3.05, 3.0)","(3.0, 3.7, 3.4857142857142858)"
08-12-2022 12:45:22.516653,"(4.6, 4.9, 4.75)","(10.0, 14.0, 12.75)","(8.5, 19.5, 15.166666666666666)","(26.0, 70.0, 54.66666666666667)","(2.5, 3.05, 2.907142857142857)","(3.0, 3.7, 3.4857142857142858)"
08-12-2022 12:45:23.660779,"(4.6, 4.9, 4.75)","(10.0, 14.0, 12.75)","(8.5, 19.5, 15.166666666666666)","(26.0, 65.0, 54.66666666666667)","(2.5, 3.1, 2.907142857142857)","(3.0, 3.7, 3.4545454545454546)"
08-12-2022 12:45:24.775197,"(4.6, 4.9, 4.75)","(10.0, 14.0, 12.75)","(8.5, 19.5, 15.166666666666666)","(26.0, 65.0, 54.66666666666667)","(2.5, 3.05, 2.8923076923076922)","(3.0, 3.7, 3.4545454545454546)"
08-12-2022 12:45:25.947882,"(4.6, 4.9, 4.75)","(10.0, 14.0, 12.75)","(8.5, 19.5, 15.166666666666666)","(26.0, 65.0, 57.75)","(2.5, 3.0, 2.8923076923076922)","(3.0, 3.7, 3.4545454545454546)"
08-12-2022 12:45:27.032893,"(4.6, 4.9, 4.75)","(10.0, 14.0, 12.75)","(8.5, 19.5, 15.166666666666666)","(26.0, 65.0, 57.75)","(2.5, 3.0, 2.9495999999999998)","(3.0, 3.7, 3.4833333333333334)"
08-12-2022 12:45:28.170179,"(4.6, 4.9, 4.75)","(10.0, 14.0, 13.166666666666666)","(8.5, 19.5, 15.166666666666666)","(26.0, 65.0, 57.75)","(2.5, 3.0, 2.9678571428571425)","(3.0, 3.65, 3.4833333333333334)"
08-12-2022 12:45:29.318779,"(4.6, 4.9, 4.75)","(10.0, 14.0, 13.166666666666666)","(8.5, 19.5, 15.166666666666666)","(26.0, 65.0, 54.66666666666667)","(2.5, 3.05, 2.8609999999999998)","(3.0, 3.65, 3.4833333333333334)"
08-12-2022 12:45:30.416867,"(4.6, 4.9, 4.75)","(10.0, 14.0, 13.166666666666666)","(8.5, 19.5, 15.166666666666666)","(26.0, 65.0, 54.66666666666667)","(2.5, 3.05, 2.86)","(3.0, 3.65, 3.4833333333333334)"
08-12-2022 12:45:31.552637,"(4.6, 4.9, 4.75)","(10.0, 14.0, 13.166666666666666)","(8.5, 19.5, 15.166666666666666)","(26.0, 65.0, 56.4)","(2.5, 3.0, 2.86)","(3.0, 3.65, 3.4833333333333334)"
08-12-2022 12:45:32.608222,"(4.6, 4.9, 4.75)","(10.0, 14.0, 13.166666666666666)","(8.5, 19.5, 15.166666666666666)","(26.0, 70.0, 56.4)","(2.5, 3.0, 2.86)","(3.0, 3.65, 3.4833333333333334)"
08-12-2022 12:45:33.929246,"(4.6, 4.9, 4.75)","(10.0, 14.0, 13.166666666666666)","(8.5, 19.5, 15.166666666666666)","(26.0, 70.0, 56.4)","(2.5, 3.0, 2.8609999999999998)","(3.0, 3.65, 3.4833333333333334)"
08-12-2022 12:45:35.080828,"(4.6, 4.9, 4.75)","(10.0, 14.0, 13.166666666666666)","(8.5, 19.5, 15.166666666666666)","(26.0, 70.0, 52.0)","(2.5, 3.05, 2.9992)","(3.0, 3.65, 3.4833333333333334)"
08-12-2022 12:45:36.150629,"(4.6, 4.9, 4.75)","(10.0, 14.0, 13.166666666666666)","(8.5, 19.5, 15.166666666666666)","(26.0, 70.0, 52.0)","(2.5, 3.1, 2.9992)","(3.0, 3.65, 3.4833333333333334)"
08-12-2022 12:45:37.117727,"(4.6, 4.9, 4.75)","(10.0, 14.0, 13.166666666666666)","(8.5, 19.5, 15.166666666666666)","(26.0, 70.0, 52.0)","(2.5, 3.0, 2.94)","(3.0, 3.65, 3.4833333333333334)"
08-12-2022 12:45:38.156551,"(4.6, 4.9, 4.75)","(10.0, 14.0, 13.166666666666666)","(8.5, 19.5, 15.5)","(26.0, 70.0, 56.4)","(2.5, 2.98, 2.94)","(3.0, 3.65, 3.4833333333333334)"
08-12-2022 12:45:39.258145,"(4.6, 4.9, 4.75)","(10.0, 14.0, 13.166666666666666)","(8.5, 19.5, 16.75)","(26.0, 70.0, 56.4)","(2.5, 2.98, 2.8652631578947365)","(3.0, 3.65, 3.4833333333333334)"
08-12-2022 12:45:40.375286,"(4.6, 4.9, 4.75)","(10.0, 14.0, 13.166666666666666)","(8.5, 19.5, 16.75)","(26.0, 70.0, 56.4)","(2.5, 2.96, 2.856)","(3.0, 3.65, 3.4833333333333334)"
08-12-2022 12:45:41.443186,"(4.6, 4.9, 4.75)","(10.0, 14.0, 13.166666666666666)","(8.5, 19.5, 16.75)","(26.0, 70.0, 56.4)","(2.5, 2.92, 2.856)","(3.0, 3.65, 3.4833333333333334)"
08-12-2022 12:45:42.533458,"(4.6, 4.9, 4.75)","(10.0, 14.0, 13.166666666666666)","(8.5, 19.5, 16.75)","(26.0, 70.0, 56.4)","(2.5, 2.92, 2.86)","(3.0, 3.65, 3.4833333333333334)"
08-12-2022 12:45:43.608679,"(4.6, 4.9, 4.75)","(10.0, 14.0, 13.166666666666666)","(8.5, 19.5, 16.75)","(26.0, 70.0, 56.4)","(2.5, 2.9, 2.8476190476190473)","(3.0, 3.65, 3.4833333333333334)"
08-12-2022 12:45:44.639043,"(4.6, 4.9, 4.75)","(10.0, 14.0, 13.166666666666666)","(8.5, 19.5, 16.75)","(26.0, 70.0, 56.4)","(2.5, 2.88, 2.818181818181818)","(3.0, 3.65, 3.4833333333333334)"
08-12-2022 12:45:45.640574,"(4.6, 4.9, 4.83)","(10.0, 14.0, 13.166666666666666)","(8.5, 19.5, 16.75)","(26.0, 70.0, 56.4)","(2.5, 2.88, 2.818181818181818)","(3.0, 3.65, 3.4833333333333334)"
08-12-2022 12:45:46.638272,"(4.6, 4.9, 4.83)","(10.0, 14.0, 13.166666666666666)","(9.0, 19.5, 17.1)","(26.0, 70.0, 60.285714285714285)","(2.5, 2.88, 2.81578947368421)","(3.0, 3.65, 3.4833333333333334)"
08-12-2022 12:45:47.628130,"(4.6, 4.9, 4.83)","(10.0, 14.0, 12.333333333333334)","(9.0, 19.5, 15.833333333333334)","(26.0, 70.0, 47.333333333333336)","(2.5, 2.9, 2.81578947368421)","(3.0, 3.65, 3.4833333333333334)"
08-12-2022 12:45:48.741973,"(4.6, 4.9, 4.83)","(10.0, 14.0, 13.166666666666666)","(9.0, 19.5, 15.833333333333334)","(26.0, 70.0, 47.333333333333336)","(2.5, 2.9, 2.809473684210526)","(3.0, 3.65, 3.4833333333333334)"
08-12-2022 12:45:49.886982,"(4.6, 4.9, 4.83)","(10.0, 14.0, 13.166666666666666)","(9.0, 19.5, 18.5)","(26.0, 70.0, 57.2)","(2.5, 2.86, 2.809473684210526)","(3.0, 3.65, 3.4833333333333334)"
08-12-2022 12:45:51.030007,"(4.6, 4.9, 4.83)","(10.0, 14.0, 13.166666666666666)","(9.0, 19.5, 18.5)","(26.0, 70.0, 57.2)","(2.5, 2.86, 2.802222222222222)","(3.0, 3.65, 3.4833333333333334)"
08-12-2022 12:45:52.113252,"(4.6, 4.9, 4.83)","(10.0, 14.0, 13.166666666666666)","(9.0, 19.5, 18.5)","(26.0, 70.0, 57.2)","(2.5, 2.82, 2.802222222222222)","(3.0, 3.65, 3.4833333333333334)"
08-12-2022 12:45:53.026901,"(4.6, 4.9, 4.83)","(10.0, 14.0, 13.166666666666666)","(9.0, 19.5, 18.5)","(26.0, 70.0, 57.2)","(2.5, 2.82, 2.802222222222222)","(3.0, 3.65, 3.4833333333333334)"
08-12-2022 12:45:53.969935,"(4.6, 4.9, 4.83)","(10.0, 14.0, 13.166666666666666)","(9.0, 19.5, 18.5)","(26.0, 70.0, 57.2)","(2.5, 2.82, 2.802222222222222)","(3.0, 3.65, 3.55)"
