,Yarraman Rocky,Rockslide,Favreau,Rocknroll Max Nz,The Weekend,Bejiggity,Raani,Ideal Tiger Nz
05-01-2023 15:30:30.464210,"(31.0, 65.0, 41.0)","(2.6, 3.45, 3.035)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:30:31.722095,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:30:32.960850,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:30:34.187510,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:30:35.413164,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:30:36.667059,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:30:37.927325,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:30:39.135669,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:30:40.594254,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:30:42.042814,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:30:43.359429,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:30:44.702441,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:30:46.050388,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:30:47.394346,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:30:48.685475,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:30:50.004649,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:30:51.289826,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:30:52.558440,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:30:53.773382,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:30:55.021409,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:30:56.270856,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:30:57.488682,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:30:58.759282,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:31:00.019316,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:31:01.248377,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:31:02.457213,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:31:03.688030,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:31:04.941979,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:31:06.255207,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:31:07.601993,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:31:08.991965,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:31:10.331061,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:31:11.783345,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:31:12.935892,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:31:14.057473,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:31:15.215652,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:31:16.455442,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:31:17.680678,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:31:18.884702,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:31:20.066753,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:31:21.312554,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:31:22.579453,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:31:23.891219,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:31:25.197490,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:31:26.425538,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:31:27.601784,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:31:28.765051,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:31:30.171628,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:31:31.490297,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:31:32.829153,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:31:34.207721,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:31:35.541652,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:31:36.867773,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:31:38.105584,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:31:39.288014,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:31:40.501910,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:31:41.731314,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:31:43.004464,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:31:44.314309,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:31:45.578145,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:31:46.759983,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:31:47.934016,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:31:49.104448,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:31:50.293691,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:31:51.505520,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:31:52.767317,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:31:54.121846,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:31:55.434768,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:31:56.740753,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:31:58.123512,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:31:59.428670,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:32:00.780518,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:32:02.071954,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:32:03.293359,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:32:04.499049,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:32:05.688234,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:32:06.856177,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:32:08.033338,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:32:09.269878,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:32:10.546928,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:32:11.767721,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:32:12.966897,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:32:14.182148,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:32:15.399937,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:32:16.570241,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:32:17.732970,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:32:18.921073,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:32:20.041534,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:32:21.101338,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:32:22.219115,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:32:23.420727,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:32:24.618059,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.954285714285714)","(6.5, 9.6, 8.1)","(61.0, 99999, 99990)","(3.2, 4.2, 3.625)","(6.5, 11.0, 9.3)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
