,White Star Village,Keayang Alex,Well Thats Alright,All Good,Moreartsthanclass,Didshedoit Nz,Be The One,Charisma King,Heart Of Oaklands,Tallaras Shadow,Markleigh Caz,Clarenden Legacy
14-12-2022 19:23:37.811521,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 202.85714285714286)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 32.0)","(3.3, 5.4, 4.300000000000001)","(91.0, 320.0, 251.42857142857142)","(26.0, 60.0, 34.666666666666664)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.0375)"
14-12-2022 19:23:39.460754,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 202.85714285714286)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 32.0)","(3.3, 5.4, 4.300000000000001)","(91.0, 320.0, 251.42857142857142)","(26.0, 60.0, 34.666666666666664)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.0375)"
14-12-2022 19:23:41.096081,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 202.85714285714286)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 32.0)","(3.3, 5.4, 4.300000000000001)","(91.0, 320.0, 251.42857142857142)","(26.0, 60.0, 34.666666666666664)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.0375)"
14-12-2022 19:23:42.675655,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 202.85714285714286)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 32.0)","(3.3, 5.4, 4.300000000000001)","(91.0, 320.0, 251.42857142857142)","(26.0, 60.0, 34.666666666666664)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.0375)"
14-12-2022 19:23:44.229659,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 202.85714285714286)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 32.0)","(3.3, 5.4, 4.300000000000001)","(91.0, 320.0, 251.42857142857142)","(26.0, 60.0, 34.666666666666664)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.0375)"
14-12-2022 19:23:45.845947,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 202.85714285714286)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 32.0)","(3.3, 5.4, 4.300000000000001)","(91.0, 320.0, 251.42857142857142)","(26.0, 60.0, 34.666666666666664)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.0375)"
14-12-2022 19:23:47.465101,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.4, 4.300000000000001)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.0375)"
14-12-2022 19:23:49.135377,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.4, 4.300000000000001)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.0375)"
14-12-2022 19:23:51.072150,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.4, 4.300000000000001)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.0375)"
14-12-2022 19:23:52.805165,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.4, 4.300000000000001)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.0375)"
14-12-2022 19:23:54.590933,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.4, 4.300000000000001)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.0375)"
14-12-2022 19:23:56.460301,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.4, 4.300000000000001)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
14-12-2022 19:23:58.201554,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.4, 4.300000000000001)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
14-12-2022 19:23:59.873919,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.4, 4.300000000000001)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
14-12-2022 19:24:01.443293,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.4, 4.300000000000001)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
14-12-2022 19:24:03.081422,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.4, 4.300000000000001)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
14-12-2022 19:24:04.652764,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.4, 4.300000000000001)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
14-12-2022 19:24:06.384162,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.4, 4.300000000000001)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
14-12-2022 19:24:08.274354,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.4, 4.300000000000001)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
14-12-2022 19:24:10.002483,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.4, 4.300000000000001)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
14-12-2022 19:24:11.811508,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.4, 4.300000000000001)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
14-12-2022 19:24:13.690901,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.4, 4.300000000000001)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
14-12-2022 19:24:15.615119,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.4, 4.300000000000001)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
14-12-2022 19:24:17.269108,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.4, 4.300000000000001)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
14-12-2022 19:24:18.903584,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.4, 4.300000000000001)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
14-12-2022 19:24:20.527604,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.4, 4.04)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
14-12-2022 19:24:22.113277,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.3, 4.04)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
14-12-2022 19:24:23.832540,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.3, 4.04)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
14-12-2022 19:24:25.543818,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.3, 4.04)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
14-12-2022 19:24:27.229229,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.3, 4.04)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
14-12-2022 19:24:28.805260,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.3, 4.04)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
14-12-2022 19:24:30.420284,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.3, 4.04)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
14-12-2022 19:24:31.949240,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.3, 4.04)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
14-12-2022 19:24:33.574376,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.3, 4.04)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
14-12-2022 19:24:35.274325,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.3, 4.04)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
14-12-2022 19:24:36.990038,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.3, 4.04)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
14-12-2022 19:24:38.671075,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.3, 4.04)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
14-12-2022 19:24:40.244427,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.3, 4.04)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
14-12-2022 19:24:41.790908,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.3, 4.04)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
14-12-2022 19:24:43.393675,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.3, 4.04)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
14-12-2022 19:24:44.913288,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.3, 4.04)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
14-12-2022 19:24:46.468348,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.3, 4.04)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
14-12-2022 19:24:47.969906,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.3, 4.04)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
14-12-2022 19:24:49.480549,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.3, 4.04)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
14-12-2022 19:24:50.889260,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.3, 4.04)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
14-12-2022 19:24:52.369706,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.3, 4.04)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
14-12-2022 19:24:53.806319,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.3, 4.04)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
14-12-2022 19:24:55.322206,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.3, 4.04)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
14-12-2022 19:24:56.835764,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.3, 4.04)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
14-12-2022 19:24:58.418974,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.3, 4.04)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
14-12-2022 19:24:59.933388,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.3, 4.04)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
14-12-2022 19:25:01.440995,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.3, 4.04)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
14-12-2022 19:25:02.908260,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.3, 4.04)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
14-12-2022 19:25:04.406709,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.3, 4.04)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
14-12-2022 19:25:05.918543,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.3, 4.04)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
14-12-2022 19:25:07.508446,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.3, 4.04)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
14-12-2022 19:25:09.137514,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.3, 4.04)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
14-12-2022 19:25:10.693175,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.3, 4.04)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
14-12-2022 19:25:12.208188,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.3, 4.04)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
14-12-2022 19:25:13.728800,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.8800000000000003)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.3, 4.04)","(91.0, 320.0, 272.0)","(26.0, 60.0, 49.142857142857146)","(10.0, 19.0, 15.16)","(6.0, 10.5, 9.1875)"
