,Aston Bier,Afro Puff,Gypsy Warrior,Bad Bailey,Maximum Sophie,Myola Dawn,Crazy Old Fool,War Of Words
160,"[datetime.datetime(2022, 11, 28, 17, 57, 13, 827250), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 17, 57, 13, 827250), 7.0, 7.4]","[datetime.datetime(2022, 11, 28, 17, 57, 13, 827250), 101.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 57, 13, 827250), 3.4, 4.3]","[datetime.datetime(2022, 11, 28, 17, 57, 13, 827250), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 17, 57, 13, 827250), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 57, 13, 827250), 12.0, 15.0]","[datetime.datetime(2022, 11, 28, 17, 57, 13, 827250), 10.0, 12.0]"
161,"[datetime.datetime(2022, 11, 28, 17, 57, 15, 2121), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 17, 57, 15, 2121), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 17, 57, 15, 2121), 101.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 57, 15, 2121), 3.4, 4.4]","[datetime.datetime(2022, 11, 28, 17, 57, 15, 2121), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 17, 57, 15, 2121), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 57, 15, 2121), 12.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 57, 15, 2121), 10.0, 12.5]"
162,"[datetime.datetime(2022, 11, 28, 17, 57, 16, 160131), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 17, 57, 16, 160131), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 17, 57, 16, 160131), 101.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 57, 16, 160131), 3.4, 4.4]","[datetime.datetime(2022, 11, 28, 17, 57, 16, 160131), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 17, 57, 16, 160131), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 57, 16, 160131), 12.0, 15.0]","[datetime.datetime(2022, 11, 28, 17, 57, 16, 160131), 10.0, 12.0]"
163,"[datetime.datetime(2022, 11, 28, 17, 57, 17, 330546), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 17, 57, 17, 330546), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 17, 57, 17, 330546), 101.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 57, 17, 330546), 3.4, 4.4]","[datetime.datetime(2022, 11, 28, 17, 57, 17, 330546), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 17, 57, 17, 330546), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 57, 17, 330546), 12.0, 15.0]","[datetime.datetime(2022, 11, 28, 17, 57, 17, 330546), 10.0, 12.0]"
164,"[datetime.datetime(2022, 11, 28, 17, 57, 18, 459492), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 17, 57, 18, 459492), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 17, 57, 18, 459492), 101.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 57, 18, 459492), 3.4, 4.4]","[datetime.datetime(2022, 11, 28, 17, 57, 18, 459492), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 17, 57, 18, 459492), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 57, 18, 459492), 12.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 57, 18, 459492), 10.0, 12.0]"
165,"[datetime.datetime(2022, 11, 28, 17, 57, 19, 603337), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 17, 57, 19, 603337), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 17, 57, 19, 603337), 101.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 57, 19, 603337), 3.4, 4.4]","[datetime.datetime(2022, 11, 28, 17, 57, 19, 603337), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 17, 57, 19, 603337), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 57, 19, 603337), 12.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 57, 19, 603337), 10.0, 12.0]"
166,"[datetime.datetime(2022, 11, 28, 17, 57, 20, 760888), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 17, 57, 20, 760888), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 17, 57, 20, 760888), 101.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 57, 20, 760888), 3.4, 4.4]","[datetime.datetime(2022, 11, 28, 17, 57, 20, 760888), 2.6, 3.3]","[datetime.datetime(2022, 11, 28, 17, 57, 20, 760888), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 57, 20, 760888), 12.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 57, 20, 760888), 10.0, 12.0]"
167,"[datetime.datetime(2022, 11, 28, 17, 57, 21, 897123), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 17, 57, 21, 897123), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 17, 57, 21, 897123), 101.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 57, 21, 897123), 3.4, 4.4]","[datetime.datetime(2022, 11, 28, 17, 57, 21, 897123), 2.6, 3.3]","[datetime.datetime(2022, 11, 28, 17, 57, 21, 897123), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 57, 21, 897123), 12.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 57, 21, 897123), 10.0, 12.0]"
168,"[datetime.datetime(2022, 11, 28, 17, 57, 23, 56107), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 17, 57, 23, 56107), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 17, 57, 23, 56107), 101.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 57, 23, 56107), 3.4, 4.4]","[datetime.datetime(2022, 11, 28, 17, 57, 23, 56107), 2.6, 3.3]","[datetime.datetime(2022, 11, 28, 17, 57, 23, 56107), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 57, 23, 56107), 12.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 57, 23, 56107), 10.0, 12.0]"
169,"[datetime.datetime(2022, 11, 28, 17, 57, 24, 200360), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 17, 57, 24, 200360), 6.5, 7.4]","[datetime.datetime(2022, 11, 28, 17, 57, 24, 200360), 101.0, 230.0]","[datetime.datetime(2022, 11, 28, 17, 57, 24, 200360), 3.5, 4.3]","[datetime.datetime(2022, 11, 28, 17, 57, 24, 200360), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 17, 57, 24, 200360), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 57, 24, 200360), 12.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 57, 24, 200360), 10.0, 10.5]"
170,"[datetime.datetime(2022, 11, 28, 17, 57, 25, 353591), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 17, 57, 25, 353591), 6.5, 7.4]","[datetime.datetime(2022, 11, 28, 17, 57, 25, 353591), 101.0, 230.0]","[datetime.datetime(2022, 11, 28, 17, 57, 25, 353591), 3.5, 4.3]","[datetime.datetime(2022, 11, 28, 17, 57, 25, 353591), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 17, 57, 25, 353591), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 57, 25, 353591), 12.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 57, 25, 353591), 10.0, 10.5]"
171,"[datetime.datetime(2022, 11, 28, 17, 57, 26, 490515), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 17, 57, 26, 490515), 6.5, 7.4]","[datetime.datetime(2022, 11, 28, 17, 57, 26, 490515), 101.0, 230.0]","[datetime.datetime(2022, 11, 28, 17, 57, 26, 490515), 3.5, 4.3]","[datetime.datetime(2022, 11, 28, 17, 57, 26, 490515), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 17, 57, 26, 490515), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 57, 26, 490515), 12.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 57, 26, 490515), 10.0, 10.5]"
172,"[datetime.datetime(2022, 11, 28, 17, 57, 27, 686626), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 17, 57, 27, 686626), 6.5, 7.4]","[datetime.datetime(2022, 11, 28, 17, 57, 27, 686626), 101.0, 230.0]","[datetime.datetime(2022, 11, 28, 17, 57, 27, 686626), 3.5, 4.4]","[datetime.datetime(2022, 11, 28, 17, 57, 27, 686626), 2.6, 3.3]","[datetime.datetime(2022, 11, 28, 17, 57, 27, 686626), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 57, 27, 686626), 12.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 57, 27, 686626), 10.0, 11.0]"
173,"[datetime.datetime(2022, 11, 28, 17, 57, 28, 863258), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 17, 57, 28, 863258), 6.5, 7.2]","[datetime.datetime(2022, 11, 28, 17, 57, 28, 863258), 101.0, 230.0]","[datetime.datetime(2022, 11, 28, 17, 57, 28, 863258), 3.5, 4.4]","[datetime.datetime(2022, 11, 28, 17, 57, 28, 863258), 2.6, 3.3]","[datetime.datetime(2022, 11, 28, 17, 57, 28, 863258), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 57, 28, 863258), 12.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 57, 28, 863258), 10.0, 11.0]"
174,"[datetime.datetime(2022, 11, 28, 17, 57, 30, 23622), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 17, 57, 30, 23622), 6.5, 7.4]","[datetime.datetime(2022, 11, 28, 17, 57, 30, 23622), 101.0, 230.0]","[datetime.datetime(2022, 11, 28, 17, 57, 30, 23622), 3.5, 4.4]","[datetime.datetime(2022, 11, 28, 17, 57, 30, 23622), 2.6, 3.3]","[datetime.datetime(2022, 11, 28, 17, 57, 30, 23622), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 57, 30, 23622), 12.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 57, 30, 23622), 10.0, 11.0]"
175,"[datetime.datetime(2022, 11, 28, 17, 57, 31, 180187), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 17, 57, 31, 180187), 6.5, 7.4]","[datetime.datetime(2022, 11, 28, 17, 57, 31, 180187), 101.0, 240.0]","[datetime.datetime(2022, 11, 28, 17, 57, 31, 180187), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 17, 57, 31, 180187), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 17, 57, 31, 180187), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 57, 31, 180187), 12.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 57, 31, 180187), 10.0, 11.0]"
176,"[datetime.datetime(2022, 11, 28, 17, 57, 32, 315853), 5.5, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 32, 315853), 6.5, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 32, 315853), 101.0, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 32, 315853), 3.5, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 32, 315853), 2.6, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 32, 315853), 31.0, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 32, 315853), 12.0, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 32, 315853), 10.0, 99998]"
177,"[datetime.datetime(2022, 11, 28, 17, 57, 33, 506131), 5.5, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 33, 506131), 6.5, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 33, 506131), 101.0, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 33, 506131), 3.5, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 33, 506131), 2.6, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 33, 506131), 31.0, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 33, 506131), 12.0, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 33, 506131), 10.0, 99998]"
178,"[datetime.datetime(2022, 11, 28, 17, 57, 34, 696974), 5.5, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 34, 696974), 6.5, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 34, 696974), 101.0, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 34, 696974), 3.5, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 34, 696974), 2.7, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 34, 696974), 31.0, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 34, 696974), 12.0, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 34, 696974), 10.0, 99998]"
179,"[datetime.datetime(2022, 11, 28, 17, 57, 35, 879939), 5.5, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 35, 879939), 6.5, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 35, 879939), 101.0, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 35, 879939), 3.5, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 35, 879939), 2.7, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 35, 879939), 31.0, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 35, 879939), 12.0, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 35, 879939), 10.0, 99998]"
180,"[datetime.datetime(2022, 11, 28, 17, 57, 37, 32340), 5.5, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 37, 32340), 6.5, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 37, 32340), 101.0, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 37, 32340), 3.5, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 37, 32340), 2.7, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 37, 32340), 31.0, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 37, 32340), 12.0, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 37, 32340), 10.0, 99998]"
181,"[datetime.datetime(2022, 11, 28, 17, 57, 38, 193360), 5.5, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 38, 193360), 6.5, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 38, 193360), 101.0, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 38, 193360), 3.5, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 38, 193360), 2.7, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 38, 193360), 31.0, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 38, 193360), 12.0, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 38, 193360), 10.0, 99998]"
182,"[datetime.datetime(2022, 11, 28, 17, 57, 39, 335754), 5.5, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 39, 335754), 6.5, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 39, 335754), 101.0, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 39, 335754), 3.5, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 39, 335754), 2.7, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 39, 335754), 31.0, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 39, 335754), 12.0, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 39, 335754), 10.0, 99998]"
183,"[datetime.datetime(2022, 11, 28, 17, 57, 40, 461434), 5.5, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 40, 462434), 6.5, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 40, 462434), 101.0, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 40, 462434), 3.5, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 40, 462434), 2.7, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 40, 462434), 31.0, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 40, 462434), 12.0, 99998]","[datetime.datetime(2022, 11, 28, 17, 57, 40, 462434), 10.0, 99998]"
