,Rippin Grace,Makuru,Sassy Blade,Fava Monelli,Jumpin Jules,Super Charge,Ash The Flash
07-01-2023 21:03:56.192407,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 90.0, 87.0)","(7.0, 15.0, 8.76)","(31.0, 330.0, 215.0)"
07-01-2023 21:03:57.314219,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 90.0, 87.0)","(7.0, 15.0, 8.76)","(31.0, 330.0, 215.0)"
07-01-2023 21:03:58.488699,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 90.0, 87.0)","(7.0, 15.0, 8.76)","(31.0, 330.0, 215.0)"
07-01-2023 21:03:59.621370,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 90.0, 87.0)","(7.0, 15.0, 8.76)","(31.0, 330.0, 215.0)"
07-01-2023 21:04:00.936587,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 90.0, 87.0)","(7.0, 15.0, 8.76)","(31.0, 330.0, 215.0)"
07-01-2023 21:04:02.181907,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 90.0, 87.0)","(7.0, 15.0, 8.76)","(31.0, 330.0, 215.0)"
07-01-2023 21:04:03.414937,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 90.0, 87.0)","(7.0, 15.0, 8.76)","(31.0, 330.0, 215.0)"
07-01-2023 21:04:04.525482,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 90.0, 87.0)","(7.0, 15.0, 8.76)","(31.0, 330.0, 215.0)"
07-01-2023 21:04:05.647417,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 90.0, 87.0)","(7.0, 15.0, 8.76)","(31.0, 330.0, 215.0)"
07-01-2023 21:04:06.804418,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 90.0, 87.0)","(7.0, 15.0, 8.76)","(31.0, 330.0, 215.0)"
07-01-2023 21:04:07.959949,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 90.0, 87.0)","(7.0, 15.0, 8.76)","(31.0, 330.0, 215.0)"
07-01-2023 21:04:09.087468,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 90.0, 87.0)","(7.0, 15.0, 8.76)","(31.0, 330.0, 215.0)"
07-01-2023 21:04:10.358702,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 90.0, 105.75)","(7.0, 15.0, 8.76)","(31.0, 330.0, 215.0)"
07-01-2023 21:04:11.496869,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 8.76)","(31.0, 330.0, 215.0)"
07-01-2023 21:04:12.997510,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 8.76)","(31.0, 330.0, 215.0)"
07-01-2023 21:04:14.155333,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 8.76)","(31.0, 330.0, 215.0)"
07-01-2023 21:04:15.423912,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 8.76)","(31.0, 330.0, 215.0)"
07-01-2023 21:04:16.814544,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 8.76)","(31.0, 330.0, 215.0)"
07-01-2023 21:04:18.052257,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 8.76)","(31.0, 330.0, 215.0)"
07-01-2023 21:04:19.444295,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 8.76)","(31.0, 330.0, 215.0)"
07-01-2023 21:04:20.671387,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 8.76)","(31.0, 330.0, 215.0)"
07-01-2023 21:04:21.823195,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 8.76)","(31.0, 330.0, 215.0)"
07-01-2023 21:04:22.953916,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 8.76)","(31.0, 330.0, 215.0)"
07-01-2023 21:04:24.026897,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 8.76)","(31.0, 330.0, 220.0)"
07-01-2023 21:04:25.151431,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 8.76)","(31.0, 340.0, 220.0)"
07-01-2023 21:04:26.223406,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 8.76)","(31.0, 340.0, 220.0)"
07-01-2023 21:04:27.311898,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 8.76)","(31.0, 340.0, 220.0)"
07-01-2023 21:04:28.370658,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 8.76)","(31.0, 340.0, 209.09090909090907)"
07-01-2023 21:04:29.389643,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 8.76)","(31.0, 340.0, 209.09090909090907)"
07-01-2023 21:04:30.373868,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 8.76)","(31.0, 340.0, 209.09090909090907)"
07-01-2023 21:04:31.383360,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 190.0, 105.75)","(7.0, 15.0, 8.76)","(31.0, 340.0, 209.09090909090907)"
07-01-2023 21:04:32.418378,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 8.76)","(31.0, 340.0, 209.09090909090907)"
07-01-2023 21:04:33.502574,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 8.76)","(31.0, 340.0, 209.09090909090907)"
07-01-2023 21:04:34.661323,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 8.76)","(31.0, 340.0, 209.09090909090907)"
07-01-2023 21:04:35.769982,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 8.76)","(31.0, 340.0, 209.09090909090907)"
07-01-2023 21:04:36.881917,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 8.76)","(31.0, 340.0, 209.09090909090907)"
07-01-2023 21:04:37.989647,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 8.76)","(31.0, 340.0, 209.09090909090907)"
07-01-2023 21:04:39.060579,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 8.76)","(31.0, 340.0, 209.09090909090907)"
07-01-2023 21:04:40.078805,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 8.76)","(31.0, 340.0, 209.09090909090907)"
07-01-2023 21:04:41.061045,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 8.76)","(31.0, 340.0, 209.09090909090907)"
07-01-2023 21:04:41.952685,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 8.76)","(31.0, 340.0, 209.09090909090907)"
07-01-2023 21:04:42.934219,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 8.76)","(31.0, 340.0, 209.09090909090907)"
07-01-2023 21:04:43.971262,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 8.76)","(31.0, 340.0, 209.09090909090907)"
07-01-2023 21:04:45.018612,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 8.76)","(31.0, 340.0, 209.09090909090907)"
07-01-2023 21:04:46.079447,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 8.76)","(31.0, 340.0, 209.09090909090907)"
07-01-2023 21:04:47.125328,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 8.76)","(31.0, 340.0, 209.09090909090907)"
07-01-2023 21:04:48.193544,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 8.76)","(31.0, 340.0, 209.09090909090907)"
07-01-2023 21:04:49.150242,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 8.76)","(31.0, 340.0, 209.09090909090907)"
07-01-2023 21:04:50.095281,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 8.76)","(31.0, 340.0, 209.09090909090907)"
07-01-2023 21:04:51.019890,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 8.76)","(31.0, 340.0, 209.09090909090907)"
07-01-2023 21:04:51.962880,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 8.76)","(31.0, 340.0, 209.09090909090907)"
07-01-2023 21:04:52.976056,"(2.0, 2.2, 2.0)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 8.76)","(31.0, 340.0, 209.09090909090907)"
07-01-2023 21:04:54.123058,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 8.76)","(31.0, 340.0, 209.09090909090907)"
07-01-2023 21:04:55.142156,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 8.76)","(31.0, 340.0, 209.09090909090907)"
07-01-2023 21:04:56.198707,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 8.76)","(31.0, 340.0, 209.09090909090907)"
07-01-2023 21:04:57.178739,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 8.76)","(31.0, 340.0, 209.09090909090907)"
07-01-2023 21:04:58.169010,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 8.76)","(31.0, 340.0, 209.09090909090907)"
07-01-2023 21:04:59.173258,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 8.76)","(31.0, 340.0, 209.09090909090907)"
07-01-2023 21:05:00.185187,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 25.727272727272727)","(81.0, 610.0, 522.5)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 8.76)","(31.0, 340.0, 209.09090909090907)"
07-01-2023 21:05:01.262819,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 21.214285714285715)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 11.1)","(31.0, 340.0, 243.75)"
07-01-2023 21:05:02.250799,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 21.214285714285715)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 11.1)","(31.0, 330.0, 243.75)"
07-01-2023 21:05:03.506981,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 11.1)","(31.0, 330.0, 243.75)"
07-01-2023 21:05:04.626811,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 11.1)","(31.0, 330.0, 243.75)"
07-01-2023 21:05:05.785689,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 11.1)","(31.0, 330.0, 243.75)"
07-01-2023 21:05:06.943024,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 12.466666666666667)","(31.0, 330.0, 243.75)"
07-01-2023 21:05:08.024048,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 12.466666666666667)","(31.0, 330.0, 243.75)"
07-01-2023 21:05:09.082681,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 12.466666666666667)","(31.0, 330.0, 243.75)"
07-01-2023 21:05:10.109751,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 12.466666666666667)","(31.0, 330.0, 243.75)"
07-01-2023 21:05:11.122411,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 12.466666666666667)","(31.0, 330.0, 243.75)"
07-01-2023 21:05:12.153233,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 12.466666666666667)","(31.0, 330.0, 243.75)"
07-01-2023 21:05:13.136236,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 12.466666666666667)","(31.0, 330.0, 243.75)"
07-01-2023 21:05:14.227489,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 12.466666666666667)","(31.0, 330.0, 243.75)"
07-01-2023 21:05:15.328166,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 12.466666666666667)","(31.0, 330.0, 243.75)"
07-01-2023 21:05:16.376497,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 12.466666666666667)","(31.0, 330.0, 243.75)"
07-01-2023 21:05:17.375867,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 12.466666666666667)","(31.0, 330.0, 243.75)"
07-01-2023 21:05:18.335387,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 12.466666666666667)","(31.0, 330.0, 243.75)"
07-01-2023 21:05:19.267568,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 12.466666666666667)","(31.0, 330.0, 243.75)"
07-01-2023 21:05:20.312912,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 12.466666666666667)","(31.0, 330.0, 243.75)"
07-01-2023 21:05:21.355142,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 12.466666666666667)","(31.0, 330.0, 243.75)"
07-01-2023 21:05:22.343535,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 12.466666666666667)","(31.0, 330.0, 243.75)"
07-01-2023 21:05:23.356958,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 12.466666666666667)","(31.0, 330.0, 243.75)"
07-01-2023 21:05:24.319341,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 12.466666666666667)","(31.0, 330.0, 243.75)"
07-01-2023 21:05:25.289227,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 12.466666666666667)","(31.0, 330.0, 243.75)"
07-01-2023 21:05:26.271080,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 12.466666666666667)","(31.0, 330.0, 243.75)"
07-01-2023 21:05:27.217854,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 12.466666666666667)","(31.0, 330.0, 243.75)"
07-01-2023 21:05:28.325099,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 12.466666666666667)","(31.0, 330.0, 243.75)"
07-01-2023 21:05:29.330084,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 12.466666666666667)","(31.0, 330.0, 243.75)"
07-01-2023 21:05:30.384967,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 12.466666666666667)","(31.0, 330.0, 243.75)"
07-01-2023 21:05:31.407314,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 12.466666666666667)","(31.0, 330.0, 243.75)"
07-01-2023 21:05:32.381773,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 12.466666666666667)","(31.0, 330.0, 243.75)"
07-01-2023 21:05:33.420958,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 12.466666666666667)","(31.0, 330.0, 243.75)"
07-01-2023 21:05:34.345388,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 12.466666666666667)","(31.0, 330.0, 243.75)"
07-01-2023 21:05:35.358572,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 12.466666666666667)","(31.0, 330.0, 243.75)"
07-01-2023 21:05:36.570481,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 12.466666666666667)","(31.0, 330.0, 243.75)"
07-01-2023 21:05:37.757340,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 12.466666666666667)","(31.0, 330.0, 243.75)"
07-01-2023 21:05:39.017111,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.65, 2.7857142857142856)","(26.0, 110.0, 105.75)","(7.0, 15.0, 12.466666666666667)","(31.0, 330.0, 243.75)"
