,Fayetteville,Studley,Bold Contender,Kiwi Turtle,Lights Strike
08-01-2023 19:28:23.259607,"(3.0, 6.6, 4.97037037037037)","(1.9, 1.92, 1.875)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 20.333333333333332)"
08-01-2023 19:28:24.241473,"(3.0, 6.6, 5.15625)","(1.9, 1.92, 1.875)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 20.333333333333332)"
08-01-2023 19:28:25.134960,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.875)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 20.333333333333332)"
08-01-2023 19:28:26.179543,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.875)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 20.333333333333332)"
08-01-2023 19:28:27.175659,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.875)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 20.333333333333332)"
08-01-2023 19:28:28.027125,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.875)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 20.333333333333332)"
08-01-2023 19:28:28.962705,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.875)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 20.333333333333332)"
08-01-2023 19:28:29.992270,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.875)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 20.333333333333332)"
08-01-2023 19:28:30.959321,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.875)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 20.333333333333332)"
08-01-2023 19:28:31.994682,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.875)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 20.333333333333332)"
08-01-2023 19:28:33.042017,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.875)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 20.333333333333332)"
08-01-2023 19:28:34.137979,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.9170967741935483)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 20.333333333333332)"
08-01-2023 19:28:35.149501,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 20.333333333333332)"
08-01-2023 19:28:36.043412,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 20.333333333333332)"
08-01-2023 19:28:37.032113,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 20.333333333333332)"
08-01-2023 19:28:38.137714,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 20.333333333333332)"
08-01-2023 19:28:39.126556,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 20.333333333333332)"
08-01-2023 19:28:40.182554,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 20.333333333333332)"
08-01-2023 19:28:41.140390,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 20.333333333333332)"
08-01-2023 19:28:42.033763,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 20.333333333333332)"
08-01-2023 19:28:43.064020,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 20.333333333333332)"
08-01-2023 19:28:44.080068,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 20.333333333333332)"
08-01-2023 19:28:45.034081,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 20.333333333333332)"
08-01-2023 19:28:46.043049,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 20.333333333333332)"
08-01-2023 19:28:47.043087,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 20.333333333333332)"
08-01-2023 19:28:48.018861,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 20.333333333333332)"
08-01-2023 19:28:49.024471,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 20.333333333333332)"
08-01-2023 19:28:50.080054,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.42)","(26.0, 90.0, 57.0)","(15.0, 32.0, 26.166666666666664)"
08-01-2023 19:28:50.987477,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.42)","(26.0, 90.0, 57.0)","(15.0, 32.0, 26.166666666666664)"
08-01-2023 19:28:51.831955,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.42)","(26.0, 90.0, 57.0)","(15.0, 32.0, 26.166666666666664)"
08-01-2023 19:28:52.761869,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:28:53.719953,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:28:54.822122,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:28:55.869144,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:28:56.821021,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:28:57.791646,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:28:58.794871,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:28:59.771209,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:00.800732,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:01.676783,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:02.667689,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:03.716013,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:04.628666,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:05.631748,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:06.612822,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:07.724596,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:08.839546,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.625)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:09.888212,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.42)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:10.884461,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.42)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:11.809644,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.42)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:12.680441,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:13.615779,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:14.542660,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:15.532799,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:16.420668,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:17.329888,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:18.250553,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:19.202614,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.4)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:20.150353,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.42)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:21.109147,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.42)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:22.028407,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.42)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:22.991520,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.42)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:23.871924,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.42)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:24.844224,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.42)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:25.975271,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:26.779252,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:27.706708,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:28.627149,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:29.616508,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:30.548119,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:31.423226,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:32.341832,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:33.286495,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:34.248997,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:35.193244,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:36.225471,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.625)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:37.032646,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.625)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:38.036452,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.4)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:38.985390,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.42)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:40.021585,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:40.984655,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.0)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:41.868267,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.916774193548387)","(3.6, 5.0, 4.7)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:42.797432,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.9041176470588235)","(3.6, 4.9, 4.566666666666667)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:43.735818,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.9041176470588235)","(3.6, 4.8, 4.54)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:44.663300,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.9041176470588235)","(3.6, 4.8, 4.32)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:45.667053,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.9041176470588235)","(3.6, 4.8, 3.933333333333333)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:46.574712,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.9041176470588235)","(3.6, 4.8, 3.933333333333333)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:47.531718,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.9041176470588235)","(3.6, 4.8, 4.4875)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:48.646470,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.9041176470588235)","(3.6, 4.8, 3.933333333333333)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:49.618233,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.9041176470588235)","(3.6, 4.8, 3.933333333333333)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:50.520179,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.9041176470588235)","(3.6, 4.8, 3.933333333333333)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:51.460791,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.9041176470588235)","(3.6, 4.8, 4.3)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:52.436548,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.9041176470588235)","(3.6, 4.8, 3.933333333333333)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:53.496466,"(3.0, 6.6, 4.766666666666667)","(1.9, 1.92, 1.9041176470588235)","(3.6, 4.8, 3.933333333333333)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:54.495001,"(3.0, 6.6, 5.32258064516129)","(1.9, 1.92, 1.9041176470588235)","(3.6, 4.8, 3.933333333333333)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:55.467457,"(3.0, 6.6, 5.32258064516129)","(1.9, 1.92, 1.9041176470588235)","(3.6, 4.8, 4.647058823529411)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:56.336015,"(3.0, 6.6, 5.32258064516129)","(1.9, 1.92, 1.9041176470588235)","(3.6, 4.8, 4.647058823529411)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:57.267897,"(3.0, 6.6, 5.32258064516129)","(1.9, 1.92, 1.9041176470588235)","(3.6, 4.8, 3.933333333333333)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:58.278593,"(3.0, 6.6, 5.32258064516129)","(1.9, 1.92, 1.9041176470588235)","(3.6, 4.8, 3.933333333333333)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:29:59.260951,"(3.0, 6.6, 5.32258064516129)","(1.9, 1.92, 1.9041176470588235)","(3.6, 4.8, 3.933333333333333)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:30:00.293435,"(3.0, 6.6, 5.32258064516129)","(1.9, 1.92, 1.9041176470588235)","(3.6, 4.8, 4.3)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:30:01.289400,"(3.0, 6.6, 5.32258064516129)","(1.9, 1.92, 1.9041176470588235)","(3.6, 4.8, 4.3)","(26.0, 90.0, 57.0)","(15.0, 32.0, 28.6)"
08-01-2023 19:30:02.216150,"(3.0, 6.6, 5.32258064516129)","(1.9, 1.92, 1.9041176470588235)","(3.6, 4.8, 3.933333333333333)","(26.0, 90.0, 52.285714285714285)","(15.0, 32.0, 28.6)"
08-01-2023 19:30:03.259545,"(3.0, 6.6, 5.32258064516129)","(1.9, 1.92, 1.9041176470588235)","(3.6, 4.8, 3.933333333333333)","(26.0, 90.0, 52.285714285714285)","(15.0, 32.0, 28.6)"
08-01-2023 19:30:04.251731,"(3.0, 6.6, 5.32258064516129)","(1.9, 1.92, 1.9041176470588235)","(3.6, 4.8, 3.933333333333333)","(26.0, 90.0, 52.285714285714285)","(15.0, 32.0, 28.6)"
08-01-2023 19:30:05.129441,"(3.0, 6.6, 5.32258064516129)","(1.9, 1.92, 1.9041176470588235)","(3.6, 4.8, 3.933333333333333)","(26.0, 90.0, 52.285714285714285)","(15.0, 32.0, 28.6)"
08-01-2023 19:30:06.166840,"(3.0, 6.6, 5.32258064516129)","(1.9, 1.92, 1.9041176470588235)","(3.6, 4.8, 3.933333333333333)","(26.0, 90.0, 52.285714285714285)","(15.0, 32.0, 28.6)"
08-01-2023 19:30:07.142534,"(3.0, 6.6, 5.32258064516129)","(1.9, 1.92, 1.9041176470588235)","(3.6, 4.8, 3.933333333333333)","(26.0, 90.0, 52.285714285714285)","(15.0, 32.0, 28.6)"
08-01-2023 19:30:08.125335,"(3.0, 6.6, 5.32258064516129)","(1.9, 1.92, 1.9041176470588235)","(3.6, 4.8, 3.933333333333333)","(26.0, 90.0, 52.285714285714285)","(15.0, 32.0, 28.6)"
08-01-2023 19:30:09.142396,"(3.0, 6.6, 5.32258064516129)","(1.9, 1.92, 1.9041176470588235)","(3.6, 4.8, 3.933333333333333)","(26.0, 90.0, 52.285714285714285)","(15.0, 32.0, 28.6)"
08-01-2023 19:30:10.092297,"(3.0, 6.6, 5.32258064516129)","(1.9, 1.92, 1.9041176470588235)","(3.6, 4.8, 3.933333333333333)","(26.0, 90.0, 52.285714285714285)","(15.0, 32.0, 28.6)"
08-01-2023 19:30:10.994806,"(3.0, 6.6, 5.32258064516129)","(1.9, 1.92, 1.9041176470588235)","(3.6, 4.8, 3.933333333333333)","(26.0, 90.0, 52.285714285714285)","(15.0, 32.0, 28.6)"
08-01-2023 19:30:11.898817,"(3.0, 6.6, 5.32258064516129)","(1.9, 1.92, 1.9041176470588235)","(3.6, 4.8, 3.933333333333333)","(26.0, 90.0, 52.285714285714285)","(15.0, 32.0, 28.6)"
08-01-2023 19:30:12.836528,"(3.0, 6.6, 5.32258064516129)","(1.9, 1.92, 1.9041176470588235)","(3.6, 4.8, 3.933333333333333)","(26.0, 90.0, 52.285714285714285)","(15.0, 32.0, 28.6)"
08-01-2023 19:30:13.850162,"(3.0, 6.6, 5.32258064516129)","(1.9, 1.92, 1.9041176470588235)","(3.6, 4.8, 3.933333333333333)","(26.0, 90.0, 52.285714285714285)","(15.0, 32.0, 28.6)"
08-01-2023 19:30:14.771265,"(3.0, 6.6, 5.32258064516129)","(1.9, 1.92, 1.9041176470588235)","(3.6, 4.8, 3.933333333333333)","(26.0, 90.0, 52.285714285714285)","(15.0, 32.0, 28.6)"
08-01-2023 19:30:15.697900,"(3.0, 6.6, 5.32258064516129)","(1.9, 1.92, 1.9041176470588235)","(3.6, 4.8, 3.933333333333333)","(26.0, 90.0, 52.285714285714285)","(15.0, 32.0, 28.6)"
08-01-2023 19:30:16.673163,"(3.0, 6.6, 5.32258064516129)","(1.9, 1.92, 1.9041176470588235)","(3.6, 4.8, 3.933333333333333)","(26.0, 90.0, 52.285714285714285)","(15.0, 32.0, 28.6)"
08-01-2023 19:30:17.626034,"(3.0, 6.6, 5.32258064516129)","(1.9, 1.92, 1.9041176470588235)","(3.6, 4.8, 3.933333333333333)","(26.0, 90.0, 52.285714285714285)","(15.0, 32.0, 28.6)"
08-01-2023 19:30:18.550204,"(3.0, 6.6, 5.32258064516129)","(1.9, 1.92, 1.9041176470588235)","(3.6, 4.8, 3.933333333333333)","(26.0, 90.0, 52.285714285714285)","(15.0, 32.0, 28.6)"
08-01-2023 19:30:19.414191,"(3.0, 6.6, 5.32258064516129)","(1.9, 1.92, 1.9041176470588235)","(3.6, 4.8, 3.933333333333333)","(26.0, 90.0, 52.285714285714285)","(15.0, 32.0, 28.6)"
08-01-2023 19:30:20.383443,"(3.0, 6.6, 5.32258064516129)","(1.9, 1.92, 1.9041176470588235)","(3.6, 4.8, 3.933333333333333)","(26.0, 90.0, 52.285714285714285)","(15.0, 32.0, 28.6)"
08-01-2023 19:30:21.334477,"(3.0, 6.6, 5.32258064516129)","(1.9, 1.92, 1.9041176470588235)","(3.6, 4.8, 3.933333333333333)","(26.0, 90.0, 52.285714285714285)","(15.0, 32.0, 28.6)"
08-01-2023 19:30:22.337231,"(3.0, 6.6, 5.32258064516129)","(1.9, 1.92, 1.9041176470588235)","(3.6, 4.8, 3.933333333333333)","(26.0, 90.0, 52.285714285714285)","(15.0, 32.0, 28.6)"
08-01-2023 19:30:23.405072,"(3.0, 6.6, 5.32258064516129)","(1.9, 1.92, 1.9041176470588235)","(3.6, 4.8, 3.933333333333333)","(26.0, 90.0, 52.285714285714285)","(15.0, 32.0, 28.6)"
08-01-2023 19:30:24.329378,"(3.0, 6.6, 5.32258064516129)","(1.9, 1.92, 1.9041176470588235)","(3.6, 4.8, 3.933333333333333)","(26.0, 90.0, 52.285714285714285)","(15.0, 32.0, 28.6)"
08-01-2023 19:30:25.171183,"(3.0, 6.6, 5.32258064516129)","(1.9, 1.92, 1.9041176470588235)","(3.6, 4.8, 3.933333333333333)","(26.0, 90.0, 52.285714285714285)","(15.0, 32.0, 28.6)"
08-01-2023 19:30:26.143470,"(3.0, 6.6, 5.32258064516129)","(1.9, 1.92, 1.9041176470588235)","(3.6, 4.8, 3.933333333333333)","(26.0, 90.0, 52.285714285714285)","(15.0, 32.0, 28.6)"
