,Magical Trav,Wheres The Ford,Two Jabs,Magical Len,Ferocity
08-01-2023 14:05:37.299602,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 3.7444444444444445)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:05:38.091053,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 3.933333333333333)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.8937499999999998)"
08-01-2023 14:05:38.968300,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 3.933333333333333)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.8937499999999998)"
08-01-2023 14:05:39.885067,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 3.933333333333333)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.8937499999999998)"
08-01-2023 14:05:40.775561,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 3.933333333333333)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.8937499999999998)"
08-01-2023 14:05:41.570894,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 3.933333333333333)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.8937499999999998)"
08-01-2023 14:05:42.416873,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 3.933333333333333)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.8937499999999998)"
08-01-2023 14:05:43.270038,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 4.075)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:05:44.182944,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 4.075)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:05:45.072508,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 4.075)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:05:45.882044,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 4.075)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:05:46.763004,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 4.075)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:05:47.677480,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 4.075)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:05:48.545971,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 4.075)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:05:49.411900,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 4.075)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:05:50.282527,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 4.075)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:05:51.091973,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 4.075)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:05:51.952123,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 4.075)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:05:52.854443,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 4.075)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:05:53.703204,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 4.075)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:05:54.552086,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 4.075)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:05:55.461029,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 4.075)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:05:56.312430,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 4.075)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:05:57.178082,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 4.075)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:05:58.051480,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 4.075)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:05:58.844564,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 4.075)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:05:59.764138,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 4.075)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:06:00.644274,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 4.075)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:06:01.504819,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 4.075)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:06:02.339179,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 4.075)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:06:03.181139,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 4.075)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:06:04.057113,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 4.075)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:06:04.960860,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 4.075)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:06:05.797839,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 4.075)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:06:06.613378,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 4.075)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:06:07.572431,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 4.075)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:06:08.400149,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 4.075)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:06:09.216584,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 4.075)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:06:10.090291,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 4.075)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:06:10.908648,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 4.075)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:06:11.792136,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 3.7444444444444445)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:06:12.711922,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 3.7444444444444445)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:06:13.620608,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 3.933333333333333)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:06:14.420537,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 3.933333333333333)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:06:15.249697,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 3.933333333333333)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:06:16.168622,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 3.933333333333333)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:06:17.057121,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 3.933333333333333)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:06:17.867019,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 3.933333333333333)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:06:18.657778,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 3.933333333333333)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:06:19.597934,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 3.933333333333333)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:06:20.579604,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 3.933333333333333)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:06:21.431388,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 3.933333333333333)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:06:22.230498,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 3.933333333333333)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:06:23.137019,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 3.933333333333333)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:06:24.097461,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 3.933333333333333)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:06:25.032250,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 3.933333333333333)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:06:25.879549,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 3.933333333333333)","(31.0, 100.0, 42.4)","(13.0, 38.0, 24.57142857142857)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:06:26.880595,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 3.933333333333333)","(31.0, 100.0, 42.4)","(13.0, 38.0, 25.46666666666667)","(1.45, 1.92, 1.8871232876712327)"
08-01-2023 14:06:27.738767,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 3.933333333333333)","(31.0, 100.0, 42.4)","(13.0, 38.0, 25.46666666666667)","(1.45, 1.92, 1.8871232876712327)"
08-01-2023 14:06:28.580645,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 3.933333333333333)","(31.0, 100.0, 42.4)","(13.0, 38.0, 25.46666666666667)","(1.45, 1.92, 1.8871232876712327)"
08-01-2023 14:06:29.443885,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 3.933333333333333)","(31.0, 100.0, 42.4)","(13.0, 38.0, 25.46666666666667)","(1.45, 1.92, 1.8871232876712327)"
08-01-2023 14:06:30.311373,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 3.933333333333333)","(31.0, 100.0, 42.4)","(13.0, 38.0, 25.46666666666667)","(1.45, 1.92, 1.8871232876712327)"
08-01-2023 14:06:31.174248,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 3.933333333333333)","(31.0, 100.0, 42.4)","(13.0, 38.0, 25.46666666666667)","(1.45, 1.92, 1.8871232876712327)"
08-01-2023 14:06:32.035764,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 3.933333333333333)","(31.0, 100.0, 42.4)","(13.0, 38.0, 25.46666666666667)","(1.45, 1.92, 1.8871232876712327)"
08-01-2023 14:06:32.837491,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 3.933333333333333)","(31.0, 100.0, 42.4)","(13.0, 38.0, 25.46666666666667)","(1.45, 1.92, 1.8871232876712327)"
08-01-2023 14:06:33.707338,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 3.933333333333333)","(31.0, 100.0, 42.4)","(13.0, 38.0, 25.46666666666667)","(1.45, 1.92, 1.8871232876712327)"
08-01-2023 14:06:34.578653,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 3.933333333333333)","(31.0, 100.0, 42.4)","(13.0, 38.0, 25.46666666666667)","(1.45, 1.92, 1.8871232876712327)"
08-01-2023 14:06:35.390703,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 3.933333333333333)","(31.0, 100.0, 42.4)","(13.0, 38.0, 25.46666666666667)","(1.45, 1.92, 1.8871232876712327)"
08-01-2023 14:06:36.289296,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 3.933333333333333)","(31.0, 100.0, 42.4)","(13.0, 38.0, 25.46666666666667)","(1.45, 1.92, 1.8871232876712327)"
08-01-2023 14:06:37.186304,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 3.933333333333333)","(31.0, 100.0, 42.4)","(13.0, 38.0, 25.46666666666667)","(1.45, 1.92, 1.8871232876712327)"
08-01-2023 14:06:37.990642,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 3.933333333333333)","(31.0, 100.0, 42.4)","(13.0, 38.0, 25.46666666666667)","(1.45, 1.92, 1.8871232876712327)"
08-01-2023 14:06:38.830388,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 3.933333333333333)","(31.0, 100.0, 42.4)","(13.0, 38.0, 25.46666666666667)","(1.45, 1.92, 1.8871232876712327)"
08-01-2023 14:06:39.754858,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 3.933333333333333)","(31.0, 100.0, 42.4)","(13.0, 38.0, 25.46666666666667)","(1.45, 1.92, 1.8871232876712327)"
08-01-2023 14:06:40.606333,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 3.933333333333333)","(31.0, 100.0, 42.4)","(13.0, 38.0, 25.46666666666667)","(1.45, 1.92, 1.8871232876712327)"
08-01-2023 14:06:41.422589,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 4.1421052631578945)","(31.0, 100.0, 42.4)","(13.0, 38.0, 25.46666666666667)","(1.45, 1.92, 1.8871232876712327)"
08-01-2023 14:06:42.249076,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 4.075)","(31.0, 100.0, 42.4)","(13.0, 38.0, 25.46666666666667)","(1.45, 1.92, 1.8871232876712327)"
08-01-2023 14:06:43.109854,"(10.0, 28.0, 23.619047619047617)","(2.8, 4.5, 4.075)","(31.0, 100.0, 42.4)","(13.0, 38.0, 25.46666666666667)","(1.45, 1.92, 1.9112727272727272)"
08-01-2023 14:06:44.058379,"(10.0, 28.0, 23.619047619047617)","(2.8, 3.6, 3.16875)","(31.0, 100.0, 42.4)","(13.0, 38.0, 25.46666666666667)","(1.45, 1.92, 1.9123529411764704)"
08-01-2023 14:06:44.948530,"(10.0, 28.0, 23.619047619047617)","(2.8, 3.6, 3.3375)","(31.0, 100.0, 42.4)","(13.0, 38.0, 35.0625)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:06:45.734616,"(10.0, 28.0, 25.955555555555556)","(2.8, 4.4, 4.075)","(31.0, 100.0, 44.0)","(13.0, 38.0, 35.0625)","(1.45, 1.92, 1.9130434782608694)"
08-01-2023 14:06:46.644394,"(10.0, 32.0, 22.0)","(2.8, 4.4, 4.183333333333334)","(31.0, 100.0, 49.6)","(13.0, 38.0, 35.0625)","(1.45, 1.92, 1.8025)"
08-01-2023 14:06:47.578642,"(10.0, 32.0, 22.833333333333332)","(2.8, 4.4, 3.65)","(31.0, 100.0, 49.6)","(13.0, 38.0, 35.0625)","(1.45, 1.92, 1.476590909090909)"
08-01-2023 14:06:48.408569,"(10.0, 32.0, 22.833333333333332)","(2.8, 4.4, 3.542857142857143)","(31.0, 100.0, 49.6)","(13.0, 38.0, 35.0625)","(1.45, 1.84, 1.476590909090909)"
08-01-2023 14:06:49.219122,"(10.0, 32.0, 22.833333333333332)","(2.8, 4.4, 3.6941176470588237)","(31.0, 100.0, 49.6)","(13.0, 38.0, 35.0625)","(1.45, 1.84, 1.476590909090909)"
08-01-2023 14:06:50.120270,"(10.0, 32.0, 22.833333333333332)","(2.8, 4.4, 3.6941176470588237)","(31.0, 100.0, 49.6)","(13.0, 38.0, 35.0625)","(1.45, 1.83, 1.5376923076923077)"
08-01-2023 14:06:50.983313,"(10.0, 32.0, 20.055555555555557)","(2.8, 4.4, 3.6941176470588237)","(31.0, 100.0, 49.6)","(13.0, 38.0, 35.0625)","(1.45, 1.83, 1.5376923076923077)"
08-01-2023 14:06:51.806254,"(10.0, 32.0, 20.055555555555557)","(2.8, 4.4, 3.6941176470588237)","(31.0, 100.0, 64.0)","(13.0, 40.0, 36.8125)","(1.45, 1.83, 1.4975)"
08-01-2023 14:06:52.624548,"(10.0, 32.0, 20.055555555555557)","(2.8, 4.4, 3.6941176470588237)","(31.0, 190.0, 56.588235294117645)","(13.0, 40.0, 36.8125)","(1.45, 1.81, 1.72)"
08-01-2023 14:06:53.474783,"(10.0, 32.0, 20.055555555555557)","(2.8, 4.4, 3.6941176470588237)","(31.0, 190.0, 56.588235294117645)","(13.0, 40.0, 36.8125)","(1.45, 1.81, 1.72)"
08-01-2023 14:06:54.382605,"(10.0, 32.0, 20.055555555555557)","(2.8, 4.4, 3.875)","(31.0, 190.0, 56.588235294117645)","(13.0, 40.0, 36.8125)","(1.45, 1.81, 1.72)"
08-01-2023 14:06:55.291829,"(10.0, 32.0, 20.055555555555557)","(2.8, 4.4, 3.875)","(31.0, 190.0, 56.588235294117645)","(13.0, 40.0, 36.8125)","(1.45, 1.81, 1.72)"
08-01-2023 14:06:56.083098,"(10.0, 32.0, 17.666666666666668)","(2.8, 4.4, 3.875)","(31.0, 190.0, 56.588235294117645)","(13.0, 40.0, 36.8125)","(1.45, 1.81, 1.72)"
08-01-2023 14:06:56.969553,"(10.0, 32.0, 17.666666666666668)","(2.8, 4.4, 3.875)","(31.0, 190.0, 56.588235294117645)","(13.0, 40.0, 36.8125)","(1.45, 1.81, 1.72)"
08-01-2023 14:06:57.870353,"(10.0, 32.0, 17.666666666666668)","(2.8, 4.4, 3.875)","(31.0, 190.0, 56.588235294117645)","(13.0, 40.0, 36.8125)","(1.45, 1.81, 1.72)"
08-01-2023 14:06:58.694014,"(10.0, 32.0, 17.666666666666668)","(2.8, 4.4, 3.875)","(31.0, 190.0, 56.588235294117645)","(13.0, 40.0, 36.8125)","(1.45, 1.81, 1.72)"
08-01-2023 14:06:59.525637,"(10.0, 32.0, 17.666666666666668)","(2.8, 5.1, 3.583333333333333)","(31.0, 190.0, 56.588235294117645)","(13.0, 40.0, 36.8125)","(1.45, 1.81, 1.72)"
08-01-2023 14:07:00.436257,"(10.0, 32.0, 17.666666666666668)","(2.8, 5.0, 4.383333333333333)","(31.0, 190.0, 56.588235294117645)","(13.0, 40.0, 36.8125)","(1.45, 1.81, 1.72)"
08-01-2023 14:07:01.297025,"(10.0, 32.0, 17.666666666666668)","(2.8, 5.0, 4.383333333333333)","(31.0, 190.0, 56.588235294117645)","(13.0, 40.0, 36.8125)","(1.45, 1.81, 1.4872413793103447)"
08-01-2023 14:07:02.125885,"(10.0, 32.0, 20.799999999999997)","(2.8, 5.0, 4.383333333333333)","(31.0, 190.0, 56.588235294117645)","(13.0, 40.0, 36.8125)","(1.45, 1.81, 1.4872413793103447)"
08-01-2023 14:07:02.958457,"(10.0, 32.0, 17.454545454545453)","(2.8, 5.0, 3.842857142857143)","(31.0, 190.0, 56.588235294117645)","(13.0, 40.0, 36.8125)","(1.45, 1.81, 1.4872413793103447)"
08-01-2023 14:07:03.847822,"(10.0, 32.0, 17.454545454545453)","(2.8, 4.9, 4.716666666666667)","(31.0, 190.0, 50.0)","(13.0, 40.0, 36.8125)","(1.45, 1.81, 1.4872413793103447)"
08-01-2023 14:07:04.753765,"(10.0, 32.0, 18.666666666666668)","(2.8, 4.9, 4.57)","(31.0, 190.0, 50.0)","(13.0, 40.0, 36.8125)","(1.45, 1.81, 1.4872413793103447)"
08-01-2023 14:07:05.587282,"(10.0, 32.0, 18.666666666666668)","(2.8, 4.9, 4.535294117647059)","(31.0, 190.0, 50.0)","(13.0, 40.0, 36.8125)","(1.45, 1.81, 1.4872413793103447)"
08-01-2023 14:07:06.385558,"(10.0, 32.0, 18.666666666666668)","(2.8, 4.9, 4.535294117647059)","(31.0, 190.0, 50.0)","(13.0, 40.0, 36.8125)","(1.45, 1.81, 1.4872413793103447)"
08-01-2023 14:07:07.324120,"(10.0, 32.0, 21.333333333333332)","(2.8, 4.9, 4.535294117647059)","(31.0, 190.0, 50.0)","(13.0, 40.0, 36.8125)","(1.45, 1.8, 1.525)"
08-01-2023 14:07:08.260148,"(10.0, 32.0, 18.18181818181818)","(2.8, 4.9, 4.535294117647059)","(31.0, 190.0, 50.0)","(13.0, 40.0, 36.5)","(1.45, 1.8, 1.525)"
08-01-2023 14:07:09.045164,"(10.0, 32.0, 18.18181818181818)","(2.8, 4.9, 4.535294117647059)","(31.0, 190.0, 50.0)","(13.0, 40.0, 36.5)","(1.45, 1.8, 1.525)"
08-01-2023 14:07:09.853527,"(10.0, 32.0, 18.18181818181818)","(2.8, 4.9, 4.042857142857143)","(31.0, 190.0, 50.0)","(13.0, 40.0, 36.5)","(1.45, 1.8, 1.525)"
08-01-2023 14:07:10.792333,"(10.0, 32.0, 18.18181818181818)","(2.8, 4.9, 4.042857142857143)","(31.0, 190.0, 50.0)","(13.0, 40.0, 36.5)","(1.45, 1.79, 1.7531578947368422)"
08-01-2023 14:07:11.673489,"(10.0, 32.0, 18.18181818181818)","(2.8, 4.9, 4.042857142857143)","(31.0, 190.0, 50.0)","(13.0, 40.0, 36.5)","(1.45, 1.79, 1.7531578947368422)"
08-01-2023 14:07:12.494875,"(10.0, 32.0, 21.866666666666667)","(2.8, 4.9, 4.042857142857143)","(31.0, 190.0, 50.0)","(13.0, 40.0, 36.5)","(1.45, 1.79, 1.7531578947368422)"
08-01-2023 14:07:13.313869,"(10.0, 32.0, 21.866666666666667)","(2.8, 4.9, 4.042857142857143)","(31.0, 190.0, 50.0)","(13.0, 40.0, 36.5)","(1.45, 1.77, 1.7652173913043478)"
08-01-2023 14:07:14.172088,"(10.0, 32.0, 21.866666666666667)","(2.8, 4.9, 4.042857142857143)","(31.0, 190.0, 50.0)","(13.0, 40.0, 36.5)","(1.45, 1.77, 1.7652173913043478)"
08-01-2023 14:07:15.105910,"(10.0, 32.0, 21.866666666666667)","(2.8, 4.9, 4.042857142857143)","(31.0, 190.0, 50.0)","(13.0, 40.0, 36.5)","(1.45, 1.77, 1.7652173913043478)"
08-01-2023 14:07:15.953588,"(10.0, 32.0, 21.866666666666667)","(2.8, 4.9, 4.042857142857143)","(31.0, 190.0, 50.0)","(13.0, 40.0, 36.5)","(1.45, 1.77, 1.7652173913043478)"
08-01-2023 14:07:16.748080,"(10.0, 32.0, 21.866666666666667)","(2.8, 4.9, 4.042857142857143)","(31.0, 190.0, 50.0)","(13.0, 40.0, 36.5)","(1.45, 1.77, 1.7652173913043478)"
08-01-2023 14:07:17.629731,"(10.0, 32.0, 21.866666666666667)","(2.8, 4.9, 4.042857142857143)","(31.0, 190.0, 50.0)","(13.0, 40.0, 36.5)","(1.45, 1.77, 1.7652173913043478)"
08-01-2023 14:07:18.558217,"(10.0, 34.0, 22.799999999999997)","(2.8, 4.9, 4.042857142857143)","(31.0, 190.0, 50.0)","(13.0, 40.0, 36.5)","(1.45, 1.77, 1.7652173913043478)"
08-01-2023 14:07:19.406509,"(10.0, 32.0, 29.625)","(2.8, 4.9, 4.042857142857143)","(31.0, 190.0, 50.0)","(13.0, 40.0, 36.5)","(1.45, 1.77, 1.7652173913043478)"
08-01-2023 14:07:20.261962,"(10.0, 32.0, 29.625)","(2.8, 4.9, 4.042857142857143)","(31.0, 190.0, 50.0)","(13.0, 40.0, 36.5)","(1.45, 1.77, 1.7276923076923076)"
08-01-2023 14:07:21.139445,"(10.0, 32.0, 29.625)","(2.8, 4.9, 4.042857142857143)","(31.0, 190.0, 50.0)","(13.0, 40.0, 36.5)","(1.45, 1.77, 1.7276923076923076)"
08-01-2023 14:07:21.935979,"(10.0, 32.0, 27.375)","(2.8, 4.9, 4.042857142857143)","(31.0, 190.0, 50.0)","(13.0, 40.0, 36.5)","(1.45, 1.76, 1.718974358974359)"
08-01-2023 14:07:22.803609,"(10.0, 32.0, 29.42857142857143)","(2.8, 4.9, 4.042857142857143)","(31.0, 190.0, 50.0)","(13.0, 40.0, 36.5)","(1.45, 1.76, 1.718974358974359)"
08-01-2023 14:07:23.704473,"(10.0, 32.0, 29.42857142857143)","(2.8, 4.9, 4.042857142857143)","(31.0, 190.0, 50.0)","(13.0, 40.0, 36.5)","(1.45, 1.76, 1.718974358974359)"
