,Alta Billy,Southbound Train Nz,Uncle Jay,Selsey Bill Nz,Our Money Rocks,Red Reactor Nz,Carlo Gambino Nz,Father Bob,Soho Sinatra,Blue Chip Delight Nz
07-01-2023 17:17:37.777736,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 24.0, 18.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.6, 8.914285714285715)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:17:39.158809,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 24.0, 18.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.6, 8.914285714285715)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:17:40.564988,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 24.0, 18.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.6, 8.914285714285715)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:17:42.314346,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 24.0, 18.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.6, 7.418181818181818)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:17:43.774463,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 24.0, 18.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.4, 8.742857142857144)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:17:45.147399,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 24.0, 18.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.4, 8.742857142857144)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:17:46.870352,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 24.0, 18.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.4, 8.742857142857144)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:17:48.380689,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 24.0, 18.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.4, 8.742857142857144)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:17:49.835978,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 24.0, 18.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.4, 8.742857142857144)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:17:51.392801,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 24.0, 18.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.4, 8.57142857142857)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:17:52.746497,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 24.0, 18.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.2, 8.57142857142857)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:17:54.052120,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 24.0, 18.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.2, 8.57142857142857)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:17:55.314512,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 24.0, 18.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.2, 8.57142857142857)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:17:56.535873,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 24.0, 18.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.2, 8.57142857142857)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:17:57.728387,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 24.0, 18.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.2, 8.57142857142857)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:17:58.951055,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 24.0, 18.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.2, 8.57142857142857)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:18:00.210965,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 24.0, 18.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.2, 8.57142857142857)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:18:01.395522,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 24.0, 18.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.2, 8.57142857142857)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:18:02.609850,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 24.0, 18.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.2, 8.57142857142857)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:18:04.002485,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 24.0, 18.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.2, 8.57142857142857)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:18:05.391673,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 24.0, 18.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.2, 8.57142857142857)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:18:06.732765,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 24.0, 18.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.2, 8.57142857142857)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:18:08.047898,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 24.0, 18.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.2, 8.57142857142857)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:18:09.364957,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 24.0, 18.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.2, 8.57142857142857)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:18:10.741509,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 24.0, 18.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.2, 8.57142857142857)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:18:12.111531,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 24.0, 18.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.2, 8.57142857142857)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:18:13.405907,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 24.0, 18.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.2, 8.57142857142857)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:18:14.779030,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 24.0, 18.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.2, 8.57142857142857)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:18:16.062152,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 24.0, 18.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.2, 8.57142857142857)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:18:17.232411,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 24.0, 18.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.2, 8.57142857142857)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:18:18.438371,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 24.0, 18.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.2, 8.57142857142857)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:18:19.620321,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 24.0, 18.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.2, 8.57142857142857)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:18:20.881995,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 24.0, 18.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.2, 8.57142857142857)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:18:22.163847,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 24.0, 18.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.2, 8.57142857142857)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:18:23.615414,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 24.0, 18.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.2, 8.57142857142857)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:18:25.083058,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 24.0, 18.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.2, 8.57142857142857)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:18:26.389198,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 24.0, 18.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.2, 8.57142857142857)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:18:27.581226,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 24.0, 18.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.2, 8.57142857142857)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:18:28.987689,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 24.0, 18.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.2, 8.57142857142857)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:18:30.164575,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 24.0, 18.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.2, 8.57142857142857)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:18:31.367412,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 24.0, 18.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 9.2, 8.57142857142857)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:18:32.585142,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 24.0, 18.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 9.2, 8.57142857142857)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:18:33.788341,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 24.0, 18.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 9.2, 8.57142857142857)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:18:34.978283,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 24.0, 18.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 9.2, 8.57142857142857)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:18:36.193448,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 24.0, 18.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 9.2, 8.57142857142857)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:18:37.380242,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 24.0, 18.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 9.2, 8.57142857142857)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:18:38.600353,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 24.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 9.2, 7.866666666666667)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:18:39.797642,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 9.4, 7.866666666666667)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:18:40.967586,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 9.4, 7.866666666666667)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:18:42.141232,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 9.4, 7.866666666666667)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:18:43.306080,"(9.0, 17.0, 11.3)","(51.0, 99999, 99990)","(13.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 9.4, 7.866666666666667)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:18:44.478407,"(9.0, 17.0, 11.3)","(61.0, 99999, 99990)","(13.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.4, 8.742857142857144)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:18:45.652901,"(9.0, 17.0, 11.3)","(61.0, 99999, 99990)","(13.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.4, 8.742857142857144)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:18:46.843400,"(9.0, 17.0, 11.3)","(61.0, 99999, 99990)","(13.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.4, 8.742857142857144)","(3.5, 6.6, 4.905555555555555)","(5.5, 99999, 99990)"
07-01-2023 17:18:47.985949,"(9.0, 17.0, 11.3)","(61.0, 99999, 99990)","(13.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.4, 7.32)","(3.5, 6.6, 5.99)","(5.5, 99999, 99990)"
07-01-2023 17:18:49.121233,"(9.0, 17.0, 11.3)","(61.0, 99999, 99990)","(13.0, 27.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.0, 9.085714285714285)","(3.5, 6.6, 5.905555555555556)","(5.5, 99999, 99990)"
07-01-2023 17:18:50.244322,"(9.0, 17.0, 11.3)","(61.0, 99999, 99990)","(13.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 9.085714285714285)","(3.5, 6.2, 5.905555555555556)","(5.5, 99999, 99990)"
07-01-2023 17:18:51.382326,"(9.0, 17.0, 11.3)","(61.0, 99999, 99990)","(13.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.905555555555556)","(5.5, 99999, 99990)"
07-01-2023 17:18:52.492988,"(9.0, 17.0, 11.3)","(61.0, 99999, 99990)","(13.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.905555555555556)","(5.5, 99999, 99990)"
07-01-2023 17:18:53.612606,"(9.0, 17.0, 11.3)","(61.0, 99999, 99990)","(13.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.905555555555556)","(5.5, 99999, 99990)"
07-01-2023 17:18:54.781177,"(9.0, 17.0, 11.3)","(61.0, 99999, 99990)","(13.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:18:55.941115,"(9.0, 16.0, 12.7)","(61.0, 99999, 99990)","(13.0, 27.0, 15.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:18:57.094075,"(9.0, 16.0, 12.7)","(61.0, 99999, 99990)","(13.0, 27.0, 15.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:18:58.221671,"(9.0, 16.0, 12.7)","(61.0, 99999, 99990)","(13.0, 27.0, 15.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:18:59.368203,"(9.0, 16.0, 12.7)","(61.0, 99999, 99990)","(13.0, 27.0, 15.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:19:00.498423,"(9.0, 16.0, 12.7)","(61.0, 99999, 99990)","(14.0, 27.0, 15.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:19:01.633479,"(9.0, 16.0, 12.7)","(61.0, 99999, 99990)","(14.0, 27.0, 15.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:19:02.820945,"(9.0, 16.0, 12.7)","(61.0, 99999, 99990)","(14.0, 27.0, 15.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:19:03.961213,"(9.0, 16.0, 12.7)","(61.0, 99999, 99990)","(14.0, 27.0, 15.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:19:05.105534,"(9.0, 16.0, 12.7)","(61.0, 99999, 99990)","(14.0, 27.0, 15.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:19:06.288435,"(9.0, 16.0, 12.7)","(61.0, 99999, 99990)","(14.0, 27.0, 15.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:19:07.441025,"(9.0, 16.0, 12.7)","(61.0, 99999, 99990)","(14.0, 27.0, 15.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:19:08.590810,"(9.0, 16.0, 12.7)","(61.0, 99999, 99990)","(14.0, 27.0, 15.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:19:09.709666,"(9.0, 16.0, 12.7)","(61.0, 99999, 99990)","(14.0, 27.0, 15.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:19:10.888445,"(9.0, 16.0, 12.7)","(61.0, 99999, 99990)","(14.0, 27.0, 15.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:19:12.041865,"(9.0, 16.0, 12.7)","(61.0, 99999, 99990)","(14.0, 27.0, 15.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:19:13.169465,"(9.0, 16.0, 12.7)","(61.0, 99999, 99990)","(14.0, 27.0, 15.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
