,Two Bit Kid,Franco,Likeable,Torontotoro,Black Candy,My Buddy B
14-12-2022 12:14:48.266674,"(4.4, 6.4, 5.1)","(21.0, 190.0, 103.75)","(7.5, 12.0, 9.066666666666666)","(3.3, 6.0, 4.657142857142857)","(41.0, 99999, 6675.666666666667)","(2.2, 2.68, 2.55)"
14-12-2022 12:14:49.271937,"(4.4, 6.4, 5.1)","(21.0, 190.0, 103.75)","(7.5, 12.0, 9.066666666666666)","(3.3, 6.0, 4.657142857142857)","(41.0, 99999, 6675.666666666667)","(2.2, 2.6, 2.55)"
14-12-2022 12:14:50.281992,"(4.4, 6.4, 5.1)","(21.0, 190.0, 103.75)","(7.5, 12.0, 9.066666666666666)","(3.3, 6.0, 4.657142857142857)","(41.0, 99999, 6675.666666666667)","(2.2, 2.6, 2.52)"
14-12-2022 12:14:51.165851,"(4.4, 6.4, 5.1)","(21.0, 190.0, 103.75)","(7.5, 12.0, 9.066666666666666)","(3.3, 6.0, 4.657142857142857)","(41.0, 99999, 6675.666666666667)","(2.2, 2.68, 2.52)"
14-12-2022 12:14:52.230066,"(4.4, 6.4, 5.1)","(21.0, 190.0, 103.75)","(7.5, 12.0, 9.066666666666666)","(3.3, 6.0, 4.657142857142857)","(41.0, 99999, 6675.666666666667)","(2.2, 2.66, 2.5114285714285716)"
14-12-2022 12:14:53.391810,"(4.4, 6.4, 5.1)","(21.0, 190.0, 103.75)","(7.5, 12.0, 9.066666666666666)","(3.3, 6.0, 4.657142857142857)","(41.0, 99999, 6675.666666666667)","(2.2, 2.66, 2.5114285714285716)"
14-12-2022 12:14:54.401958,"(4.4, 6.4, 5.1)","(21.0, 190.0, 103.75)","(7.5, 12.0, 9.066666666666666)","(3.3, 6.0, 4.657142857142857)","(41.0, 99999, 6675.666666666667)","(2.2, 2.66, 2.5114285714285716)"
14-12-2022 12:14:55.535668,"(4.4, 6.4, 5.1)","(21.0, 190.0, 103.75)","(7.5, 12.0, 9.066666666666666)","(3.3, 6.0, 4.657142857142857)","(41.0, 99999, 6675.666666666667)","(2.2, 2.66, 2.5114285714285716)"
14-12-2022 12:14:56.641074,"(4.4, 6.4, 5.1)","(21.0, 190.0, 103.75)","(7.5, 12.0, 9.066666666666666)","(3.3, 6.0, 4.657142857142857)","(41.0, 99999, 6675.666666666667)","(2.2, 2.66, 2.5114285714285716)"
14-12-2022 12:14:57.674477,"(4.4, 6.4, 5.1)","(21.0, 190.0, 103.75)","(7.5, 12.0, 9.066666666666666)","(3.3, 6.0, 4.657142857142857)","(41.0, 99999, 6675.666666666667)","(2.2, 2.66, 2.5114285714285716)"
14-12-2022 12:14:58.758803,"(4.4, 6.4, 5.1)","(21.0, 190.0, 103.75)","(7.5, 12.0, 9.066666666666666)","(3.3, 6.0, 4.657142857142857)","(41.0, 99999, 6675.666666666667)","(2.2, 2.66, 2.5114285714285716)"
14-12-2022 12:14:59.876516,"(4.4, 6.4, 5.1)","(21.0, 190.0, 103.75)","(7.5, 12.0, 9.066666666666666)","(3.3, 6.0, 4.657142857142857)","(41.0, 99999, 6675.666666666667)","(2.2, 2.66, 2.5114285714285716)"
14-12-2022 12:15:00.997657,"(4.4, 6.4, 5.1)","(21.0, 190.0, 103.75)","(7.5, 12.0, 9.066666666666666)","(3.3, 6.0, 4.657142857142857)","(41.0, 99999, 6675.666666666667)","(2.2, 2.66, 2.5114285714285716)"
14-12-2022 12:15:02.069590,"(4.4, 6.4, 5.1)","(21.0, 190.0, 103.75)","(7.5, 12.0, 9.066666666666666)","(3.3, 6.0, 4.657142857142857)","(41.0, 99999, 6675.666666666667)","(2.2, 2.66, 2.5114285714285716)"
14-12-2022 12:15:03.167477,"(4.4, 6.4, 5.1)","(21.0, 190.0, 103.75)","(7.5, 12.0, 9.066666666666666)","(3.3, 6.0, 4.657142857142857)","(41.0, 99999, 6675.666666666667)","(2.2, 2.66, 2.5114285714285716)"
14-12-2022 12:15:04.214672,"(4.4, 6.4, 5.1)","(21.0, 190.0, 103.75)","(7.5, 12.0, 9.066666666666666)","(3.3, 6.0, 4.657142857142857)","(41.0, 99999, 6675.666666666667)","(2.2, 2.66, 2.5114285714285716)"
14-12-2022 12:15:05.117044,"(4.4, 6.4, 5.1)","(21.0, 190.0, 103.75)","(7.5, 12.0, 9.066666666666666)","(3.3, 6.0, 4.657142857142857)","(41.0, 99999, 6675.666666666667)","(2.2, 2.66, 2.5114285714285716)"
14-12-2022 12:15:06.127364,"(4.4, 6.4, 5.1)","(21.0, 190.0, 103.75)","(7.5, 12.0, 9.066666666666666)","(3.3, 6.0, 4.657142857142857)","(41.0, 99999, 6675.666666666667)","(2.2, 2.66, 2.46)"
14-12-2022 12:15:07.170364,"(4.4, 6.4, 5.1)","(21.0, 190.0, 103.75)","(7.5, 12.0, 9.066666666666666)","(3.3, 6.0, 4.657142857142857)","(41.0, 99999, 6675.666666666667)","(2.2, 2.6, 2.46)"
14-12-2022 12:15:08.270628,"(4.4, 6.4, 5.1)","(21.0, 190.0, 103.75)","(7.5, 12.0, 9.066666666666666)","(3.3, 6.0, 4.657142857142857)","(41.0, 99999, 6675.666666666667)","(2.2, 2.6, 2.4771428571428573)"
14-12-2022 12:15:09.416338,"(4.4, 6.4, 5.1)","(21.0, 190.0, 103.75)","(7.5, 12.0, 9.066666666666666)","(3.3, 6.0, 4.657142857142857)","(41.0, 99999, 6675.666666666667)","(2.2, 2.58, 2.4771428571428573)"
14-12-2022 12:15:10.530659,"(4.4, 6.4, 5.1)","(21.0, 190.0, 103.75)","(7.5, 12.0, 9.066666666666666)","(3.3, 6.0, 4.657142857142857)","(41.0, 99999, 6675.666666666667)","(2.2, 2.58, 2.4771428571428573)"
14-12-2022 12:15:11.620646,"(4.4, 6.4, 5.1)","(21.0, 190.0, 103.75)","(7.5, 12.0, 9.066666666666666)","(3.3, 6.0, 4.657142857142857)","(41.0, 99999, 6675.666666666667)","(2.2, 2.58, 2.4771428571428573)"
14-12-2022 12:15:12.569470,"(4.4, 6.4, 5.1)","(21.0, 190.0, 103.75)","(7.5, 12.0, 9.066666666666666)","(3.3, 6.0, 4.657142857142857)","(41.0, 99999, 6675.666666666667)","(2.2, 2.58, 2.4771428571428573)"
14-12-2022 12:15:13.500072,"(4.4, 6.4, 5.1)","(21.0, 190.0, 103.75)","(7.5, 12.0, 9.066666666666666)","(3.3, 6.0, 4.657142857142857)","(41.0, 99999, 6675.666666666667)","(2.2, 2.58, 2.4771428571428573)"
14-12-2022 12:15:14.441160,"(4.4, 6.4, 5.1)","(21.0, 190.0, 103.75)","(7.5, 12.0, 9.066666666666666)","(3.3, 6.0, 4.657142857142857)","(41.0, 99999, 6675.666666666667)","(2.2, 2.58, 2.4771428571428573)"
14-12-2022 12:15:15.472116,"(4.4, 6.4, 5.1)","(21.0, 190.0, 103.75)","(7.5, 12.0, 9.066666666666666)","(3.3, 6.0, 4.657142857142857)","(41.0, 99999, 6675.666666666667)","(2.2, 2.58, 2.4771428571428573)"
14-12-2022 12:15:16.539526,"(4.4, 6.4, 5.1)","(21.0, 190.0, 103.75)","(7.5, 12.0, 9.066666666666666)","(3.3, 6.0, 4.657142857142857)","(41.0, 99999, 6675.666666666667)","(2.2, 2.58, 2.4385714285714286)"
14-12-2022 12:15:17.639192,"(4.4, 6.4, 5.1)","(21.0, 190.0, 103.75)","(7.5, 12.0, 9.066666666666666)","(3.3, 6.0, 4.657142857142857)","(41.0, 99999, 6675.666666666667)","(2.2, 2.58, 2.4299999999999997)"
14-12-2022 12:15:18.685320,"(4.4, 6.4, 5.1)","(21.0, 190.0, 103.75)","(7.5, 12.0, 9.066666666666666)","(3.3, 6.0, 4.657142857142857)","(41.0, 99999, 6675.666666666667)","(2.2, 2.58, 2.4299999999999997)"
14-12-2022 12:15:19.700999,"(4.4, 6.4, 5.1)","(21.0, 190.0, 103.75)","(7.5, 12.0, 9.066666666666666)","(3.3, 6.0, 4.657142857142857)","(41.0, 99999, 6675.666666666667)","(2.2, 2.58, 2.4299999999999997)"
14-12-2022 12:15:20.617276,"(4.4, 6.4, 5.1)","(21.0, 190.0, 103.75)","(7.5, 12.0, 9.066666666666666)","(3.3, 6.0, 4.657142857142857)","(41.0, 99999, 6675.666666666667)","(2.2, 2.58, 2.4299999999999997)"
14-12-2022 12:15:21.556724,"(4.4, 6.4, 5.1)","(21.0, 190.0, 103.75)","(7.5, 12.0, 9.066666666666666)","(3.3, 6.0, 4.657142857142857)","(41.0, 99999, 6675.666666666667)","(2.2, 2.58, 2.4299999999999997)"
14-12-2022 12:15:22.568753,"(4.4, 6.4, 5.1)","(21.0, 190.0, 103.75)","(7.5, 12.0, 9.066666666666666)","(3.3, 6.0, 4.657142857142857)","(41.0, 99999, 264.5)","(2.2, 2.58, 2.4385714285714286)"
14-12-2022 12:15:23.611341,"(4.4, 6.4, 5.1)","(21.0, 180.0, 98.75)","(7.5, 12.0, 9.066666666666666)","(3.3, 6.0, 4.657142857142857)","(41.0, 500.0, 264.5)","(2.2, 2.58, 2.4385714285714286)"
14-12-2022 12:15:24.712184,"(4.4, 6.4, 5.1)","(21.0, 180.0, 98.75)","(7.5, 12.0, 9.066666666666666)","(3.3, 6.0, 4.657142857142857)","(41.0, 500.0, 264.5)","(2.2, 2.58, 2.4385714285714286)"
14-12-2022 12:15:25.727089,"(4.4, 6.4, 5.1)","(21.0, 180.0, 98.75)","(7.5, 12.0, 9.066666666666666)","(3.3, 6.0, 4.657142857142857)","(41.0, 500.0, 264.5)","(2.2, 2.58, 2.4385714285714286)"
14-12-2022 12:15:26.738474,"(4.4, 6.4, 5.1)","(21.0, 180.0, 98.75)","(7.5, 12.0, 9.066666666666666)","(3.3, 6.0, 4.657142857142857)","(41.0, 500.0, 264.5)","(2.2, 2.58, 2.4385714285714286)"
14-12-2022 12:15:27.724955,"(4.4, 6.4, 5.1)","(21.0, 180.0, 98.75)","(7.5, 12.0, 9.066666666666666)","(3.3, 6.0, 4.657142857142857)","(41.0, 500.0, 264.5)","(2.2, 2.58, 2.4385714285714286)"
14-12-2022 12:15:28.712588,"(4.4, 6.4, 5.1)","(21.0, 180.0, 98.75)","(7.5, 12.0, 9.066666666666666)","(3.3, 6.0, 4.657142857142857)","(41.0, 500.0, 264.5)","(2.2, 2.58, 2.4385714285714286)"
14-12-2022 12:15:29.727041,"(4.4, 6.4, 5.1)","(21.0, 180.0, 98.75)","(7.5, 12.0, 9.066666666666666)","(3.3, 6.0, 4.657142857142857)","(41.0, 500.0, 264.5)","(2.2, 2.58, 2.4385714285714286)"
14-12-2022 12:15:30.696558,"(4.4, 6.4, 5.1)","(21.0, 180.0, 98.75)","(7.5, 12.0, 9.066666666666666)","(3.3, 6.0, 4.657142857142857)","(41.0, 500.0, 264.5)","(2.2, 2.58, 2.4385714285714286)"
14-12-2022 12:15:31.933812,"(4.4, 6.4, 5.1)","(21.0, 180.0, 98.75)","(7.5, 12.0, 9.066666666666666)","(3.3, 6.0, 4.657142857142857)","(41.0, 500.0, 264.5)","(2.2, 2.58, 2.4385714285714286)"
14-12-2022 12:15:33.205042,"(4.4, 6.4, 5.1)","(21.0, 180.0, 98.75)","(7.5, 12.0, 9.066666666666666)","(3.3, 6.0, 4.657142857142857)","(41.0, 500.0, 264.5)","(2.2, 2.58, 2.4685714285714284)"
14-12-2022 12:15:34.276489,"(4.4, 6.4, 5.1)","(21.0, 180.0, 98.75)","(7.5, 12.0, 9.066666666666666)","(3.3, 6.0, 4.657142857142857)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:15:35.383432,"(4.4, 6.4, 5.1)","(21.0, 180.0, 98.75)","(7.5, 12.0, 9.066666666666666)","(3.3, 6.0, 4.657142857142857)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:15:36.545650,"(4.4, 6.4, 5.1)","(21.0, 180.0, 98.75)","(7.5, 12.0, 9.066666666666666)","(3.3, 6.0, 4.657142857142857)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:15:37.698457,"(4.4, 6.4, 5.1)","(21.0, 180.0, 98.75)","(7.5, 11.0, 9.057142857142857)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:15:38.789846,"(4.4, 6.4, 5.1)","(21.0, 180.0, 98.75)","(7.5, 11.0, 9.057142857142857)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:15:39.850960,"(4.4, 6.4, 5.1)","(21.0, 180.0, 98.75)","(7.5, 11.0, 9.057142857142857)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:15:40.853736,"(4.4, 6.4, 5.1)","(21.0, 180.0, 98.75)","(7.5, 11.0, 9.057142857142857)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:15:41.814319,"(4.4, 7.2, 5.6)","(21.0, 180.0, 98.75)","(7.5, 38.0, 20.628571428571426)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:15:42.834048,"(4.4, 7.2, 5.3538461538461535)","(21.0, 180.0, 98.75)","(7.5, 38.0, 20.628571428571426)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:15:43.794448,"(4.4, 7.2, 5.142857142857142)","(21.0, 180.0, 98.75)","(7.5, 38.0, 20.628571428571426)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:15:44.754686,"(4.4, 7.2, 5.142857142857142)","(21.0, 180.0, 98.75)","(7.5, 38.0, 20.628571428571426)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:15:45.816410,"(4.4, 7.2, 5.142857142857142)","(21.0, 180.0, 98.75)","(7.5, 38.0, 39.4)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:15:46.848707,"(4.4, 7.2, 5.142857142857142)","(21.0, 180.0, 98.75)","(7.5, 50.0, 39.4)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:15:47.794774,"(4.4, 7.2, 5.142857142857142)","(21.0, 180.0, 98.75)","(7.5, 50.0, 39.4)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:15:48.825080,"(4.4, 7.2, 5.142857142857142)","(21.0, 180.0, 98.75)","(7.5, 50.0, 39.4)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:15:49.767550,"(4.4, 6.8, 5.466666666666667)","(21.0, 180.0, 98.75)","(7.5, 50.0, 39.4)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:15:50.797170,"(4.4, 6.8, 5.466666666666667)","(21.0, 180.0, 98.75)","(7.5, 50.0, 39.4)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:15:51.865273,"(4.4, 6.8, 5.466666666666667)","(21.0, 180.0, 98.75)","(7.5, 50.0, 39.4)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:15:52.907215,"(4.4, 7.6, 5.446153846153846)","(21.0, 180.0, 98.75)","(7.5, 50.0, 39.4)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:15:53.962301,"(4.4, 7.4, 5.666666666666667)","(21.0, 180.0, 98.75)","(7.5, 50.0, 39.4)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:15:54.926898,"(4.4, 7.4, 5.666666666666667)","(21.0, 180.0, 98.75)","(7.5, 50.0, 39.4)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:15:55.906597,"(4.4, 7.4, 5.666666666666667)","(21.0, 180.0, 98.75)","(7.5, 50.0, 39.4)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:15:57.021993,"(4.4, 7.2, 5.454545454545454)","(21.0, 180.0, 98.75)","(7.5, 50.0, 39.4)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:15:58.299977,"(4.4, 7.2, 5.454545454545454)","(21.0, 180.0, 98.75)","(7.5, 50.0, 39.4)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:15:59.359103,"(4.4, 7.2, 5.454545454545454)","(21.0, 180.0, 98.75)","(7.5, 50.0, 39.4)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:16:00.414111,"(4.4, 7.2, 5.454545454545454)","(21.0, 180.0, 98.75)","(7.5, 50.0, 39.4)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:16:01.378348,"(4.4, 7.2, 5.454545454545454)","(21.0, 180.0, 98.75)","(7.5, 50.0, 39.4)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:16:02.319038,"(4.4, 7.2, 5.454545454545454)","(21.0, 180.0, 98.75)","(7.5, 50.0, 39.4)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:16:03.354018,"(4.4, 7.2, 5.454545454545454)","(21.0, 180.0, 98.75)","(7.5, 50.0, 39.4)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:16:04.449777,"(4.4, 7.2, 5.454545454545454)","(21.0, 180.0, 98.75)","(7.5, 50.0, 39.4)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:16:05.535849,"(4.4, 7.2, 5.454545454545454)","(21.0, 180.0, 98.75)","(7.5, 50.0, 39.4)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:16:06.502708,"(4.4, 7.2, 5.454545454545454)","(21.0, 180.0, 98.75)","(7.5, 50.0, 39.4)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:16:07.484090,"(4.4, 7.2, 5.454545454545454)","(21.0, 180.0, 98.75)","(7.5, 50.0, 39.4)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:16:08.456935,"(4.4, 7.2, 5.454545454545454)","(21.0, 180.0, 98.75)","(7.5, 50.0, 39.4)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:16:09.490839,"(4.4, 7.2, 5.454545454545454)","(21.0, 180.0, 98.75)","(7.5, 50.0, 39.4)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:16:10.642615,"(4.4, 7.2, 5.454545454545454)","(21.0, 180.0, 98.75)","(7.5, 50.0, 39.4)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:16:11.760253,"(4.4, 7.2, 5.454545454545454)","(21.0, 180.0, 98.75)","(7.5, 50.0, 39.4)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:16:12.867909,"(4.4, 7.2, 5.454545454545454)","(21.0, 180.0, 98.75)","(7.5, 50.0, 39.4)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:16:13.969798,"(4.4, 7.2, 5.454545454545454)","(21.0, 180.0, 98.75)","(7.5, 50.0, 39.4)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:16:15.015689,"(4.4, 7.2, 5.454545454545454)","(21.0, 180.0, 98.75)","(7.5, 50.0, 39.4)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:16:15.921962,"(4.4, 7.2, 5.454545454545454)","(21.0, 180.0, 98.75)","(7.5, 50.0, 39.4)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:16:16.843651,"(4.4, 7.2, 5.454545454545454)","(21.0, 180.0, 98.75)","(7.5, 50.0, 39.4)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:16:17.869720,"(4.4, 7.2, 5.454545454545454)","(21.0, 180.0, 98.75)","(7.5, 50.0, 39.4)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:16:18.950420,"(4.4, 7.2, 5.454545454545454)","(21.0, 180.0, 98.75)","(7.5, 50.0, 39.4)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:16:20.046965,"(4.4, 7.2, 5.454545454545454)","(21.0, 180.0, 98.75)","(7.5, 50.0, 39.4)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:16:21.088071,"(4.4, 7.2, 5.454545454545454)","(21.0, 180.0, 98.75)","(7.5, 50.0, 39.4)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:16:22.197744,"(4.4, 7.2, 5.454545454545454)","(21.0, 180.0, 98.75)","(7.5, 50.0, 39.4)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:16:23.225213,"(4.4, 7.2, 5.454545454545454)","(21.0, 180.0, 98.75)","(7.5, 50.0, 39.4)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:16:24.547824,"(4.4, 7.2, 5.454545454545454)","(21.0, 180.0, 98.75)","(7.5, 50.0, 39.4)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:16:25.558582,"(4.4, 7.2, 5.454545454545454)","(21.0, 180.0, 98.75)","(7.5, 50.0, 39.4)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 264.5)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:16:26.636690,"(4.4, 7.2, 5.454545454545454)","(21.0, 180.0, 98.75)","(7.5, 50.0, 47.199999999999996)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 365.42857142857144)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:16:27.717725,"(4.4, 7.2, 5.454545454545454)","(21.0, 180.0, 98.75)","(7.5, 50.0, 47.199999999999996)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 365.42857142857144)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:16:28.799358,"(4.4, 7.2, 5.454545454545454)","(21.0, 180.0, 98.75)","(7.5, 50.0, 47.199999999999996)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 365.42857142857144)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:16:29.819270,"(4.4, 7.2, 5.454545454545454)","(21.0, 180.0, 98.75)","(7.5, 50.0, 47.199999999999996)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 365.42857142857144)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:16:30.855495,"(4.4, 7.2, 5.454545454545454)","(21.0, 180.0, 98.75)","(7.5, 50.0, 47.199999999999996)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 365.42857142857144)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:16:31.832403,"(4.4, 7.2, 5.454545454545454)","(21.0, 180.0, 98.75)","(7.5, 50.0, 47.199999999999996)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 365.42857142857144)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:16:32.777573,"(4.4, 7.2, 5.454545454545454)","(21.0, 180.0, 98.75)","(7.5, 50.0, 47.199999999999996)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 365.42857142857144)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:16:33.854513,"(4.4, 7.2, 5.454545454545454)","(21.0, 180.0, 98.75)","(7.5, 50.0, 47.199999999999996)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 365.42857142857144)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:16:34.919382,"(4.4, 7.2, 5.454545454545454)","(21.0, 180.0, 98.75)","(7.5, 50.0, 47.199999999999996)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 365.42857142857144)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:16:36.054936,"(4.4, 7.2, 5.454545454545454)","(21.0, 180.0, 98.75)","(7.5, 50.0, 47.199999999999996)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 365.42857142857144)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:16:37.101302,"(4.4, 7.2, 5.454545454545454)","(21.0, 180.0, 98.75)","(7.5, 50.0, 47.199999999999996)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 365.42857142857144)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:16:38.173285,"(4.4, 7.2, 5.454545454545454)","(21.0, 180.0, 98.75)","(7.5, 50.0, 47.199999999999996)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 365.42857142857144)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:16:39.187716,"(4.4, 7.2, 5.454545454545454)","(21.0, 180.0, 98.75)","(7.5, 50.0, 47.199999999999996)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 365.42857142857144)","(2.2, 2.56, 2.4685714285714284)"
14-12-2022 12:16:40.121294,"(4.4, 7.2, 5.454545454545454)","(21.0, 180.0, 98.75)","(7.5, 50.0, 47.199999999999996)","(3.3, 5.9, 4.614285714285715)","(41.0, 500.0, 365.42857142857144)","(2.2, 2.56, 2.4685714285714284)"
