,Double Standards,Frozen Jewel,Kalypso Sam,Shes An Artist,Switchem All In,Preachers Daughter,Llanfair Llewellan,Rusty Mccool
11-01-2023 20:24:51.496908,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.8)","(101.0, 220.0, 202.0)","(61.0, 220.0, 192.72727272727275)","(6.0, 10.0, 7.333333333333333)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.3)"
11-01-2023 20:24:52.642876,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.8)","(101.0, 220.0, 202.0)","(61.0, 220.0, 192.72727272727275)","(6.0, 10.0, 7.333333333333333)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.3)"
11-01-2023 20:24:53.814567,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.8)","(101.0, 220.0, 202.0)","(61.0, 220.0, 192.72727272727275)","(6.0, 10.0, 7.333333333333333)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.3)"
11-01-2023 20:24:54.944302,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.8)","(101.0, 220.0, 202.0)","(61.0, 220.0, 192.72727272727275)","(6.0, 10.0, 7.333333333333333)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.3)"
11-01-2023 20:24:56.085573,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.8)","(101.0, 220.0, 202.0)","(61.0, 220.0, 192.72727272727275)","(6.0, 10.0, 7.333333333333333)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.3)"
11-01-2023 20:24:57.261087,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.8)","(101.0, 220.0, 202.0)","(61.0, 220.0, 192.72727272727275)","(6.0, 10.0, 7.333333333333333)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.3)"
11-01-2023 20:24:58.458544,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.8)","(101.0, 220.0, 202.0)","(61.0, 220.0, 192.72727272727275)","(6.0, 10.0, 7.333333333333333)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.3)"
11-01-2023 20:24:59.674119,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.8)","(101.0, 220.0, 202.0)","(61.0, 220.0, 192.72727272727275)","(6.0, 10.0, 7.333333333333333)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.3)"
11-01-2023 20:25:00.874852,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.8)","(101.0, 220.0, 202.0)","(61.0, 220.0, 192.72727272727275)","(6.0, 10.0, 7.333333333333333)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.3)"
11-01-2023 20:25:02.088580,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.8)","(101.0, 220.0, 202.0)","(61.0, 220.0, 192.72727272727275)","(6.0, 10.0, 7.333333333333333)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.3)"
11-01-2023 20:25:03.286963,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.8)","(101.0, 220.0, 202.0)","(61.0, 220.0, 192.72727272727275)","(6.0, 10.0, 7.333333333333333)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.3)"
11-01-2023 20:25:04.438310,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.8)","(101.0, 220.0, 202.0)","(61.0, 220.0, 192.72727272727275)","(6.0, 10.0, 7.333333333333333)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.3)"
11-01-2023 20:25:05.648353,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.8)","(101.0, 220.0, 202.0)","(61.0, 220.0, 192.72727272727275)","(6.0, 10.0, 7.333333333333333)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.3)"
11-01-2023 20:25:06.866293,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.8)","(101.0, 220.0, 202.0)","(61.0, 220.0, 192.72727272727275)","(6.0, 10.0, 7.333333333333333)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.3)"
11-01-2023 20:25:08.097403,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.8)","(101.0, 220.0, 202.0)","(61.0, 220.0, 192.72727272727275)","(6.0, 10.0, 7.333333333333333)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.3)"
11-01-2023 20:25:09.288207,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.8)","(101.0, 220.0, 202.0)","(61.0, 220.0, 192.72727272727275)","(6.0, 10.0, 7.333333333333333)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.3)"
11-01-2023 20:25:10.440348,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.8)","(101.0, 220.0, 202.0)","(61.0, 220.0, 192.72727272727275)","(6.0, 10.0, 7.333333333333333)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.3)"
11-01-2023 20:25:11.617582,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.8)","(101.0, 220.0, 202.0)","(61.0, 220.0, 192.72727272727275)","(6.0, 10.0, 7.333333333333333)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.3)"
11-01-2023 20:25:12.793424,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.8)","(101.0, 220.0, 202.0)","(61.0, 220.0, 192.72727272727275)","(6.0, 10.0, 7.333333333333333)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.3)"
11-01-2023 20:25:13.820328,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.8)","(101.0, 220.0, 202.0)","(61.0, 220.0, 192.72727272727275)","(6.0, 10.0, 7.333333333333333)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.3)"
11-01-2023 20:25:14.824893,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.8)","(101.0, 220.0, 202.0)","(61.0, 220.0, 192.72727272727275)","(6.0, 10.0, 7.333333333333333)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.3)"
11-01-2023 20:25:15.876941,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.8)","(101.0, 220.0, 202.0)","(61.0, 220.0, 192.72727272727275)","(6.0, 10.0, 7.333333333333333)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.3)"
11-01-2023 20:25:16.990901,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.8)","(101.0, 220.0, 202.0)","(61.0, 220.0, 192.72727272727275)","(6.0, 10.0, 9.085714285714285)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.3)"
11-01-2023 20:25:18.095808,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.8)","(101.0, 220.0, 202.0)","(61.0, 220.0, 192.72727272727275)","(6.0, 10.0, 9.257142857142858)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.3)"
11-01-2023 20:25:19.213711,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.8)","(101.0, 220.0, 202.0)","(61.0, 220.0, 192.72727272727275)","(6.0, 10.0, 9.257142857142858)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.3)"
11-01-2023 20:25:20.323094,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.8)","(101.0, 220.0, 202.0)","(61.0, 220.0, 192.72727272727275)","(6.0, 10.0, 9.257142857142858)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.3)"
11-01-2023 20:25:21.492619,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.8)","(101.0, 220.0, 202.0)","(61.0, 220.0, 192.72727272727275)","(6.0, 10.0, 9.257142857142858)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.3)"
11-01-2023 20:25:22.635922,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.8)","(101.0, 220.0, 202.0)","(61.0, 220.0, 192.72727272727275)","(6.0, 10.0, 9.257142857142858)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.3)"
11-01-2023 20:25:23.756000,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.8)","(101.0, 220.0, 202.0)","(61.0, 220.0, 192.72727272727275)","(6.0, 10.0, 9.485714285714286)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.3)"
11-01-2023 20:25:24.861496,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.8)","(101.0, 220.0, 202.0)","(61.0, 220.0, 192.72727272727275)","(6.0, 10.0, 9.6375)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.3)"
11-01-2023 20:25:25.923249,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.8)","(101.0, 220.0, 202.0)","(61.0, 220.0, 192.72727272727275)","(6.0, 10.5, 9.6375)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.3)"
11-01-2023 20:25:27.022098,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.8)","(101.0, 220.0, 202.0)","(61.0, 220.0, 192.72727272727275)","(6.0, 10.5, 8.290909090909091)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.3)"
11-01-2023 20:25:28.077322,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.8)","(101.0, 220.0, 202.0)","(61.0, 220.0, 192.72727272727275)","(6.0, 8.8, 7.428169014084507)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.3)"
11-01-2023 20:25:29.161883,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.8)","(101.0, 220.0, 202.0)","(61.0, 220.0, 192.72727272727275)","(6.0, 7.8, 9.3375)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.3)"
11-01-2023 20:25:30.271553,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.8)","(101.0, 220.0, 202.0)","(61.0, 220.0, 192.72727272727275)","(6.0, 10.5, 7.490909090909091)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.3)"
11-01-2023 20:25:31.374509,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.8)","(101.0, 220.0, 202.0)","(61.0, 220.0, 192.72727272727275)","(6.0, 8.0, 7.460606060606061)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.3)"
11-01-2023 20:25:32.541106,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.8)","(101.0, 220.0, 202.0)","(61.0, 220.0, 192.72727272727275)","(6.0, 7.8, 7.432258064516129)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.3)"
11-01-2023 20:25:33.738706,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.8)","(101.0, 220.0, 202.0)","(61.0, 220.0, 192.72727272727275)","(6.0, 7.8, 7.432258064516129)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.3)"
11-01-2023 20:25:34.886930,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.8)","(101.0, 220.0, 202.0)","(61.0, 220.0, 192.72727272727275)","(6.0, 7.8, 8.844444444444445)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.3)"
11-01-2023 20:25:36.080952,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.8)","(101.0, 220.0, 202.0)","(61.0, 220.0, 192.72727272727275)","(6.0, 10.0, 7.505263157894737)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.3)"
11-01-2023 20:25:37.304581,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.8)","(101.0, 220.0, 202.0)","(61.0, 220.0, 192.72727272727275)","(6.0, 7.8, 7.553846153846154)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.3)"
11-01-2023 20:25:38.511437,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.8)","(101.0, 220.0, 202.0)","(61.0, 220.0, 192.72727272727275)","(6.0, 7.8, 9.3375)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.3)"
11-01-2023 20:25:39.812216,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.8)","(101.0, 220.0, 202.0)","(61.0, 220.0, 192.72727272727275)","(6.0, 10.5, 8.316666666666666)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.3)"
11-01-2023 20:25:41.082343,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.8)","(101.0, 220.0, 202.0)","(61.0, 220.0, 192.72727272727275)","(6.0, 8.4, 7.670588235294117)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.3)"
11-01-2023 20:25:42.314315,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.8)","(101.0, 220.0, 202.0)","(61.0, 220.0, 192.72727272727275)","(6.0, 8.0, 7.709090909090909)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.3)"
11-01-2023 20:25:43.525108,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.8)","(101.0, 220.0, 202.0)","(61.0, 220.0, 192.72727272727275)","(6.0, 8.0, 10.017391304347825)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.3)"
11-01-2023 20:25:44.740216,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.8)","(101.0, 220.0, 194.28571428571428)","(61.0, 220.0, 177.14285714285714)","(6.0, 10.5, 7.66060606060606)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.3)"
11-01-2023 20:25:45.989251,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.8)","(101.0, 220.0, 194.28571428571428)","(61.0, 220.0, 177.14285714285714)","(6.0, 8.0, 7.25)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.98)"
11-01-2023 20:25:47.193957,"(3.6, 7.4, 4.6)","(2.1, 3.95, 2.7833333333333337)","(12.0, 22.0, 18.05)","(101.0, 220.0, 194.28571428571428)","(61.0, 220.0, 177.14285714285714)","(6.0, 7.6, 7.115384615384615)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.98)"
11-01-2023 20:25:48.414943,"(3.6, 7.4, 4.4)","(2.1, 3.95, 2.7833333333333337)","(12.0, 21.0, 18.05)","(101.0, 220.0, 194.28571428571428)","(61.0, 220.0, 177.14285714285714)","(6.0, 7.6, 7.44)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.98)"
11-01-2023 20:25:49.579272,"(3.6, 7.4, 4.4)","(2.1, 3.95, 2.7833333333333337)","(12.0, 21.0, 17.3)","(101.0, 220.0, 194.28571428571428)","(61.0, 220.0, 177.14285714285714)","(6.0, 8.0, 9.51)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.98)"
11-01-2023 20:25:50.729671,"(3.6, 7.4, 4.4)","(2.1, 3.95, 2.7833333333333337)","(12.0, 20.0, 14.6)","(101.0, 220.0, 194.28571428571428)","(61.0, 220.0, 177.14285714285714)","(6.0, 10.5, 8.7)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.98)"
11-01-2023 20:25:52.144024,"(3.6, 7.2, 5.0)","(2.1, 3.95, 2.7833333333333337)","(12.0, 20.0, 14.7)","(101.0, 220.0, 194.28571428571428)","(61.0, 220.0, 177.14285714285714)","(6.0, 10.0, 7.276190476190476)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.98)"
11-01-2023 20:25:53.661583,"(3.6, 7.0, 4.933333333333334)","(2.1, 3.95, 2.7833333333333337)","(12.0, 20.0, 14.7)","(101.0, 220.0, 194.28571428571428)","(61.0, 220.0, 177.14285714285714)","(6.0, 7.4, 7.47)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.98)"
11-01-2023 20:25:54.797739,"(3.6, 7.0, 4.933333333333334)","(2.1, 3.95, 2.7833333333333337)","(12.0, 20.0, 14.7)","(101.0, 220.0, 194.28571428571428)","(61.0, 220.0, 177.14285714285714)","(6.0, 7.6, 7.284848484848484)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.98)"
11-01-2023 20:25:55.868742,"(3.6, 7.0, 4.933333333333334)","(2.1, 3.95, 2.7833333333333337)","(12.0, 20.0, 14.7)","(101.0, 220.0, 194.28571428571428)","(61.0, 220.0, 177.14285714285714)","(6.0, 7.6, 9.257142857142858)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.98)"
11-01-2023 20:25:57.001042,"(3.6, 7.0, 4.933333333333334)","(2.1, 3.95, 2.7833333333333337)","(12.0, 20.0, 14.7)","(101.0, 220.0, 194.28571428571428)","(61.0, 220.0, 177.14285714285714)","(6.0, 10.0, 8.4)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.98)"
11-01-2023 20:25:58.130275,"(3.6, 7.0, 4.933333333333334)","(2.1, 3.95, 2.7833333333333337)","(12.0, 20.0, 14.7)","(101.0, 220.0, 194.28571428571428)","(61.0, 220.0, 177.14285714285714)","(6.0, 10.0, 7.527272727272727)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.98)"
11-01-2023 20:25:59.276795,"(3.6, 7.0, 4.933333333333334)","(2.1, 3.95, 2.7833333333333337)","(12.0, 20.0, 14.7)","(101.0, 220.0, 194.28571428571428)","(61.0, 220.0, 177.14285714285714)","(6.0, 8.0, 7.111111111111112)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.98)"
11-01-2023 20:26:00.430972,"(3.6, 7.0, 4.933333333333334)","(2.1, 3.95, 2.7833333333333337)","(12.0, 20.0, 14.7)","(101.0, 220.0, 194.28571428571428)","(61.0, 220.0, 177.14285714285714)","(6.0, 7.4, 9.142857142857142)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.98)"
11-01-2023 20:26:01.622866,"(3.6, 7.0, 4.933333333333334)","(2.1, 3.95, 2.7833333333333337)","(12.0, 20.0, 14.7)","(101.0, 220.0, 194.28571428571428)","(61.0, 220.0, 177.14285714285714)","(6.0, 10.0, 7.1454545454545455)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.98)"
11-01-2023 20:26:02.759595,"(3.6, 7.0, 4.933333333333334)","(2.1, 3.95, 2.7833333333333337)","(12.0, 20.0, 14.7)","(101.0, 220.0, 194.28571428571428)","(61.0, 220.0, 177.14285714285714)","(6.0, 7.4, 9.2)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.98)"
11-01-2023 20:26:04.003559,"(3.6, 7.0, 4.933333333333334)","(2.1, 3.95, 2.7833333333333337)","(12.0, 20.0, 14.7)","(101.0, 220.0, 194.28571428571428)","(61.0, 220.0, 177.14285714285714)","(6.0, 10.0, 7.090909090909091)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.98)"
11-01-2023 20:26:05.184880,"(3.6, 7.0, 4.933333333333334)","(2.1, 3.95, 2.7833333333333337)","(12.0, 20.0, 14.7)","(101.0, 220.0, 194.28571428571428)","(61.0, 220.0, 177.14285714285714)","(6.0, 7.2, 7.0625)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.98)"
11-01-2023 20:26:06.359545,"(3.6, 7.0, 4.933333333333334)","(2.1, 3.95, 2.7833333333333337)","(12.0, 20.0, 14.7)","(101.0, 220.0, 194.28571428571428)","(61.0, 220.0, 177.14285714285714)","(6.0, 7.2, 9.085714285714285)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.98)"
11-01-2023 20:26:07.502168,"(3.6, 7.0, 4.933333333333334)","(2.1, 3.95, 2.7833333333333337)","(12.0, 20.0, 14.7)","(101.0, 220.0, 194.28571428571428)","(61.0, 220.0, 177.14285714285714)","(6.0, 10.0, 7.24)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 5.375)"
11-01-2023 20:26:08.709376,"(3.6, 7.0, 6.311111111111111)","(2.1, 3.95, 2.7833333333333337)","(12.0, 20.0, 17.644444444444446)","(101.0, 220.0, 194.28571428571428)","(61.0, 220.0, 177.14285714285714)","(6.0, 7.4, 7.166666666666666)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 5.375)"
11-01-2023 20:26:09.801049,"(3.6, 7.0, 6.311111111111111)","(2.1, 3.95, 2.7833333333333337)","(12.0, 20.0, 17.644444444444446)","(101.0, 220.0, 194.28571428571428)","(61.0, 220.0, 177.14285714285714)","(6.0, 7.6, 7.064)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 5.375)"
11-01-2023 20:26:10.790784,"(3.6, 7.0, 4.966666666666667)","(2.1, 3.95, 2.7833333333333337)","(12.0, 20.0, 17.644444444444446)","(101.0, 220.0, 194.28571428571428)","(61.0, 220.0, 177.14285714285714)","(6.0, 7.4, 7.064)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 5.375)"
11-01-2023 20:26:11.843270,"(3.6, 7.0, 4.966666666666667)","(2.1, 3.95, 2.7833333333333337)","(12.0, 20.0, 17.644444444444446)","(101.0, 220.0, 194.28571428571428)","(61.0, 220.0, 177.14285714285714)","(6.0, 7.4, 6.9245283018867925)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 5.375)"
11-01-2023 20:26:12.985599,"(3.6, 7.0, 4.966666666666667)","(2.1, 3.95, 2.7833333333333337)","(12.0, 20.0, 17.644444444444446)","(101.0, 220.0, 194.28571428571428)","(61.0, 220.0, 177.14285714285714)","(6.0, 7.4, 7.11764705882353)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 5.375)"
11-01-2023 20:26:14.129584,"(3.6, 7.0, 4.966666666666667)","(2.1, 3.95, 2.7833333333333337)","(12.0, 20.0, 17.644444444444446)","(101.0, 220.0, 194.28571428571428)","(61.0, 220.0, 177.14285714285714)","(6.0, 7.4, 7.11764705882353)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 5.375)"
11-01-2023 20:26:15.320784,"(3.6, 7.0, 4.966666666666667)","(2.1, 3.95, 2.7833333333333337)","(12.0, 20.0, 17.644444444444446)","(101.0, 220.0, 194.28571428571428)","(61.0, 220.0, 177.14285714285714)","(6.0, 7.4, 7.153846153846154)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 5.375)"
11-01-2023 20:26:16.559334,"(3.6, 7.0, 4.966666666666667)","(2.1, 3.95, 2.7833333333333337)","(12.0, 20.0, 16.97142857142857)","(101.0, 220.0, 194.28571428571428)","(61.0, 220.0, 177.14285714285714)","(6.0, 7.4, 7.326315789473684)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 5.375)"
11-01-2023 20:26:17.785884,"(3.6, 7.0, 4.966666666666667)","(2.1, 3.95, 2.7833333333333337)","(12.0, 20.0, 14.8)","(101.0, 220.0, 194.28571428571428)","(61.0, 220.0, 177.14285714285714)","(6.0, 7.6, 9.257142857142858)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 5.375)"
11-01-2023 20:26:19.035369,"(3.6, 7.0, 4.966666666666667)","(2.1, 3.95, 2.7833333333333337)","(12.0, 20.0, 14.8)","(101.0, 220.0, 194.28571428571428)","(61.0, 220.0, 177.14285714285714)","(6.0, 10.0, 7.071428571428571)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 5.375)"
11-01-2023 20:26:20.272556,"(3.6, 7.0, 4.966666666666667)","(2.1, 3.95, 2.7833333333333337)","(12.0, 20.0, 14.8)","(101.0, 220.0, 194.28571428571428)","(61.0, 220.0, 177.14285714285714)","(6.0, 7.4, 7.511111111111111)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 5.375)"
11-01-2023 20:26:21.521654,"(3.6, 7.0, 4.966666666666667)","(2.1, 3.95, 2.7833333333333337)","(12.0, 20.0, 14.8)","(101.0, 220.0, 194.28571428571428)","(61.0, 220.0, 177.14285714285714)","(6.0, 7.8, 7.296296296296297)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 5.375)"
11-01-2023 20:26:22.808922,"(3.6, 7.0, 4.966666666666667)","(2.1, 3.95, 2.7833333333333337)","(12.0, 20.0, 14.8)","(101.0, 220.0, 194.28571428571428)","(61.0, 220.0, 177.14285714285714)","(6.0, 7.4, 7.285714285714286)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.366666666666666)"
11-01-2023 20:26:24.068025,"(3.6, 7.0, 4.966666666666667)","(2.1, 3.95, 2.7833333333333337)","(12.0, 20.0, 14.55)","(101.0, 220.0, 194.28571428571428)","(61.0, 220.0, 170.0)","(6.0, 7.4, 7.4222222222222225)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.366666666666666)"
11-01-2023 20:26:25.306681,"(3.6, 7.0, 4.966666666666667)","(2.1, 3.95, 2.7833333333333337)","(12.0, 19.5, 14.3)","(101.0, 220.0, 194.28571428571428)","(61.0, 210.0, 162.85714285714286)","(6.0, 7.6, 7.285714285714286)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.366666666666666)"
11-01-2023 20:26:26.536929,"(3.6, 7.0, 4.966666666666667)","(2.1, 3.95, 2.7833333333333337)","(12.0, 19.0, 14.3)","(101.0, 220.0, 194.28571428571428)","(61.0, 200.0, 162.85714285714286)","(6.0, 7.4, 7.147368421052632)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.366666666666666)"
11-01-2023 20:26:27.771403,"(3.6, 7.0, 4.966666666666667)","(2.1, 3.95, 2.7833333333333337)","(12.0, 19.0, 14.3)","(101.0, 220.0, 194.28571428571428)","(61.0, 200.0, 162.85714285714286)","(6.0, 7.4, 7.166666666666666)","(101.0, 220.0, 166.66666666666666)","(3.4, 6.0, 4.366666666666666)"
