,Claudys Secret,Southwind Chloe,Miss Avenger,Kyvalley Anthony,Grumpee,Romantic Nina
06-01-2023 16:48:07.246575,"(2.05, 3.0, 2.76)","(17.0, 25.0, 21.6)","(20.0, 40.0, 35.8)","(1.95, 3.05, 2.82)","(8.0, 11.5, 10.18)","(26.0, 44.0, 30.0)"
06-01-2023 16:48:08.459489,"(2.05, 3.0, 2.76)","(17.0, 25.0, 21.6)","(20.0, 40.0, 37.4375)","(1.95, 3.05, 2.82)","(8.0, 11.5, 10.18)","(26.0, 44.0, 30.0)"
06-01-2023 16:48:09.726806,"(2.05, 2.86, 2.5625)","(17.0, 25.0, 21.6)","(20.0, 40.0, 37.4375)","(1.95, 3.05, 2.82)","(8.0, 11.5, 10.18)","(26.0, 44.0, 30.0)"
06-01-2023 16:48:11.045152,"(2.05, 2.86, 2.5625)","(17.0, 25.0, 21.6)","(20.0, 40.0, 37.4375)","(1.95, 3.05, 2.82)","(8.0, 11.5, 10.18)","(26.0, 44.0, 30.0)"
06-01-2023 16:48:12.224072,"(2.05, 2.86, 2.5625)","(17.0, 25.0, 21.6)","(20.0, 40.0, 37.4375)","(1.95, 3.05, 2.82)","(8.0, 11.5, 10.18)","(26.0, 44.0, 30.0)"
06-01-2023 16:48:13.376542,"(2.05, 2.86, 2.5625)","(17.0, 25.0, 22.0)","(20.0, 40.0, 37.4375)","(1.95, 3.0, 2.7866666666666666)","(8.0, 11.5, 10.18)","(26.0, 44.0, 30.0)"
06-01-2023 16:48:14.659114,"(2.05, 2.86, 2.5625)","(17.0, 25.0, 22.0)","(20.0, 40.0, 35.0)","(1.95, 2.98, 2.7733333333333334)","(8.0, 11.5, 10.18)","(26.0, 44.0, 30.0)"
06-01-2023 16:48:16.100750,"(2.05, 2.86, 2.5625)","(17.0, 25.0, 22.0)","(20.0, 40.0, 35.0)","(1.95, 2.98, 2.7733333333333334)","(8.0, 11.5, 10.18)","(26.0, 44.0, 30.0)"
06-01-2023 16:48:17.501595,"(2.05, 2.86, 2.5625)","(17.0, 25.0, 22.0)","(20.0, 40.0, 35.0)","(1.95, 2.98, 2.7733333333333334)","(8.0, 11.5, 10.18)","(26.0, 44.0, 30.0)"
06-01-2023 16:48:18.614368,"(2.05, 2.86, 2.5625)","(17.0, 25.0, 22.0)","(20.0, 40.0, 35.0)","(1.95, 2.98, 2.7733333333333334)","(8.0, 11.5, 10.18)","(26.0, 44.0, 30.0)"
06-01-2023 16:48:19.706585,"(2.05, 2.86, 2.5625)","(17.0, 25.0, 22.0)","(20.0, 40.0, 35.9)","(1.95, 2.98, 2.7733333333333334)","(8.0, 11.5, 10.18)","(26.0, 44.0, 30.0)"
06-01-2023 16:48:20.821010,"(2.05, 2.86, 2.5625)","(17.0, 25.0, 22.0)","(20.0, 40.0, 35.9)","(1.95, 2.98, 2.7733333333333334)","(8.0, 11.5, 10.18)","(26.0, 44.0, 30.0)"
06-01-2023 16:48:22.009513,"(2.05, 2.86, 2.5625)","(17.0, 25.0, 22.0)","(20.0, 40.0, 35.9)","(1.95, 2.98, 2.7733333333333334)","(8.0, 11.5, 10.18)","(26.0, 44.0, 30.0)"
06-01-2023 16:48:23.152563,"(2.05, 2.86, 2.468)","(17.0, 25.0, 22.0)","(20.0, 40.0, 35.75)","(1.95, 3.3, 2.9866666666666664)","(8.0, 11.5, 10.18)","(26.0, 44.0, 30.0)"
06-01-2023 16:48:24.320150,"(2.05, 2.86, 2.468)","(17.0, 25.0, 23.615384615384613)","(20.0, 40.0, 35.75)","(1.95, 3.3, 2.9866666666666664)","(8.0, 11.5, 10.18)","(26.0, 44.0, 30.0)"
06-01-2023 16:48:25.507881,"(2.05, 2.86, 2.468)","(17.0, 25.0, 23.615384615384613)","(20.0, 40.0, 35.75)","(1.95, 3.3, 2.9866666666666664)","(8.0, 11.5, 10.18)","(26.0, 44.0, 30.0)"
06-01-2023 16:48:26.645701,"(2.05, 2.86, 2.468)","(17.0, 25.0, 23.615384615384613)","(20.0, 40.0, 35.75)","(1.95, 3.3, 2.9866666666666664)","(8.0, 11.5, 10.18)","(26.0, 44.0, 30.0)"
06-01-2023 16:48:27.591394,"(2.05, 2.86, 2.468)","(17.0, 25.0, 23.615384615384613)","(20.0, 40.0, 35.75)","(1.95, 3.3, 2.9866666666666664)","(8.0, 11.5, 10.18)","(26.0, 44.0, 30.0)"
06-01-2023 16:48:28.670053,"(2.05, 2.86, 2.468)","(17.0, 25.0, 23.615384615384613)","(20.0, 40.0, 35.75)","(1.95, 3.3, 2.9866666666666664)","(8.0, 11.5, 10.18)","(26.0, 44.0, 30.0)"
06-01-2023 16:48:29.735151,"(2.05, 2.86, 2.468)","(17.0, 25.0, 23.615384615384613)","(20.0, 40.0, 35.75)","(1.95, 3.3, 2.9866666666666664)","(8.0, 11.5, 10.18)","(26.0, 44.0, 30.0)"
06-01-2023 16:48:30.836416,"(2.05, 2.86, 2.468)","(17.0, 25.0, 23.615384615384613)","(20.0, 40.0, 35.75)","(1.95, 3.3, 2.9866666666666664)","(8.0, 11.5, 10.18)","(26.0, 44.0, 30.0)"
06-01-2023 16:48:32.028573,"(2.05, 2.86, 2.468)","(17.0, 25.0, 23.615384615384613)","(20.0, 40.0, 35.75)","(1.95, 3.3, 2.9866666666666664)","(8.0, 11.5, 10.18)","(26.0, 44.0, 30.0)"
06-01-2023 16:48:33.282816,"(2.05, 2.84, 2.5025)","(17.0, 25.0, 23.615384615384613)","(20.0, 40.0, 35.75)","(1.95, 3.3, 2.9866666666666664)","(8.0, 11.5, 10.18)","(26.0, 44.0, 30.0)"
06-01-2023 16:48:34.434167,"(2.05, 2.84, 2.5025)","(17.0, 25.0, 23.615384615384613)","(20.0, 40.0, 35.75)","(1.95, 3.3, 2.9866666666666664)","(8.0, 11.5, 10.18)","(26.0, 44.0, 30.0)"
06-01-2023 16:48:35.593476,"(2.05, 2.84, 2.5025)","(17.0, 25.0, 23.615384615384613)","(20.0, 40.0, 35.75)","(1.95, 3.3, 2.9866666666666664)","(8.0, 11.5, 10.18)","(26.0, 44.0, 30.0)"
06-01-2023 16:48:36.751594,"(2.05, 2.84, 2.5025)","(17.0, 25.0, 23.615384615384613)","(20.0, 40.0, 35.75)","(1.95, 3.3, 2.9866666666666664)","(8.0, 11.5, 10.18)","(26.0, 44.0, 30.0)"
06-01-2023 16:48:37.746477,"(2.05, 2.84, 2.5025)","(17.0, 25.0, 23.615384615384613)","(20.0, 40.0, 35.75)","(1.95, 3.3, 2.9866666666666664)","(8.0, 11.5, 10.18)","(26.0, 44.0, 30.0)"
06-01-2023 16:48:38.860930,"(2.05, 2.84, 2.5025)","(17.0, 25.0, 23.615384615384613)","(20.0, 40.0, 35.75)","(1.95, 3.3, 2.9866666666666664)","(8.0, 11.5, 10.18)","(26.0, 44.0, 30.0)"
06-01-2023 16:48:40.119959,"(2.05, 2.84, 2.5025)","(17.0, 25.0, 22.333333333333332)","(20.0, 40.0, 35.75)","(1.95, 3.3, 2.9866666666666664)","(8.0, 11.5, 10.18)","(26.0, 44.0, 30.0)"
06-01-2023 16:48:41.195291,"(2.05, 2.84, 2.5025)","(17.0, 25.0, 22.333333333333332)","(20.0, 40.0, 35.75)","(1.95, 3.3, 2.9866666666666664)","(8.0, 11.5, 10.18)","(26.0, 44.0, 30.0)"
06-01-2023 16:48:42.206698,"(2.05, 2.84, 2.5025)","(17.0, 25.0, 22.333333333333332)","(20.0, 40.0, 35.75)","(1.95, 3.3, 2.6733333333333333)","(8.0, 11.5, 9.95)","(26.0, 44.0, 30.0)"
06-01-2023 16:48:43.292010,"(2.05, 2.84, 2.5025)","(17.0, 25.0, 22.333333333333332)","(20.0, 40.0, 35.75)","(1.95, 3.3, 2.7159999999999997)","(8.0, 11.5, 9.95)","(26.0, 44.0, 30.0)"
06-01-2023 16:48:44.286185,"(2.05, 2.94, 2.78)","(17.0, 25.0, 22.333333333333332)","(20.0, 40.0, 35.75)","(1.95, 3.3, 2.6733333333333333)","(8.0, 11.5, 9.95)","(26.0, 44.0, 30.0)"
06-01-2023 16:48:45.298164,"(2.05, 2.94, 2.78)","(17.0, 25.0, 22.333333333333332)","(20.0, 40.0, 35.75)","(1.95, 3.3, 2.6733333333333333)","(8.0, 11.5, 9.95)","(26.0, 44.0, 30.0)"
06-01-2023 16:48:46.567146,"(2.05, 2.96, 2.795)","(17.0, 25.0, 22.333333333333332)","(20.0, 40.0, 35.75)","(1.95, 3.3, 2.6733333333333333)","(8.0, 11.5, 9.95)","(26.0, 44.0, 30.0)"
06-01-2023 16:48:47.557317,"(2.05, 2.96, 2.795)","(17.0, 25.0, 22.333333333333332)","(19.0, 40.0, 35.75)","(1.95, 3.3, 2.5949999999999998)","(8.0, 11.5, 9.95)","(21.0, 44.0, 30.0)"
06-01-2023 16:48:48.458101,"(2.05, 2.96, 2.795)","(17.0, 25.0, 22.333333333333332)","(19.0, 40.0, 36.6)","(1.95, 3.3, 2.5949999999999998)","(8.0, 11.5, 9.95)","(21.0, 44.0, 30.0)"
06-01-2023 16:48:49.424725,"(2.05, 2.96, 2.795)","(17.0, 25.0, 22.333333333333332)","(19.0, 40.0, 36.6)","(1.95, 3.3, 2.5949999999999998)","(8.0, 11.5, 9.95)","(21.0, 44.0, 30.0)"
06-01-2023 16:48:50.408549,"(2.05, 2.96, 2.795)","(17.0, 25.0, 22.333333333333332)","(19.0, 40.0, 36.6)","(1.95, 3.3, 2.5949999999999998)","(8.0, 11.5, 9.95)","(21.0, 44.0, 30.0)"
06-01-2023 16:48:51.362180,"(2.05, 2.96, 2.795)","(17.0, 25.0, 22.333333333333332)","(19.0, 40.0, 36.6)","(1.95, 3.3, 2.5949999999999998)","(8.0, 11.5, 9.95)","(21.0, 44.0, 30.0)"
06-01-2023 16:48:52.461477,"(2.05, 2.96, 2.795)","(17.0, 25.0, 22.333333333333332)","(19.0, 40.0, 36.6)","(1.95, 3.3, 2.5949999999999998)","(8.0, 11.5, 9.95)","(21.0, 44.0, 30.0)"
06-01-2023 16:48:53.426917,"(2.05, 2.96, 2.795)","(17.0, 25.0, 22.333333333333332)","(19.0, 40.0, 36.6)","(1.95, 3.3, 2.6733333333333333)","(8.0, 11.5, 9.95)","(21.0, 44.0, 30.0)"
06-01-2023 16:48:54.411892,"(2.05, 2.96, 2.795)","(17.0, 25.0, 22.333333333333332)","(19.0, 40.0, 36.6)","(1.95, 3.3, 2.6733333333333333)","(8.0, 11.5, 9.95)","(21.0, 44.0, 30.0)"
06-01-2023 16:48:55.522067,"(2.05, 2.96, 2.795)","(17.0, 25.0, 22.333333333333332)","(19.0, 40.0, 36.6)","(1.95, 3.3, 2.69)","(8.0, 11.5, 10.1)","(21.0, 44.0, 30.0)"
06-01-2023 16:48:56.621639,"(2.05, 2.86, 2.51)","(17.0, 25.0, 22.333333333333332)","(19.0, 40.0, 36.6)","(1.95, 3.35, 2.6075)","(8.0, 11.5, 11.15)","(21.0, 44.0, 30.0)"
06-01-2023 16:48:57.535147,"(2.05, 2.86, 2.51)","(17.0, 25.0, 22.333333333333332)","(19.0, 40.0, 36.6)","(1.95, 3.35, 2.6075)","(8.0, 11.5, 10.18)","(21.0, 44.0, 30.0)"
06-01-2023 16:48:58.730763,"(2.05, 2.86, 2.51)","(17.0, 25.0, 22.2)","(19.0, 40.0, 36.6)","(1.95, 3.3, 2.6733333333333333)","(8.0, 11.5, 10.18)","(21.0, 44.0, 30.0)"
06-01-2023 16:48:59.754746,"(2.05, 2.86, 2.51)","(17.0, 25.0, 22.2)","(19.0, 40.0, 36.6)","(1.95, 3.3, 2.6733333333333333)","(8.0, 11.5, 10.18)","(21.0, 44.0, 30.0)"
06-01-2023 16:49:00.778891,"(2.05, 2.86, 2.51)","(17.0, 25.0, 22.2)","(19.0, 40.0, 36.6)","(1.95, 3.3, 2.6733333333333333)","(8.0, 11.5, 10.675)","(21.0, 44.0, 30.0)"
06-01-2023 16:49:01.888742,"(2.05, 2.86, 2.51)","(17.0, 25.0, 22.2)","(19.0, 40.0, 36.6)","(1.95, 3.3, 2.6142857142857143)","(8.0, 11.5, 9.175)","(21.0, 44.0, 26.5)"
06-01-2023 16:49:02.898888,"(2.05, 2.86, 2.545)","(17.0, 25.0, 20.625)","(19.0, 40.0, 36.6)","(1.95, 3.25, 2.6142857142857143)","(8.0, 11.5, 9.175)","(21.0, 44.0, 26.5)"
06-01-2023 16:49:03.845166,"(2.05, 2.86, 2.545)","(17.0, 25.0, 20.625)","(19.0, 40.0, 36.6)","(1.95, 3.25, 2.6142857142857143)","(8.0, 11.5, 9.175)","(21.0, 44.0, 26.5)"
06-01-2023 16:49:04.822680,"(2.05, 2.86, 2.545)","(17.0, 25.0, 20.625)","(19.0, 40.0, 36.6)","(1.95, 3.25, 2.6142857142857143)","(8.0, 11.5, 9.325)","(21.0, 44.0, 26.5)"
06-01-2023 16:49:05.811846,"(2.05, 2.86, 2.563529411764706)","(17.0, 25.0, 20.625)","(19.0, 40.0, 36.6)","(1.95, 3.2, 2.64)","(8.0, 11.5, 9.325)","(21.0, 44.0, 26.5)"
06-01-2023 16:49:06.755321,"(2.05, 2.86, 2.563529411764706)","(17.0, 25.0, 20.625)","(19.0, 40.0, 36.6)","(1.95, 3.2, 2.64)","(8.0, 11.5, 9.325)","(21.0, 44.0, 26.5)"
06-01-2023 16:49:07.871034,"(2.05, 2.86, 2.563529411764706)","(17.0, 25.0, 20.625)","(19.0, 40.0, 36.6)","(1.95, 3.2, 2.64)","(8.0, 11.5, 9.325)","(21.0, 44.0, 26.5)"
06-01-2023 16:49:08.913849,"(2.05, 2.86, 2.563529411764706)","(17.0, 25.0, 20.625)","(19.0, 40.0, 36.6)","(1.95, 3.2, 2.64)","(8.0, 11.5, 9.325)","(21.0, 44.0, 26.5)"
06-01-2023 16:49:09.916837,"(2.05, 2.86, 2.563529411764706)","(17.0, 25.0, 20.555555555555557)","(19.0, 40.0, 36.6)","(1.95, 3.25, 2.6142857142857143)","(8.0, 11.5, 9.325)","(21.0, 44.0, 26.5)"
06-01-2023 16:49:10.961587,"(2.05, 2.86, 2.563529411764706)","(17.0, 25.0, 20.555555555555557)","(19.0, 40.0, 36.6)","(1.95, 3.25, 2.6142857142857143)","(8.0, 11.5, 9.325)","(21.0, 44.0, 26.5)"
06-01-2023 16:49:11.975357,"(2.05, 2.86, 2.563529411764706)","(17.0, 25.0, 20.555555555555557)","(19.0, 40.0, 30.555555555555557)","(1.95, 3.25, 2.6142857142857143)","(8.0, 11.5, 10.05)","(21.0, 44.0, 26.5)"
06-01-2023 16:49:12.932599,"(2.05, 2.86, 2.563529411764706)","(17.0, 25.0, 20.555555555555557)","(19.0, 40.0, 30.555555555555557)","(1.95, 3.25, 2.6142857142857143)","(8.0, 11.5, 10.05)","(21.0, 44.0, 26.5)"
06-01-2023 16:49:13.884242,"(2.05, 2.86, 2.563529411764706)","(17.0, 25.0, 20.555555555555557)","(19.0, 40.0, 30.555555555555557)","(1.95, 3.25, 2.6142857142857143)","(8.0, 11.5, 10.05)","(21.0, 44.0, 26.5)"
06-01-2023 16:49:14.955796,"(2.05, 2.96, 2.75)","(17.0, 25.0, 20.555555555555557)","(19.0, 44.0, 41.66666666666667)","(1.95, 2.92, 2.5466666666666664)","(8.0, 8.6, 8.155172413793103)","(21.0, 44.0, 26.5)"
06-01-2023 16:49:16.064603,"(2.05, 2.96, 2.89)","(17.0, 25.0, 20.555555555555557)","(19.0, 44.0, 41.66666666666667)","(1.95, 2.92, 2.5466666666666664)","(8.0, 8.6, 8.155172413793103)","(21.0, 44.0, 26.5)"
06-01-2023 16:49:17.121718,"(2.05, 2.96, 2.89)","(17.0, 25.0, 20.555555555555557)","(19.0, 44.0, 40.0)","(1.95, 2.92, 2.54)","(8.0, 8.6, 8.155172413793103)","(21.0, 44.0, 26.5)"
06-01-2023 16:49:18.113706,"(2.05, 2.86, 2.6733333333333333)","(17.0, 25.0, 20.555555555555557)","(19.0, 44.0, 39.25)","(1.95, 2.9, 2.7199999999999998)","(8.0, 8.6, 8.155172413793103)","(21.0, 44.0, 26.5)"
06-01-2023 16:49:19.044967,"(2.05, 2.86, 2.566666666666667)","(17.0, 25.0, 20.555555555555557)","(19.0, 44.0, 39.25)","(1.95, 2.9, 2.7199999999999998)","(8.0, 8.6, 8.155172413793103)","(21.0, 44.0, 26.5)"
06-01-2023 16:49:20.028028,"(2.05, 2.86, 2.566666666666667)","(17.0, 25.0, 20.555555555555557)","(19.0, 44.0, 39.25)","(1.95, 2.9, 2.7199999999999998)","(8.0, 8.6, 8.155172413793103)","(21.0, 44.0, 26.5)"
06-01-2023 16:49:21.119001,"(2.05, 2.86, 2.7199999999999998)","(17.0, 25.0, 20.555555555555557)","(19.0, 44.0, 39.25)","(1.95, 2.9, 2.54)","(8.0, 8.6, 8.155172413793103)","(21.0, 44.0, 26.5)"
06-01-2023 16:49:22.407038,"(2.05, 2.86, 2.7199999999999998)","(17.0, 25.0, 20.555555555555557)","(19.0, 44.0, 39.25)","(1.95, 2.9, 2.54)","(8.0, 8.6, 8.155172413793103)","(21.0, 44.0, 26.5)"
06-01-2023 16:49:23.670660,"(2.05, 2.86, 2.6733333333333333)","(17.0, 25.0, 20.555555555555557)","(19.0, 44.0, 39.25)","(1.95, 2.9, 2.54)","(8.0, 8.6, 8.155172413793103)","(21.0, 44.0, 26.5)"
06-01-2023 16:49:24.872346,"(2.05, 2.86, 2.6733333333333333)","(17.0, 25.0, 20.555555555555557)","(19.0, 44.0, 39.25)","(1.95, 2.9, 2.54)","(8.0, 8.6, 8.155172413793103)","(21.0, 44.0, 26.5)"
06-01-2023 16:49:26.014408,"(2.05, 2.86, 2.6733333333333333)","(17.0, 25.0, 20.555555555555557)","(19.0, 44.0, 39.25)","(1.95, 2.9, 2.54)","(8.0, 8.6, 8.155172413793103)","(21.0, 44.0, 26.5)"
06-01-2023 16:49:27.125254,"(2.05, 2.86, 2.6733333333333333)","(17.0, 25.0, 22.32142857142857)","(19.0, 44.0, 39.25)","(2.0, 2.9, 2.5142857142857142)","(8.0, 8.6, 8.155172413793103)","(21.0, 44.0, 26.5)"
06-01-2023 16:49:28.331009,"(2.05, 2.86, 2.6733333333333333)","(17.0, 25.0, 22.32142857142857)","(19.0, 44.0, 39.25)","(2.0, 2.9, 2.5142857142857142)","(8.0, 8.6, 8.155172413793103)","(21.0, 44.0, 26.5)"
06-01-2023 16:49:29.478890,"(2.05, 2.86, 2.6733333333333333)","(17.0, 25.0, 22.32142857142857)","(19.0, 44.0, 39.25)","(2.0, 2.9, 2.5142857142857142)","(8.0, 8.6, 8.155172413793103)","(21.0, 44.0, 26.5)"
06-01-2023 16:49:30.556040,"(2.05, 2.86, 2.6733333333333333)","(17.0, 25.0, 22.32142857142857)","(19.0, 44.0, 39.25)","(2.0, 2.9, 2.5085714285714285)","(8.0, 8.6, 8.155172413793103)","(21.0, 44.0, 26.5)"
06-01-2023 16:49:31.611031,"(2.05, 2.86, 2.64)","(17.0, 25.0, 21.11111111111111)","(19.0, 44.0, 39.25)","(2.0, 2.88, 2.5085714285714285)","(8.0, 8.6, 8.155172413793103)","(21.0, 44.0, 26.5)"
06-01-2023 16:49:32.610492,"(2.05, 2.86, 2.64)","(17.0, 25.0, 21.11111111111111)","(19.0, 44.0, 39.25)","(2.0, 2.88, 2.5085714285714285)","(8.0, 8.6, 8.155172413793103)","(21.0, 44.0, 26.5)"
06-01-2023 16:49:33.570531,"(2.05, 2.86, 2.64)","(17.0, 25.0, 21.11111111111111)","(19.0, 44.0, 39.25)","(2.0, 2.88, 2.5085714285714285)","(8.0, 8.6, 8.155172413793103)","(21.0, 44.0, 26.5)"
06-01-2023 16:49:34.605217,"(2.05, 2.86, 2.64)","(17.0, 25.0, 21.11111111111111)","(19.0, 44.0, 39.25)","(2.0, 2.88, 2.5085714285714285)","(8.0, 8.6, 8.155172413793103)","(21.0, 44.0, 26.5)"
06-01-2023 16:49:35.708299,"(2.05, 2.86, 2.64)","(17.0, 25.0, 21.11111111111111)","(19.0, 44.0, 39.25)","(2.0, 2.88, 2.568)","(8.0, 8.6, 8.155172413793103)","(21.0, 44.0, 26.5)"
06-01-2023 16:49:36.775939,"(2.05, 2.86, 2.684)","(17.0, 25.0, 20.833333333333332)","(19.0, 44.0, 39.25)","(2.0, 2.88, 2.568)","(8.0, 8.6, 8.155172413793103)","(21.0, 44.0, 26.5)"
06-01-2023 16:49:37.807907,"(2.05, 2.86, 2.684)","(17.0, 25.0, 20.833333333333332)","(19.0, 44.0, 39.25)","(2.0, 2.88, 2.568)","(8.0, 8.6, 8.155172413793103)","(21.0, 44.0, 26.5)"
06-01-2023 16:49:38.840020,"(2.05, 2.86, 2.684)","(17.0, 25.0, 20.833333333333332)","(19.0, 44.0, 39.25)","(2.0, 2.88, 2.568)","(8.0, 8.6, 8.155172413793103)","(21.0, 44.0, 26.5)"
06-01-2023 16:49:39.922450,"(2.05, 2.86, 2.684)","(17.0, 25.0, 20.833333333333332)","(19.0, 44.0, 39.25)","(2.0, 2.88, 2.568)","(8.0, 8.6, 8.155172413793103)","(21.0, 44.0, 26.5)"
06-01-2023 16:49:40.900941,"(2.05, 2.86, 2.684)","(17.0, 25.0, 20.833333333333332)","(19.0, 44.0, 39.25)","(2.0, 2.88, 2.6933333333333334)","(8.0, 8.6, 8.155172413793103)","(21.0, 44.0, 26.5)"
06-01-2023 16:49:41.863363,"(2.05, 2.86, 2.606153846153846)","(17.0, 25.0, 20.833333333333332)","(19.0, 44.0, 39.25)","(2.0, 2.86, 2.6933333333333334)","(8.0, 8.6, 8.155172413793103)","(21.0, 44.0, 26.5)"
06-01-2023 16:49:42.931429,"(2.05, 2.86, 2.68)","(17.0, 25.0, 20.833333333333332)","(19.0, 44.0, 39.25)","(2.0, 2.86, 2.7866666666666666)","(8.0, 8.6, 8.155172413793103)","(21.0, 44.0, 26.5)"
06-01-2023 16:49:43.996879,"(2.05, 2.86, 2.56)","(17.0, 25.0, 20.833333333333332)","(19.0, 44.0, 39.25)","(2.0, 3.0, 2.82)","(8.0, 8.6, 8.209302325581396)","(21.0, 44.0, 26.5)"
06-01-2023 16:49:44.988349,"(2.05, 2.84, 2.506666666666667)","(17.0, 25.0, 20.833333333333332)","(19.0, 44.0, 39.25)","(2.0, 3.05, 2.545)","(8.0, 8.6, 8.209302325581396)","(21.0, 44.0, 26.5)"
06-01-2023 16:49:46.103720,"(2.05, 2.84, 2.6066666666666665)","(17.0, 25.0, 20.833333333333332)","(19.0, 44.0, 39.25)","(2.0, 3.1, 2.656)","(8.0, 8.6, 8.209302325581396)","(21.0, 44.0, 26.5)"
06-01-2023 16:49:47.142105,"(2.05, 2.82, 2.62)","(17.0, 25.0, 20.833333333333332)","(19.0, 44.0, 39.25)","(2.0, 3.1, 2.8533333333333335)","(8.0, 8.6, 8.209302325581396)","(21.0, 44.0, 30.0)"
06-01-2023 16:49:48.169774,"(2.05, 2.82, 2.4866666666666664)","(17.0, 25.0, 20.833333333333332)","(19.0, 44.0, 39.25)","(2.0, 3.1, 2.8533333333333335)","(8.0, 8.6, 8.209302325581396)","(21.0, 44.0, 30.0)"
06-01-2023 16:49:49.330753,"(2.05, 2.82, 2.52)","(17.0, 25.0, 20.833333333333332)","(19.0, 44.0, 39.25)","(2.0, 3.1, 2.8533333333333335)","(8.0, 8.6, 8.209302325581396)","(21.0, 44.0, 30.0)"
06-01-2023 16:49:50.342811,"(2.05, 2.82, 2.52)","(17.0, 25.0, 20.833333333333332)","(19.0, 44.0, 39.25)","(2.0, 3.1, 2.8533333333333335)","(8.0, 8.6, 8.209302325581396)","(21.0, 44.0, 30.0)"
06-01-2023 16:49:51.270300,"(2.05, 2.82, 2.52)","(17.0, 25.0, 20.833333333333332)","(19.0, 44.0, 39.25)","(2.0, 3.1, 2.8533333333333335)","(8.0, 8.6, 8.209302325581396)","(21.0, 44.0, 30.0)"
06-01-2023 16:49:52.469416,"(2.05, 2.82, 2.52)","(17.0, 25.0, 20.833333333333332)","(19.0, 44.0, 39.25)","(2.0, 3.1, 2.8533333333333335)","(8.0, 8.6, 8.209302325581396)","(21.0, 44.0, 30.0)"
06-01-2023 16:49:53.646010,"(2.05, 2.82, 2.52)","(17.0, 25.0, 20.833333333333332)","(19.0, 44.0, 39.25)","(2.0, 3.1, 2.8533333333333335)","(8.0, 8.6, 8.209302325581396)","(21.0, 44.0, 30.0)"
06-01-2023 16:49:54.764116,"(2.05, 2.82, 2.52)","(17.0, 25.0, 20.833333333333332)","(19.0, 44.0, 39.25)","(2.0, 3.1, 2.8533333333333335)","(8.0, 8.6, 8.209302325581396)","(21.0, 44.0, 30.0)"
06-01-2023 16:49:55.989786,"(2.05, 2.82, 2.52)","(17.0, 25.0, 20.833333333333332)","(19.0, 44.0, 39.25)","(2.0, 3.1, 2.8533333333333335)","(8.0, 8.6, 8.209302325581396)","(21.0, 44.0, 30.0)"
06-01-2023 16:49:57.154046,"(2.05, 2.82, 2.52)","(17.0, 25.0, 20.833333333333332)","(19.0, 44.0, 39.25)","(2.0, 3.1, 2.913333333333333)","(8.0, 8.6, 8.214285714285714)","(21.0, 44.0, 26.5)"
06-01-2023 16:49:58.201998,"(2.05, 2.96, 2.7199999999999998)","(17.0, 38.0, 33.125)","(19.0, 44.0, 40.2)","(2.0, 2.96, 2.7413333333333334)","(8.0, 8.6, 8.214285714285714)","(21.0, 44.0, 33.5)"
06-01-2023 16:49:59.546552,"(2.05, 2.96, 2.88)","(17.0, 34.0, 30.125)","(19.0, 44.0, 41.888888888888886)","(2.0, 2.96, 2.767058823529412)","(8.0, 8.6, 8.214285714285714)","(21.0, 44.0, 33.5)"
06-01-2023 16:50:00.733446,"(2.05, 2.96, 2.88)","(17.0, 34.0, 30.125)","(19.0, 44.0, 41.75)","(2.0, 2.96, 2.751764705882353)","(8.0, 8.6, 8.214285714285714)","(21.0, 44.0, 33.5)"
06-01-2023 16:50:02.016919,"(2.05, 2.96, 2.88)","(17.0, 34.0, 30.125)","(19.0, 44.0, 41.75)","(2.0, 2.94, 2.751764705882353)","(8.0, 8.6, 8.214285714285714)","(21.0, 44.0, 33.5)"
06-01-2023 16:50:03.212008,"(2.1, 2.96, 2.88)","(17.0, 34.0, 30.125)","(19.0, 44.0, 41.75)","(2.0, 2.94, 2.751764705882353)","(8.0, 8.6, 8.214285714285714)","(21.0, 44.0, 26.5)"
06-01-2023 16:50:04.408102,"(2.1, 2.96, 2.88)","(17.0, 34.0, 30.125)","(19.0, 44.0, 41.75)","(2.0, 2.94, 2.751764705882353)","(8.0, 8.6, 8.214285714285714)","(21.0, 44.0, 26.5)"
06-01-2023 16:50:05.489785,"(2.1, 2.96, 2.88)","(17.0, 34.0, 30.125)","(19.0, 44.0, 41.75)","(2.0, 2.94, 2.7737499999999997)","(8.0, 8.6, 8.214285714285714)","(21.0, 44.0, 26.5)"
06-01-2023 16:50:06.461248,"(2.1, 2.96, 2.88)","(17.0, 34.0, 30.9)","(19.0, 44.0, 42.0)","(2.0, 2.92, 2.7737499999999997)","(8.0, 8.6, 8.214285714285714)","(21.0, 44.0, 26.5)"
06-01-2023 16:50:07.615562,"(2.1, 2.96, 2.88)","(17.0, 34.0, 30.9)","(19.0, 44.0, 42.0)","(2.0, 2.92, 2.7737499999999997)","(8.0, 8.6, 8.28125)","(21.0, 44.0, 26.5)"
06-01-2023 16:50:08.808245,"(2.1, 2.96, 2.88)","(17.0, 34.0, 30.9)","(19.0, 44.0, 42.0)","(2.0, 2.92, 2.7737499999999997)","(8.0, 8.6, 8.28125)","(21.0, 44.0, 26.5)"
