,Game One,Stone Cold Blue,Set Sail,Lady Mcbeth,Flying Yumi,Tiger Vision,Flying Star
08-01-2023 17:30:22.275771,"(4.6, 9.4, 4.942857142857142)","(3.1, 5.1, 3.174074074074074)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:30:23.281147,"(4.6, 9.4, 4.942857142857142)","(3.1, 5.1, 3.174074074074074)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:30:24.281919,"(4.6, 9.4, 4.942857142857142)","(3.1, 5.1, 3.174074074074074)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:30:25.265672,"(4.6, 9.4, 4.942857142857142)","(3.1, 5.1, 3.174074074074074)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:30:26.241535,"(4.6, 9.4, 4.942857142857142)","(3.1, 5.1, 3.174074074074074)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:30:27.321062,"(4.6, 9.4, 4.942857142857142)","(3.1, 5.1, 3.174074074074074)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:30:28.324207,"(4.6, 9.4, 4.942857142857142)","(3.1, 5.1, 3.174074074074074)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:30:29.378711,"(4.6, 9.4, 4.942857142857142)","(3.1, 5.1, 3.174074074074074)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:30:30.433470,"(4.6, 9.4, 4.942857142857142)","(3.1, 5.1, 3.174074074074074)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:30:31.434969,"(4.6, 9.4, 4.942857142857142)","(3.1, 5.1, 3.174074074074074)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:30:32.440384,"(4.6, 9.4, 4.942857142857142)","(3.1, 5.1, 3.174074074074074)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:30:33.375030,"(4.6, 9.4, 4.942857142857142)","(3.1, 5.1, 3.174074074074074)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:30:34.377257,"(4.6, 9.4, 4.942857142857142)","(3.1, 5.1, 3.174074074074074)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:30:35.337552,"(4.6, 9.4, 4.942857142857142)","(3.1, 5.1, 3.174074074074074)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:30:36.332171,"(4.6, 9.4, 4.942857142857142)","(3.1, 5.1, 3.174074074074074)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:30:37.333472,"(4.6, 9.4, 4.942857142857142)","(3.1, 5.1, 3.174074074074074)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:30:38.374965,"(4.6, 9.4, 4.942857142857142)","(3.1, 5.1, 3.174074074074074)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:30:39.400135,"(4.6, 9.4, 4.942857142857142)","(3.1, 5.1, 3.174074074074074)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:30:40.498431,"(4.6, 9.4, 4.942857142857142)","(3.1, 5.1, 3.174074074074074)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:30:41.497102,"(4.6, 9.4, 4.942857142857142)","(3.1, 5.1, 3.174074074074074)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:30:42.503643,"(4.6, 9.4, 4.942857142857142)","(3.1, 5.1, 3.174074074074074)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:30:43.498454,"(4.6, 9.4, 4.942857142857142)","(3.1, 5.1, 3.174074074074074)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:30:44.454600,"(4.6, 9.4, 4.942857142857142)","(3.1, 5.1, 3.174074074074074)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:30:45.491295,"(4.6, 9.4, 4.942857142857142)","(3.1, 5.1, 3.174074074074074)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:30:46.495102,"(4.6, 9.4, 4.942857142857142)","(3.1, 5.1, 3.174074074074074)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:30:47.481444,"(4.6, 9.4, 4.942857142857142)","(3.1, 5.1, 3.174074074074074)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:30:48.544583,"(4.6, 9.4, 4.942857142857142)","(3.1, 5.1, 3.174074074074074)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:30:49.552820,"(4.6, 9.4, 4.942857142857142)","(3.1, 5.1, 3.174074074074074)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:30:50.606277,"(4.6, 9.4, 4.942857142857142)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:30:51.607091,"(4.6, 9.4, 7.84)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:30:52.633106,"(4.6, 9.4, 7.84)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:30:53.650086,"(4.6, 9.4, 7.84)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:30:54.642872,"(4.6, 9.4, 7.84)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:30:55.635677,"(4.6, 9.4, 7.84)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:30:56.694678,"(4.6, 9.4, 7.84)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:30:57.676209,"(4.6, 9.4, 7.84)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:30:58.673118,"(4.6, 9.4, 7.84)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:30:59.629507,"(4.6, 8.6, 8.083870967741936)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:00.610559,"(4.6, 8.6, 8.083870967741936)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:01.589088,"(4.6, 8.6, 8.083870967741936)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:02.591224,"(4.6, 8.6, 8.083870967741936)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:03.597951,"(4.6, 8.6, 8.083870967741936)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:04.585466,"(4.6, 8.6, 8.083870967741936)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:05.647035,"(4.6, 8.6, 8.083870967741936)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:06.745376,"(4.6, 8.6, 8.083870967741936)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:07.826255,"(4.6, 8.6, 8.083870967741936)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:08.908535,"(4.6, 8.6, 8.083870967741936)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:09.986904,"(4.6, 8.6, 8.083870967741936)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:11.246836,"(4.6, 8.6, 8.083870967741936)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:12.346540,"(4.6, 8.6, 8.083870967741936)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:13.703611,"(4.6, 8.6, 8.083870967741936)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:14.943627,"(4.6, 8.6, 8.083870967741936)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:16.021071,"(4.6, 8.6, 8.083870967741936)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:17.014007,"(4.6, 8.6, 8.083870967741936)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:18.030697,"(4.6, 8.6, 8.083870967741936)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:19.029839,"(4.6, 8.6, 8.083870967741936)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:20.037370,"(4.6, 8.6, 8.083870967741936)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:21.002287,"(4.6, 8.6, 8.083870967741936)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:21.996359,"(4.6, 8.6, 8.083870967741936)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:23.004423,"(4.6, 8.6, 8.083870967741936)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:24.096300,"(4.6, 8.6, 8.083870967741936)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:25.106115,"(4.6, 8.6, 8.083870967741936)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:26.207252,"(4.6, 8.6, 8.083870967741936)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:27.507943,"(4.6, 8.6, 8.083870967741936)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:28.570939,"(4.6, 8.6, 8.083870967741936)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:29.617610,"(4.6, 8.6, 8.166666666666666)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:30.732529,"(4.6, 8.6, 8.166666666666666)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:31.884338,"(4.6, 8.6, 8.166666666666666)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:32.989831,"(4.6, 8.6, 8.166666666666666)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:34.133417,"(4.6, 8.6, 8.166666666666666)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:35.167375,"(4.6, 8.6, 8.166666666666666)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:36.129096,"(4.6, 8.6, 8.166666666666666)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:37.096930,"(4.6, 8.6, 8.166666666666666)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:38.131338,"(4.6, 8.6, 8.166666666666666)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:39.131097,"(4.6, 8.6, 8.144444444444444)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:40.224699,"(4.6, 8.6, 8.144444444444444)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:41.354111,"(4.6, 8.6, 8.144444444444444)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:42.450073,"(4.6, 8.6, 8.144444444444444)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:43.584400,"(4.6, 8.6, 8.144444444444444)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:44.695019,"(4.6, 8.6, 8.144444444444444)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:45.807184,"(4.6, 8.6, 8.144444444444444)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:46.904407,"(4.6, 8.6, 8.144444444444444)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:48.026538,"(4.6, 8.6, 8.144444444444444)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:49.072895,"(4.6, 8.6, 8.144444444444444)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:50.150075,"(4.6, 8.6, 8.144444444444444)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:51.099251,"(4.6, 8.6, 8.144444444444444)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:52.182509,"(4.6, 8.6, 8.144444444444444)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:53.132241,"(4.6, 8.6, 8.144444444444444)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
08-01-2023 17:31:54.177625,"(4.6, 8.6, 8.144444444444444)","(3.1, 5.1, 3.5705882352941174)","(2.8, 4.0, 3.831764705882353)","(41.0, 130.0, 58.57142857142857)","(31.0, 190.0, 74.28571428571428)","(21.0, 95.0, 58.5)","(3.0, 5.0, 3.5405405405405403)"
