,Taking A Toll,Zamboras Girl,Kouta Marjen,Dance Mode,Mr Larson,Long Way Home
12-01-2023 14:39:46.068183,"(10.0, 19.5, 17.25)","(5.5, 10.0, 9.283333333333333)","(2.3, 3.15, 2.3544642857142857)","(6.0, 15.0, 13.8)","(5.0, 8.6, 6.077272727272727)","(4.4, 8.4, 4.74375)"
12-01-2023 14:39:47.045653,"(10.0, 19.5, 17.25)","(5.5, 10.0, 9.283333333333333)","(2.3, 3.15, 2.3544642857142857)","(6.0, 15.0, 13.8)","(5.0, 8.6, 6.077272727272727)","(4.4, 8.4, 4.74375)"
12-01-2023 14:39:47.997891,"(10.0, 19.5, 17.25)","(5.5, 10.0, 9.283333333333333)","(2.3, 3.15, 2.3544642857142857)","(6.0, 15.0, 13.8)","(5.0, 8.6, 6.077272727272727)","(4.4, 8.4, 4.74375)"
12-01-2023 14:39:48.975738,"(10.0, 19.5, 17.25)","(5.5, 10.0, 9.283333333333333)","(2.3, 3.15, 2.3544642857142857)","(6.0, 15.0, 14.333333333333332)","(5.0, 8.6, 6.077272727272727)","(4.4, 8.4, 4.74375)"
12-01-2023 14:39:49.987173,"(10.0, 19.5, 17.25)","(5.5, 10.0, 9.283333333333333)","(2.3, 3.15, 2.3544642857142857)","(6.0, 15.0, 14.355555555555554)","(5.0, 8.6, 6.077272727272727)","(4.4, 8.4, 4.74375)"
12-01-2023 14:39:50.877806,"(10.0, 19.5, 17.25)","(5.5, 10.0, 9.283333333333333)","(2.3, 3.15, 2.3544642857142857)","(6.0, 15.0, 14.355555555555554)","(5.0, 8.6, 6.077272727272727)","(4.4, 8.4, 4.74375)"
12-01-2023 14:39:51.937443,"(10.0, 19.5, 17.25)","(5.5, 10.0, 9.283333333333333)","(2.3, 3.15, 2.3544642857142857)","(6.0, 15.0, 13.879999999999999)","(5.0, 8.6, 6.077272727272727)","(4.4, 8.4, 4.74375)"
12-01-2023 14:39:52.972794,"(10.0, 19.5, 17.25)","(5.5, 10.0, 9.283333333333333)","(2.3, 3.15, 2.3544642857142857)","(6.0, 15.0, 13.879999999999999)","(5.0, 8.6, 6.077272727272727)","(4.4, 8.4, 4.74375)"
12-01-2023 14:39:53.887582,"(10.0, 19.5, 13.2)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 14.280000000000001)","(5.0, 8.4, 7.622222222222223)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:39:54.834415,"(10.0, 19.5, 13.2)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 14.280000000000001)","(5.0, 8.4, 7.622222222222223)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:39:55.882950,"(10.0, 19.5, 13.2)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 14.280000000000001)","(5.0, 8.4, 7.622222222222223)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:39:56.848615,"(10.0, 19.5, 13.2)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 14.280000000000001)","(5.0, 8.4, 7.622222222222223)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:39:57.788664,"(10.0, 19.5, 13.2)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 14.280000000000001)","(5.0, 8.4, 7.622222222222223)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:39:58.787016,"(10.0, 19.5, 13.2)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 14.280000000000001)","(5.0, 8.4, 7.622222222222223)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:39:59.765449,"(10.0, 19.5, 13.2)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 14.280000000000001)","(5.0, 8.4, 7.622222222222223)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:00.732839,"(10.0, 19.5, 13.2)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 14.280000000000001)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:01.669930,"(10.0, 19.5, 13.2)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 14.280000000000001)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:02.609010,"(10.0, 19.5, 13.2)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 14.280000000000001)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:03.689302,"(10.0, 19.5, 13.2)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 12.45)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:04.688274,"(10.0, 19.5, 13.2)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 12.45)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:05.531576,"(10.0, 19.5, 13.2)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 12.45)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:06.537310,"(10.0, 19.5, 13.2)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 12.45)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:07.559751,"(10.0, 19.5, 13.2)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 12.45)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:08.492303,"(10.0, 19.5, 13.2)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 12.45)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:09.505141,"(10.0, 19.5, 13.2)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 12.45)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:10.456031,"(10.0, 19.5, 13.2)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 12.45)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:11.443726,"(10.0, 19.5, 13.2)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 12.45)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:12.471087,"(10.0, 19.5, 13.2)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 13.354545454545455)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:13.434727,"(10.0, 19.5, 13.2)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 13.354545454545455)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:14.486076,"(10.0, 19.5, 13.2)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 13.354545454545455)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:15.481833,"(10.0, 19.5, 13.2)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 13.354545454545455)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:16.474801,"(10.0, 19.5, 13.2)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 13.354545454545455)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:17.367394,"(10.0, 19.5, 13.2)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 13.354545454545455)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:18.498835,"(10.0, 18.5, 15.3)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 12.82)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:19.541129,"(10.0, 18.5, 15.3)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 12.82)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:20.614847,"(10.0, 19.0, 12.818181818181818)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 12.82)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:21.667782,"(10.0, 19.0, 12.818181818181818)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 12.785714285714286)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:22.677953,"(10.0, 19.0, 14.75)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 12.785714285714286)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:23.684944,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 13.542105263157895)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:24.777339,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 9.566666666666666)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:25.839261,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 9.566666666666666)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:26.952824,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 9.566666666666666)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:28.048088,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 12.263636363636364)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:29.017619,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 12.263636363636364)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:29.970039,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 12.263636363636364)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:31.102651,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 12.263636363636364)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:32.156785,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 12.263636363636364)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:33.204207,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 12.263636363636364)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:34.374652,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 12.263636363636364)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:35.433116,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 12.336363636363636)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:36.410061,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 9.833333333333334)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:37.419804,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 9.833333333333334)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:38.514756,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 9.833333333333334)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:39.591772,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 12.40909090909091)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:40.815788,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 12.40909090909091)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:41.928143,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 12.733333333333334)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:42.922263,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 10.1)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:44.114160,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 12.733333333333334)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:45.332017,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 12.733333333333334)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:46.578862,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 12.733333333333334)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:47.785067,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 12.733333333333334)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:48.944930,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 12.733333333333334)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:49.998819,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 12.733333333333334)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:51.054128,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 12.733333333333334)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:52.074936,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 12.733333333333334)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:53.072906,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 12.733333333333334)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:54.168624,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 12.733333333333334)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:55.182735,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 12.733333333333334)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:56.245944,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 12.733333333333334)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:57.302736,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 12.785714285714286)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:58.225144,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 12.785714285714286)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:40:59.224560,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5933333333333333)","(6.0, 15.5, 14.151851851851852)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:41:00.378221,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.882857142857143)","(6.0, 15.5, 14.151851851851852)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:41:01.555776,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.4536842105263155)","(6.0, 15.5, 14.325806451612902)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:41:02.572384,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.15, 2.4536842105263155)","(6.0, 15.5, 10.95)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:41:03.475098,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.7742857142857145)","(6.0, 15.5, 11.05)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:41:04.517483,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.7742857142857145)","(6.0, 15.5, 11.05)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:41:05.456585,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.7742857142857145)","(6.0, 15.5, 11.05)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:41:06.453490,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.7584615384615385)","(6.0, 15.5, 11.05)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:41:07.523801,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.7584615384615385)","(6.0, 15.5, 11.05)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:41:08.616229,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5954545454545452)","(6.0, 15.5, 11.05)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:41:09.631771,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5954545454545452)","(6.0, 15.5, 11.05)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:41:10.603920,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5954545454545452)","(6.0, 15.5, 11.05)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:41:11.563676,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5954545454545452)","(6.0, 15.5, 14.076)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:41:12.631221,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5954545454545452)","(6.0, 15.5, 14.076)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:41:13.651747,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5954545454545452)","(6.0, 15.5, 14.076)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:41:14.687470,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5954545454545452)","(6.0, 15.5, 14.076)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:41:15.696689,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5954545454545452)","(6.0, 15.5, 14.076)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:41:16.739359,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5954545454545452)","(6.0, 15.5, 12.6)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:41:17.758436,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5954545454545452)","(6.0, 15.5, 9.833333333333334)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:41:18.619120,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5954545454545452)","(6.0, 15.5, 9.833333333333334)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:41:19.618992,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5954545454545452)","(6.0, 15.5, 9.833333333333334)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:41:20.601728,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5954545454545452)","(6.0, 15.5, 9.833333333333334)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:41:21.504178,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5954545454545452)","(6.0, 15.5, 12.481818181818182)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:41:22.527571,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5954545454545452)","(6.0, 15.5, 12.481818181818182)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:41:23.566081,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5954545454545452)","(6.0, 15.5, 12.481818181818182)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:41:24.559025,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5954545454545452)","(6.0, 15.5, 12.481818181818182)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:41:25.548757,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5954545454545452)","(6.0, 15.5, 12.481818181818182)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:41:26.507430,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5954545454545452)","(6.0, 15.5, 11.45)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:41:27.399931,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5954545454545452)","(6.0, 15.5, 11.45)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:41:28.374400,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5954545454545452)","(6.0, 15.5, 11.45)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:41:29.385904,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5954545454545452)","(6.0, 15.5, 11.45)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:41:30.361127,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5954545454545452)","(6.0, 15.5, 11.45)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:41:31.546344,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5954545454545452)","(6.0, 15.5, 11.45)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
12-01-2023 14:41:32.748151,"(10.0, 19.5, 14.357142857142858)","(5.5, 9.8, 9.31764705882353)","(2.3, 3.1, 2.5954545454545452)","(6.0, 15.5, 11.45)","(5.0, 8.4, 6.65)","(4.4, 8.2, 5.733333333333333)"
