,Highway Man,Oodnadatta Man,Mayfair Ronnie,Akina Onyx,So Joe Mac,Waves Crashing,Thylacine
09-01-2023 16:19:11.098593,"(15.0, 70.0, 60.66666666666667)","(3.5, 5.6, 4.48)","(5.0, 6.6, 5.838461538461538)","(3.8, 5.4, 5.257142857142857)","(71.0, 570.0, 390.0)","(2.8, 3.4, 3.322857142857143)","(9.0, 16.0, 14.3125)"
09-01-2023 16:19:12.246024,"(15.0, 70.0, 60.66666666666667)","(3.5, 5.6, 4.48)","(5.0, 6.6, 5.838461538461538)","(3.8, 5.4, 5.257142857142857)","(71.0, 570.0, 390.0)","(2.8, 3.4, 3.322857142857143)","(9.0, 16.0, 14.3125)"
09-01-2023 16:19:13.428493,"(15.0, 70.0, 60.66666666666667)","(3.5, 5.6, 4.48)","(5.0, 6.6, 5.838461538461538)","(3.8, 5.4, 5.257142857142857)","(71.0, 570.0, 390.0)","(2.8, 3.4, 3.322857142857143)","(9.0, 16.0, 14.3125)"
09-01-2023 16:19:14.666444,"(15.0, 70.0, 60.66666666666667)","(3.5, 5.6, 4.48)","(5.0, 6.6, 5.838461538461538)","(3.8, 5.3, 5.171428571428572)","(71.0, 570.0, 390.0)","(2.8, 3.4, 3.322857142857143)","(9.0, 16.0, 14.3125)"
09-01-2023 16:19:15.856028,"(15.0, 70.0, 60.66666666666667)","(3.5, 5.6, 4.48)","(5.0, 6.6, 5.838461538461538)","(3.8, 5.3, 5.171428571428572)","(71.0, 570.0, 390.0)","(2.8, 3.4, 3.322857142857143)","(9.0, 16.0, 14.3125)"
09-01-2023 16:19:17.097500,"(15.0, 70.0, 60.66666666666667)","(3.5, 5.6, 4.48)","(5.0, 6.6, 5.838461538461538)","(3.8, 5.3, 5.171428571428572)","(71.0, 570.0, 390.0)","(2.8, 3.4, 3.322857142857143)","(9.0, 16.0, 14.3125)"
09-01-2023 16:19:18.382498,"(15.0, 70.0, 60.66666666666667)","(3.5, 5.6, 4.48)","(5.0, 6.6, 5.838461538461538)","(3.8, 5.3, 5.171428571428572)","(71.0, 570.0, 390.0)","(2.8, 3.4, 3.322857142857143)","(9.0, 16.0, 14.3125)"
09-01-2023 16:19:19.694048,"(15.0, 70.0, 60.66666666666667)","(3.5, 5.6, 4.48)","(5.0, 6.6, 5.838461538461538)","(3.8, 5.3, 5.171428571428572)","(71.0, 570.0, 390.0)","(2.8, 3.4, 3.322857142857143)","(9.0, 16.0, 14.3125)"
09-01-2023 16:19:20.952487,"(15.0, 70.0, 60.66666666666667)","(3.5, 5.6, 4.48)","(5.0, 6.6, 5.838461538461538)","(3.8, 5.3, 4.6160000000000005)","(71.0, 570.0, 390.0)","(2.8, 3.4, 3.322857142857143)","(9.0, 16.0, 14.3125)"
09-01-2023 16:19:22.045417,"(15.0, 70.0, 60.66666666666667)","(3.5, 5.6, 4.48)","(5.0, 6.6, 5.838461538461538)","(3.8, 5.3, 5.085714285714285)","(71.0, 570.0, 390.0)","(2.8, 3.4, 3.322857142857143)","(9.0, 16.0, 14.3125)"
09-01-2023 16:19:23.165325,"(15.0, 70.0, 60.66666666666667)","(3.5, 5.6, 4.48)","(5.0, 6.6, 5.925)","(3.8, 5.2, 5.085714285714285)","(71.0, 570.0, 390.0)","(2.8, 3.4, 3.322857142857143)","(9.0, 16.0, 14.3125)"
09-01-2023 16:19:24.369906,"(15.0, 70.0, 60.66666666666667)","(3.5, 5.6, 4.48)","(5.0, 6.6, 5.925)","(3.8, 5.2, 4.9714285714285715)","(71.0, 570.0, 390.0)","(2.8, 3.4, 3.322857142857143)","(9.0, 16.0, 14.3125)"
09-01-2023 16:19:25.613137,"(15.0, 70.0, 60.66666666666667)","(3.5, 5.6, 4.48)","(5.0, 6.6, 5.925)","(3.8, 5.2, 4.657894736842105)","(71.0, 570.0, 390.0)","(2.8, 3.4, 3.322857142857143)","(9.0, 16.0, 14.3125)"
09-01-2023 16:19:26.814762,"(15.0, 70.0, 62.0)","(3.5, 5.6, 4.48)","(5.0, 6.6, 5.925)","(3.8, 5.1, 4.6450000000000005)","(71.0, 570.0, 390.0)","(2.8, 3.4, 3.322857142857143)","(9.0, 16.0, 14.3125)"
09-01-2023 16:19:27.973542,"(15.0, 70.0, 62.0)","(3.5, 5.6, 4.48)","(5.0, 6.6, 5.925)","(3.8, 5.1, 4.490740740740741)","(71.0, 570.0, 390.0)","(2.8, 3.4, 3.322857142857143)","(9.0, 16.0, 14.3125)"
09-01-2023 16:19:29.229548,"(15.0, 70.0, 62.0)","(3.5, 5.6, 4.48)","(5.0, 6.6, 5.925)","(3.8, 5.1, 4.566666666666667)","(71.0, 570.0, 390.0)","(2.8, 3.4, 3.322857142857143)","(9.0, 16.0, 14.3125)"
09-01-2023 16:19:30.525587,"(15.0, 70.0, 62.0)","(3.5, 5.6, 4.48)","(5.0, 6.6, 5.925)","(3.8, 4.9, 4.5)","(71.0, 570.0, 390.0)","(2.8, 3.4, 3.322857142857143)","(9.0, 16.0, 14.3125)"
09-01-2023 16:19:31.802800,"(15.0, 70.0, 62.0)","(3.5, 5.6, 4.48)","(5.0, 6.6, 6.06)","(3.8, 4.8, 4.533333333333333)","(71.0, 570.0, 395.0)","(2.8, 3.4, 3.322857142857143)","(9.0, 16.0, 14.3125)"
09-01-2023 16:19:33.049600,"(15.0, 70.0, 62.0)","(3.5, 5.6, 4.48)","(5.0, 6.6, 5.914285714285714)","(3.8, 4.7, 4.45)","(71.0, 570.0, 395.0)","(2.8, 3.4, 3.322857142857143)","(9.0, 16.0, 14.3125)"
09-01-2023 16:19:34.453504,"(15.0, 70.0, 62.0)","(3.5, 5.6, 4.48)","(5.0, 6.6, 6.0)","(3.8, 4.7, 4.283333333333333)","(71.0, 570.0, 453.33333333333337)","(2.8, 3.4, 3.322857142857143)","(9.0, 16.0, 14.3125)"
09-01-2023 16:19:35.733771,"(15.0, 70.0, 62.0)","(3.5, 5.6, 4.48)","(5.0, 6.6, 6.066666666666666)","(3.8, 4.7, 4.283333333333333)","(71.0, 570.0, 350.0)","(2.8, 3.4, 3.322857142857143)","(9.0, 16.0, 14.3125)"
09-01-2023 16:19:37.138758,"(15.0, 70.0, 62.0)","(3.5, 5.6, 4.48)","(5.0, 6.6, 6.066666666666666)","(3.8, 4.7, 4.283333333333333)","(71.0, 470.0, 350.0)","(2.8, 3.4, 3.322857142857143)","(9.0, 16.0, 14.3125)"
09-01-2023 16:19:38.366208,"(15.0, 70.0, 62.0)","(3.5, 5.6, 4.48)","(5.0, 6.6, 6.066666666666666)","(3.8, 4.7, 4.283333333333333)","(71.0, 470.0, 355.0)","(2.8, 3.4, 3.322857142857143)","(9.0, 16.0, 14.3125)"
09-01-2023 16:19:39.587575,"(15.0, 70.0, 62.0)","(3.5, 5.6, 4.48)","(5.0, 6.6, 6.066666666666666)","(3.8, 4.7, 4.283333333333333)","(71.0, 470.0, 355.0)","(2.8, 3.4, 3.322857142857143)","(9.0, 16.0, 14.3125)"
09-01-2023 16:19:40.857634,"(15.0, 70.0, 62.0)","(3.5, 5.6, 4.48)","(5.0, 6.6, 6.066666666666666)","(3.8, 4.7, 4.283333333333333)","(71.0, 570.0, 405.0)","(2.8, 3.4, 3.322857142857143)","(9.0, 16.0, 14.3125)"
09-01-2023 16:19:42.185641,"(15.0, 70.0, 62.0)","(3.5, 5.6, 4.48)","(5.0, 6.6, 6.066666666666666)","(3.8, 4.7, 4.283333333333333)","(71.0, 570.0, 405.0)","(2.8, 3.4, 3.322857142857143)","(9.0, 16.0, 14.3125)"
09-01-2023 16:19:43.490531,"(15.0, 70.0, 62.0)","(3.5, 5.6, 4.48)","(5.0, 6.6, 6.230769230769231)","(3.8, 4.7, 4.283333333333333)","(71.0, 570.0, 433.33333333333337)","(2.8, 3.4, 3.322857142857143)","(9.0, 16.0, 14.3125)"
09-01-2023 16:19:44.850182,"(15.0, 70.0, 62.0)","(3.5, 5.6, 4.48)","(5.0, 6.6, 6.230769230769231)","(3.8, 4.7, 4.283333333333333)","(71.0, 820.0, 433.33333333333337)","(2.8, 3.4, 3.322857142857143)","(9.0, 16.0, 14.714285714285714)"
09-01-2023 16:19:46.039704,"(15.0, 70.0, 62.0)","(3.5, 5.6, 4.48)","(5.0, 6.6, 6.230769230769231)","(3.8, 4.7, 4.283333333333333)","(71.0, 820.0, 433.33333333333337)","(2.8, 3.4, 3.322857142857143)","(9.0, 16.0, 14.714285714285714)"
09-01-2023 16:19:47.598565,"(15.0, 70.0, 62.0)","(3.5, 5.6, 4.48)","(5.0, 6.6, 6.066666666666666)","(3.8, 4.7, 4.283333333333333)","(71.0, 820.0, 405.0)","(2.8, 3.4, 3.0076923076923077)","(9.0, 16.0, 14.5)"
09-01-2023 16:19:49.114144,"(15.0, 70.0, 62.0)","(3.5, 5.6, 4.48)","(5.0, 6.6, 6.066666666666666)","(3.8, 4.7, 4.28)","(71.0, 570.0, 405.0)","(2.8, 3.5, 3.285952380952381)","(9.0, 16.0, 14.5)"
09-01-2023 16:19:50.308617,"(15.0, 70.0, 62.0)","(3.5, 5.6, 4.48)","(5.0, 6.6, 6.066666666666666)","(3.8, 4.6, 4.3)","(71.0, 570.0, 405.0)","(2.8, 3.45, 3.0068571428571427)","(9.0, 16.0, 14.5)"
09-01-2023 16:19:51.494944,"(15.0, 70.0, 62.0)","(3.5, 5.6, 4.48)","(5.0, 6.6, 6.066666666666666)","(3.8, 4.5, 4.3)","(71.0, 570.0, 405.0)","(2.8, 3.45, 3.025714285714286)","(9.0, 16.0, 14.545454545454545)"
09-01-2023 16:19:52.693421,"(15.0, 70.0, 62.0)","(3.5, 5.6, 4.48)","(5.0, 6.6, 6.066666666666666)","(3.8, 4.5, 4.3)","(71.0, 570.0, 405.0)","(2.8, 3.45, 3.093243243243243)","(9.0, 16.0, 14.545454545454545)"
09-01-2023 16:19:53.930734,"(15.0, 70.0, 62.0)","(3.5, 5.6, 4.48)","(5.0, 6.6, 6.066666666666666)","(3.8, 4.5, 4.3)","(71.0, 570.0, 355.0)","(2.8, 3.45, 3.110294117647059)","(9.0, 16.0, 14.545454545454545)"
09-01-2023 16:19:55.197080,"(15.0, 70.0, 62.0)","(3.5, 5.6, 4.48)","(5.0, 6.6, 6.066666666666666)","(3.8, 4.5, 4.3)","(71.0, 470.0, 360.0)","(2.8, 3.45, 3.1441176470588235)","(9.0, 16.0, 14.545454545454545)"
09-01-2023 16:19:56.407955,"(15.0, 70.0, 62.0)","(3.5, 5.6, 4.48)","(5.0, 6.6, 6.066666666666666)","(3.8, 4.5, 4.3)","(71.0, 470.0, 396.66666666666663)","(2.8, 3.45, 3.1714285714285713)","(9.0, 16.0, 14.545454545454545)"
09-01-2023 16:19:57.647533,"(15.0, 70.0, 62.0)","(3.5, 5.6, 4.48)","(5.0, 6.6, 6.066666666666666)","(3.8, 4.5, 4.3)","(71.0, 470.0, 365.0)","(2.8, 3.45, 3.182352941176471)","(9.0, 16.0, 14.545454545454545)"
09-01-2023 16:19:58.899211,"(15.0, 70.0, 62.0)","(3.5, 5.6, 4.48)","(5.0, 6.6, 6.066666666666666)","(3.8, 4.5, 4.3)","(71.0, 470.0, 365.0)","(2.8, 3.45, 3.20625)","(9.0, 16.0, 14.545454545454545)"
09-01-2023 16:20:00.105342,"(15.0, 70.0, 62.0)","(3.5, 5.6, 4.48)","(5.0, 6.6, 6.066666666666666)","(3.8, 4.5, 4.3)","(71.0, 470.0, 365.0)","(2.8, 3.45, 3.20625)","(9.0, 16.0, 14.545454545454545)"
09-01-2023 16:20:01.335210,"(15.0, 70.0, 62.0)","(3.5, 5.6, 4.48)","(5.0, 6.6, 6.066666666666666)","(3.8, 4.5, 4.3)","(71.0, 470.0, 365.0)","(2.8, 3.45, 3.2333333333333334)","(9.0, 16.0, 14.545454545454545)"
09-01-2023 16:20:02.496912,"(15.0, 70.0, 62.0)","(3.5, 5.6, 4.48)","(5.0, 6.6, 6.066666666666666)","(3.8, 4.5, 4.3)","(71.0, 470.0, 365.0)","(2.8, 3.45, 3.2333333333333334)","(9.0, 16.0, 14.545454545454545)"
09-01-2023 16:20:03.629647,"(15.0, 70.0, 62.0)","(3.5, 5.6, 4.48)","(5.0, 6.6, 6.066666666666666)","(3.8, 4.5, 4.233333333333333)","(71.0, 470.0, 365.0)","(2.8, 3.45, 3.2333333333333334)","(9.0, 16.0, 14.545454545454545)"
09-01-2023 16:20:04.872904,"(15.0, 70.0, 63.0)","(3.5, 5.6, 5.0)","(5.0, 6.6, 6.066666666666666)","(3.8, 4.5, 4.18)","(71.0, 470.0, 365.0)","(2.8, 3.45, 3.2333333333333334)","(9.0, 16.0, 14.545454545454545)"
09-01-2023 16:20:06.096023,"(15.0, 70.0, 62.0)","(3.5, 5.6, 5.0)","(5.0, 6.6, 6.066666666666666)","(3.8, 4.5, 4.233333333333333)","(71.0, 470.0, 365.0)","(2.8, 3.45, 3.2333333333333334)","(9.0, 16.0, 14.545454545454545)"
09-01-2023 16:20:07.313423,"(15.0, 70.0, 62.0)","(3.5, 5.6, 5.0)","(5.0, 6.6, 6.066666666666666)","(3.8, 4.5, 4.233333333333333)","(71.0, 470.0, 365.0)","(2.8, 3.45, 3.2333333333333334)","(9.0, 16.0, 14.545454545454545)"
09-01-2023 16:20:09.007722,"(15.0, 70.0, 56.0)","(3.5, 5.6, 5.0)","(5.0, 6.6, 6.066666666666666)","(3.8, 4.5, 4.233333333333333)","(71.0, 470.0, 370.0)","(2.8, 3.45, 3.2625)","(9.0, 16.0, 14.545454545454545)"
09-01-2023 16:20:10.339378,"(15.0, 70.0, 56.0)","(3.5, 5.6, 5.0)","(5.0, 6.6, 6.066666666666666)","(3.8, 4.5, 4.233333333333333)","(71.0, 470.0, 410.0)","(2.8, 3.45, 3.2625)","(9.0, 16.0, 14.6)"
09-01-2023 16:20:11.657720,"(15.0, 70.0, 56.0)","(3.5, 5.6, 5.3)","(5.0, 6.6, 6.066666666666666)","(3.8, 4.5, 4.233333333333333)","(71.0, 550.0, 410.0)","(2.8, 3.45, 3.2625)","(9.0, 16.0, 14.6)"
09-01-2023 16:20:12.936708,"(15.0, 70.0, 56.0)","(3.5, 5.6, 5.3)","(5.0, 6.6, 6.066666666666666)","(3.8, 4.5, 4.233333333333333)","(71.0, 550.0, 410.0)","(2.8, 3.45, 3.2625)","(9.0, 16.0, 14.6)"
09-01-2023 16:20:14.246143,"(15.0, 70.0, 56.0)","(3.5, 5.6, 5.3)","(5.0, 6.6, 6.12)","(3.8, 4.5, 4.233333333333333)","(71.0, 550.0, 410.0)","(2.8, 3.45, 3.2384615384615385)","(9.0, 16.0, 14.6)"
09-01-2023 16:20:15.499019,"(15.0, 70.0, 56.0)","(3.5, 5.6, 5.4799999999999995)","(5.0, 6.6, 6.12)","(3.8, 4.5, 4.233333333333333)","(71.0, 550.0, 410.0)","(2.8, 3.45, 3.2384615384615385)","(9.0, 16.0, 14.6)"
09-01-2023 16:20:16.702415,"(15.0, 70.0, 56.0)","(3.5, 5.6, 5.4799999999999995)","(5.0, 6.6, 6.12)","(3.8, 4.5, 4.233333333333333)","(71.0, 550.0, 410.0)","(2.8, 3.45, 3.2384615384615385)","(9.0, 16.0, 14.6)"
09-01-2023 16:20:17.828734,"(15.0, 70.0, 56.0)","(3.5, 5.6, 5.4799999999999995)","(5.0, 6.6, 6.12)","(3.8, 4.5, 4.233333333333333)","(71.0, 550.0, 410.0)","(2.8, 3.45, 3.2384615384615385)","(9.0, 16.0, 14.6)"
09-01-2023 16:20:18.894298,"(16.0, 70.0, 56.0)","(3.5, 5.6, 5.4799999999999995)","(5.0, 6.6, 6.12)","(3.8, 4.5, 4.233333333333333)","(71.0, 550.0, 410.0)","(2.8, 3.45, 3.2384615384615385)","(9.0, 16.0, 14.6)"
09-01-2023 16:20:20.036285,"(16.0, 70.0, 56.0)","(3.5, 5.6, 5.4799999999999995)","(5.0, 6.6, 6.199999999999999)","(3.8, 4.5, 4.233333333333333)","(71.0, 550.0, 405.0)","(2.8, 3.45, 3.2384615384615385)","(9.0, 16.0, 14.6)"
09-01-2023 16:20:21.256611,"(16.0, 70.0, 56.0)","(3.5, 5.6, 5.4799999999999995)","(5.0, 6.6, 6.199999999999999)","(3.8, 4.5, 4.233333333333333)","(71.0, 550.0, 405.0)","(2.8, 3.45, 3.2384615384615385)","(9.0, 16.0, 14.6)"
09-01-2023 16:20:22.460837,"(16.0, 70.0, 56.0)","(3.5, 5.6, 5.4799999999999995)","(5.0, 6.6, 6.199999999999999)","(3.8, 4.5, 4.233333333333333)","(71.0, 550.0, 405.0)","(2.8, 3.45, 3.2384615384615385)","(9.0, 16.0, 14.6)"
09-01-2023 16:20:23.632580,"(16.0, 70.0, 56.0)","(3.5, 5.6, 5.4799999999999995)","(5.0, 6.6, 6.199999999999999)","(3.8, 4.5, 4.233333333333333)","(71.0, 550.0, 405.0)","(2.8, 3.45, 3.2384615384615385)","(9.0, 16.0, 14.6)"
09-01-2023 16:20:24.918369,"(16.0, 70.0, 56.0)","(3.5, 5.6, 5.4799999999999995)","(5.0, 6.6, 6.199999999999999)","(3.8, 4.5, 4.233333333333333)","(71.0, 550.0, 405.0)","(2.8, 3.45, 3.2384615384615385)","(9.0, 16.0, 14.666666666666666)"
09-01-2023 16:20:26.876861,"(16.0, 70.0, 56.0)","(3.5, 5.6, 5.4799999999999995)","(5.0, 6.6, 6.199999999999999)","(3.8, 4.5, 4.233333333333333)","(71.0, 550.0, 405.0)","(2.8, 3.45, 3.2384615384615385)","(9.0, 16.0, 14.666666666666666)"
09-01-2023 16:20:28.012004,"(16.0, 70.0, 56.0)","(3.5, 5.6, 5.4799999999999995)","(5.0, 6.6, 6.090909090909091)","(3.8, 4.5, 4.233333333333333)","(71.0, 550.0, 405.0)","(2.8, 3.45, 3.175)","(9.0, 16.0, 14.666666666666666)"
09-01-2023 16:20:29.175763,"(16.0, 70.0, 56.0)","(3.5, 5.6, 5.4799999999999995)","(5.0, 6.6, 6.257142857142857)","(3.8, 4.5, 4.233333333333333)","(71.0, 550.0, 405.0)","(2.8, 3.45, 3.1708333333333334)","(9.0, 16.0, 14.666666666666666)"
09-01-2023 16:20:30.330921,"(16.0, 70.0, 56.0)","(3.5, 5.6, 5.4799999999999995)","(5.0, 6.6, 6.257142857142857)","(3.8, 4.5, 4.233333333333333)","(71.0, 550.0, 405.0)","(2.8, 3.4, 3.169230769230769)","(9.0, 16.0, 14.666666666666666)"
09-01-2023 16:20:31.498677,"(16.0, 70.0, 56.0)","(3.5, 5.6, 4.72)","(5.0, 6.6, 6.257142857142857)","(3.8, 4.5, 4.233333333333333)","(71.0, 550.0, 405.0)","(2.8, 3.4, 3.1638888888888888)","(9.0, 16.0, 14.666666666666666)"
09-01-2023 16:20:32.629438,"(16.0, 70.0, 56.0)","(3.5, 5.6, 4.72)","(5.0, 6.6, 6.257142857142857)","(3.8, 4.5, 4.233333333333333)","(71.0, 550.0, 405.0)","(2.8, 3.4, 3.1567567567567565)","(9.0, 16.0, 14.666666666666666)"
09-01-2023 16:20:33.745780,"(16.0, 70.0, 56.0)","(3.5, 5.6, 4.72)","(5.0, 6.6, 6.257142857142857)","(3.8, 4.5, 4.233333333333333)","(71.0, 550.0, 405.0)","(2.8, 3.4, 3.1567567567567565)","(9.0, 16.0, 14.666666666666666)"
09-01-2023 16:20:34.910151,"(16.0, 70.0, 56.0)","(3.5, 5.6, 4.72)","(5.0, 6.6, 6.257142857142857)","(3.8, 4.5, 4.233333333333333)","(71.0, 550.0, 405.0)","(2.8, 3.4, 3.183333333333333)","(9.0, 16.0, 14.666666666666666)"
09-01-2023 16:20:36.073632,"(16.0, 70.0, 56.0)","(3.5, 5.6, 4.72)","(5.0, 6.6, 6.257142857142857)","(3.8, 4.5, 4.233333333333333)","(71.0, 550.0, 405.0)","(2.8, 3.35, 3.1576923076923076)","(9.0, 16.0, 14.666666666666666)"
09-01-2023 16:20:37.179509,"(16.0, 70.0, 56.0)","(3.5, 5.6, 4.72)","(5.0, 6.6, 6.257142857142857)","(3.8, 4.5, 4.233333333333333)","(71.0, 550.0, 405.0)","(2.8, 3.35, 3.1576923076923076)","(9.0, 16.0, 14.666666666666666)"
09-01-2023 16:20:38.288573,"(16.0, 70.0, 56.0)","(3.5, 5.6, 4.72)","(5.0, 6.6, 6.257142857142857)","(3.8, 4.5, 4.233333333333333)","(71.0, 550.0, 405.0)","(2.8, 3.35, 3.139473684210526)","(9.0, 16.0, 15.076923076923077)"
09-01-2023 16:20:39.465822,"(16.0, 70.0, 56.0)","(3.5, 5.6, 4.72)","(5.0, 6.6, 6.257142857142857)","(3.8, 4.5, 4.233333333333333)","(71.0, 550.0, 405.0)","(2.8, 3.35, 3.139473684210526)","(9.0, 16.0, 15.166666666666666)"
09-01-2023 16:20:40.669056,"(15.0, 70.0, 65.33333333333334)","(3.5, 5.6, 4.72)","(5.0, 6.6, 6.257142857142857)","(3.8, 4.5, 4.233333333333333)","(71.0, 550.0, 405.0)","(2.8, 3.35, 3.1214285714285714)","(9.0, 16.0, 15.166666666666666)"
09-01-2023 16:20:41.865465,"(15.0, 70.0, 65.33333333333334)","(3.5, 5.6, 4.72)","(5.0, 6.6, 6.257142857142857)","(3.8, 4.5, 4.233333333333333)","(71.0, 550.0, 410.0)","(2.8, 3.35, 3.1214285714285714)","(9.0, 16.0, 15.166666666666666)"
09-01-2023 16:20:42.989458,"(15.0, 70.0, 65.33333333333334)","(3.5, 5.6, 4.72)","(5.0, 6.6, 6.257142857142857)","(3.8, 4.5, 4.233333333333333)","(71.0, 550.0, 415.0)","(2.8, 3.35, 3.1214285714285714)","(9.0, 16.0, 15.166666666666666)"
09-01-2023 16:20:43.995549,"(15.0, 70.0, 65.33333333333334)","(3.5, 5.6, 4.72)","(5.0, 6.6, 6.257142857142857)","(3.8, 4.5, 4.233333333333333)","(71.0, 550.0, 415.0)","(2.8, 3.35, 3.1214285714285714)","(9.0, 16.0, 15.166666666666666)"
09-01-2023 16:20:45.114634,"(15.0, 70.0, 65.33333333333334)","(3.5, 5.6, 4.95)","(5.0, 6.8, 6.3)","(3.8, 4.5, 4.233333333333333)","(71.0, 550.0, 415.0)","(2.8, 3.35, 3.1214285714285714)","(9.0, 16.0, 15.166666666666666)"
09-01-2023 16:20:46.320436,"(15.0, 70.0, 61.33333333333333)","(3.5, 5.4, 4.95)","(5.0, 6.8, 6.2444444444444445)","(3.8, 4.5, 4.233333333333333)","(71.0, 550.0, 420.0)","(2.8, 3.35, 3.1214285714285714)","(9.0, 16.0, 15.166666666666666)"
09-01-2023 16:20:47.531360,"(15.0, 70.0, 61.33333333333333)","(3.5, 5.4, 4.95)","(5.0, 6.8, 6.2444444444444445)","(3.8, 4.5, 4.233333333333333)","(71.0, 550.0, 420.0)","(2.8, 3.35, 3.1214285714285714)","(9.0, 16.0, 15.166666666666666)"
09-01-2023 16:20:48.658431,"(15.0, 70.0, 61.33333333333333)","(3.5, 5.4, 4.95)","(5.0, 6.8, 6.2444444444444445)","(3.8, 4.5, 4.233333333333333)","(71.0, 550.0, 420.0)","(2.8, 3.35, 3.1214285714285714)","(9.0, 16.0, 15.166666666666666)"
09-01-2023 16:20:49.760668,"(15.0, 70.0, 61.33333333333333)","(3.5, 5.4, 4.95)","(5.0, 6.8, 6.2444444444444445)","(3.8, 4.5, 4.233333333333333)","(71.0, 550.0, 420.0)","(2.8, 3.35, 3.1214285714285714)","(9.0, 16.0, 15.166666666666666)"
09-01-2023 16:20:50.933492,"(15.0, 70.0, 61.33333333333333)","(3.5, 5.4, 4.95)","(5.0, 6.8, 6.2444444444444445)","(3.8, 4.5, 4.199999999999999)","(71.0, 550.0, 380.0)","(2.8, 3.35, 3.1208333333333336)","(9.0, 16.0, 15.166666666666666)"
09-01-2023 16:20:52.085147,"(15.0, 70.0, 61.33333333333333)","(3.5, 5.4, 4.95)","(5.0, 6.8, 6.2444444444444445)","(3.8, 4.5, 4.16)","(71.0, 470.0, 380.0)","(2.8, 3.35, 3.1208333333333336)","(9.0, 16.0, 15.166666666666666)"
09-01-2023 16:20:53.172380,"(15.0, 70.0, 61.33333333333333)","(3.5, 5.4, 4.95)","(5.0, 6.8, 6.2444444444444445)","(3.8, 4.4, 4.16)","(71.0, 470.0, 380.0)","(2.8, 3.35, 3.1208333333333336)","(9.0, 16.0, 15.166666666666666)"
09-01-2023 16:20:54.293028,"(15.0, 70.0, 61.33333333333333)","(3.5, 5.4, 4.95)","(5.0, 6.8, 6.2444444444444445)","(3.8, 4.4, 4.16)","(71.0, 470.0, 385.0)","(2.8, 3.35, 3.1208333333333336)","(9.0, 16.0, 15.166666666666666)"
09-01-2023 16:20:55.382686,"(15.0, 70.0, 61.33333333333333)","(3.5, 5.4, 4.95)","(5.0, 6.8, 6.2444444444444445)","(3.8, 4.4, 4.16)","(71.0, 470.0, 385.0)","(2.8, 3.35, 3.1208333333333336)","(9.0, 16.0, 15.272727272727273)"
09-01-2023 16:20:56.536930,"(15.0, 70.0, 61.33333333333333)","(3.5, 5.4, 4.95)","(5.0, 6.8, 6.2444444444444445)","(3.8, 4.4, 4.16)","(71.0, 470.0, 385.0)","(2.8, 3.35, 3.1208333333333336)","(9.0, 16.0, 15.272727272727273)"
09-01-2023 16:20:57.635673,"(15.0, 70.0, 61.33333333333333)","(3.5, 5.4, 4.95)","(5.0, 6.8, 6.2444444444444445)","(3.8, 4.4, 4.16)","(71.0, 470.0, 385.0)","(2.8, 3.35, 3.1208333333333336)","(9.0, 16.0, 15.272727272727273)"
09-01-2023 16:20:58.782391,"(16.0, 70.0, 61.33333333333333)","(3.5, 5.4, 4.95)","(5.0, 6.8, 6.2444444444444445)","(3.8, 4.4, 4.16)","(71.0, 470.0, 385.0)","(2.8, 3.35, 3.1208333333333336)","(9.0, 16.0, 15.272727272727273)"
09-01-2023 16:20:59.827685,"(16.0, 70.0, 61.33333333333333)","(3.5, 5.4, 4.95)","(5.0, 6.8, 6.2444444444444445)","(3.8, 4.4, 4.16)","(71.0, 470.0, 385.0)","(2.8, 3.35, 3.1208333333333336)","(9.0, 16.0, 15.272727272727273)"
09-01-2023 16:21:01.020307,"(16.0, 70.0, 61.33333333333333)","(3.5, 5.4, 4.95)","(5.0, 6.8, 6.2444444444444445)","(3.8, 4.4, 4.16)","(71.0, 470.0, 385.0)","(2.8, 3.35, 3.1208333333333336)","(9.0, 16.0, 15.272727272727273)"
09-01-2023 16:21:02.245054,"(16.0, 70.0, 61.33333333333333)","(3.5, 5.4, 4.95)","(5.0, 6.8, 6.2444444444444445)","(3.8, 4.4, 4.16)","(71.0, 470.0, 385.0)","(2.8, 3.35, 3.1208333333333336)","(9.0, 16.0, 15.272727272727273)"
09-01-2023 16:21:03.469373,"(16.0, 70.0, 61.33333333333333)","(3.5, 5.4, 4.672727272727273)","(5.0, 6.8, 6.383333333333333)","(3.8, 4.4, 4.16)","(71.0, 470.0, 385.0)","(2.8, 3.35, 3.15)","(9.0, 16.0, 15.384615384615385)"
09-01-2023 16:21:04.628521,"(16.0, 70.0, 63.5)","(3.5, 5.4, 4.666666666666666)","(5.0, 6.8, 6.383333333333333)","(3.8, 4.4, 4.13)","(71.0, 470.0, 385.0)","(2.8, 3.3, 3.1941176470588233)","(9.0, 16.0, 15.384615384615385)"
09-01-2023 16:21:05.767646,"(16.0, 70.0, 61.33333333333333)","(3.5, 5.4, 4.666666666666666)","(5.0, 6.8, 6.383333333333333)","(3.8, 4.4, 4.16)","(71.0, 470.0, 385.0)","(2.8, 3.3, 3.15)","(9.0, 16.0, 15.384615384615385)"
