,Tolkowsky,Storm Attack,Drop The Pilot,Giveitallali,Heleva Deel,Harmony Nation,Lexis Choice,Kings Row,Inside Information,The Angels Kiss
05-01-2023 15:03:45.663071,"(2.5, 3.2, 3.1128048780487805)","(18.0, 28.0, 27.256410256410255)","(10.0, 11.5, 10.788732394366198)","(14.0, 20.0, 19.46896551724138)","(2.3, 2.54, 2.538372093023256)","(41.0, 55.0, 54.6551724137931)","(17.0, 19.0, 18.724137931034484)","(31.0, 55.0, 53.0)","(41.0, 70.0, 67.5)","(101.0, 320.0, 292.0)"
05-01-2023 15:03:46.965391,"(2.5, 3.15, 3.1196517412935325)","(18.0, 28.0, 27.217391304347824)","(10.0, 11.5, 10.453488372093023)","(14.0, 20.0, 19.445859872611464)","(2.3, 2.54, 2.672427983539095)","(41.0, 55.0, 57.74193548387097)","(17.0, 19.0, 18.642857142857142)","(31.0, 55.0, 52.10344827586207)","(41.0, 70.0, 67.0)","(101.0, 310.0, 331.25)"
05-01-2023 15:03:48.282580,"(2.5, 3.15, 3.117063492063492)","(18.0, 28.0, 27.217391304347824)","(10.0, 10.5, 10.216535433070867)","(14.0, 20.0, 19.42207792207792)","(2.3, 2.68, 2.5845454545454545)","(41.0, 60.0, 59.375)","(17.0, 19.5, 18.31578947368421)","(31.0, 55.0, 52.725)","(41.0, 70.0, 66.82926829268293)","(101.0, 380.0, 272.10526315789474)"
05-01-2023 15:03:49.616484,"(2.5, 3.2, 3.1721283783783782)","(18.0, 28.0, 27.357142857142858)","(10.0, 10.5, 10.597560975609756)","(14.0, 19.5, 19.42207792207792)","(2.3, 2.6, 2.587142857142857)","(41.0, 60.0, 58.78787878787879)","(17.0, 18.5, 18.294117647058822)","(31.0, 55.0, 52.725)","(41.0, 70.0, 66.82926829268293)","(101.0, 310.0, 272.10526315789474)"
05-01-2023 15:03:50.966965,"(2.5, 3.2, 3.141287878787879)","(18.0, 28.0, 27.357142857142858)","(10.0, 11.0, 10.592592592592593)","(14.0, 19.5, 19.376712328767123)","(2.3, 2.6, 2.5753846153846154)","(41.0, 60.0, 58.78787878787879)","(17.0, 18.5, 18.76923076923077)","(31.0, 55.0, 52.973684210526315)","(41.0, 70.0, 67.36842105263158)","(101.0, 310.0, 276.9230769230769)"
05-01-2023 15:03:52.363716,"(2.5, 3.15, 3.127985074626866)","(18.0, 28.0, 27.357142857142858)","(10.0, 11.0, 10.658396946564885)","(14.0, 20.0, 19.376712328767123)","(2.3, 2.58, 2.593846153846154)","(41.0, 60.0, 57.83783783783784)","(17.0, 19.0, 18.61111111111111)","(31.0, 55.0, 52.973684210526315)","(41.0, 70.0, 67.36842105263158)","(101.0, 300.0, 276.9230769230769)"
05-01-2023 15:03:53.761757,"(2.5, 3.15, 3.1300420168067227)","(18.0, 28.0, 27.7027027027027)","(10.0, 11.0, 10.658396946564885)","(14.0, 20.0, 19.50925925925926)","(2.3, 2.6, 2.5749152542372884)","(41.0, 60.0, 57.83783783783784)","(17.0, 19.0, 18.476190476190474)","(31.0, 55.0, 49.27272727272727)","(41.0, 70.0, 65.0)","(101.0, 300.0, 257.14285714285717)"
05-01-2023 15:03:55.123114,"(2.5, 3.15, 3.1300420168067227)","(18.0, 28.0, 27.7027027027027)","(10.0, 11.0, 10.658396946564885)","(14.0, 20.0, 19.50925925925926)","(2.3, 2.6, 2.576923076923077)","(41.0, 60.0, 57.83783783783784)","(17.0, 19.0, 18.476190476190474)","(31.0, 55.0, 49.6)","(41.0, 70.0, 65.45454545454545)","(101.0, 300.0, 270.0)"
05-01-2023 15:03:56.419665,"(2.5, 3.15, 3.1300420168067227)","(18.0, 28.0, 27.42105263157895)","(10.0, 11.0, 10.658396946564885)","(14.0, 20.0, 19.50925925925926)","(2.3, 2.6, 2.5686274509803924)","(41.0, 60.0, 57.83783783783784)","(17.0, 19.0, 18.476190476190474)","(31.0, 55.0, 49.6)","(41.0, 70.0, 65.45454545454545)","(101.0, 300.0, 261.1111111111111)"
05-01-2023 15:03:57.773728,"(2.5, 3.15, 3.130128205128205)","(18.0, 28.0, 27.42105263157895)","(10.0, 11.0, 10.65725806451613)","(14.0, 20.0, 19.50925925925926)","(2.3, 2.6, 2.573134328358209)","(41.0, 60.0, 57.83783783783784)","(17.0, 19.0, 18.476190476190474)","(31.0, 55.0, 49.6)","(41.0, 70.0, 65.45454545454545)","(101.0, 300.0, 261.1111111111111)"
05-01-2023 15:03:59.109672,"(2.5, 3.15, 3.130128205128205)","(18.0, 28.0, 27.42105263157895)","(10.0, 11.0, 10.65725806451613)","(14.0, 20.0, 19.50925925925926)","(2.3, 2.6, 2.5894117647058823)","(41.0, 60.0, 57.83783783783784)","(16.0, 19.0, 18.476190476190474)","(31.0, 55.0, 49.6)","(41.0, 70.0, 65.45454545454545)","(101.0, 300.0, 261.1111111111111)"
05-01-2023 15:04:00.456783,"(2.5, 3.15, 3.1280487804878048)","(18.0, 28.0, 27.296296296296298)","(10.0, 11.0, 11.115789473684211)","(14.0, 20.0, 19.378048780487806)","(2.3, 2.6, 2.599)","(41.0, 60.0, 57.77777777777778)","(16.0, 19.0, 18.476190476190474)","(31.0, 55.0, 49.6)","(41.0, 70.0, 65.45454545454545)","(101.0, 300.0, 276.6666666666667)"
05-01-2023 15:04:01.840349,"(2.5, 3.1, 3.0689144736842104)","(18.0, 28.0, 27.344827586206897)","(10.0, 11.5, 11.14018691588785)","(14.0, 20.0, 19.392857142857142)","(2.3, 2.6, 2.6368163265306124)","(41.0, 60.0, 57.83783783783784)","(16.0, 19.0, 18.6)","(31.0, 55.0, 49.25)","(41.0, 70.0, 65.65217391304348)","(101.0, 290.0, 246.66666666666666)"
05-01-2023 15:04:03.149140,"(2.5, 3.1, 3.060460251046025)","(18.0, 28.0, 27.344827586206897)","(10.0, 11.5, 11.13888888888889)","(14.0, 20.0, 19.416666666666668)","(2.3, 2.64, 2.63439446366782)","(41.0, 60.0, 57.83783783783784)","(16.0, 19.0, 18.833333333333332)","(31.0, 50.0, 49.4)","(41.0, 70.0, 65.65217391304348)","(101.0, 250.0, 246.66666666666666)"
05-01-2023 15:04:04.493306,"(2.5, 3.1, 3.0883817427385893)","(18.0, 28.0, 25.530973451327434)","(10.0, 11.5, 11.106707317073171)","(14.0, 19.5, 19.416666666666668)","(2.3, 2.64, 2.634563758389262)","(41.0, 60.0, 57.83783783783784)","(16.0, 19.0, 18.88888888888889)","(31.0, 50.0, 51.5)","(41.0, 70.0, 65.65217391304348)","(101.0, 250.0, 246.66666666666666)"
05-01-2023 15:04:05.754112,"(2.5, 3.05, 3.043396226415094)","(18.0, 26.0, 26.0)","(10.0, 11.5, 11.099378881987578)","(14.0, 19.5, 19.406976744186046)","(2.3, 2.64, 2.6611267605633806)","(41.0, 60.0, 57.63157894736842)","(16.0, 19.0, 18.714285714285715)","(31.0, 55.0, 49.27272727272727)","(41.0, 70.0, 65.65217391304348)","(101.0, 250.0, 245.0)"
05-01-2023 15:04:07.055220,"(2.5, 3.05, 3.038425925925926)","(18.0, 27.0, 26.5)","(10.0, 11.5, 11.099378881987578)","(14.0, 20.0, 19.265151515151516)","(2.3, 2.68, 2.6704545454545454)","(41.0, 60.0, 57.63157894736842)","(16.0, 19.0, 18.416666666666668)","(31.0, 55.0, 49.0)","(41.0, 70.0, 65.65217391304348)","(101.0, 250.0, 260.0)"
05-01-2023 15:04:08.432668,"(2.6, 3.05, 3.03469387755102)","(18.0, 27.0, 26.5)","(10.0, 11.5, 10.92013888888889)","(14.0, 19.5, 19.265151515151516)","(2.3, 2.68, 2.651904761904762)","(41.0, 60.0, 56.904761904761905)","(16.0, 18.5, 18.4)","(31.0, 55.0, 49.0)","(41.0, 70.0, 65.65217391304348)","(101.0, 290.0, 231.53846153846155)"
05-01-2023 15:04:09.823791,"(2.6, 3.1, 3.0748076923076924)","(18.0, 27.0, 26.818181818181817)","(10.0, 11.0, 11.058219178082192)","(14.0, 19.5, 19.265151515151516)","(2.3, 2.66, 2.6360629921259844)","(41.0, 60.0, 57.63157894736842)","(16.0, 18.5, 18.384615384615383)","(31.0, 55.0, 49.0)","(41.0, 70.0, 65.65217391304348)","(101.0, 280.0, 241.11111111111111)"
05-01-2023 15:04:11.161418,"(2.6, 3.1, 3.074712643678161)","(18.0, 27.0, 24.26923076923077)","(10.0, 11.5, 11.058219178082192)","(14.0, 19.5, 19.30701754385965)","(2.35, 2.64, 2.6783333333333337)","(41.0, 60.0, 56.904761904761905)","(16.0, 18.5, 18.5)","(31.0, 55.0, 46.275862068965516)","(41.0, 70.0, 65.65217391304348)","(101.0, 280.0, 227.14285714285714)"
05-01-2023 15:04:12.516676,"(2.6, 3.1, 3.075494071146245)","(18.0, 25.0, 23.52173913043478)","(10.0, 11.5, 11.059027777777779)","(14.0, 19.5, 19.296296296296298)","(2.35, 2.68, 2.6782727272727276)","(41.0, 60.0, 56.904761904761905)","(16.0, 19.0, 18.9)","(31.0, 48.0, 46.275862068965516)","(41.0, 70.0, 65.65217391304348)","(101.0, 270.0, 227.14285714285714)"
05-01-2023 15:04:13.843210,"(2.6, 3.1, 3.0693069306930694)","(18.0, 24.0, 23.52173913043478)","(10.0, 11.5, 11.059027777777779)","(14.0, 19.5, 19.213333333333335)","(2.35, 2.68, 2.690935251798561)","(41.0, 60.0, 57.43589743589744)","(16.0, 19.0, 18.916666666666668)","(31.0, 48.0, 45.135802469135804)","(41.0, 70.0, 65.65217391304348)","(101.0, 270.0, 222.6315789473684)"
05-01-2023 15:04:15.151517,"(2.6, 3.05, 3.005944055944056)","(18.0, 24.0, 23.083333333333332)","(10.0, 11.5, 11.059027777777779)","(14.0, 19.5, 19.20945945945946)","(2.35, 2.7, 2.7325233644859814)","(41.0, 60.0, 56.904761904761905)","(16.0, 19.0, 18.9375)","(31.0, 48.0, 45.77777777777778)","(41.0, 70.0, 65.0)","(101.0, 270.0, 222.5)"
05-01-2023 15:04:16.442671,"(2.6, 3.0, 2.9843243243243243)","(18.0, 24.0, 23.083333333333332)","(10.0, 11.5, 11.058620689655172)","(14.0, 19.5, 19.076923076923077)","(2.35, 2.74, 2.7249411764705886)","(41.0, 60.0, 56.904761904761905)","(16.0, 19.0, 18.62962962962963)","(31.0, 46.0, 45.77777777777778)","(41.0, 70.0, 65.0)","(101.0, 270.0, 222.94117647058823)"
05-01-2023 15:04:17.749054,"(2.6, 2.96, 2.95890625)","(18.0, 24.0, 23.083333333333332)","(10.0, 11.5, 11.058620689655172)","(14.0, 19.5, 19.210526315789473)","(2.35, 2.74, 2.7362)","(41.0, 60.0, 54.26470588235294)","(16.0, 19.0, 18.38235294117647)","(31.0, 46.0, 45.014925373134325)","(41.0, 70.0, 63.80952380952381)","(101.0, 270.0, 224.44444444444446)"
05-01-2023 15:04:19.021807,"(2.6, 3.0, 2.9875)","(18.0, 24.0, 23.42105263157895)","(10.0, 11.5, 11.146408839779005)","(14.0, 19.5, 19.114035087719298)","(2.35, 2.74, 2.700769230769231)","(41.0, 55.0, 54.67741935483871)","(16.0, 18.5, 18.38888888888889)","(31.0, 48.0, 44.82539682539682)","(41.0, 70.0, 64.0)","(101.0, 260.0, 224.44444444444446)"
05-01-2023 15:04:20.682453,"(2.6, 3.05, 3.066445623342175)","(18.0, 23.0, 23.333333333333332)","(10.0, 11.5, 11.222707423580786)","(14.0, 19.5, 19.114035087719298)","(2.35, 2.72, 2.6751219512195124)","(41.0, 55.0, 54.67741935483871)","(16.0, 18.5, 18.25)","(31.0, 48.0, 45.014925373134325)","(41.0, 70.0, 65.71428571428571)","(101.0, 260.0, 221.9047619047619)"
05-01-2023 15:04:22.202801,"(2.6, 3.1, 3.0686186186186184)","(17.0, 24.0, 23.923076923076923)","(10.0, 11.5, 11.225531914893617)","(14.0, 19.5, 19.076923076923077)","(2.35, 2.68, 2.669126213592233)","(41.0, 55.0, 54.67741935483871)","(16.0, 18.5, 18.7)","(31.0, 48.0, 44.82539682539682)","(41.0, 70.0, 65.5)","(101.0, 260.0, 232.85714285714286)"
05-01-2023 15:04:23.776067,"(2.6, 3.1, 3.0799808429118776)","(17.0, 25.0, 23.923076923076923)","(10.0, 11.5, 11.133879781420765)","(14.0, 19.5, 19.08490566037736)","(2.4, 2.68, 2.6417117117117117)","(41.0, 55.0, 54.26470588235294)","(16.0, 19.0, 18.583333333333332)","(31.0, 48.0, 44.666666666666664)","(41.0, 70.0, 65.23809523809524)","(101.0, 250.0, 226.0)"
05-01-2023 15:04:25.361107,"(2.6, 3.1, 3.0790625)","(17.0, 24.0, 23.46153846153846)","(10.0, 11.5, 11.114525139664805)","(14.0, 19.5, 19.181159420289855)","(2.4, 2.66, 2.6407766990291264)","(41.0, 55.0, 54.26470588235294)","(16.0, 19.0, 18.72222222222222)","(31.0, 46.0, 43.2)","(41.0, 70.0, 65.23809523809524)","(101.0, 250.0, 232.85714285714286)"
05-01-2023 15:04:26.889892,"(2.6, 3.1, 3.08984375)","(17.0, 24.0, 23.58823529411765)","(10.0, 11.5, 11.225806451612904)","(14.0, 19.5, 19.670731707317074)","(2.35, 2.66, 2.6164885496183206)","(41.0, 55.0, 54.67741935483871)","(16.0, 19.0, 18.807692307692307)","(31.0, 46.0, 43.27272727272727)","(41.0, 65.0, 63.57142857142857)","(101.0, 250.0, 230.0)"
05-01-2023 15:04:28.331776,"(2.6, 3.1, 3.08984375)","(17.0, 24.0, 23.54054054054054)","(10.0, 11.5, 11.279329608938548)","(14.0, 20.0, 19.885964912280702)","(2.35, 2.62, 2.619493670886076)","(41.0, 55.0, 54.861111111111114)","(16.0, 19.0, 18.72222222222222)","(31.0, 44.0, 44.588235294117645)","(41.0, 65.0, 64.16666666666667)","(101.0, 250.0, 232.22222222222223)"
05-01-2023 15:04:29.705247,"(2.6, 3.1, 3.05875)","(17.0, 25.0, 23.941176470588236)","(10.0, 11.5, 11.279329608938548)","(14.0, 20.0, 19.885964912280702)","(2.35, 2.62, 2.619493670886076)","(41.0, 55.0, 54.861111111111114)","(16.0, 19.0, 18.72222222222222)","(31.0, 46.0, 44.588235294117645)","(41.0, 65.0, 64.16666666666667)","(101.0, 250.0, 232.22222222222223)"
05-01-2023 15:04:31.054755,"(2.6, 3.1, 3.05875)","(17.0, 25.0, 23.941176470588236)","(10.0, 11.5, 11.279329608938548)","(14.0, 20.0, 19.885964912280702)","(2.35, 2.62, 2.619493670886076)","(41.0, 55.0, 47.319148936170215)","(16.0, 19.0, 16.545454545454547)","(31.0, 46.0, 49.8235294117647)","(41.0, 65.0, 48.723404255319146)","(101.0, 250.0, 207.14285714285714)"
05-01-2023 15:04:32.479983,"(2.7, 3.1, 3.091949152542373)","(17.0, 25.0, 24.428571428571427)","(10.0, 10.5, 10.272727272727273)","(15.0, 22.0, 21.123076923076923)","(2.4, 2.78, 2.7868749999999998)","(41.0, 48.0, 44.0)","(15.0, 17.0, 17.23076923076923)","(31.0, 55.0, 53.32835820895522)","(31.0, 50.0, 49.829787234042556)","(101.0, 250.0, 230.0)"
05-01-2023 15:04:33.793901,"(2.7, 3.05, 3.010145332588038)","(17.0, 25.0, 24.23076923076923)","(10.0, 10.5, 10.183962264150944)","(15.0, 22.0, 20.785046728971963)","(2.4, 2.8, 2.7755555555555556)","(41.0, 48.0, 45.0)","(15.0, 18.5, 17.15909090909091)","(31.0, 55.0, 51.4)","(31.0, 50.0, 50.62162162162162)","(101.0, 250.0, 235.0)"
05-01-2023 15:04:35.189838,"(2.7, 3.05, 3.0137129575828006)","(17.0, 25.0, 24.695652173913043)","(10.0, 10.5, 10.2)","(15.0, 22.0, 21.105263157894736)","(2.4, 2.78, 2.7993877551020407)","(41.0, 46.0, 43.857142857142854)","(15.0, 17.5, 17.21698113207547)","(31.0, 55.0, 52.2)","(31.0, 55.0, 48.666666666666664)","(101.0, 250.0, 233.33333333333331)"
05-01-2023 15:04:36.623936,"(2.7, 3.05, 3.0143872113676733)","(17.0, 25.0, 24.105263157894736)","(10.0, 10.5, 10.1976401179941)","(15.0, 22.0, 21.098765432098766)","(2.4, 2.8, 2.7995890410958904)","(41.0, 44.0, 43.888888888888886)","(15.0, 17.5, 17.396551724137932)","(31.0, 55.0, 52.2)","(31.0, 50.0, 48.666666666666664)","(101.0, 250.0, 233.33333333333331)"
05-01-2023 15:04:38.115966,"(2.7, 3.05, 3.010709549071618)","(17.0, 25.0, 23.88888888888889)","(10.0, 10.5, 9.68)","(15.0, 22.0, 21.184782608695652)","(2.4, 2.8, 2.8458666666666663)","(41.0, 44.0, 43.857142857142854)","(15.0, 17.5, 17.476190476190474)","(31.0, 55.0, 52.2)","(31.0, 50.0, 47.6)","(101.0, 250.0, 225.0)"
05-01-2023 15:04:39.606916,"(2.7, 3.05, 3.010709549071618)","(17.0, 25.0, 23.94736842105263)","(9.0, 9.8, 9.729032258064516)","(15.0, 22.0, 20.96551724137931)","(2.4, 2.86, 2.8265517241379308)","(41.0, 44.0, 43.88235294117647)","(15.0, 18.0, 17.440677966101696)","(31.0, 55.0, 52.30769230769231)","(41.0, 50.0, 48.875)","(101.0, 250.0, 225.0)"
05-01-2023 15:04:41.041483,"(2.7, 3.05, 3.0046522556390975)","(17.0, 25.0, 24.058823529411764)","(9.0, 9.8, 9.712676056338028)","(15.0, 22.0, 21.032258064516128)","(2.4, 2.84, 2.827716535433071)","(41.0, 44.0, 43.88235294117647)","(15.0, 18.0, 17.440677966101696)","(31.0, 55.0, 52.30769230769231)","(41.0, 50.0, 45.666666666666664)","(101.0, 250.0, 225.0)"
05-01-2023 15:04:42.501172,"(2.6, 3.05, 3.004656632173095)","(18.0, 25.0, 24.157894736842106)","(9.0, 9.8, 9.911917098445596)","(14.0, 22.0, 21.072164948453608)","(2.4, 2.84, 2.8025503355704697)","(41.0, 44.0, 43.904761904761905)","(16.0, 18.0, 17.75735294117647)","(31.0, 55.0, 52.083333333333336)","(41.0, 50.0, 48.166666666666664)","(101.0, 250.0, 218.75)"
05-01-2023 15:04:44.147500,"(2.6, 3.05, 3.0107669616519175)","(18.0, 25.0, 22.86842105263158)","(9.0, 10.0, 9.901282051282053)","(14.0, 22.0, 21.104166666666668)","(2.4, 2.82, 2.8302439024390242)","(41.0, 44.0, 43.92857142857143)","(16.0, 18.0, 17.433333333333334)","(31.0, 55.0, 52.666666666666664)","(41.0, 50.0, 48.926829268292686)","(101.0, 250.0, 222.22222222222223)"
05-01-2023 15:04:45.661946,"(2.7, 3.05, 3.025412293853073)","(17.0, 23.0, 23.423076923076923)","(9.0, 10.0, 9.932142857142857)","(15.0, 22.0, 20.868852459016395)","(2.4, 2.84, 2.7855172413793103)","(41.0, 44.0, 43.95918367346939)","(16.0, 17.5, 17.363636363636363)","(31.0, 55.0, 54.0)","(31.0, 50.0, 48.97872340425532)","(101.0, 250.0, 227.77777777777777)"
05-01-2023 15:04:47.202905,"(2.7, 3.05, 3.0287928221859706)","(17.0, 24.0, 23.523809523809526)","(9.0, 10.0, 9.929032258064517)","(15.0, 21.0, 21.2972972972973)","(2.4, 2.8, 2.7576842105263157)","(41.0, 44.0, 45.142857142857146)","(16.0, 17.5, 17.65909090909091)","(31.0, 60.0, 53.25)","(31.0, 50.0, 48.666666666666664)","(101.0, 250.0, 227.77777777777777)"
05-01-2023 15:04:48.757260,"(2.6, 3.05, 3.1340425531914895)","(18.0, 24.0, 20.1875)","(9.0, 10.0, 9.665979381443298)","(15.0, 22.0, 22.694915254237287)","(2.4, 2.78, 2.740408163265306)","(41.0, 46.0, 44.18181818181818)","(16.0, 18.0, 17.780701754385966)","(31.0, 55.0, 54.375)","(41.0, 50.0, 51.8421052631579)","(101.0, 250.0, 230.0)"
05-01-2023 15:04:50.416859,"(2.6, 3.15, 3.1368852459016394)","(18.0, 21.0, 21.375)","(9.0, 9.8, 9.732075471698113)","(15.0, 23.0, 22.4)","(2.4, 2.76, 2.7327058823529415)","(41.0, 48.0, 45.1764705882353)","(16.0, 18.0, 17.9140625)","(31.0, 55.0, 53.62068965517241)","(41.0, 55.0, 53.04347826086956)","(101.0, 250.0, 242.85714285714286)"
05-01-2023 15:04:51.911479,"(2.6, 3.15, 3.1393364928909953)","(17.0, 22.0, 20.7)","(9.0, 9.8, 9.723333333333334)","(15.0, 23.0, 21.57777777777778)","(2.4, 2.74, 2.73125)","(41.0, 48.0, 45.05263157894737)","(15.0, 18.0, 17.833333333333332)","(31.0, 60.0, 53.529411764705884)","(41.0, 55.0, 53.0)","(101.0, 250.0, 216.66666666666666)"
05-01-2023 15:04:53.382649,"(2.6, 3.15, 3.1570446735395192)","(17.0, 22.0, 20.651162790697676)","(9.0, 9.8, 9.711538461538462)","(15.0, 22.0, 21.157894736842106)","(2.4, 2.74, 2.7189655172413794)","(41.0, 48.0, 45.05263157894737)","(15.0, 18.0, 17.833333333333332)","(31.0, 60.0, 52.666666666666664)","(41.0, 55.0, 55.9375)","(101.0, 250.0, 216.66666666666666)"
05-01-2023 15:04:54.827855,"(2.6, 3.2, 3.23046875)","(17.0, 22.0, 21.166666666666668)","(9.0, 9.8, 9.076190476190476)","(15.0, 22.0, 21.384615384615383)","(2.4, 2.72, 2.712857142857143)","(41.0, 48.0, 45.6)","(15.0, 18.0, 17.743589743589745)","(31.0, 60.0, 53.47826086956522)","(41.0, 60.0, 52.926829268292686)","(101.0, 250.0, 216.66666666666666)"
05-01-2023 15:04:56.256465,"(2.6, 3.25, 3.2276143790849674)","(17.0, 22.0, 21.23076923076923)","(9.0, 9.2, 9.17)","(15.0, 22.0, 20.886363636363637)","(2.4, 2.72, 2.7054263565891477)","(41.0, 48.0, 45.714285714285715)","(15.0, 18.0, 17.8125)","(31.0, 60.0, 53.83561643835616)","(41.0, 55.0, 52.926829268292686)","(101.0, 250.0, 216.66666666666666)"
05-01-2023 15:04:57.739681,"(2.6, 3.25, 3.2224020442930152)","(17.0, 22.0, 20.754716981132077)","(9.0, 9.2, 9.029032258064516)","(15.0, 21.0, 21.405405405405407)","(2.4, 2.72, 2.7027932960893857)","(41.0, 48.0, 45.91304347826087)","(15.0, 18.0, 17.846153846153847)","(31.0, 60.0, 54.078947368421055)","(41.0, 55.0, 53.229166666666664)","(101.0, 250.0, 216.66666666666666)"
05-01-2023 15:04:59.194562,"(2.6, 3.25, 3.238907284768212)","(17.0, 21.0, 21.130434782608695)","(9.0, 9.2, 8.94793187347932)","(15.0, 22.0, 20.871559633027523)","(2.4, 2.72, 2.7037500000000003)","(41.0, 46.0, 47.529411764705884)","(15.0, 18.0, 17.892473118279568)","(31.0, 60.0, 54.76744186046511)","(41.0, 55.0, 53.53448275862069)","(101.0, 250.0, 240.0)"
05-01-2023 15:05:00.653083,"(2.6, 3.25, 3.2908588158750813)","(17.0, 22.0, 21.380281690140844)","(9.0, 9.2, 8.894252873563218)","(15.0, 21.0, 21.75)","(2.4, 2.72, 2.716689655172414)","(41.0, 48.0, 46.22222222222222)","(15.0, 18.0, 18.33653846153846)","(31.0, 60.0, 55.348837209302324)","(41.0, 55.0, 53.833333333333336)","(101.0, 260.0, 260.0)"
05-01-2023 15:05:02.067373,"(2.7, 3.3, 3.2920788253477586)","(16.0, 22.0, 21.36263736263736)","(8.5, 9.0, 8.932544378698225)","(15.0, 22.0, 20.990196078431374)","(2.4, 2.72, 2.7165882352941177)","(31.0, 50.0, 47.666666666666664)","(15.0, 18.5, 17.96969696969697)","(41.0, 60.0, 55.45454545454545)","(41.0, 55.0, 57.64705882352941)","(101.0, 290.0, 242.0)"
05-01-2023 15:05:03.411225,"(2.7, 3.3, 3.291610284167794)","(16.0, 22.0, 21.450381679389313)","(8.5, 9.0, 9.043386243386243)","(15.0, 21.0, 18.352941176470587)","(2.4, 2.72, 2.7378)","(31.0, 48.0, 46.98412698412699)","(15.0, 18.0, 18.276315789473685)","(41.0, 60.0, 55.55555555555556)","(41.0, 60.0, 53.91304347826087)","(101.0, 290.0, 260.0)"
05-01-2023 15:05:04.768876,"(2.7, 3.3, 3.2943042537851475)","(16.0, 22.0, 21.450381679389313)","(8.5, 9.2, 9.223188405797101)","(15.0, 18.5, 18.153846153846153)","(2.4, 2.74, 2.736501901140685)","(31.0, 48.0, 47.13333333333333)","(15.0, 18.5, 18.38111888111888)","(41.0, 60.0, 66.90140845070422)","(41.0, 55.0, 53.91304347826087)","(101.0, 300.0, 241.66666666666666)"
05-01-2023 15:05:06.087480,"(2.7, 3.3, 3.2909350463954317)","(16.0, 22.0, 21.454545454545453)","(8.5, 9.4, 9.22962962962963)","(15.0, 18.5, 18.431818181818183)","(2.4, 2.74, 2.7082608695652177)","(31.0, 48.0, 47.14754098360656)","(15.0, 18.5, 18.043478260869566)","(41.0, 70.0, 55.90909090909091)","(41.0, 55.0, 53.89705882352941)","(101.0, 300.0, 241.66666666666666)"
05-01-2023 15:05:07.365385,"(2.7, 3.3, 3.2901898734177215)","(16.0, 22.0, 21.450381679389313)","(8.5, 9.4, 9.2)","(15.0, 18.5, 18.46153846153846)","(2.4, 2.72, 2.7133333333333334)","(31.0, 48.0, 46.142857142857146)","(15.0, 18.5, 18.043478260869566)","(41.0, 65.0, 59.714285714285715)","(41.0, 55.0, 53.714285714285715)","(101.0, 300.0, 250.0)"
05-01-2023 15:05:08.726507,"(2.7, 3.3, 3.25)","(16.0, 22.0, 21.338028169014084)","(8.5, 9.4, 9.25)","(15.0, 18.5, 18.455882352941178)","(2.4, 2.72, 2.722448979591837)","(31.0, 48.0, 47.0188679245283)","(15.0, 18.5, 18.043478260869566)","(41.0, 60.0, 59.714285714285715)","(41.0, 55.0, 53.714285714285715)","(101.0, 300.0, 250.0)"
05-01-2023 15:05:10.069080,"(2.7, 3.25, 3.2371644295302016)","(16.0, 22.0, 21.338028169014084)","(8.5, 9.4, 9.274468085106383)","(15.0, 18.5, 18.41176470588235)","(2.4, 2.74, 2.727042253521127)","(31.0, 48.0, 46.950819672131146)","(15.0, 18.5, 18.2875)","(41.0, 60.0, 57.65625)","(41.0, 55.0, 53.714285714285715)","(101.0, 300.0, 250.0)"
05-01-2023 15:05:11.444485,"(2.7, 3.25, 3.2435396308360476)","(16.0, 22.0, 21.318840579710145)","(8.5, 9.4, 9.287619047619048)","(14.0, 19.0, 18.216216216216218)","(2.4, 2.74, 2.7317857142857145)","(31.0, 48.0, 46.836363636363636)","(15.0, 18.5, 18.410714285714285)","(41.0, 60.0, 58.53658536585366)","(41.0, 55.0, 53.83116883116883)","(101.0, 300.0, 250.0)"
05-01-2023 15:05:12.795364,"(2.7, 3.25, 3.2405433646812956)","(16.0, 22.0, 21.291666666666668)","(8.5, 9.4, 9.292727272727273)","(14.0, 19.0, 18.158536585365855)","(2.4, 2.74, 2.7313207547169815)","(31.0, 48.0, 47.21951219512195)","(15.0, 19.0, 18.710526315789473)","(41.0, 60.0, 58.529411764705884)","(41.0, 55.0, 53.94736842105263)","(101.0, 300.0, 250.0)"
05-01-2023 15:05:14.205747,"(2.7, 3.25, 3.2405433646812956)","(16.0, 22.0, 21.291666666666668)","(8.5, 9.4, 9.297391304347826)","(15.0, 18.5, 18.058823529411764)","(2.4, 2.74, 2.733483146067416)","(31.0, 48.0, 45.73913043478261)","(15.0, 19.0, 18.75581395348837)","(41.0, 60.0, 63.285714285714285)","(41.0, 55.0, 53.91891891891892)","(101.0, 300.0, 250.0)"
05-01-2023 15:05:15.549951,"(2.7, 3.25, 3.241510474090408)","(16.0, 22.0, 20.333333333333332)","(8.5, 9.4, 9.363793103448277)","(15.0, 18.5, 18.605263157894736)","(2.4, 2.74, 2.7314705882352945)","(31.0, 48.0, 45.81818181818182)","(15.0, 19.0, 18.75581395348837)","(41.0, 65.0, 63.285714285714285)","(41.0, 55.0, 54.01234567901235)","(101.0, 300.0, 250.0)"
