,Im Harvey Specter Nz,Crime Time,Dust To Diamonds,Billy Glanvill,Miami Surf,Ellas Reason,Bundle Of Notes,Guy Looks Good,Jimmy Beach,Weman Macha
06-01-2023 14:11:40.124116,"(21.0, 99999, 99990)","(101.0, 180.0, 116.66666666666666)","(3.8, 4.8, 4.816666666666667)","(101.0, 170.0, 123.125)","(71.0, 180.0, 144.28571428571428)","(51.0, 210.0, 158.33333333333331)","(5.0, 9.0, 8.11578947368421)","(7.0, 8.8, 8.3)","(4.8, 6.8, 6.1571428571428575)","(2.5, 3.85, 3.5961538461538463)"
06-01-2023 14:11:41.638332,"(21.0, 99999, 99990)","(101.0, 200.0, 116.66666666666666)","(3.8, 4.9, 4.816666666666667)","(101.0, 170.0, 123.125)","(71.0, 180.0, 144.28571428571428)","(51.0, 210.0, 158.33333333333331)","(5.0, 9.0, 8.12)","(7.0, 8.8, 8.3)","(4.8, 6.8, 6.366666666666666)","(2.5, 3.85, 3.5961538461538463)"
06-01-2023 14:11:43.045351,"(21.0, 99999, 99990)","(101.0, 200.0, 116.66666666666666)","(3.8, 4.9, 4.685714285714286)","(101.0, 170.0, 123.125)","(71.0, 180.0, 144.28571428571428)","(51.0, 210.0, 158.33333333333331)","(5.0, 8.6, 7.945454545454545)","(7.0, 8.8, 7.6000000000000005)","(4.8, 6.6, 6.366666666666666)","(2.5, 3.85, 3.5961538461538463)"
06-01-2023 14:11:44.448694,"(21.0, 99999, 99990)","(101.0, 200.0, 116.66666666666666)","(3.8, 4.8, 4.685714285714286)","(101.0, 170.0, 123.125)","(71.0, 180.0, 144.28571428571428)","(51.0, 210.0, 158.33333333333331)","(5.0, 8.6, 7.945454545454545)","(7.0, 8.8, 7.6000000000000005)","(4.8, 6.6, 7.4)","(2.5, 3.85, 3.5961538461538463)"
06-01-2023 14:11:45.938073,"(21.0, 99999, 99990)","(101.0, 200.0, 116.66666666666666)","(3.8, 4.8, 4.816666666666667)","(101.0, 170.0, 123.125)","(71.0, 180.0, 144.28571428571428)","(51.0, 210.0, 158.33333333333331)","(5.0, 8.6, 7.945454545454545)","(7.0, 8.8, 7.6000000000000005)","(4.8, 7.8, 6.969230769230769)","(2.5, 3.85, 3.5961538461538463)"
06-01-2023 14:11:47.417255,"(21.0, 99999, 99990)","(101.0, 200.0, 116.66666666666666)","(3.8, 4.9, 4.685714285714286)","(101.0, 170.0, 152.6086956521739)","(71.0, 180.0, 144.28571428571428)","(51.0, 210.0, 158.33333333333331)","(5.0, 8.6, 7.945454545454545)","(7.0, 8.8, 7.6000000000000005)","(4.8, 7.8, 6.333333333333334)","(2.5, 3.85, 3.5961538461538463)"
06-01-2023 14:11:48.835113,"(21.0, 99999, 99990)","(101.0, 200.0, 144.0)","(3.8, 4.8, 4.678378378378379)","(101.0, 170.0, 152.6086956521739)","(71.0, 180.0, 100.0)","(51.0, 210.0, 110.0)","(5.0, 8.6, 7.933333333333334)","(7.0, 8.8, 8.64)","(4.8, 7.8, 6.333333333333334)","(2.5, 3.85, 3.575)"
06-01-2023 14:11:50.172474,"(21.0, 99999, 99990)","(101.0, 190.0, 138.0)","(3.8, 4.7, 4.65)","(101.0, 170.0, 141.15384615384616)","(71.0, 180.0, 100.0)","(51.0, 210.0, 110.0)","(5.0, 8.6, 7.933333333333334)","(7.0, 8.8, 8.680851063829788)","(4.8, 7.8, 6.333333333333334)","(2.5, 3.8, 3.575)"
06-01-2023 14:11:51.518492,"(21.0, 99999, 99990)","(81.0, 180.0, 132.0)","(3.8, 4.7, 4.65)","(101.0, 170.0, 141.15384615384616)","(71.0, 180.0, 100.0)","(51.0, 210.0, 110.0)","(5.5, 8.6, 7.933333333333334)","(7.0, 8.8, 8.680851063829788)","(5.0, 7.8, 6.333333333333334)","(2.5, 3.8, 3.575)"
06-01-2023 14:11:52.860845,"(21.0, 99999, 99990)","(81.0, 170.0, 132.0)","(3.8, 4.7, 4.65)","(101.0, 170.0, 141.15384615384616)","(71.0, 180.0, 100.0)","(51.0, 210.0, 110.0)","(5.5, 8.6, 7.933333333333334)","(7.0, 8.8, 8.680851063829788)","(5.0, 7.8, 6.333333333333334)","(2.5, 3.8, 3.575)"
06-01-2023 14:11:54.256001,"(21.0, 99999, 99990)","(81.0, 170.0, 132.0)","(3.8, 4.7, 4.65)","(101.0, 170.0, 141.15384615384616)","(71.0, 180.0, 100.0)","(51.0, 210.0, 110.0)","(5.5, 8.6, 7.933333333333334)","(7.0, 8.8, 8.466666666666667)","(5.0, 7.8, 6.333333333333334)","(2.5, 3.8, 3.575)"
06-01-2023 14:11:55.860269,"(21.0, 99999, 99990)","(81.0, 170.0, 132.0)","(3.8, 4.7, 4.65)","(101.0, 170.0, 141.15384615384616)","(71.0, 180.0, 100.0)","(51.0, 210.0, 110.0)","(5.5, 8.6, 7.266666666666667)","(7.0, 8.8, 8.466666666666667)","(5.0, 7.8, 6.333333333333334)","(2.5, 3.8, 3.4214285714285717)"
06-01-2023 14:11:57.402195,"(21.0, 99999, 99990)","(81.0, 170.0, 132.0)","(3.8, 4.7, 4.65)","(101.0, 170.0, 141.15384615384616)","(71.0, 180.0, 100.0)","(51.0, 210.0, 110.0)","(5.5, 7.8, 7.5)","(7.0, 8.8, 8.48)","(5.0, 7.8, 6.333333333333334)","(2.5, 3.7, 3.5250000000000004)"
06-01-2023 14:11:58.848959,"(21.0, 99999, 99990)","(81.0, 170.0, 132.0)","(3.8, 4.7, 4.65)","(101.0, 170.0, 141.15384615384616)","(71.0, 180.0, 100.0)","(51.0, 210.0, 110.0)","(5.5, 7.8, 7.628571428571428)","(7.0, 8.8, 8.48)","(5.0, 7.8, 6.800000000000001)","(2.5, 3.7, 3.408333333333333)"
06-01-2023 14:12:00.262454,"(21.0, 99999, 99990)","(81.0, 170.0, 132.0)","(3.8, 4.7, 4.65)","(101.0, 170.0, 141.15384615384616)","(71.0, 180.0, 100.0)","(51.0, 210.0, 110.0)","(5.5, 7.8, 7.628571428571428)","(7.0, 8.8, 8.48)","(5.0, 7.4, 6.466666666666667)","(2.5, 3.7, 3.408333333333333)"
06-01-2023 14:12:01.687510,"(21.0, 99999, 99990)","(81.0, 170.0, 132.0)","(3.8, 4.7, 4.65)","(101.0, 170.0, 141.15384615384616)","(71.0, 180.0, 100.0)","(51.0, 210.0, 110.0)","(5.5, 7.8, 7.628571428571428)","(7.0, 8.8, 8.48)","(5.0, 7.8, 6.3)","(2.5, 3.7, 3.408333333333333)"
06-01-2023 14:12:03.271271,"(21.0, 99999, 99990)","(81.0, 170.0, 132.0)","(3.8, 4.7, 4.52)","(101.0, 170.0, 141.15384615384616)","(71.0, 180.0, 100.0)","(51.0, 210.0, 110.0)","(5.5, 7.8, 7.628571428571428)","(7.0, 8.8, 8.48)","(5.0, 7.6, 6.6000000000000005)","(2.5, 3.7, 3.5859375)"
06-01-2023 14:12:04.771269,"(21.0, 99999, 99990)","(81.0, 170.0, 106.66666666666667)","(3.8, 4.6, 4.377777777777777)","(101.0, 170.0, 141.15384615384616)","(71.0, 180.0, 117.5)","(51.0, 210.0, 178.0)","(5.5, 7.8, 7.92)","(7.0, 8.8, 8.48)","(5.0, 7.4, 6.7)","(2.5, 3.75, 3.6833333333333336)"
06-01-2023 14:12:06.366916,"(21.0, 99999, 99990)","(81.0, 170.0, 146.25)","(3.8, 4.6, 4.482352941176471)","(101.0, 170.0, 141.15384615384616)","(71.0, 180.0, 150.0)","(51.0, 210.0, 178.0)","(5.5, 8.4, 7.957894736842105)","(7.0, 8.8, 8.48)","(5.0, 7.2, 7.12)","(2.5, 3.7, 3.6833333333333336)"
06-01-2023 14:12:07.997042,"(21.0, 99999, 99990)","(81.0, 170.0, 146.25)","(3.8, 4.6, 4.52)","(101.0, 170.0, 141.15384615384616)","(71.0, 170.0, 131.66666666666669)","(51.0, 210.0, 178.0)","(5.5, 8.4, 7.84)","(7.0, 8.8, 8.48)","(5.0, 7.4, 6.711111111111111)","(2.5, 3.9, 3.683333333333333)"
06-01-2023 14:12:09.492163,"(21.0, 99999, 99990)","(81.0, 170.0, 146.25)","(3.8, 4.6, 4.52)","(101.0, 170.0, 141.15384615384616)","(71.0, 170.0, 131.66666666666669)","(51.0, 210.0, 178.0)","(5.5, 8.4, 7.84)","(7.0, 8.8, 8.55)","(5.0, 7.6, 6.711111111111111)","(2.5, 3.9, 3.702325581395349)"
06-01-2023 14:12:10.860067,"(21.0, 99999, 99990)","(81.0, 170.0, 146.25)","(3.8, 4.6, 4.52)","(101.0, 170.0, 141.15384615384616)","(71.0, 170.0, 131.66666666666669)","(51.0, 210.0, 178.0)","(5.5, 8.4, 7.84)","(7.0, 8.8, 8.55)","(5.0, 7.6, 6.711111111111111)","(2.5, 3.9, 3.702325581395349)"
06-01-2023 14:12:12.295247,"(21.0, 99999, 99990)","(81.0, 170.0, 146.25)","(3.8, 4.6, 4.52)","(101.0, 170.0, 141.15384615384616)","(71.0, 170.0, 131.66666666666669)","(51.0, 210.0, 178.0)","(5.5, 8.4, 7.84)","(7.0, 8.8, 8.55)","(5.0, 7.6, 6.711111111111111)","(2.5, 3.9, 3.7333333333333334)"
06-01-2023 14:12:13.753718,"(21.0, 99999, 99990)","(81.0, 170.0, 146.25)","(3.8, 4.6, 4.52)","(101.0, 170.0, 141.15384615384616)","(71.0, 170.0, 131.66666666666669)","(51.0, 210.0, 178.0)","(5.5, 8.4, 7.84)","(7.0, 8.8, 8.55)","(5.0, 7.6, 6.711111111111111)","(2.5, 3.9, 3.6500000000000004)"
06-01-2023 14:12:15.391731,"(21.0, 99999, 99990)","(81.0, 170.0, 146.25)","(3.8, 4.6, 4.52)","(101.0, 170.0, 141.15384615384616)","(71.0, 170.0, 131.66666666666669)","(51.0, 210.0, 178.0)","(5.5, 8.4, 7.622222222222223)","(7.0, 8.8, 8.55)","(5.0, 7.6, 6.711111111111111)","(2.5, 3.85, 3.683333333333333)"
06-01-2023 14:12:17.072300,"(21.0, 99999, 99990)","(81.0, 170.0, 146.25)","(3.8, 4.6, 4.52)","(101.0, 170.0, 123.125)","(71.0, 170.0, 131.66666666666669)","(51.0, 210.0, 178.0)","(5.5, 8.4, 7.622222222222223)","(7.0, 8.8, 8.55)","(5.0, 7.6, 6.711111111111111)","(2.5, 3.8, 3.6653846153846152)"
06-01-2023 14:12:18.611633,"(21.0, 99999, 99990)","(81.0, 170.0, 102.5)","(3.8, 4.6, 4.52)","(101.0, 170.0, 123.125)","(71.0, 170.0, 87.5)","(51.0, 210.0, 106.66666666666666)","(5.5, 8.4, 7.72)","(7.0, 8.8, 8.55)","(5.0, 7.6, 6.711111111111111)","(2.5, 3.85, 3.77)"
06-01-2023 14:12:20.259594,"(21.0, 99999, 99990)","(81.0, 170.0, 125.0)","(3.8, 4.6, 4.52)","(101.0, 170.0, 141.15384615384616)","(71.0, 170.0, 87.5)","(51.0, 210.0, 106.66666666666666)","(5.5, 8.2, 7.6000000000000005)","(7.0, 8.8, 8.55)","(5.0, 7.6, 6.711111111111111)","(2.5, 3.8, 3.761111111111111)"
06-01-2023 14:12:21.834429,"(21.0, 99999, 99990)","(81.0, 170.0, 125.0)","(3.8, 4.6, 4.52)","(101.0, 170.0, 141.15384615384616)","(71.0, 170.0, 87.5)","(51.0, 210.0, 106.66666666666666)","(5.5, 8.0, 7.618181818181818)","(7.0, 8.8, 8.55)","(5.0, 7.6, 7.12)","(2.5, 3.8, 3.6653846153846152)"
06-01-2023 14:12:23.368400,"(21.0, 99999, 99990)","(81.0, 170.0, 125.0)","(3.8, 4.6, 4.52)","(101.0, 170.0, 141.15384615384616)","(71.0, 170.0, 87.5)","(51.0, 210.0, 106.66666666666666)","(5.5, 8.0, 7.618181818181818)","(7.0, 8.8, 8.55)","(5.0, 7.4, 6.96)","(2.5, 3.8, 3.77)"
06-01-2023 14:12:24.846137,"(21.0, 99999, 99990)","(81.0, 170.0, 125.0)","(3.8, 4.6, 4.52)","(101.0, 170.0, 141.15384615384616)","(71.0, 170.0, 130.625)","(51.0, 210.0, 106.66666666666666)","(5.5, 8.0, 7.618181818181818)","(7.0, 8.8, 8.55)","(5.0, 7.2, 6.8)","(2.5, 3.85, 3.6961538461538463)"
06-01-2023 14:12:26.285264,"(21.0, 99999, 99990)","(81.0, 170.0, 125.0)","(3.8, 4.6, 4.52)","(101.0, 170.0, 141.15384615384616)","(71.0, 170.0, 130.625)","(51.0, 210.0, 106.66666666666666)","(5.5, 8.0, 7.618181818181818)","(7.0, 8.8, 8.571428571428571)","(5.0, 7.8, 6.304761904761905)","(2.5, 3.85, 3.6653846153846152)"
06-01-2023 14:12:27.783830,"(21.0, 99999, 99990)","(81.0, 170.0, 125.0)","(3.8, 4.6, 4.52)","(101.0, 170.0, 141.15384615384616)","(71.0, 170.0, 130.625)","(51.0, 210.0, 106.66666666666666)","(5.5, 8.0, 7.618181818181818)","(7.0, 8.8, 8.571428571428571)","(5.0, 7.6, 6.933333333333334)","(2.5, 3.8, 3.6653846153846152)"
06-01-2023 14:12:29.212963,"(21.0, 99999, 99990)","(81.0, 170.0, 125.0)","(3.8, 4.6, 4.52)","(101.0, 170.0, 141.15384615384616)","(71.0, 170.0, 130.625)","(51.0, 210.0, 106.66666666666666)","(5.5, 8.0, 7.7)","(7.0, 8.8, 7.4714285714285715)","(5.0, 7.4, 6.266666666666667)","(2.5, 3.8, 3.7884615384615388)"
06-01-2023 14:12:30.656775,"(21.0, 99999, 99990)","(81.0, 170.0, 125.0)","(3.8, 4.6, 4.52)","(101.0, 170.0, 141.15384615384616)","(71.0, 170.0, 130.625)","(51.0, 210.0, 106.66666666666666)","(5.5, 8.0, 7.7)","(7.0, 8.0, 7.4714285714285715)","(5.0, 7.2, 6.25)","(2.5, 3.85, 3.7884615384615388)"
06-01-2023 14:12:32.028649,"(21.0, 99999, 99990)","(81.0, 170.0, 125.0)","(3.8, 4.6, 4.52)","(101.0, 170.0, 141.15384615384616)","(71.0, 170.0, 130.625)","(51.0, 210.0, 106.66666666666666)","(5.5, 8.0, 8.521052631578947)","(7.0, 8.0, 7.4714285714285715)","(5.0, 7.0, 6.3)","(2.5, 3.85, 3.817857142857143)"
06-01-2023 14:12:33.445062,"(21.0, 99999, 99990)","(81.0, 170.0, 154.16666666666669)","(3.8, 4.6, 4.52)","(101.0, 170.0, 141.15384615384616)","(71.0, 170.0, 130.625)","(51.0, 210.0, 178.0)","(5.5, 8.6, 8.521052631578947)","(7.0, 8.0, 7.4714285714285715)","(5.0, 7.2, 6.685714285714286)","(2.5, 3.85, 3.785185185185185)"
06-01-2023 14:12:34.833660,"(21.0, 99999, 99990)","(81.0, 170.0, 150.0)","(3.8, 4.6, 4.52)","(101.0, 170.0, 135.0)","(71.0, 170.0, 140.0)","(51.0, 210.0, 178.0)","(5.5, 8.6, 8.521052631578947)","(7.0, 8.0, 7.4714285714285715)","(5.0, 7.2, 6.8)","(2.5, 3.8, 3.735483870967742)"
06-01-2023 14:12:36.229259,"(21.0, 99999, 99990)","(81.0, 180.0, 150.0)","(3.8, 4.6, 4.52)","(101.0, 170.0, 140.0)","(71.0, 170.0, 159.83333333333331)","(51.0, 210.0, 178.0)","(5.5, 8.6, 8.471428571428572)","(7.0, 8.0, 7.4714285714285715)","(5.0, 7.8, 6.304761904761905)","(2.5, 3.8, 3.654166666666667)"
06-01-2023 14:12:37.616195,"(21.0, 99999, 99990)","(81.0, 180.0, 150.0)","(3.8, 4.6, 4.52)","(101.0, 180.0, 160.0)","(71.0, 170.0, 112.5)","(51.0, 210.0, 178.0)","(5.5, 8.6, 8.471428571428572)","(7.0, 8.0, 7.4714285714285715)","(5.0, 7.6, 6.933333333333334)","(2.5, 3.8, 3.654166666666667)"
06-01-2023 14:12:38.946493,"(21.0, 99999, 99990)","(81.0, 180.0, 150.0)","(3.8, 4.6, 4.52)","(101.0, 220.0, 160.0)","(71.0, 170.0, 112.5)","(51.0, 210.0, 178.0)","(5.5, 8.6, 8.471428571428572)","(7.0, 8.0, 7.4714285714285715)","(5.0, 7.4, 6.685714285714286)","(2.5, 3.8, 3.654166666666667)"
06-01-2023 14:12:40.312484,"(21.0, 99999, 99990)","(81.0, 190.0, 146.875)","(3.8, 4.6, 4.52)","(101.0, 220.0, 160.0)","(71.0, 170.0, 112.5)","(51.0, 210.0, 178.0)","(5.5, 8.6, 8.471428571428572)","(7.0, 8.0, 7.4714285714285715)","(5.0, 7.2, 6.685714285714286)","(2.5, 3.8, 3.654166666666667)"
06-01-2023 14:12:41.705997,"(21.0, 99999, 99990)","(81.0, 180.0, 142.85714285714286)","(3.8, 4.6, 4.52)","(101.0, 220.0, 160.0)","(71.0, 170.0, 112.5)","(51.0, 210.0, 178.0)","(5.5, 8.6, 8.471428571428572)","(7.0, 8.0, 7.4714285714285715)","(5.0, 7.2, 6.25)","(2.5, 3.8, 3.654166666666667)"
06-01-2023 14:12:43.110249,"(21.0, 99999, 99990)","(81.0, 170.0, 142.85714285714286)","(3.8, 4.6, 4.52)","(101.0, 220.0, 160.0)","(71.0, 170.0, 112.5)","(51.0, 210.0, 178.0)","(5.5, 8.6, 8.471428571428572)","(7.0, 8.0, 7.4714285714285715)","(5.0, 7.0, 6.933333333333334)","(2.5, 3.8, 3.654166666666667)"
06-01-2023 14:12:44.487264,"(21.0, 99999, 99990)","(81.0, 170.0, 142.85714285714286)","(3.8, 4.6, 4.52)","(101.0, 220.0, 160.0)","(71.0, 170.0, 112.5)","(51.0, 210.0, 178.0)","(5.5, 8.6, 8.471428571428572)","(7.0, 8.0, 7.4714285714285715)","(5.0, 7.4, 6.933333333333334)","(2.5, 3.8, 3.654166666666667)"
06-01-2023 14:12:45.974328,"(21.0, 99999, 99990)","(81.0, 170.0, 80.0)","(3.8, 4.6, 4.52)","(101.0, 220.0, 160.0)","(71.0, 170.0, 112.5)","(51.0, 210.0, 178.0)","(5.5, 8.6, 8.471428571428572)","(7.0, 8.0, 7.4714285714285715)","(5.0, 7.4, 6.685714285714286)","(2.5, 3.8, 3.654166666666667)"
06-01-2023 14:12:47.412713,"(21.0, 99999, 99990)","(81.0, 85.0, 76.66666666666667)","(3.8, 4.6, 4.52)","(101.0, 220.0, 160.0)","(71.0, 170.0, 112.5)","(51.0, 210.0, 178.0)","(5.5, 8.6, 8.521052631578947)","(7.0, 8.0, 7.229629629629629)","(5.0, 7.2, 6.25)","(2.5, 3.8, 3.654166666666667)"
06-01-2023 14:12:48.895688,"(21.0, 99999, 99990)","(81.0, 85.0, 76.66666666666667)","(3.8, 4.6, 4.52)","(101.0, 220.0, 160.0)","(71.0, 170.0, 112.0)","(51.0, 210.0, 106.66666666666666)","(5.5, 8.6, 8.533333333333333)","(7.0, 7.4, 7.229629629629629)","(5.0, 7.0, 6.622222222222223)","(2.5, 3.8, 3.654166666666667)"
06-01-2023 14:12:50.528902,"(21.0, 99999, 99990)","(81.0, 85.0, 76.66666666666667)","(3.8, 4.6, 4.52)","(101.0, 220.0, 160.0)","(71.0, 150.0, 103.75)","(51.0, 210.0, 106.66666666666666)","(5.5, 8.6, 8.533333333333333)","(7.0, 7.4, 7.229629629629629)","(5.0, 7.4, 6.3)","(2.5, 3.8, 3.654166666666667)"
06-01-2023 14:12:52.146640,"(21.0, 99999, 99990)","(81.0, 85.0, 76.66666666666667)","(3.8, 4.6, 4.52)","(101.0, 220.0, 160.0)","(71.0, 120.0, 112.0)","(51.0, 210.0, 106.66666666666666)","(5.5, 8.6, 8.533333333333333)","(7.0, 7.4, 7.229629629629629)","(5.0, 7.2, 6.3)","(2.5, 3.8, 3.654166666666667)"
06-01-2023 14:12:53.518145,"(21.0, 99999, 99990)","(81.0, 85.0, 76.66666666666667)","(3.8, 4.6, 4.52)","(101.0, 220.0, 160.0)","(71.0, 150.0, 100.0)","(51.0, 210.0, 106.66666666666666)","(5.5, 8.6, 8.533333333333333)","(7.0, 7.4, 7.229629629629629)","(5.0, 7.2, 6.3)","(2.5, 3.8, 3.654166666666667)"
06-01-2023 14:12:54.833139,"(21.0, 99999, 99990)","(71.0, 85.0, 103.33333333333333)","(3.8, 4.6, 4.52)","(101.0, 220.0, 160.0)","(61.0, 140.0, 122.22222222222223)","(51.0, 210.0, 106.66666666666666)","(5.5, 8.6, 9.191489361702128)","(6.5, 7.4, 7.23859649122807)","(5.0, 7.2, 6.25)","(2.5, 3.8, 3.654166666666667)"
06-01-2023 14:12:56.089430,"(21.0, 99999, 99990)","(71.0, 160.0, 124.0)","(3.8, 4.6, 4.52)","(101.0, 220.0, 160.0)","(61.0, 140.0, 122.22222222222223)","(51.0, 210.0, 106.66666666666666)","(5.5, 9.4, 9.066666666666666)","(6.5, 7.4, 7.23859649122807)","(5.0, 7.0, 6.6000000000000005)","(2.5, 3.8, 3.625)"
06-01-2023 14:12:57.354949,"(21.0, 99999, 99990)","(71.0, 150.0, 100.0)","(3.8, 4.6, 4.52)","(101.0, 220.0, 160.0)","(61.0, 140.0, 122.22222222222223)","(51.0, 210.0, 106.66666666666666)","(5.5, 9.2, 8.485714285714286)","(6.5, 7.4, 7.229629629629629)","(5.0, 7.4, 6.8)","(2.5, 3.75, 3.66)"
06-01-2023 14:12:58.845946,"(21.0, 99999, 99990)","(71.0, 140.0, 112.0)","(3.8, 4.6, 4.52)","(101.0, 220.0, 160.0)","(61.0, 140.0, 122.22222222222223)","(51.0, 210.0, 106.66666666666666)","(5.5, 9.2, 8.95)","(6.5, 7.4, 7.229629629629629)","(5.0, 8.0, 6.48)","(2.5, 3.75, 3.66)"
06-01-2023 14:13:00.180801,"(21.0, 99999, 99990)","(71.0, 120.0, 91.42857142857143)","(3.8, 4.6, 4.52)","(101.0, 220.0, 160.0)","(61.0, 140.0, 122.22222222222223)","(51.0, 210.0, 106.66666666666666)","(5.5, 9.2, 8.95)","(6.5, 7.4, 7.229629629629629)","(5.0, 7.6, 6.4)","(2.5, 3.75, 3.66)"
06-01-2023 14:13:01.661440,"(21.0, 99999, 99990)","(71.0, 110.0, 81.25)","(3.8, 4.6, 4.52)","(101.0, 220.0, 160.0)","(61.0, 140.0, 122.22222222222223)","(51.0, 210.0, 106.66666666666666)","(5.5, 9.2, 8.95)","(6.5, 7.4, 7.229629629629629)","(5.0, 7.4, 6.341176470588236)","(2.5, 3.75, 3.66)"
06-01-2023 14:13:03.060991,"(21.0, 99999, 99990)","(71.0, 100.0, 81.25)","(3.8, 4.6, 4.52)","(101.0, 220.0, 160.0)","(61.0, 140.0, 122.22222222222223)","(51.0, 210.0, 180.9090909090909)","(5.5, 9.2, 8.95)","(6.5, 7.4, 7.229629629629629)","(5.0, 7.4, 6.341176470588236)","(2.5, 3.75, 3.66)"
06-01-2023 14:13:04.415446,"(21.0, 99999, 99990)","(71.0, 100.0, 85.0)","(3.8, 4.6, 4.52)","(101.0, 220.0, 160.0)","(61.0, 140.0, 122.22222222222223)","(51.0, 210.0, 180.9090909090909)","(5.5, 9.2, 8.95)","(6.5, 7.4, 7.229629629629629)","(5.0, 7.4, 6.341176470588236)","(2.5, 3.75, 3.66)"
06-01-2023 14:13:05.760029,"(21.0, 99999, 99990)","(71.0, 100.0, 85.0)","(3.8, 4.6, 4.800000000000001)","(101.0, 220.0, 160.0)","(61.0, 140.0, 122.22222222222223)","(51.0, 210.0, 180.9090909090909)","(5.5, 9.2, 8.95)","(6.5, 7.4, 6.678431372549019)","(5.0, 7.4, 6.341176470588236)","(2.5, 3.75, 3.66)"
06-01-2023 14:13:07.097886,"(21.0, 99999, 99990)","(71.0, 100.0, 85.0)","(3.8, 4.9, 4.8500000000000005)","(101.0, 220.0, 160.0)","(61.0, 140.0, 118.57142857142857)","(51.0, 210.0, 180.9090909090909)","(5.5, 9.2, 8.95)","(6.5, 7.4, 6.733333333333333)","(5.0, 7.4, 6.381818181818182)","(2.5, 3.75, 3.66)"
06-01-2023 14:13:08.402427,"(21.0, 99999, 99990)","(71.0, 100.0, 85.0)","(3.8, 4.9, 4.800000000000001)","(101.0, 220.0, 160.0)","(61.0, 140.0, 118.57142857142857)","(51.0, 210.0, 180.9090909090909)","(5.5, 9.2, 8.95)","(6.5, 7.2, 6.771428571428571)","(5.0, 7.2, 6.857142857142858)","(2.5, 3.75, 3.66)"
06-01-2023 14:13:09.719041,"(21.0, 99999, 99990)","(71.0, 100.0, 82.0)","(3.7, 4.9, 4.8375)","(101.0, 220.0, 155.0)","(61.0, 140.0, 182.85714285714286)","(51.0, 210.0, 180.9090909090909)","(6.0, 9.2, 8.95)","(6.5, 7.2, 6.84)","(5.0, 7.2, 6.857142857142858)","(2.6, 3.75, 3.66)"
06-01-2023 14:13:11.030904,"(21.0, 99999, 99990)","(71.0, 100.0, 77.14285714285714)","(3.7, 4.9, 4.6)","(101.0, 210.0, 155.0)","(61.0, 230.0, 182.85714285714286)","(51.0, 210.0, 180.9090909090909)","(6.0, 9.2, 8.95)","(6.5, 7.2, 6.975)","(5.0, 7.2, 6.96)","(2.6, 3.75, 3.66)"
06-01-2023 14:13:12.276631,"(21.0, 99999, 99990)","(71.0, 95.0, 80.0)","(3.7, 4.8, 4.6)","(101.0, 210.0, 150.0)","(61.0, 230.0, 168.57142857142858)","(51.0, 210.0, 180.9090909090909)","(6.0, 9.2, 8.95)","(6.5, 7.2, 6.9)","(5.0, 7.8, 7.085714285714285)","(2.6, 3.75, 3.66)"
06-01-2023 14:13:13.525598,"(21.0, 99999, 99990)","(71.0, 95.0, 80.0)","(3.7, 4.8, 4.6)","(101.0, 200.0, 150.0)","(61.0, 210.0, 161.42857142857142)","(51.0, 210.0, 180.9090909090909)","(6.0, 9.2, 8.95)","(6.5, 7.2, 6.7)","(5.0, 7.6, 7.085714285714285)","(2.6, 3.75, 3.575)"
06-01-2023 14:13:14.677235,"(21.0, 99999, 99990)","(71.0, 95.0, 80.0)","(3.7, 4.8, 4.6)","(101.0, 200.0, 150.0)","(61.0, 200.0, 154.28571428571428)","(51.0, 210.0, 180.9090909090909)","(6.0, 9.2, 8.95)","(6.5, 7.2, 6.7)","(5.0, 7.6, 6.7)","(2.6, 3.75, 3.477777777777778)"
06-01-2023 14:13:15.848322,"(21.0, 99999, 99990)","(71.0, 95.0, 80.0)","(3.7, 4.8, 4.6)","(101.0, 200.0, 150.0)","(61.0, 190.0, 154.28571428571428)","(51.0, 210.0, 180.9090909090909)","(6.0, 9.2, 8.95)","(6.0, 7.2, 6.7)","(5.0, 8.2, 7.1)","(2.6, 3.7, 3.340909090909091)"
06-01-2023 14:13:17.077950,"(21.0, 99999, 99990)","(71.0, 95.0, 80.0)","(3.7, 4.8, 4.6)","(101.0, 200.0, 150.0)","(61.0, 190.0, 147.14285714285714)","(51.0, 210.0, 180.9090909090909)","(6.0, 9.2, 8.95)","(6.0, 7.2, 6.457142857142857)","(5.0, 8.0, 7.1)","(2.6, 3.5, 3.390625)"
06-01-2023 14:13:18.397585,"(21.0, 99999, 99990)","(71.0, 95.0, 80.0)","(3.7, 4.8, 4.6)","(101.0, 200.0, 150.0)","(61.0, 180.0, 114.0)","(51.0, 210.0, 132.5)","(6.0, 9.2, 8.95)","(6.0, 6.8, 6.457142857142857)","(5.0, 8.0, 7.333333333333334)","(2.6, 3.5, 3.4416666666666664)"
06-01-2023 14:13:19.612173,"(21.0, 99999, 99990)","(71.0, 95.0, 80.0)","(3.7, 4.8, 4.7)","(101.0, 200.0, 150.0)","(61.0, 180.0, 100.0)","(51.0, 210.0, 132.5)","(6.0, 9.2, 8.95)","(6.0, 6.8, 6.457142857142857)","(5.0, 8.0, 7.466666666666667)","(2.6, 3.5, 3.4416666666666664)"
