,Burns Bay,Luxury Lad,Be My Rock,Stompem Nz,Animado,Yep Got Chooks,Speak With Sam,Bangkok Deejay,Much Bettor Nz,Karloo Bradley Nz
16-12-2022 14:57:09.585137,"(1.55, 1.87, 1.8385185185185187)","(14.0, 26.0, 22.875)","(15.0, 25.0, 20.416666666666668)","(91.0, 99999, 99990)","(9.0, 13.5, 12.576923076923077)","(71.0, 95.0, 87.85714285714286)","(41.0, 110.0, 100.0)","(4.8, 7.0, 6.533333333333333)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:10.724530,"(1.55, 1.91, 1.9018181818181819)","(14.0, 26.0, 22.875)","(15.0, 25.0, 20.416666666666668)","(91.0, 99999, 99990)","(9.0, 13.5, 12.6)","(71.0, 95.0, 75.0)","(41.0, 110.0, 100.0)","(4.8, 7.0, 6.6)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:11.832994,"(1.55, 1.94, 1.935)","(14.0, 26.0, 22.666666666666668)","(15.0, 25.0, 20.416666666666668)","(91.0, 99999, 99990)","(9.0, 13.5, 12.75)","(71.0, 95.0, 77.0)","(41.0, 110.0, 100.0)","(4.8, 6.8, 6.485714285714286)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:12.959126,"(1.55, 1.94, 1.938235294117647)","(14.0, 26.0, 20.8)","(15.0, 23.0, 21.0)","(91.0, 99999, 99990)","(9.0, 13.5, 13.0)","(71.0, 95.0, 69.28571428571429)","(41.0, 110.0, 100.0)","(4.8, 7.0, 6.733333333333333)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:14.081732,"(1.55, 1.97, 1.9366666666666665)","(14.0, 25.0, 21.18181818181818)","(15.0, 20.0, 19.166666666666668)","(91.0, 99999, 99990)","(9.0, 13.5, 13.0)","(71.0, 95.0, 77.5)","(41.0, 110.0, 85.0)","(4.8, 7.0, 6.766666666666667)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:15.238962,"(1.55, 1.96, 1.9333333333333333)","(14.0, 25.0, 21.18181818181818)","(15.0, 20.0, 19.2)","(91.0, 99999, 99990)","(9.0, 13.5, 13.0)","(71.0, 90.0, 71.25)","(41.0, 110.0, 81.25)","(4.8, 7.0, 6.766666666666667)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:16.358252,"(1.55, 1.96, 1.9548936170212765)","(14.0, 25.0, 21.18181818181818)","(15.0, 20.0, 19.2)","(91.0, 99999, 99990)","(9.0, 13.5, 13.0)","(71.0, 90.0, 76.25)","(41.0, 100.0, 75.0)","(4.8, 7.0, 6.766666666666667)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:17.465895,"(1.55, 1.96, 1.9515384615384614)","(14.0, 24.0, 22.076923076923077)","(15.0, 20.0, 19.2)","(91.0, 99999, 99990)","(9.0, 13.5, 13.0)","(71.0, 85.0, 74.6875)","(41.0, 100.0, 75.0)","(4.8, 7.0, 6.65)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:18.546840,"(1.55, 1.96, 1.8945454545454545)","(14.0, 24.0, 22.076923076923077)","(15.0, 20.0, 19.2)","(91.0, 99999, 99990)","(9.0, 13.5, 13.09090909090909)","(71.0, 85.0, 75.76923076923077)","(41.0, 100.0, 82.14285714285714)","(4.8, 7.0, 6.8)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:19.672621,"(1.55, 1.96, 1.8957142857142857)","(14.0, 23.0, 20.5)","(15.0, 20.0, 19.0)","(91.0, 99999, 99990)","(9.0, 13.5, 12.75)","(71.0, 85.0, 75.76923076923077)","(41.0, 100.0, 75.0)","(4.8, 7.0, 6.65)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:20.805090,"(1.55, 1.96, 1.90375)","(14.0, 23.0, 20.6)","(15.0, 18.0, 16.666666666666668)","(91.0, 99999, 99990)","(9.0, 13.5, 12.75)","(71.0, 85.0, 75.76923076923077)","(41.0, 100.0, 75.0)","(4.8, 7.0, 6.569230769230769)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:21.961357,"(1.55, 1.96, 1.90375)","(14.0, 23.0, 20.75)","(15.0, 17.5, 15.454545454545455)","(91.0, 99999, 99990)","(9.0, 13.5, 12.75)","(71.0, 85.0, 75.76923076923077)","(41.0, 95.0, 72.77777777777777)","(4.8, 7.0, 6.569230769230769)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:23.146265,"(1.55, 1.95, 1.8873684210526316)","(14.0, 23.0, 20.75)","(15.0, 16.0, 15.4375)","(91.0, 99999, 99990)","(9.0, 13.5, 12.75)","(71.0, 85.0, 75.76923076923077)","(41.0, 95.0, 72.77777777777777)","(4.8, 7.0, 6.65)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:24.241412,"(1.55, 1.95, 1.8982608695652172)","(14.0, 23.0, 20.75)","(15.0, 16.0, 15.4375)","(91.0, 99999, 99990)","(9.0, 13.5, 13.0)","(71.0, 85.0, 75.76923076923077)","(41.0, 95.0, 72.77777777777777)","(4.8, 7.0, 6.95)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:25.335267,"(1.55, 1.95, 1.8982608695652172)","(14.0, 22.0, 20.25)","(15.0, 17.5, 17.125)","(91.0, 99999, 99990)","(9.0, 13.5, 13.0)","(71.0, 85.0, 79.375)","(41.0, 95.0, 72.77777777777777)","(4.8, 7.2, 7.0588235294117645)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:26.478226,"(1.55, 1.95, 1.8982608695652172)","(14.0, 22.0, 19.8125)","(15.0, 17.5, 16.5)","(91.0, 99999, 99990)","(9.0, 13.5, 13.0)","(71.0, 85.0, 79.375)","(41.0, 95.0, 72.77777777777777)","(4.8, 7.2, 6.9)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:27.601907,"(1.55, 1.95, 1.8982608695652172)","(14.0, 22.0, 19.5)","(15.0, 17.5, 16.375)","(91.0, 99999, 99990)","(9.0, 13.5, 13.0)","(71.0, 85.0, 70.0)","(41.0, 95.0, 72.77777777777777)","(4.8, 7.4, 7.1692307692307695)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:28.715070,"(1.55, 1.95, 1.92875)","(14.0, 22.0, 18.363636363636363)","(15.0, 17.5, 16.0)","(91.0, 99999, 99990)","(9.0, 13.5, 13.0)","(71.0, 85.0, 70.0)","(41.0, 95.0, 76.53846153846153)","(4.8, 7.4, 7.1692307692307695)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:29.850937,"(1.55, 1.95, 1.9313333333333333)","(14.0, 21.0, 19.5)","(15.0, 17.5, 16.0)","(91.0, 99999, 99990)","(9.0, 13.5, 13.0)","(71.0, 85.0, 70.0)","(41.0, 95.0, 82.85714285714286)","(4.8, 7.4, 7.133333333333334)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:31.068283,"(1.55, 1.95, 1.9422935779816513)","(14.0, 21.0, 19.5)","(15.0, 17.5, 16.0)","(91.0, 99999, 99990)","(9.0, 13.5, 13.0)","(71.0, 85.0, 70.0)","(41.0, 90.0, 82.85714285714286)","(4.8, 7.4, 7.133333333333334)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:32.208829,"(1.55, 1.95, 1.942)","(14.0, 21.0, 19.5)","(15.0, 17.5, 16.0)","(91.0, 99999, 99990)","(9.0, 13.5, 13.0)","(71.0, 85.0, 70.0)","(41.0, 90.0, 82.85714285714286)","(4.8, 7.4, 7.133333333333334)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:33.350379,"(1.55, 1.95, 1.942)","(14.0, 21.0, 19.5)","(15.0, 17.5, 16.0)","(91.0, 99999, 99990)","(9.0, 13.5, 13.0)","(71.0, 85.0, 70.0)","(41.0, 90.0, 82.85714285714286)","(4.8, 7.4, 6.688888888888888)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:34.471358,"(1.55, 1.95, 1.942)","(14.0, 21.0, 19.5)","(15.0, 17.5, 16.0)","(91.0, 99999, 99990)","(9.0, 13.5, 13.0)","(71.0, 85.0, 70.0)","(41.0, 90.0, 82.85714285714286)","(4.8, 7.4, 6.688888888888888)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:35.583837,"(1.55, 1.95, 1.942)","(14.0, 21.0, 19.5)","(15.0, 17.5, 16.75)","(91.0, 99999, 99990)","(9.0, 13.5, 13.125)","(71.0, 85.0, 70.0)","(41.0, 90.0, 82.85714285714286)","(4.8, 7.4, 6.688888888888888)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:36.709672,"(1.55, 1.95, 1.942)","(14.0, 21.0, 19.5)","(15.0, 17.5, 16.75)","(91.0, 99999, 99990)","(9.0, 13.5, 13.125)","(71.0, 85.0, 70.0)","(41.0, 90.0, 82.85714285714286)","(4.8, 7.4, 6.866666666666667)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:37.809586,"(1.55, 1.95, 1.942)","(14.0, 21.0, 19.5)","(15.0, 17.5, 16.75)","(91.0, 99999, 99990)","(9.0, 13.5, 13.125)","(71.0, 85.0, 70.0)","(41.0, 90.0, 82.85714285714286)","(4.8, 7.4, 6.866666666666667)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:38.936597,"(1.55, 1.95, 1.942)","(14.0, 21.0, 19.5)","(15.0, 17.5, 16.75)","(91.0, 99999, 99990)","(9.0, 13.5, 13.125)","(71.0, 85.0, 70.0)","(41.0, 90.0, 82.85714285714286)","(4.8, 7.4, 6.866666666666667)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:40.094286,"(1.55, 1.95, 1.942)","(14.0, 21.0, 18.25)","(15.0, 17.5, 16.75)","(91.0, 99999, 99990)","(9.0, 13.5, 13.125)","(71.0, 85.0, 70.0)","(41.0, 90.0, 82.85714285714286)","(4.8, 7.4, 6.866666666666667)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:41.207254,"(1.5, 1.95, 1.942)","(14.0, 21.0, 18.25)","(15.0, 17.5, 16.75)","(101.0, 99999, 99990)","(9.0, 13.5, 19.125)","(81.0, 85.0, 70.0)","(41.0, 90.0, 82.85714285714286)","(4.6, 7.4, 6.866666666666667)","(20.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:42.300911,"(1.5, 1.95, 1.942)","(14.0, 20.0, 18.25)","(15.0, 17.5, 16.75)","(101.0, 99999, 99990)","(9.0, 21.0, 17.785714285714285)","(81.0, 85.0, 70.0)","(41.0, 90.0, 71.25)","(4.6, 7.4, 6.866666666666667)","(20.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:43.422685,"(1.5, 1.95, 1.942)","(14.0, 20.0, 18.181818181818183)","(15.0, 17.5, 16.75)","(101.0, 99999, 99990)","(9.0, 19.5, 16.115384615384617)","(81.0, 85.0, 70.0)","(41.0, 90.0, 71.25)","(4.6, 7.4, 6.779999999999999)","(20.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:44.525826,"(1.5, 1.95, 1.942)","(14.0, 19.5, 18.5)","(15.0, 17.5, 16.75)","(101.0, 99999, 99990)","(9.0, 19.5, 17.214285714285715)","(81.0, 85.0, 70.0)","(41.0, 90.0, 71.25)","(4.6, 7.2, 6.75)","(20.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:45.664595,"(1.5, 1.95, 1.9033333333333333)","(14.0, 19.5, 18.5)","(15.0, 17.5, 16.75)","(101.0, 99999, 99990)","(9.0, 18.5, 16.25)","(81.0, 85.0, 70.0)","(41.0, 90.0, 76.36363636363636)","(4.6, 7.2, 6.75)","(20.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:46.833272,"(1.5, 1.95, 1.9137037037037037)","(14.0, 19.5, 19.071428571428573)","(15.0, 17.5, 16.75)","(101.0, 99999, 99990)","(9.0, 18.0, 15.083333333333334)","(81.0, 85.0, 70.0)","(41.0, 90.0, 76.36363636363636)","(4.6, 7.2, 6.75)","(20.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:47.971887,"(1.5, 1.94, 1.8800000000000001)","(14.0, 19.5, 18.833333333333332)","(15.0, 18.0, 17.571428571428573)","(101.0, 99999, 99990)","(9.0, 18.0, 15.083333333333334)","(81.0, 85.0, 70.0)","(41.0, 90.0, 71.25)","(4.6, 7.2, 6.75)","(20.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:49.071228,"(1.5, 1.94, 1.8676923076923078)","(14.0, 19.5, 18.833333333333332)","(15.0, 18.0, 17.571428571428573)","(101.0, 99999, 99990)","(9.0, 18.0, 16.0)","(81.0, 85.0, 70.0)","(41.0, 90.0, 71.25)","(4.6, 7.2, 6.872727272727273)","(20.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:50.170649,"(1.5, 1.94, 1.8800000000000001)","(14.0, 19.5, 18.833333333333332)","(15.0, 18.0, 17.571428571428573)","(101.0, 99999, 99990)","(9.0, 17.5, 16.0)","(81.0, 85.0, 70.0)","(41.0, 90.0, 81.0)","(4.6, 7.2, 6.872727272727273)","(20.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:51.229930,"(1.5, 1.94, 1.9256410256410257)","(14.0, 23.0, 20.75)","(15.0, 18.0, 17.571428571428573)","(101.0, 99999, 99990)","(9.0, 17.5, 16.0)","(81.0, 85.0, 78.33333333333333)","(41.0, 85.0, 82.5)","(4.6, 7.2, 6.872727272727273)","(20.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:52.322747,"(1.5, 1.94, 1.9229268292682926)","(14.0, 23.0, 20.75)","(15.0, 22.0, 19.5)","(101.0, 99999, 99990)","(9.0, 17.5, 14.676470588235293)","(81.0, 85.0, 78.33333333333333)","(41.0, 85.0, 81.42857142857143)","(4.6, 7.2, 6.872727272727273)","(20.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:53.432261,"(1.5, 1.93, 1.912258064516129)","(14.0, 23.0, 20.75)","(15.0, 23.0, 19.57142857142857)","(101.0, 99999, 99990)","(9.0, 17.5, 15.166666666666666)","(81.0, 85.0, 78.33333333333333)","(41.0, 85.0, 78.33333333333333)","(4.6, 7.2, 6.872727272727273)","(20.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:54.502214,"(1.5, 1.93, 1.9133333333333333)","(14.0, 23.0, 20.75)","(15.0, 21.0, 20.666666666666668)","(101.0, 99999, 99990)","(9.0, 16.5, 15.25)","(81.0, 85.0, 78.33333333333333)","(41.0, 85.0, 73.0)","(4.6, 7.2, 6.872727272727273)","(20.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:55.585097,"(1.5, 1.93, 1.9133333333333333)","(14.0, 23.0, 20.75)","(15.0, 21.0, 19.315789473684212)","(101.0, 99999, 99990)","(9.0, 16.0, 14.75)","(81.0, 85.0, 78.33333333333333)","(41.0, 85.0, 70.0)","(4.6, 7.2, 6.872727272727273)","(20.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:56.676062,"(1.5, 1.93, 1.9144827586206896)","(14.0, 23.0, 20.75)","(15.0, 20.0, 19.53846153846154)","(101.0, 99999, 99990)","(9.0, 16.0, 14.615384615384615)","(81.0, 85.0, 78.33333333333333)","(41.0, 85.0, 70.0)","(4.6, 7.2, 6.872727272727273)","(20.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:57.720561,"(1.5, 1.93, 1.9088235294117646)","(14.0, 23.0, 20.75)","(15.0, 20.0, 19.25)","(101.0, 99999, 99990)","(9.0, 16.0, 14.615384615384615)","(81.0, 85.0, 78.33333333333333)","(41.0, 85.0, 70.0)","(4.6, 7.2, 6.571428571428572)","(20.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:58.810930,"(1.5, 1.93, 1.9088235294117646)","(14.0, 23.0, 20.75)","(15.0, 20.0, 19.25)","(101.0, 99999, 99990)","(9.0, 16.0, 14.615384615384615)","(81.0, 85.0, 78.33333333333333)","(41.0, 85.0, 70.0)","(4.6, 7.2, 6.771428571428571)","(20.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:59.861854,"(1.5, 1.93, 1.9226530612244896)","(14.0, 23.0, 22.357142857142858)","(15.0, 20.0, 19.25)","(101.0, 99999, 99990)","(9.0, 16.0, 14.615384615384615)","(81.0, 85.0, 78.33333333333333)","(41.0, 85.0, 75.0)","(4.6, 7.0, 6.771428571428571)","(20.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:58:00.931867,"(1.5, 1.93, 1.9226530612244896)","(14.0, 23.0, 22.357142857142858)","(15.0, 20.0, 19.25)","(101.0, 99999, 99990)","(9.0, 16.0, 14.615384615384615)","(81.0, 85.0, 78.33333333333333)","(41.0, 85.0, 78.33333333333333)","(4.6, 7.0, 6.125)","(20.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:58:01.989174,"(1.5, 1.93, 1.9218518518518517)","(14.0, 24.0, 23.0)","(15.0, 20.0, 19.25)","(101.0, 99999, 99990)","(9.0, 16.0, 13.5)","(81.0, 85.0, 78.33333333333333)","(41.0, 85.0, 78.33333333333333)","(4.6, 6.2, 6.405405405405405)","(20.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:58:03.051865,"(1.5, 1.93, 1.9125)","(14.0, 24.0, 23.0)","(15.0, 22.0, 21.0)","(101.0, 99999, 99990)","(9.0, 15.5, 13.833333333333334)","(81.0, 85.0, 78.33333333333333)","(41.0, 85.0, 78.33333333333333)","(4.6, 7.0, 6.12)","(20.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:58:04.097862,"(1.5, 1.93, 1.902)","(14.0, 24.0, 21.0)","(15.0, 22.0, 18.88888888888889)","(101.0, 99999, 99990)","(9.0, 15.5, 13.833333333333334)","(81.0, 85.0, 78.33333333333333)","(41.0, 85.0, 73.0)","(4.6, 7.0, 6.171428571428572)","(20.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:58:05.148319,"(1.5, 1.93, 1.9176923076923076)","(14.0, 24.0, 22.9)","(15.0, 22.0, 19.81818181818182)","(101.0, 99999, 99990)","(9.0, 15.5, 13.833333333333334)","(81.0, 85.0, 78.33333333333333)","(41.0, 85.0, 77.5)","(4.6, 6.8, 6.171428571428572)","(20.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:58:06.192133,"(1.5, 1.93, 1.9232394366197183)","(15.0, 24.0, 21.0)","(14.0, 22.0, 20.5)","(101.0, 99999, 99990)","(10.0, 15.5, 14.214285714285714)","(81.0, 85.0, 78.33333333333333)","(41.0, 85.0, 77.5)","(4.6, 6.8, 6.359999999999999)","(20.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:58:07.254869,"(1.5, 1.93, 1.9232394366197183)","(15.0, 24.0, 21.0)","(14.0, 21.0, 20.375)","(101.0, 99999, 99990)","(10.0, 15.5, 14.214285714285714)","(81.0, 85.0, 78.33333333333333)","(41.0, 85.0, 77.5)","(4.6, 6.6, 6.2)","(20.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:58:08.300544,"(1.5, 1.94, 1.9314285714285713)","(15.0, 24.0, 22.9)","(14.0, 21.0, 19.75)","(101.0, 99999, 99990)","(10.0, 15.5, 14.214285714285714)","(81.0, 85.0, 78.33333333333333)","(41.0, 85.0, 75.0)","(4.6, 6.6, 6.25)","(20.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:58:09.342043,"(1.5, 1.96, 1.8925925925925926)","(15.0, 24.0, 22.9)","(14.0, 21.0, 19.75)","(101.0, 99999, 99990)","(10.0, 15.5, 14.214285714285714)","(81.0, 85.0, 78.33333333333333)","(41.0, 85.0, 75.0)","(4.6, 6.6, 6.25)","(20.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:58:10.373753,"(1.5, 1.96, 1.8925925925925926)","(15.0, 24.0, 22.9)","(14.0, 21.0, 19.75)","(101.0, 99999, 99990)","(10.0, 15.5, 14.214285714285714)","(81.0, 85.0, 78.33333333333333)","(41.0, 85.0, 75.0)","(4.6, 6.6, 6.25)","(20.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:58:11.422217,"(1.5, 1.96, 1.8925925925925926)","(15.0, 24.0, 22.9)","(14.0, 21.0, 19.75)","(101.0, 99999, 99990)","(10.0, 15.5, 14.214285714285714)","(81.0, 85.0, 78.33333333333333)","(41.0, 85.0, 75.0)","(4.6, 6.6, 6.25)","(20.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:58:12.466847,"(1.5, 1.96, 1.8925925925925926)","(15.0, 24.0, 22.9)","(14.0, 21.0, 19.75)","(101.0, 99999, 99990)","(10.0, 15.5, 14.681818181818182)","(81.0, 85.0, 98.75)","(41.0, 85.0, 79.375)","(4.6, 6.6, 5.969230769230769)","(20.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:58:13.512671,"(1.5, 1.96, 1.9553333333333334)","(15.0, 23.0, 20.75)","(14.0, 21.0, 19.4)","(101.0, 99999, 99990)","(10.0, 15.5, 14.681818181818182)","(81.0, 110.0, 88.0)","(41.0, 85.0, 83.33333333333333)","(4.6, 6.2, 5.969230769230769)","(20.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:58:14.569088,"(1.5, 1.96, 1.9553333333333334)","(15.0, 23.0, 21.285714285714285)","(14.0, 20.0, 19.791666666666668)","(101.0, 99999, 99990)","(10.0, 15.5, 14.681818181818182)","(81.0, 100.0, 88.0)","(41.0, 85.0, 83.33333333333333)","(4.6, 6.2, 5.969230769230769)","(20.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:58:15.607974,"(1.5, 1.96, 1.9553333333333334)","(15.0, 23.0, 21.285714285714285)","(14.0, 21.0, 20.076923076923077)","(101.0, 99999, 99990)","(10.0, 15.5, 14.681818181818182)","(81.0, 100.0, 93.33333333333334)","(41.0, 85.0, 85.625)","(4.6, 6.2, 5.969230769230769)","(20.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:58:16.674380,"(1.5, 1.97, 1.921315789473684)","(15.0, 23.0, 20.333333333333332)","(14.0, 21.0, 20.076923076923077)","(101.0, 99999, 99990)","(10.0, 15.0, 13.5)","(81.0, 100.0, 93.33333333333334)","(41.0, 95.0, 83.75)","(4.6, 6.2, 5.969230769230769)","(20.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:58:17.741657,"(1.5, 1.97, 1.9213333333333333)","(15.0, 23.0, 20.333333333333332)","(14.0, 21.0, 20.076923076923077)","(101.0, 99999, 99990)","(10.0, 15.0, 13.214285714285714)","(81.0, 100.0, 92.85714285714286)","(41.0, 95.0, 79.28571428571429)","(4.6, 6.2, 5.969230769230769)","(20.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:58:18.802062,"(1.5, 1.97, 1.9213333333333333)","(15.0, 23.0, 20.333333333333332)","(14.0, 21.0, 20.076923076923077)","(101.0, 99999, 99990)","(10.0, 15.0, 13.214285714285714)","(81.0, 100.0, 92.85714285714286)","(41.0, 90.0, 79.28571428571429)","(4.6, 6.2, 5.969230769230769)","(20.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:58:19.852475,"(1.5, 1.97, 1.9232051282051281)","(15.0, 23.0, 18.714285714285715)","(14.0, 21.0, 19.90909090909091)","(101.0, 99999, 99990)","(10.0, 15.0, 13.214285714285714)","(81.0, 100.0, 92.85714285714286)","(41.0, 90.0, 76.36363636363636)","(4.6, 6.2, 5.969230769230769)","(20.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:58:20.895182,"(1.5, 1.97, 1.9232467532467532)","(15.0, 22.0, 18.307692307692307)","(14.0, 21.0, 19.90909090909091)","(101.0, 99999, 99990)","(10.0, 15.0, 13.928571428571429)","(81.0, 100.0, 92.85714285714286)","(41.0, 90.0, 76.36363636363636)","(4.6, 6.2, 5.969230769230769)","(20.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:58:21.938223,"(1.5, 1.97, 1.9415254237288135)","(15.0, 22.0, 18.307692307692307)","(14.0, 21.0, 19.90909090909091)","(101.0, 99999, 99990)","(10.0, 15.0, 13.928571428571429)","(81.0, 100.0, 92.85714285714286)","(41.0, 90.0, 79.28571428571429)","(4.6, 6.2, 5.969230769230769)","(20.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:58:23.003032,"(1.5, 1.97, 1.9274757281553399)","(15.0, 22.0, 18.307692307692307)","(14.0, 20.0, 18.75)","(101.0, 99999, 99990)","(10.0, 15.0, 13.928571428571429)","(81.0, 100.0, 92.85714285714286)","(41.0, 90.0, 79.28571428571429)","(4.6, 6.2, 5.969230769230769)","(20.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:58:24.070593,"(1.5, 1.97, 1.9274757281553399)","(15.0, 22.0, 18.307692307692307)","(14.0, 20.0, 17.5)","(101.0, 99999, 99990)","(10.0, 15.0, 13.928571428571429)","(81.0, 100.0, 90.0)","(41.0, 90.0, 79.28571428571429)","(4.6, 6.2, 5.969230769230769)","(20.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:58:25.108849,"(1.5, 1.97, 1.9433333333333334)","(15.0, 22.0, 19.375)","(14.0, 20.0, 17.5)","(101.0, 99999, 99990)","(10.0, 15.0, 13.928571428571429)","(81.0, 100.0, 85.0)","(41.0, 90.0, 85.0)","(4.6, 6.2, 5.969230769230769)","(20.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:58:26.171545,"(1.5, 1.97, 1.9441007194244604)","(15.0, 22.0, 19.375)","(14.0, 20.0, 17.5)","(101.0, 99999, 99990)","(10.0, 15.0, 13.928571428571429)","(81.0, 100.0, 85.0)","(41.0, 90.0, 79.28571428571429)","(4.6, 6.2, 5.969230769230769)","(20.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:58:27.232366,"(1.5, 1.97, 1.9442753623188405)","(15.0, 22.0, 18.307692307692307)","(14.0, 20.0, 17.5)","(101.0, 99999, 99990)","(10.0, 15.0, 14.318181818181818)","(81.0, 100.0, 85.0)","(51.0, 90.0, 79.28571428571429)","(5.0, 6.2, 5.969230769230769)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:58:28.293779,"(1.5, 1.97, 1.9442753623188405)","(15.0, 22.0, 19.176470588235293)","(14.0, 20.0, 18.636363636363637)","(101.0, 99999, 99990)","(10.0, 15.0, 14.318181818181818)","(81.0, 100.0, 88.0)","(51.0, 90.0, 79.28571428571429)","(5.0, 6.2, 5.969230769230769)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:58:29.346833,"(1.5, 1.97, 1.9455172413793103)","(15.0, 22.0, 20.0)","(14.0, 19.5, 19.142857142857142)","(101.0, 99999, 99990)","(10.0, 15.0, 14.166666666666666)","(81.0, 100.0, 88.0)","(51.0, 90.0, 64.28571428571429)","(5.0, 6.2, 5.969230769230769)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
