,Peytons Wish,Rutland Patch,Saras Tiger,Clover,Lenny Boy,Rock Artist,La Axels Girl,Gozarn
12-01-2023 13:35:29.757221,"(4.0, 5.6, 4.88)","(11.0, 28.0, 24.0)","(26.0, 65.0, 49.44444444444444)","(26.0, 65.0, 36.38461538461539)","(26.0, 80.0, 38.857142857142854)","(1.75, 2.62, 2.4057142857142857)","(8.0, 16.5, 13.5)","(5.0, 7.0, 6.9)"
12-01-2023 13:35:30.985952,"(4.0, 5.6, 4.88)","(11.0, 28.0, 24.0)","(26.0, 65.0, 49.44444444444444)","(26.0, 65.0, 36.38461538461539)","(26.0, 80.0, 38.857142857142854)","(1.75, 2.62, 2.4057142857142857)","(8.0, 16.5, 13.5)","(5.0, 7.0, 6.725)"
12-01-2023 13:35:32.261925,"(4.0, 5.6, 4.88)","(11.0, 28.0, 24.0)","(26.0, 65.0, 49.44444444444444)","(26.0, 65.0, 36.38461538461539)","(26.0, 80.0, 38.857142857142854)","(1.75, 2.62, 2.4057142857142857)","(8.0, 16.5, 13.5)","(5.0, 7.0, 6.725)"
12-01-2023 13:35:33.626598,"(4.0, 5.6, 4.88)","(11.0, 28.0, 24.0)","(26.0, 65.0, 49.44444444444444)","(26.0, 65.0, 36.38461538461539)","(26.0, 80.0, 38.857142857142854)","(1.75, 2.62, 2.4057142857142857)","(8.0, 16.5, 13.5)","(5.0, 7.0, 6.725)"
12-01-2023 13:35:34.965796,"(4.0, 5.6, 4.88)","(11.0, 28.0, 24.0)","(26.0, 65.0, 49.44444444444444)","(26.0, 65.0, 36.38461538461539)","(26.0, 80.0, 38.857142857142854)","(1.75, 2.62, 2.4057142857142857)","(8.0, 16.5, 13.5)","(5.0, 7.0, 6.725)"
12-01-2023 13:35:36.364523,"(4.0, 5.6, 4.88)","(11.0, 28.0, 24.0)","(26.0, 65.0, 49.44444444444444)","(26.0, 65.0, 36.38461538461539)","(26.0, 80.0, 38.857142857142854)","(1.75, 2.62, 2.4057142857142857)","(8.0, 16.5, 13.5)","(5.0, 7.0, 6.725)"
12-01-2023 13:35:37.891578,"(4.0, 5.6, 4.88)","(11.0, 28.0, 24.0)","(26.0, 65.0, 49.44444444444444)","(26.0, 65.0, 36.38461538461539)","(26.0, 80.0, 40.0)","(1.75, 2.62, 2.4057142857142857)","(8.0, 16.5, 13.5)","(5.0, 7.0, 6.828571428571428)"
12-01-2023 13:35:39.377155,"(4.0, 5.6, 4.88)","(11.0, 28.0, 24.0)","(26.0, 65.0, 49.44444444444444)","(26.0, 65.0, 36.38461538461539)","(26.0, 80.0, 40.0)","(1.75, 2.62, 2.3892307692307693)","(8.0, 16.5, 13.5)","(5.0, 7.0, 6.828571428571428)"
12-01-2023 13:35:41.197741,"(4.0, 5.6, 4.88)","(11.0, 28.0, 24.0)","(26.0, 65.0, 49.44444444444444)","(26.0, 65.0, 36.38461538461539)","(26.0, 80.0, 40.0)","(1.75, 2.62, 2.3892307692307693)","(8.0, 16.5, 13.5)","(5.0, 7.0, 6.828571428571428)"
12-01-2023 13:35:42.802055,"(4.0, 5.6, 4.88)","(11.0, 28.0, 24.0)","(26.0, 65.0, 49.44444444444444)","(26.0, 65.0, 36.38461538461539)","(26.0, 80.0, 40.0)","(1.75, 2.62, 2.3892307692307693)","(8.0, 16.5, 13.5)","(5.0, 7.0, 6.828571428571428)"
12-01-2023 13:35:44.185772,"(4.0, 5.6, 5.2)","(11.0, 28.0, 24.666666666666664)","(26.0, 65.0, 49.44444444444444)","(26.0, 65.0, 36.38461538461539)","(26.0, 80.0, 40.0)","(1.75, 2.62, 2.443529411764706)","(8.0, 16.5, 13.6)","(5.0, 7.0, 6.828571428571428)"
12-01-2023 13:35:45.520396,"(4.0, 5.6, 5.2444444444444445)","(11.0, 29.0, 26.22222222222222)","(26.0, 65.0, 49.44444444444444)","(26.0, 65.0, 36.38461538461539)","(26.0, 80.0, 40.0)","(1.75, 2.62, 2.397222222222222)","(8.0, 15.0, 13.333333333333334)","(5.0, 7.0, 6.828571428571428)"
12-01-2023 13:35:47.060649,"(4.0, 5.6, 5.2444444444444445)","(11.0, 29.0, 26.22222222222222)","(26.0, 65.0, 49.44444444444444)","(26.0, 65.0, 36.38461538461539)","(26.0, 80.0, 40.0)","(1.75, 2.6, 2.397222222222222)","(8.0, 15.0, 13.333333333333334)","(5.0, 7.0, 6.828571428571428)"
12-01-2023 13:35:48.588507,"(4.0, 5.6, 5.2444444444444445)","(11.0, 29.0, 26.22222222222222)","(26.0, 65.0, 49.44444444444444)","(26.0, 65.0, 36.38461538461539)","(26.0, 80.0, 40.0)","(1.75, 2.6, 2.397222222222222)","(8.0, 15.0, 13.333333333333334)","(5.0, 7.0, 6.828571428571428)"
12-01-2023 13:35:49.929572,"(4.0, 5.6, 5.2444444444444445)","(11.0, 29.0, 26.22222222222222)","(26.0, 65.0, 49.44444444444444)","(26.0, 65.0, 36.38461538461539)","(26.0, 80.0, 40.0)","(1.75, 2.6, 2.397222222222222)","(8.0, 15.0, 13.333333333333334)","(5.0, 7.0, 6.828571428571428)"
12-01-2023 13:35:51.326929,"(4.0, 5.6, 5.2444444444444445)","(11.0, 29.0, 26.22222222222222)","(26.0, 65.0, 49.44444444444444)","(26.0, 65.0, 36.38461538461539)","(26.0, 80.0, 40.0)","(1.75, 2.6, 2.3425000000000002)","(8.0, 15.0, 14.857142857142858)","(5.0, 7.0, 6.733333333333333)"
12-01-2023 13:35:52.780763,"(4.0, 5.6, 5.270588235294118)","(11.0, 29.0, 26.22222222222222)","(26.0, 65.0, 49.44444444444444)","(26.0, 65.0, 36.38461538461539)","(26.0, 80.0, 40.0)","(1.75, 2.5, 2.1126470588235295)","(8.0, 15.0, 15.928571428571429)","(5.0, 7.4, 7.324137931034483)"
12-01-2023 13:35:54.185268,"(4.0, 5.6, 5.270588235294118)","(11.0, 29.0, 26.22222222222222)","(26.0, 65.0, 51.8)","(26.0, 65.0, 36.38461538461539)","(26.0, 80.0, 56.0)","(1.75, 2.42, 2.0792105263157894)","(8.0, 16.5, 15.928571428571429)","(5.0, 8.4, 7.324137931034483)"
12-01-2023 13:35:55.606760,"(4.0, 5.6, 5.090909090909091)","(11.0, 29.0, 26.22222222222222)","(26.0, 65.0, 53.0)","(26.0, 65.0, 36.38461538461539)","(26.0, 80.0, 56.0)","(1.75, 2.4, 2.3293749999999998)","(8.0, 16.5, 15.928571428571429)","(5.0, 8.4, 7.324137931034483)"
12-01-2023 13:35:57.442560,"(4.0, 5.6, 5.090909090909091)","(11.0, 29.0, 26.22222222222222)","(26.0, 65.0, 53.0)","(26.0, 65.0, 36.38461538461539)","(26.0, 80.0, 56.0)","(1.75, 2.36, 2.0005555555555556)","(8.0, 16.5, 15.928571428571429)","(5.0, 8.4, 7.324137931034483)"
12-01-2023 13:35:59.459357,"(4.0, 5.6, 5.090909090909091)","(11.0, 29.0, 26.22222222222222)","(26.0, 65.0, 53.0)","(26.0, 65.0, 36.38461538461539)","(26.0, 80.0, 56.0)","(1.75, 2.34, 2.128)","(8.0, 16.5, 15.5)","(5.0, 8.4, 7.156521739130435)"
12-01-2023 13:36:01.058325,"(4.0, 5.6, 5.090909090909091)","(11.0, 29.0, 26.22222222222222)","(26.0, 65.0, 53.0)","(26.0, 65.0, 36.38461538461539)","(26.0, 80.0, 56.0)","(1.75, 2.3, 2.118076923076923)","(8.0, 16.5, 15.5)","(5.0, 8.4, 7.156521739130435)"
12-01-2023 13:36:02.464107,"(4.0, 5.6, 5.090909090909091)","(11.0, 29.0, 26.22222222222222)","(26.0, 65.0, 53.0)","(26.0, 65.0, 36.38461538461539)","(26.0, 80.0, 56.0)","(1.75, 2.3, 2.118076923076923)","(8.0, 16.5, 15.5)","(5.0, 8.4, 7.156521739130435)"
12-01-2023 13:36:03.839108,"(4.0, 5.6, 5.090909090909091)","(11.0, 29.0, 26.22222222222222)","(26.0, 65.0, 53.0)","(26.0, 65.0, 36.38461538461539)","(26.0, 80.0, 60.0)","(1.75, 2.3, 2.118076923076923)","(8.0, 16.5, 15.5)","(5.0, 8.4, 7.156521739130435)"
12-01-2023 13:36:05.158834,"(4.0, 5.6, 5.090909090909091)","(11.0, 29.0, 26.22222222222222)","(26.0, 65.0, 53.0)","(26.0, 65.0, 36.38461538461539)","(26.0, 80.0, 50.666666666666664)","(1.75, 2.3, 2.177142857142857)","(8.0, 16.5, 15.5)","(5.0, 8.4, 6.811111111111112)"
12-01-2023 13:36:06.464945,"(4.0, 5.6, 5.25)","(11.0, 29.0, 26.22222222222222)","(26.0, 65.0, 53.0)","(26.0, 65.0, 36.38461538461539)","(26.0, 80.0, 50.666666666666664)","(1.75, 2.3, 2.1103225806451613)","(8.0, 16.5, 15.5)","(5.0, 8.4, 7.156521739130435)"
12-01-2023 13:36:07.920342,"(4.0, 5.6, 5.25)","(11.0, 29.0, 26.22222222222222)","(26.0, 65.0, 53.0)","(26.0, 65.0, 36.38461538461539)","(26.0, 80.0, 50.666666666666664)","(1.75, 2.3, 2.0021428571428572)","(8.0, 16.5, 15.5)","(5.0, 8.4, 7.156521739130435)"
12-01-2023 13:36:09.379961,"(4.0, 5.6, 5.25)","(11.0, 29.0, 25.57142857142857)","(26.0, 65.0, 53.0)","(26.0, 65.0, 39.2)","(26.0, 80.0, 50.23529411764706)","(1.75, 2.26, 1.953734939759036)","(8.0, 16.5, 15.857142857142858)","(5.0, 8.4, 7.156521739130435)"
12-01-2023 13:36:10.681911,"(4.0, 5.6, 5.25)","(11.0, 29.0, 25.57142857142857)","(26.0, 65.0, 53.0)","(26.0, 60.0, 39.2)","(26.0, 80.0, 50.23529411764706)","(1.75, 2.22, 1.953734939759036)","(8.0, 17.0, 15.857142857142858)","(5.0, 8.4, 7.156521739130435)"
12-01-2023 13:36:12.032367,"(4.0, 5.6, 5.25)","(11.0, 29.0, 26.444444444444443)","(26.0, 65.0, 53.0)","(26.0, 60.0, 37.714285714285715)","(26.0, 80.0, 50.23529411764706)","(1.75, 2.22, 1.9715254237288136)","(8.0, 17.0, 14.5)","(5.0, 8.4, 7.83921568627451)"
12-01-2023 13:36:13.477015,"(4.0, 5.6, 5.25)","(11.0, 29.0, 26.444444444444443)","(26.0, 65.0, 53.0)","(26.0, 60.0, 37.714285714285715)","(26.0, 80.0, 50.23529411764706)","(1.75, 2.18, 1.9715254237288136)","(8.0, 16.0, 14.5)","(5.0, 8.4, 6.9714285714285715)"
12-01-2023 13:36:14.904784,"(4.0, 5.6, 5.25)","(11.0, 29.0, 25.857142857142858)","(26.0, 65.0, 53.0)","(26.0, 60.0, 36.36363636363637)","(26.0, 80.0, 47.0)","(1.75, 2.1, 1.9726829268292683)","(8.0, 16.0, 14.75)","(5.0, 8.4, 8.03076923076923)"
12-01-2023 13:36:16.238441,"(4.0, 5.6, 5.25)","(11.0, 29.0, 23.454545454545453)","(26.0, 65.0, 53.0)","(26.0, 60.0, 36.36363636363637)","(26.0, 80.0, 52.82352941176471)","(1.75, 2.08, 1.94)","(8.0, 16.0, 14.75)","(5.0, 8.4, 8.03076923076923)"
12-01-2023 13:36:17.674655,"(4.0, 5.6, 5.25)","(11.0, 30.0, 25.07142857142857)","(26.0, 65.0, 53.0)","(26.0, 60.0, 36.36363636363637)","(26.0, 80.0, 52.82352941176471)","(1.75, 2.06, 1.9446808510638298)","(8.0, 16.0, 14.75)","(5.0, 8.4, 8.03076923076923)"
12-01-2023 13:36:19.203660,"(4.0, 5.6, 5.25)","(11.0, 30.0, 26.863636363636363)","(26.0, 65.0, 53.0)","(26.0, 60.0, 36.36363636363637)","(26.0, 80.0, 60.90909090909091)","(1.75, 2.04, 1.882857142857143)","(8.0, 17.0, 13.333333333333334)","(5.0, 8.4, 8.03076923076923)"
12-01-2023 13:36:20.691409,"(4.0, 5.6, 5.25)","(11.0, 30.0, 25.923076923076923)","(26.0, 65.0, 53.0)","(26.0, 60.0, 36.36363636363637)","(26.0, 80.0, 42.5)","(1.75, 2.02, 1.885)","(8.0, 17.0, 16.25)","(5.0, 8.6, 8.04)"
12-01-2023 13:36:22.034480,"(4.0, 5.6, 5.25)","(11.0, 34.0, 25.923076923076923)","(26.0, 65.0, 53.0)","(26.0, 60.0, 36.36363636363637)","(26.0, 50.0, 42.5)","(1.75, 2.02, 1.96)","(8.0, 17.0, 16.25)","(5.0, 8.6, 7.9)"
12-01-2023 13:36:23.373972,"(4.0, 5.6, 5.25)","(11.0, 34.0, 25.923076923076923)","(26.0, 65.0, 53.0)","(26.0, 60.0, 36.36363636363637)","(26.0, 50.0, 42.5)","(1.75, 1.99, 1.96)","(8.0, 17.0, 16.25)","(5.0, 8.6, 7.9)"
12-01-2023 13:36:24.760382,"(4.0, 5.6, 5.25)","(12.0, 34.0, 22.91304347826087)","(26.0, 65.0, 57.666666666666664)","(26.0, 60.0, 39.2)","(26.0, 50.0, 42.5)","(1.8, 1.99, 1.96)","(8.0, 17.0, 16.25)","(5.0, 8.6, 7.9)"
12-01-2023 13:36:26.095360,"(4.0, 5.6, 5.409090909090909)","(12.0, 34.0, 24.14)","(26.0, 65.0, 57.666666666666664)","(26.0, 60.0, 40.8)","(26.0, 50.0, 40.76923076923077)","(1.8, 1.99, 1.96)","(8.0, 17.0, 11.909090909090908)","(5.0, 8.6, 7.9)"
12-01-2023 13:36:27.450140,"(4.0, 5.6, 5.428571428571428)","(12.0, 34.0, 24.14)","(26.0, 65.0, 57.666666666666664)","(26.0, 60.0, 40.8)","(26.0, 50.0, 40.76923076923077)","(1.8, 1.99, 1.96)","(8.0, 16.0, 13.1875)","(5.0, 8.6, 8.5)"
12-01-2023 13:36:28.831689,"(4.0, 5.6, 5.4363636363636365)","(12.0, 34.0, 23.652173913043477)","(26.0, 65.0, 57.666666666666664)","(26.0, 60.0, 40.8)","(26.0, 50.0, 40.76923076923077)","(1.8, 1.99, 1.96)","(8.0, 16.0, 13.75)","(5.0, 8.6, 8.5)"
12-01-2023 13:36:30.220232,"(4.0, 5.6, 5.4363636363636365)","(12.0, 34.0, 23.652173913043477)","(26.0, 65.0, 57.666666666666664)","(26.0, 60.0, 40.8)","(26.0, 50.0, 40.76923076923077)","(1.8, 1.99, 1.96)","(8.0, 16.0, 13.75)","(5.0, 8.6, 8.5)"
12-01-2023 13:36:31.568070,"(4.0, 5.6, 5.4363636363636365)","(12.0, 34.0, 23.652173913043477)","(26.0, 65.0, 57.666666666666664)","(26.0, 60.0, 40.8)","(26.0, 50.0, 40.76923076923077)","(1.8, 1.99, 1.882857142857143)","(8.0, 16.0, 13.615384615384615)","(5.0, 8.6, 8.5)"
12-01-2023 13:36:32.825434,"(4.0, 5.6, 5.457142857142856)","(12.0, 34.0, 24.791666666666668)","(26.0, 65.0, 57.666666666666664)","(26.0, 60.0, 40.8)","(26.0, 50.0, 40.76923076923077)","(1.8, 1.99, 1.889)","(8.0, 15.0, 13.714285714285714)","(5.0, 8.6, 8.5)"
12-01-2023 13:36:34.169908,"(4.0, 5.6, 5.541176470588235)","(12.0, 34.0, 26.379310344827587)","(26.0, 65.0, 57.666666666666664)","(26.0, 60.0, 40.8)","(26.0, 50.0, 40.76923076923077)","(1.8, 1.98, 1.8980000000000001)","(8.0, 15.0, 13.714285714285714)","(5.0, 8.6, 8.425)"
12-01-2023 13:36:35.433690,"(4.0, 5.6, 5.433333333333334)","(12.0, 34.0, 26.379310344827587)","(26.0, 65.0, 57.666666666666664)","(26.0, 60.0, 40.8)","(26.0, 50.0, 40.76923076923077)","(1.8, 1.97, 1.8871428571428572)","(8.0, 15.0, 13.0)","(5.0, 8.8, 8.633333333333335)"
12-01-2023 13:36:36.700766,"(4.0, 5.7, 5.433333333333334)","(12.0, 34.0, 26.379310344827587)","(26.0, 65.0, 57.666666666666664)","(26.0, 60.0, 40.8)","(26.0, 50.0, 40.76923076923077)","(1.8, 1.98, 1.8871428571428572)","(8.0, 15.0, 13.0)","(5.0, 8.8, 8.633333333333335)"
12-01-2023 13:36:38.071891,"(4.0, 5.7, 5.433333333333334)","(12.0, 34.0, 26.379310344827587)","(26.0, 65.0, 57.666666666666664)","(26.0, 60.0, 40.8)","(26.0, 50.0, 40.76923076923077)","(1.8, 1.98, 1.8980000000000001)","(8.0, 15.0, 13.0)","(5.0, 8.8, 8.633333333333335)"
12-01-2023 13:36:39.358153,"(4.0, 5.7, 5.433333333333334)","(12.0, 34.0, 26.379310344827587)","(26.0, 65.0, 57.666666666666664)","(26.0, 60.0, 40.8)","(26.0, 50.0, 40.76923076923077)","(1.8, 1.97, 1.8980000000000001)","(8.0, 15.0, 13.0)","(5.0, 8.8, 8.633333333333335)"
12-01-2023 13:36:40.729354,"(4.0, 5.7, 5.433333333333334)","(12.0, 34.0, 26.379310344827587)","(26.0, 65.0, 57.666666666666664)","(26.0, 60.0, 40.8)","(26.0, 50.0, 40.76923076923077)","(1.8, 1.97, 1.8842857142857143)","(8.0, 15.0, 13.0)","(5.0, 8.8, 8.707692307692309)"
12-01-2023 13:36:42.046825,"(4.0, 5.7, 5.433333333333334)","(12.0, 34.0, 26.379310344827587)","(26.0, 65.0, 57.666666666666664)","(26.0, 60.0, 40.8)","(26.0, 50.0, 40.76923076923077)","(1.8, 1.97, 1.8842857142857143)","(8.0, 15.0, 13.0)","(5.0, 8.8, 8.8)"
12-01-2023 13:36:43.444667,"(4.0, 5.7, 5.433333333333334)","(12.0, 34.0, 26.379310344827587)","(26.0, 65.0, 57.666666666666664)","(26.0, 60.0, 40.8)","(26.0, 50.0, 40.76923076923077)","(1.8, 1.97, 1.8842857142857143)","(8.0, 15.0, 13.333333333333334)","(5.0, 9.0, 8.810526315789474)"
12-01-2023 13:36:45.007270,"(4.0, 5.7, 5.433333333333334)","(12.0, 34.0, 26.379310344827587)","(26.0, 65.0, 57.666666666666664)","(26.0, 60.0, 40.8)","(26.0, 50.0, 40.76923076923077)","(1.8, 1.97, 1.8980000000000001)","(8.0, 15.0, 13.333333333333334)","(5.0, 9.0, 8.810526315789474)"
12-01-2023 13:36:46.379594,"(4.0, 5.7, 5.433333333333334)","(12.0, 34.0, 30.75)","(26.0, 65.0, 57.666666666666664)","(26.0, 60.0, 48.631578947368425)","(26.0, 50.0, 40.76923076923077)","(1.8, 1.97, 1.89125)","(8.0, 15.0, 13.333333333333334)","(5.0, 9.0, 8.810526315789474)"
12-01-2023 13:36:47.846176,"(4.0, 5.6, 5.407692307692307)","(12.0, 32.0, 29.25)","(26.0, 65.0, 57.666666666666664)","(26.0, 60.0, 48.631578947368425)","(26.0, 50.0, 40.76923076923077)","(1.8, 1.96, 1.89125)","(8.0, 15.0, 13.333333333333334)","(5.0, 9.0, 8.810526315789474)"
12-01-2023 13:36:49.163523,"(4.0, 5.6, 5.407692307692307)","(12.0, 32.0, 28.2)","(26.0, 65.0, 57.666666666666664)","(26.0, 60.0, 48.631578947368425)","(26.0, 50.0, 40.76923076923077)","(1.8, 1.96, 1.89125)","(8.0, 15.0, 13.333333333333334)","(5.0, 9.0, 8.742857142857144)"
12-01-2023 13:36:50.448697,"(4.0, 5.6, 5.407692307692307)","(12.0, 30.0, 28.2)","(26.0, 65.0, 57.666666666666664)","(26.0, 60.0, 48.631578947368425)","(26.0, 50.0, 40.76923076923077)","(1.8, 1.96, 1.89125)","(8.0, 15.0, 13.333333333333334)","(5.0, 9.0, 8.742857142857144)"
12-01-2023 13:36:51.709962,"(4.0, 5.6, 5.407692307692307)","(12.0, 30.0, 28.2)","(26.0, 65.0, 57.666666666666664)","(26.0, 60.0, 48.631578947368425)","(26.0, 50.0, 40.76923076923077)","(1.8, 1.96, 1.89125)","(8.0, 15.0, 13.333333333333334)","(5.0, 9.0, 8.742857142857144)"
12-01-2023 13:36:53.028607,"(4.0, 5.6, 5.407692307692307)","(12.0, 30.0, 28.2)","(26.0, 65.0, 57.666666666666664)","(26.0, 60.0, 48.631578947368425)","(26.0, 50.0, 40.76923076923077)","(1.8, 1.96, 1.8742857142857143)","(8.0, 15.0, 13.333333333333334)","(5.0, 9.0, 8.742857142857144)"
12-01-2023 13:36:54.367140,"(4.0, 5.6, 5.407692307692307)","(12.0, 30.0, 28.2)","(26.0, 65.0, 57.666666666666664)","(26.0, 60.0, 48.631578947368425)","(26.0, 50.0, 40.76923076923077)","(1.8, 1.96, 1.8742857142857143)","(8.0, 15.0, 13.333333333333334)","(5.0, 9.0, 8.742857142857144)"
12-01-2023 13:36:55.722917,"(4.0, 5.6, 5.407692307692307)","(12.0, 30.0, 27.4)","(26.0, 65.0, 57.666666666666664)","(26.0, 60.0, 48.631578947368425)","(26.0, 50.0, 40.76923076923077)","(1.8, 1.96, 1.8742857142857143)","(8.0, 15.0, 13.333333333333334)","(5.0, 9.0, 8.742857142857144)"
12-01-2023 13:36:57.067619,"(4.0, 5.6, 5.407692307692307)","(12.0, 29.0, 27.4)","(26.0, 65.0, 57.666666666666664)","(26.0, 60.0, 48.631578947368425)","(26.0, 50.0, 40.76923076923077)","(1.8, 1.96, 1.8742857142857143)","(8.0, 15.0, 13.333333333333334)","(5.0, 9.0, 8.742857142857144)"
12-01-2023 13:36:58.401548,"(4.0, 5.6, 5.407692307692307)","(12.0, 29.0, 26.0)","(26.0, 65.0, 57.666666666666664)","(26.0, 60.0, 48.631578947368425)","(26.0, 50.0, 40.76923076923077)","(1.8, 1.96, 1.8742857142857143)","(8.0, 15.0, 13.333333333333334)","(5.0, 9.0, 8.742857142857144)"
12-01-2023 13:36:59.732601,"(4.0, 5.6, 5.407692307692307)","(12.0, 29.0, 26.0)","(26.0, 65.0, 57.666666666666664)","(26.0, 60.0, 48.631578947368425)","(26.0, 50.0, 40.76923076923077)","(1.8, 1.96, 1.8742857142857143)","(8.0, 15.0, 13.333333333333334)","(5.0, 9.0, 8.742857142857144)"
12-01-2023 13:37:01.060919,"(4.0, 5.6, 5.407692307692307)","(12.0, 29.0, 26.0)","(26.0, 65.0, 57.666666666666664)","(26.0, 60.0, 48.631578947368425)","(26.0, 50.0, 40.76923076923077)","(1.8, 1.96, 1.8742857142857143)","(8.0, 15.0, 13.333333333333334)","(5.5, 9.0, 8.742857142857144)"
12-01-2023 13:37:02.408996,"(4.0, 5.6, 5.407692307692307)","(12.0, 29.0, 25.375)","(26.0, 65.0, 57.666666666666664)","(26.0, 60.0, 48.631578947368425)","(26.0, 50.0, 40.76923076923077)","(1.75, 1.96, 1.8742857142857143)","(8.0, 15.0, 13.333333333333334)","(5.5, 9.0, 8.742857142857144)"
12-01-2023 13:37:03.729241,"(4.0, 5.6, 5.407692307692307)","(12.0, 28.0, 25.375)","(26.0, 65.0, 57.666666666666664)","(26.0, 60.0, 48.631578947368425)","(26.0, 50.0, 40.76923076923077)","(1.75, 1.96, 1.8742857142857143)","(8.0, 15.0, 13.333333333333334)","(5.5, 9.0, 8.742857142857144)"
12-01-2023 13:37:05.099361,"(4.0, 5.6, 5.407692307692307)","(12.0, 28.0, 25.375)","(26.0, 65.0, 57.666666666666664)","(26.0, 60.0, 48.631578947368425)","(26.0, 50.0, 40.76923076923077)","(1.75, 1.96, 1.8742857142857143)","(8.0, 15.0, 13.333333333333334)","(5.5, 9.0, 8.742857142857144)"
12-01-2023 13:37:06.436477,"(4.0, 5.6, 5.407692307692307)","(12.0, 28.0, 25.375)","(26.0, 65.0, 57.666666666666664)","(26.0, 60.0, 48.631578947368425)","(26.0, 50.0, 40.76923076923077)","(1.75, 1.96, 1.8742857142857143)","(8.0, 15.0, 13.333333333333334)","(5.5, 9.0, 8.742857142857144)"
12-01-2023 13:37:07.679160,"(4.0, 5.6, 5.407692307692307)","(12.0, 28.0, 23.333333333333332)","(26.0, 65.0, 57.666666666666664)","(26.0, 60.0, 48.631578947368425)","(26.0, 50.0, 40.76923076923077)","(1.75, 1.96, 1.8742857142857143)","(8.0, 15.0, 13.333333333333334)","(5.5, 9.0, 8.742857142857144)"
12-01-2023 13:37:09.052024,"(4.0, 5.6, 5.407692307692307)","(12.0, 28.0, 23.333333333333332)","(26.0, 65.0, 57.666666666666664)","(26.0, 60.0, 48.631578947368425)","(26.0, 50.0, 40.76923076923077)","(1.75, 1.96, 1.8742857142857143)","(8.0, 15.0, 13.333333333333334)","(5.5, 9.0, 8.742857142857144)"
12-01-2023 13:37:10.403884,"(4.0, 5.6, 5.407692307692307)","(12.0, 28.0, 23.333333333333332)","(26.0, 65.0, 57.666666666666664)","(26.0, 60.0, 48.631578947368425)","(26.0, 50.0, 40.76923076923077)","(1.75, 1.96, 1.8742857142857143)","(8.0, 15.0, 13.333333333333334)","(5.5, 9.0, 8.742857142857144)"
12-01-2023 13:37:11.767067,"(4.0, 5.6, 5.407692307692307)","(12.0, 28.0, 23.333333333333332)","(26.0, 65.0, 57.666666666666664)","(26.0, 60.0, 48.631578947368425)","(26.0, 50.0, 40.76923076923077)","(1.75, 1.96, 1.8742857142857143)","(8.0, 15.0, 13.333333333333334)","(5.5, 9.0, 8.742857142857144)"
12-01-2023 13:37:13.478333,"(4.0, 5.6, 5.407692307692307)","(12.0, 28.0, 24.75)","(26.0, 65.0, 57.666666666666664)","(26.0, 60.0, 48.631578947368425)","(26.0, 50.0, 40.76923076923077)","(1.75, 1.96, 1.8742857142857143)","(8.0, 15.0, 13.333333333333334)","(5.5, 9.0, 8.742857142857144)"
12-01-2023 13:37:14.848989,"(4.0, 5.6, 5.407692307692307)","(12.0, 27.0, 24.75)","(26.0, 65.0, 57.666666666666664)","(26.0, 60.0, 48.631578947368425)","(26.0, 50.0, 39.89473684210526)","(1.75, 1.96, 1.8742857142857143)","(8.0, 15.0, 12.857142857142858)","(5.5, 9.0, 8.742857142857144)"
12-01-2023 13:37:16.314272,"(4.0, 5.6, 5.46111111111111)","(12.0, 27.0, 22.03448275862069)","(26.0, 65.0, 57.666666666666664)","(26.0, 60.0, 48.631578947368425)","(26.0, 50.0, 39.89473684210526)","(1.75, 1.96, 1.8742857142857143)","(8.0, 15.0, 12.857142857142858)","(5.5, 9.0, 8.85)"
12-01-2023 13:37:17.766278,"(4.0, 5.6, 5.5875)","(12.0, 27.0, 22.03448275862069)","(26.0, 65.0, 57.666666666666664)","(26.0, 60.0, 48.0)","(26.0, 50.0, 39.89473684210526)","(1.75, 1.96, 1.872)","(8.0, 15.0, 12.857142857142858)","(5.5, 9.0, 8.85)"
12-01-2023 13:37:19.084457,"(4.0, 5.7, 5.5125)","(12.0, 27.0, 22.03448275862069)","(26.0, 65.0, 57.666666666666664)","(26.0, 60.0, 40.0)","(26.0, 50.0, 39.89473684210526)","(1.75, 1.96, 1.872)","(8.0, 15.0, 12.857142857142858)","(5.5, 9.0, 8.85)"
12-01-2023 13:37:20.461526,"(4.0, 5.7, 5.484615384615385)","(12.0, 27.0, 22.03448275862069)","(26.0, 65.0, 57.666666666666664)","(26.0, 60.0, 39.57142857142857)","(26.0, 50.0, 39.89473684210526)","(1.75, 1.96, 1.8866666666666667)","(8.0, 15.0, 13.125)","(5.5, 9.0, 8.85)"
12-01-2023 13:37:21.741393,"(4.0, 5.8, 5.45)","(12.0, 27.0, 22.03448275862069)","(26.0, 65.0, 57.666666666666664)","(26.0, 60.0, 39.57142857142857)","(26.0, 50.0, 39.89473684210526)","(1.75, 1.96, 1.8866666666666667)","(8.0, 15.0, 13.125)","(5.5, 9.0, 8.85)"
12-01-2023 13:37:23.064835,"(4.0, 5.8, 5.625)","(12.0, 27.0, 22.03448275862069)","(26.0, 65.0, 57.666666666666664)","(26.0, 60.0, 39.57142857142857)","(26.0, 50.0, 39.89473684210526)","(1.75, 1.96, 1.865263157894737)","(8.0, 15.0, 13.125)","(5.5, 9.0, 8.85)"
