,Purple Flirt,Tuta Rose,Shaggy Rose,Seek And Strike,Beauty Edition,Aerobic System,Diamond Tina,Alpha Ruler
08-01-2023 14:53:09.011193,"(10.0, 22.0, 21.454545454545453)","(2.5, 3.1, 3.05)","(81.0, 650.0, 440.0)","(4.6, 6.0, 5.624390243902439)","(21.0, 42.0, 31.342105263157894)","(51.0, 150.0, 113.33333333333333)","(2.1, 2.66, 2.5842105263157897)","(41.0, 110.0, 105.3125)"
08-01-2023 14:53:10.081127,"(10.0, 22.0, 21.684210526315788)","(2.5, 3.1, 3.022222222222222)","(81.0, 650.0, 440.0)","(4.6, 6.0, 5.624390243902439)","(21.0, 42.0, 31.342105263157894)","(51.0, 150.0, 113.33333333333333)","(2.1, 2.66, 2.59)","(41.0, 110.0, 105.3125)"
08-01-2023 14:53:11.136279,"(10.0, 22.0, 21.5)","(2.5, 3.1, 3.022222222222222)","(81.0, 650.0, 440.0)","(4.6, 6.0, 5.624390243902439)","(21.0, 42.0, 31.342105263157894)","(51.0, 150.0, 113.33333333333333)","(2.1, 2.64, 2.59)","(41.0, 110.0, 105.3125)"
08-01-2023 14:53:12.262688,"(10.0, 22.0, 21.822580645161292)","(2.5, 3.1, 3.05)","(81.0, 650.0, 440.0)","(4.6, 6.0, 5.624390243902439)","(21.0, 42.0, 31.342105263157894)","(51.0, 150.0, 113.33333333333333)","(2.1, 2.64, 2.576842105263158)","(41.0, 110.0, 105.3125)"
08-01-2023 14:53:13.375784,"(10.0, 22.0, 21.865853658536587)","(2.5, 3.1, 3.022222222222222)","(81.0, 650.0, 440.0)","(4.6, 6.0, 5.624390243902439)","(21.0, 42.0, 31.342105263157894)","(51.0, 150.0, 113.33333333333333)","(2.1, 2.64, 2.576842105263158)","(41.0, 110.0, 105.3125)"
08-01-2023 14:53:14.510218,"(10.0, 22.0, 21.865853658536587)","(2.5, 3.1, 3.0708333333333333)","(81.0, 650.0, 440.0)","(4.6, 6.0, 5.56078431372549)","(21.0, 42.0, 30.4375)","(51.0, 150.0, 113.33333333333333)","(2.1, 2.64, 2.569166666666667)","(41.0, 110.0, 105.3125)"
08-01-2023 14:53:15.562361,"(10.0, 22.0, 21.865853658536587)","(2.5, 3.1, 3.0708333333333333)","(81.0, 650.0, 440.0)","(4.6, 6.0, 5.56078431372549)","(21.0, 42.0, 30.4375)","(51.0, 150.0, 113.33333333333333)","(2.1, 2.64, 2.569166666666667)","(41.0, 110.0, 108.95833333333334)"
08-01-2023 14:53:16.654174,"(10.0, 21.0, 20.464285714285715)","(2.5, 3.1, 3.0708333333333333)","(81.0, 650.0, 440.0)","(4.6, 6.0, 5.56078431372549)","(21.0, 42.0, 30.4375)","(51.0, 150.0, 113.33333333333333)","(2.1, 2.64, 2.569166666666667)","(41.0, 110.0, 108.95833333333334)"
08-01-2023 14:53:17.676585,"(10.0, 21.0, 20.464285714285715)","(2.5, 3.1, 3.075)","(81.0, 980.0, 480.0)","(4.6, 5.9, 5.65625)","(21.0, 42.0, 30.4375)","(51.0, 150.0, 116.66666666666667)","(2.1, 2.64, 2.569166666666667)","(41.0, 110.0, 108.95833333333334)"
08-01-2023 14:53:18.684321,"(10.0, 21.0, 20.464285714285715)","(2.5, 3.1, 3.075)","(81.0, 980.0, 480.0)","(4.6, 5.9, 5.571428571428571)","(21.0, 42.0, 30.4375)","(51.0, 150.0, 116.66666666666667)","(2.1, 2.64, 2.569166666666667)","(41.0, 110.0, 108.33333333333334)"
08-01-2023 14:53:19.784725,"(10.0, 21.0, 20.464285714285715)","(2.5, 3.2, 3.126315789473684)","(81.0, 980.0, 480.0)","(4.6, 5.9, 5.571428571428571)","(21.0, 42.0, 30.4375)","(51.0, 150.0, 116.66666666666667)","(2.1, 2.64, 2.5380000000000003)","(41.0, 110.0, 108.33333333333334)"
08-01-2023 14:53:20.904901,"(10.0, 21.0, 20.464285714285715)","(2.5, 3.3, 3.221311475409836)","(81.0, 570.0, 400.0)","(4.6, 5.9, 5.546153846153846)","(21.0, 40.0, 34.15)","(51.0, 150.0, 116.66666666666667)","(2.1, 2.64, 2.5380000000000003)","(41.0, 110.0, 108.33333333333334)"
08-01-2023 14:53:21.910886,"(10.0, 21.0, 20.464285714285715)","(2.5, 3.3, 3.2897435897435896)","(81.0, 570.0, 400.0)","(4.6, 5.9, 5.546153846153846)","(21.0, 40.0, 38.0)","(51.0, 150.0, 116.66666666666667)","(2.1, 2.64, 2.5380000000000003)","(41.0, 110.0, 108.33333333333334)"
08-01-2023 14:53:22.934556,"(10.0, 21.0, 20.464285714285715)","(2.5, 3.3, 3.29)","(81.0, 470.0, 350.0)","(4.6, 5.8, 5.68095238095238)","(21.0, 40.0, 30.575)","(51.0, 150.0, 116.66666666666667)","(2.1, 2.64, 2.504)","(41.0, 110.0, 109.0909090909091)"
08-01-2023 14:53:23.991982,"(10.0, 21.0, 20.464285714285715)","(2.5, 3.3, 3.282608695652174)","(81.0, 470.0, 350.0)","(4.6, 5.8, 5.68095238095238)","(21.0, 40.0, 30.575)","(51.0, 150.0, 116.66666666666667)","(2.1, 2.64, 2.504)","(41.0, 110.0, 109.0909090909091)"
08-01-2023 14:53:25.057053,"(10.0, 21.0, 20.464285714285715)","(2.5, 3.3, 3.282608695652174)","(81.0, 470.0, 350.0)","(4.6, 5.8, 5.68095238095238)","(21.0, 40.0, 30.575)","(51.0, 150.0, 116.66666666666667)","(2.1, 2.64, 2.5272727272727273)","(41.0, 110.0, 109.0909090909091)"
08-01-2023 14:53:26.052747,"(10.0, 21.0, 20.464285714285715)","(2.5, 3.3, 3.282608695652174)","(81.0, 570.0, 405.0)","(4.6, 5.8, 5.68095238095238)","(21.0, 40.0, 30.575)","(51.0, 150.0, 116.66666666666667)","(2.1, 2.6, 2.5272727272727273)","(41.0, 110.0, 109.0909090909091)"
08-01-2023 14:53:27.113784,"(10.0, 21.0, 20.464285714285715)","(2.5, 3.3, 3.282608695652174)","(81.0, 570.0, 405.0)","(4.6, 5.8, 5.68095238095238)","(21.0, 40.0, 30.575)","(51.0, 150.0, 116.66666666666667)","(2.1, 2.6, 2.5272727272727273)","(41.0, 110.0, 109.0909090909091)"
08-01-2023 14:53:28.149065,"(10.0, 21.0, 20.464285714285715)","(2.5, 3.3, 3.282608695652174)","(81.0, 570.0, 405.0)","(4.6, 5.8, 5.68095238095238)","(21.0, 40.0, 30.575)","(51.0, 150.0, 116.66666666666667)","(2.1, 2.6, 2.5272727272727273)","(41.0, 110.0, 109.0909090909091)"
08-01-2023 14:53:29.186845,"(10.0, 21.0, 20.464285714285715)","(2.5, 3.3, 3.282608695652174)","(81.0, 570.0, 405.0)","(4.6, 5.8, 5.68095238095238)","(21.0, 40.0, 29.86)","(51.0, 150.0, 116.66666666666667)","(2.1, 2.58, 2.471111111111111)","(41.0, 110.0, 109.0909090909091)"
08-01-2023 14:53:30.196558,"(10.0, 21.0, 20.65277777777778)","(2.5, 3.4, 3.3285714285714283)","(81.0, 570.0, 450.0)","(4.6, 5.9, 5.6)","(21.0, 40.0, 29.86)","(51.0, 150.0, 112.5)","(2.1, 2.5, 2.335)","(41.0, 130.0, 121.11111111111111)"
08-01-2023 14:53:31.254034,"(10.0, 21.0, 20.65277777777778)","(2.5, 3.4, 3.3615384615384616)","(81.0, 570.0, 450.0)","(4.6, 5.9, 5.884615384615385)","(21.0, 40.0, 29.86)","(51.0, 150.0, 112.5)","(2.1, 2.5, 2.3457142857142856)","(41.0, 130.0, 121.11111111111111)"
08-01-2023 14:53:32.339230,"(10.0, 21.0, 20.65277777777778)","(2.5, 3.5, 3.4611111111111112)","(81.0, 570.0, 450.0)","(4.6, 6.0, 5.8125)","(21.0, 40.0, 29.86)","(51.0, 150.0, 112.5)","(2.1, 2.5, 2.328181818181818)","(41.0, 130.0, 121.11111111111111)"
08-01-2023 14:53:33.401970,"(10.0, 21.0, 20.72826086956522)","(2.5, 3.5, 3.463157894736842)","(81.0, 570.0, 450.0)","(4.6, 6.2, 6.038461538461538)","(21.0, 40.0, 29.86)","(51.0, 150.0, 112.5)","(2.1, 2.5, 2.33125)","(41.0, 130.0, 121.11111111111111)"
08-01-2023 14:53:34.415885,"(10.0, 21.0, 20.642857142857142)","(2.5, 3.5, 3.463157894736842)","(81.0, 570.0, 455.0)","(4.6, 6.2, 6.057894736842106)","(21.0, 40.0, 29.86)","(51.0, 150.0, 112.5)","(2.1, 2.5, 2.33125)","(41.0, 130.0, 121.11111111111111)"
08-01-2023 14:53:35.417967,"(10.0, 21.0, 20.642857142857142)","(2.5, 3.5, 3.463157894736842)","(81.0, 570.0, 455.0)","(4.6, 6.2, 6.096153846153847)","(21.0, 40.0, 29.86)","(51.0, 150.0, 112.5)","(2.1, 2.48, 2.3266666666666667)","(41.0, 130.0, 117.6470588235294)"
08-01-2023 14:53:36.384278,"(10.0, 21.0, 20.642857142857142)","(2.5, 3.5, 3.463157894736842)","(81.0, 570.0, 455.0)","(4.6, 6.2, 6.096153846153847)","(21.0, 40.0, 29.86)","(51.0, 150.0, 112.5)","(2.1, 2.48, 2.3266666666666667)","(41.0, 130.0, 117.6470588235294)"
08-01-2023 14:53:37.358156,"(11.0, 21.0, 20.642857142857142)","(2.5, 3.5, 3.463157894736842)","(91.0, 570.0, 455.0)","(4.4, 6.2, 6.096153846153847)","(26.0, 40.0, 29.86)","(51.0, 150.0, 112.5)","(2.1, 2.48, 2.3266666666666667)","(51.0, 130.0, 117.6470588235294)"
08-01-2023 14:53:38.431974,"(11.0, 25.0, 20.714285714285715)","(2.5, 3.5, 3.4475)","(91.0, 570.0, 493.33333333333337)","(4.4, 6.2, 6.0125)","(26.0, 40.0, 29.86)","(51.0, 150.0, 112.5)","(2.1, 2.4, 2.3257142857142856)","(51.0, 130.0, 122.22222222222223)"
08-01-2023 14:53:39.513872,"(11.0, 25.0, 22.142857142857142)","(2.5, 3.5, 3.325)","(91.0, 660.0, 555.0)","(4.4, 6.2, 6.0125)","(26.0, 40.0, 29.86)","(51.0, 150.0, 112.5)","(2.1, 2.4, 2.3257142857142856)","(51.0, 130.0, 122.22222222222223)"
08-01-2023 14:53:40.563400,"(11.0, 25.0, 21.0)","(2.5, 3.5, 3.325)","(91.0, 980.0, 626.6666666666666)","(4.4, 6.2, 6.084615384615385)","(26.0, 40.0, 29.86)","(51.0, 150.0, 112.5)","(2.1, 2.4, 2.3257142857142856)","(51.0, 130.0, 122.22222222222223)"
08-01-2023 14:53:41.546052,"(11.0, 25.0, 22.93103448275862)","(2.5, 3.5, 3.325)","(91.0, 980.0, 626.6666666666666)","(4.4, 6.2, 6.0125)","(26.0, 40.0, 29.86)","(51.0, 150.0, 112.5)","(2.1, 2.4, 2.3257142857142856)","(51.0, 130.0, 122.22222222222223)"
08-01-2023 14:53:42.590903,"(11.0, 25.0, 22.93103448275862)","(2.5, 3.5, 3.325)","(91.0, 980.0, 626.6666666666666)","(4.4, 6.2, 6.0125)","(26.0, 40.0, 29.86)","(51.0, 150.0, 113.33333333333333)","(2.1, 2.4, 2.3242105263157895)","(51.0, 130.0, 122.22222222222223)"
08-01-2023 14:53:43.623483,"(11.0, 25.0, 22.93103448275862)","(2.5, 3.45, 3.381818181818182)","(91.0, 610.0, 475.0)","(4.4, 6.2, 6.0125)","(26.0, 38.0, 32.86666666666667)","(51.0, 150.0, 113.33333333333333)","(2.1, 2.4, 2.3242105263157895)","(51.0, 130.0, 122.22222222222223)"
08-01-2023 14:53:44.651093,"(11.0, 25.0, 22.93103448275862)","(2.5, 3.45, 3.381818181818182)","(91.0, 610.0, 475.0)","(4.4, 6.2, 6.096153846153847)","(26.0, 38.0, 31.4)","(51.0, 150.0, 113.33333333333333)","(2.1, 2.4, 2.3242105263157895)","(51.0, 130.0, 122.22222222222223)"
08-01-2023 14:53:45.744650,"(11.0, 25.0, 23.46153846153846)","(2.5, 3.45, 3.381818181818182)","(91.0, 610.0, 405.0)","(4.4, 6.2, 6.084615384615385)","(26.0, 38.0, 27.347826086956523)","(51.0, 150.0, 113.33333333333333)","(2.1, 2.4, 2.3242105263157895)","(51.0, 130.0, 122.22222222222223)"
08-01-2023 14:53:46.829325,"(11.0, 25.0, 23.285714285714285)","(2.5, 3.45, 3.381818181818182)","(91.0, 610.0, 558.3333333333333)","(4.4, 6.2, 6.0125)","(26.0, 28.0, 27.318181818181817)","(51.0, 150.0, 117.5)","(2.1, 2.4, 2.315151515151515)","(51.0, 130.0, 123.26923076923077)"
08-01-2023 14:53:47.867655,"(11.0, 25.0, 23.285714285714285)","(2.5, 3.45, 3.381818181818182)","(91.0, 610.0, 558.3333333333333)","(4.4, 6.2, 6.0125)","(26.0, 28.0, 24.363636363636363)","(51.0, 150.0, 124.0)","(2.1, 2.4, 2.0005988023952095)","(51.0, 130.0, 124.4)"
08-01-2023 14:53:48.877259,"(11.0, 25.0, 24.2)","(2.5, 3.75, 3.67)","(91.0, 610.0, 460.0)","(4.4, 7.4, 6.566666666666667)","(26.0, 38.0, 25.142857142857142)","(51.0, 150.0, 113.33333333333333)","(2.1, 2.02, 2.1114285714285717)","(51.0, 130.0, 124.4)"
08-01-2023 14:53:49.981722,"(11.0, 25.0, 24.275862068965516)","(2.5, 3.65, 3.59)","(91.0, 610.0, 460.0)","(4.4, 6.6, 6.3809523809523805)","(26.0, 28.0, 25.5)","(51.0, 150.0, 113.33333333333333)","(2.1, 2.18, 2.14093023255814)","(51.0, 130.0, 124.4)"
08-01-2023 14:53:51.066396,"(11.0, 25.0, 24.129032258064516)","(2.5, 3.65, 3.6)","(91.0, 610.0, 460.0)","(4.4, 6.8, 6.3809523809523805)","(26.0, 28.0, 26.625)","(51.0, 150.0, 113.33333333333333)","(2.1, 2.18, 2.091304347826087)","(51.0, 130.0, 123.26923076923077)"
08-01-2023 14:53:52.107817,"(11.0, 25.0, 24.25)","(2.5, 3.7, 3.623076923076923)","(91.0, 610.0, 460.0)","(4.4, 6.8, 6.148148148148148)","(26.0, 38.0, 28.375)","(51.0, 150.0, 113.33333333333333)","(2.1, 2.18, 2.091304347826087)","(51.0, 130.0, 123.26923076923077)"
08-01-2023 14:53:53.135594,"(11.0, 25.0, 24.25)","(2.5, 3.7, 3.661538461538462)","(91.0, 610.0, 460.0)","(4.4, 6.8, 6.297142857142857)","(26.0, 36.0, 28.8)","(51.0, 150.0, 113.33333333333333)","(2.1, 2.14, 2.1314285714285717)","(51.0, 130.0, 123.26923076923077)"
08-01-2023 14:53:54.107311,"(11.0, 25.0, 24.22222222222222)","(2.5, 3.7, 3.661538461538462)","(91.0, 610.0, 460.0)","(4.4, 6.8, 6.297142857142857)","(26.0, 36.0, 28.285714285714285)","(51.0, 150.0, 113.33333333333333)","(2.1, 2.14, 2.1142857142857143)","(51.0, 130.0, 123.26923076923077)"
08-01-2023 14:53:55.073967,"(11.0, 25.0, 24.8)","(2.6, 3.7, 3.661538461538462)","(101.0, 600.0, 406.6666666666667)","(4.4, 6.8, 6.455555555555556)","(26.0, 34.0, 30.0)","(51.0, 150.0, 113.33333333333333)","(2.1, 2.12, 2.0896)","(51.0, 130.0, 123.26923076923077)"
08-01-2023 14:53:56.087597,"(11.0, 25.0, 24.625)","(2.6, 3.7, 3.67)","(101.0, 600.0, 406.6666666666667)","(4.4, 6.8, 6.455555555555556)","(26.0, 34.0, 28.94736842105263)","(51.0, 150.0, 113.33333333333333)","(2.1, 2.12, 2.0896)","(51.0, 130.0, 123.26923076923077)"
08-01-2023 14:53:57.122825,"(11.0, 25.0, 24.625)","(2.6, 3.7, 3.6711538461538464)","(101.0, 600.0, 406.6666666666667)","(4.4, 6.8, 6.525)","(26.0, 34.0, 28.0)","(51.0, 150.0, 113.33333333333333)","(2.1, 2.12, 2.0896)","(51.0, 130.0, 123.26923076923077)"
08-01-2023 14:53:58.228008,"(11.0, 25.0, 24.625)","(2.6, 3.7, 3.6166666666666667)","(101.0, 600.0, 406.6666666666667)","(4.4, 6.8, 6.474074074074075)","(26.0, 34.0, 27.454545454545453)","(51.0, 150.0, 113.33333333333333)","(2.1, 2.12, 2.0904347826086958)","(51.0, 130.0, 123.26923076923077)"
08-01-2023 14:53:59.240352,"(11.0, 25.0, 24.833333333333332)","(2.6, 3.7, 3.6625)","(101.0, 600.0, 406.6666666666667)","(4.4, 6.8, 6.525)","(26.0, 34.0, 27.454545454545453)","(51.0, 150.0, 116.66666666666667)","(2.1, 2.12, 2.088)","(51.0, 130.0, 123.26923076923077)"
08-01-2023 14:54:00.218661,"(11.0, 29.0, 28.666666666666664)","(2.6, 3.7, 3.67)","(101.0, 600.0, 406.6666666666667)","(4.4, 6.8, 6.22608695652174)","(26.0, 34.0, 26.8)","(51.0, 150.0, 116.66666666666667)","(2.1, 2.12, 2.0965853658536586)","(51.0, 130.0, 123.26923076923077)"
08-01-2023 14:54:01.213101,"(11.0, 29.0, 27.5)","(2.6, 3.7, 3.694)","(101.0, 600.0, 406.6666666666667)","(4.4, 6.8, 6.232258064516129)","(26.0, 34.0, 26.8)","(51.0, 150.0, 123.33333333333333)","(2.1, 2.12, 2.0933333333333333)","(51.0, 130.0, 120.0)"
08-01-2023 14:54:02.283564,"(11.0, 29.0, 27.5)","(2.6, 3.7, 3.694)","(101.0, 650.0, 480.0)","(4.4, 6.6, 6.288888888888889)","(26.0, 34.0, 26.8)","(51.0, 150.0, 130.0)","(2.1, 2.12, 2.0919298245614035)","(51.0, 130.0, 124.44444444444444)"
08-01-2023 14:54:03.325117,"(11.0, 29.0, 27.0)","(2.6, 3.7, 3.694)","(101.0, 650.0, 536.6666666666666)","(4.4, 6.6, 6.408)","(26.0, 34.0, 27.454545454545453)","(51.0, 150.0, 115.0)","(2.1, 2.12, 2.059080459770115)","(51.0, 130.0, 124.44444444444444)"
08-01-2023 14:54:04.420859,"(11.0, 29.0, 27.5)","(2.6, 3.65, 3.642857142857143)","(101.0, 650.0, 616.0)","(4.4, 6.6, 6.41)","(21.0, 34.0, 27.142857142857142)","(51.0, 130.0, 115.0)","(2.05, 2.06, 2.072087912087912)","(51.0, 130.0, 124.0)"
08-01-2023 14:54:05.513022,"(11.0, 29.0, 27.5)","(2.6, 3.75, 3.615)","(101.0, 650.0, 616.0)","(4.4, 6.6, 6.419047619047619)","(21.0, 34.0, 27.142857142857142)","(51.0, 130.0, 115.0)","(2.05, 2.08, 2.0715151515151518)","(51.0, 130.0, 124.0)"
08-01-2023 14:54:06.573670,"(11.0, 29.0, 27.5)","(2.6, 3.75, 3.615)","(101.0, 650.0, 616.0)","(4.4, 6.6, 6.419047619047619)","(21.0, 34.0, 27.142857142857142)","(51.0, 130.0, 115.0)","(2.05, 2.08, 2.0687272727272727)","(51.0, 130.0, 124.0)"
08-01-2023 14:54:07.591511,"(11.0, 29.0, 27.5)","(2.6, 3.75, 3.615)","(101.0, 650.0, 612.2222222222222)","(4.4, 6.6, 6.453846153846154)","(21.0, 34.0, 27.142857142857142)","(51.0, 130.0, 115.0)","(2.05, 2.08, 2.069724770642202)","(51.0, 130.0, 124.0)"
08-01-2023 14:54:08.650479,"(11.0, 29.0, 27.5)","(2.6, 3.75, 3.6136363636363638)","(101.0, 650.0, 624.6153846153845)","(4.4, 6.6, 6.419047619047619)","(21.0, 34.0, 27.142857142857142)","(51.0, 130.0, 125.0)","(2.05, 2.08, 2.0735483870967744)","(51.0, 130.0, 124.0)"
08-01-2023 14:54:09.709763,"(11.0, 29.0, 27.75)","(2.6, 3.75, 3.6136363636363638)","(101.0, 650.0, 613.3333333333333)","(4.4, 6.6, 6.419047619047619)","(21.0, 34.0, 27.142857142857142)","(51.0, 150.0, 125.0)","(2.05, 2.08, 2.0735483870967744)","(51.0, 130.0, 118.18181818181819)"
08-01-2023 14:54:10.746146,"(14.0, 29.0, 27.75)","(2.6, 3.75, 3.6136363636363638)","(101.0, 650.0, 490.0)","(4.6, 6.6, 6.453846153846154)","(21.0, 34.0, 27.142857142857142)","(51.0, 150.0, 125.0)","(1.9, 2.08, 2.0735483870967744)","(61.0, 120.0, 118.18181818181819)"
08-01-2023 14:54:11.708481,"(14.0, 29.0, 27.25)","(2.6, 3.75, 3.6136363636363638)","(101.0, 650.0, 545.0)","(4.6, 6.6, 6.44)","(21.0, 34.0, 27.142857142857142)","(51.0, 150.0, 125.0)","(1.9, 2.08, 2.0735483870967744)","(61.0, 120.0, 118.18181818181819)"
08-01-2023 14:54:12.727961,"(14.0, 29.0, 28.0)","(2.6, 3.75, 3.6847826086956523)","(101.0, 650.0, 545.0)","(4.6, 6.6, 6.502857142857143)","(21.0, 32.0, 26.705882352941178)","(51.0, 150.0, 130.0)","(1.9, 2.08, 2.0718367346938775)","(61.0, 120.0, 117.85714285714286)"
08-01-2023 14:54:13.785433,"(14.0, 29.0, 28.0)","(2.6, 3.75, 3.703448275862069)","(101.0, 650.0, 550.0)","(4.6, 6.6, 6.502857142857143)","(21.0, 32.0, 26.705882352941178)","(51.0, 150.0, 130.0)","(1.9, 2.08, 2.0718367346938775)","(61.0, 120.0, 117.85714285714286)"
08-01-2023 14:54:14.770452,"(14.0, 29.0, 28.0)","(2.6, 3.75, 3.703448275862069)","(101.0, 650.0, 550.0)","(4.6, 6.6, 6.461538461538462)","(21.0, 32.0, 26.705882352941178)","(51.0, 150.0, 130.0)","(1.9, 2.1, 2.086666666666667)","(61.0, 120.0, 117.85714285714286)"
08-01-2023 14:54:15.884041,"(14.0, 29.0, 28.0)","(2.6, 3.75, 3.703448275862069)","(101.0, 650.0, 550.0)","(4.6, 6.6, 6.312)","(21.0, 32.0, 26.545454545454547)","(51.0, 150.0, 125.0)","(1.9, 2.1, 2.106842105263158)","(61.0, 120.0, 117.85714285714286)"
08-01-2023 14:54:17.019317,"(14.0, 29.0, 28.0)","(2.7, 3.75, 3.703448275862069)","(101.0, 650.0, 550.0)","(4.6, 6.6, 6.252173913043478)","(21.0, 32.0, 26.545454545454547)","(51.0, 150.0, 125.0)","(1.85, 2.12, 2.106842105263158)","(61.0, 120.0, 117.85714285714286)"
08-01-2023 14:54:18.058423,"(14.0, 29.0, 28.0)","(2.7, 3.75, 3.696774193548387)","(101.0, 650.0, 495.0)","(4.6, 6.6, 6.252173913043478)","(21.0, 32.0, 26.545454545454547)","(51.0, 150.0, 120.0)","(1.85, 2.12, 2.111875)","(61.0, 120.0, 125.86206896551724)"
08-01-2023 14:54:19.124657,"(14.0, 29.0, 28.074074074074073)","(2.7, 3.75, 3.675)","(101.0, 640.0, 496.0)","(4.6, 6.6, 6.303703703703704)","(21.0, 32.0, 26.545454545454547)","(51.0, 140.0, 120.0)","(1.85, 2.12, 2.1125714285714285)","(61.0, 130.0, 125.86206896551724)"
08-01-2023 14:54:20.225040,"(14.0, 29.0, 28.074074074074073)","(2.7, 3.75, 3.702857142857143)","(101.0, 640.0, 496.0)","(4.6, 6.6, 6.314285714285714)","(21.0, 32.0, 26.545454545454547)","(51.0, 140.0, 120.0)","(1.85, 2.12, 2.099245283018868)","(61.0, 130.0, 125.86206896551724)"
08-01-2023 14:54:21.324338,"(14.0, 29.0, 28.0)","(2.7, 3.75, 3.693103448275862)","(101.0, 640.0, 490.0)","(4.6, 6.6, 6.44)","(21.0, 32.0, 26.545454545454547)","(51.0, 140.0, 120.0)","(1.85, 2.1, 2.099615384615385)","(61.0, 130.0, 125.86206896551724)"
08-01-2023 14:54:22.464131,"(14.0, 29.0, 28.0)","(2.7, 3.7, 3.6900000000000004)","(101.0, 640.0, 490.0)","(4.6, 6.6, 6.44)","(21.0, 32.0, 26.545454545454547)","(51.0, 140.0, 120.0)","(1.85, 2.1, 2.1087323943661973)","(61.0, 130.0, 125.86206896551724)"
08-01-2023 14:54:23.588514,"(14.0, 29.0, 28.0)","(2.7, 3.7, 3.6900000000000004)","(101.0, 640.0, 490.0)","(4.6, 6.6, 6.470967741935484)","(21.0, 32.0, 26.545454545454547)","(51.0, 140.0, 120.0)","(1.85, 2.12, 2.097)","(61.0, 130.0, 125.86206896551724)"
08-01-2023 14:54:24.713776,"(14.0, 29.0, 28.0)","(2.7, 3.7, 3.6863636363636365)","(101.0, 640.0, 490.0)","(4.6, 6.6, 6.470967741935484)","(21.0, 32.0, 26.545454545454547)","(51.0, 140.0, 120.0)","(1.85, 2.1, 2.1087323943661973)","(61.0, 130.0, 125.86206896551724)"
08-01-2023 14:54:25.752599,"(14.0, 29.0, 28.0)","(2.7, 3.7, 3.6863636363636365)","(101.0, 640.0, 490.0)","(4.6, 6.6, 6.470967741935484)","(21.0, 32.0, 26.545454545454547)","(51.0, 140.0, 115.71428571428571)","(1.85, 2.12, 2.1125714285714285)","(61.0, 130.0, 125.86206896551724)"
08-01-2023 14:54:26.753843,"(14.0, 29.0, 28.0)","(2.7, 3.7, 3.6863636363636365)","(101.0, 640.0, 520.0)","(4.6, 6.6, 6.314285714285714)","(21.0, 32.0, 26.545454545454547)","(51.0, 150.0, 115.71428571428571)","(1.85, 2.12, 2.112777777777778)","(61.0, 130.0, 125.86206896551724)"
08-01-2023 14:54:27.838392,"(14.0, 29.0, 28.074074074074073)","(2.7, 3.7, 3.6863636363636365)","(101.0, 640.0, 520.0)","(4.6, 6.6, 6.306666666666667)","(21.0, 32.0, 26.545454545454547)","(51.0, 150.0, 125.0)","(1.85, 2.12, 2.1096103896103897)","(61.0, 130.0, 125.86206896551724)"
08-01-2023 14:54:28.955598,"(14.0, 29.0, 28.074074074074073)","(2.7, 3.7, 3.6863636363636365)","(101.0, 640.0, 520.0)","(4.6, 6.6, 6.475)","(21.0, 32.0, 26.545454545454547)","(51.0, 150.0, 125.0)","(1.85, 2.12, 2.106842105263158)","(61.0, 130.0, 125.86206896551724)"
08-01-2023 14:54:29.971817,"(14.0, 29.0, 28.0)","(2.7, 3.7, 3.6166666666666667)","(101.0, 640.0, 520.0)","(4.6, 6.6, 6.475)","(21.0, 32.0, 26.545454545454547)","(51.0, 150.0, 125.0)","(1.85, 2.12, 2.106842105263158)","(61.0, 130.0, 125.86206896551724)"
08-01-2023 14:54:31.063242,"(14.0, 29.0, 28.0)","(2.7, 3.7, 3.6166666666666667)","(101.0, 640.0, 520.0)","(4.6, 6.6, 6.466666666666667)","(21.0, 32.0, 26.545454545454547)","(51.0, 150.0, 125.0)","(1.85, 2.12, 2.106842105263158)","(61.0, 130.0, 125.86206896551724)"
08-01-2023 14:54:32.129869,"(14.0, 29.0, 28.0)","(2.7, 3.7, 3.6166666666666667)","(101.0, 640.0, 520.0)","(4.6, 6.6, 6.466666666666667)","(21.0, 32.0, 26.545454545454547)","(51.0, 150.0, 125.0)","(1.85, 2.12, 2.106842105263158)","(61.0, 130.0, 125.86206896551724)"
08-01-2023 14:54:33.172748,"(14.0, 29.0, 28.0)","(2.7, 3.7, 3.6166666666666667)","(101.0, 640.0, 520.0)","(4.6, 6.6, 6.466666666666667)","(21.0, 32.0, 26.545454545454547)","(51.0, 150.0, 125.0)","(1.85, 2.12, 2.106842105263158)","(61.0, 130.0, 125.86206896551724)"
08-01-2023 14:54:34.254065,"(14.0, 29.0, 28.0)","(2.7, 3.7, 3.6166666666666667)","(101.0, 640.0, 520.0)","(4.6, 6.6, 6.310344827586207)","(21.0, 32.0, 26.545454545454547)","(51.0, 150.0, 125.0)","(1.85, 2.12, 2.1096103896103897)","(61.0, 130.0, 125.86206896551724)"
08-01-2023 14:54:35.378635,"(14.0, 29.0, 27.448275862068964)","(2.7, 3.75, 3.652941176470588)","(101.0, 640.0, 513.3333333333334)","(4.6, 6.6, 6.310344827586207)","(21.0, 32.0, 26.545454545454547)","(51.0, 150.0, 125.0)","(1.85, 2.12, 2.1093333333333333)","(61.0, 130.0, 125.86206896551724)"
