,You Turn Baby,Oriental Series,Spritely Glennis,Sweet Chana,Balmain Juror,Demon Kingsbrae,Triangle
15-12-2022 11:12:51.580229,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 14.06)","(10.0, 28.0, 17.0625)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:12:52.709208,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 14.06)","(10.0, 28.0, 17.0625)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:12:53.861374,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 14.06)","(10.0, 28.0, 17.0625)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:12:54.945041,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 14.06)","(10.0, 28.0, 17.0625)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:12:56.052340,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 14.06)","(10.0, 28.0, 17.0625)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:12:57.090311,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 14.06)","(10.0, 28.0, 17.0625)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:12:58.091008,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 14.06)","(10.0, 28.0, 17.0625)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:12:59.111525,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 14.06)","(10.0, 28.0, 17.0625)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:00.157224,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 14.06)","(10.0, 28.0, 17.0625)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:01.232923,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 14.06)","(10.0, 28.0, 17.0625)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4436363636363634)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:02.352746,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 14.06)","(10.0, 28.0, 17.0625)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4436363636363634)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:03.422664,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 14.06)","(10.0, 28.0, 17.0625)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4436363636363634)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:04.518006,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 14.06)","(10.0, 28.0, 17.0625)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4436363636363634)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:05.626736,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 14.06)","(10.0, 28.0, 17.0625)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4436363636363634)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:06.694114,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 14.06)","(10.0, 28.0, 17.0625)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4436363636363634)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:07.776568,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 14.06)","(10.0, 28.0, 17.0625)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4436363636363634)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:08.760748,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 14.06)","(10.0, 28.0, 17.0625)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4436363636363634)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:09.811719,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 14.06)","(10.0, 28.0, 17.0625)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4436363636363634)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:10.845285,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 14.06)","(10.0, 28.0, 17.0625)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4436363636363634)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:11.849686,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 14.06)","(10.0, 28.0, 17.0625)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4436363636363634)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:12.889279,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 14.06)","(10.0, 28.0, 17.0625)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4436363636363634)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:14.013283,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 14.06)","(10.0, 28.0, 17.0625)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4436363636363634)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:15.081331,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 14.06)","(10.0, 28.0, 17.0625)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4436363636363634)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:16.147353,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 14.06)","(10.0, 28.0, 17.0625)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:17.191868,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 14.06)","(10.0, 28.0, 17.0625)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:18.227724,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 14.06)","(10.0, 28.0, 17.0625)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:19.206599,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 14.06)","(10.0, 28.0, 17.0625)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:20.264975,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 14.06)","(10.0, 28.0, 17.0625)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:21.221681,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 12.3)","(10.0, 28.0, 17.0625)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:22.198365,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 12.3)","(10.0, 28.0, 17.0625)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:23.168539,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 12.3)","(10.0, 28.0, 17.0625)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:24.238312,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 12.3)","(10.0, 28.0, 17.0625)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:25.333624,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 12.3)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:26.396429,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 11.36)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:27.494909,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 11.36)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:28.582139,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 11.36)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:29.683684,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 11.36)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:30.738378,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 11.36)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:31.855138,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 11.36)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:32.932236,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 12.100000000000001)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:34.054362,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 13.32)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:35.192264,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 13.32)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:36.266655,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 13.32)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:37.349698,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 11.6)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:38.523495,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 11.6)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:39.653734,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 11.6)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:40.731594,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 11.6)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:41.750815,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 10.600000000000001)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:43.007527,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 12.100000000000001)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:44.183152,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 12.100000000000001)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:45.457409,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 12.100000000000001)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:46.782222,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 10.600000000000001)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:47.974497,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 13.96842105263158)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:49.133265,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 13.96842105263158)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:50.178318,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 13.96842105263158)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:51.245664,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 13.96842105263158)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:52.263881,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 13.96842105263158)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:53.326444,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 13.96842105263158)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:54.367454,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 13.96842105263158)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:55.377897,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 13.96842105263158)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:56.415308,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 13.96842105263158)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 28.857142857142858)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:13:57.427335,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 13.96842105263158)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 32.36363636363636)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 111.0)"
15-12-2022 11:13:58.430168,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 13.16)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 32.36363636363636)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 111.0)"
15-12-2022 11:13:59.483137,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 13.16)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 32.36363636363636)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 111.0)"
15-12-2022 11:14:00.489954,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 13.16)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 32.36363636363636)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 111.0)"
15-12-2022 11:14:01.458517,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 13.16)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 32.36363636363636)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 111.0)"
15-12-2022 11:14:02.480759,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 13.16)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 32.36363636363636)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 111.0)"
15-12-2022 11:14:03.535611,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 13.16)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 32.36363636363636)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 111.0)"
15-12-2022 11:14:04.588341,"(3.2, 5.8, 4.2727272727272725)","(6.5, 17.0, 13.16)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 32.36363636363636)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 111.0)"
15-12-2022 11:14:05.654183,"(3.2, 5.8, 4.155)","(6.5, 17.0, 10.733333333333334)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 32.36363636363636)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 111.0)"
15-12-2022 11:14:06.700749,"(3.2, 5.8, 4.155)","(6.5, 17.0, 10.733333333333334)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 32.36363636363636)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 111.0)"
15-12-2022 11:14:07.747229,"(3.2, 5.8, 4.155)","(6.5, 17.0, 10.42)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 32.36363636363636)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 111.0)"
15-12-2022 11:14:08.815569,"(3.2, 5.8, 4.155)","(6.5, 17.0, 10.42)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 32.36363636363636)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 111.0)"
15-12-2022 11:14:09.924879,"(3.2, 5.8, 3.65625)","(6.5, 17.0, 10.42)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 32.36363636363636)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 111.0)"
15-12-2022 11:14:10.955832,"(3.2, 5.8, 4.370833333333334)","(6.5, 17.0, 12.882352941176471)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 32.36363636363636)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 111.0)"
15-12-2022 11:14:11.952211,"(3.2, 5.8, 4.370833333333334)","(6.5, 17.0, 12.882352941176471)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 32.36363636363636)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 111.0)"
15-12-2022 11:14:12.965654,"(3.2, 5.8, 4.370833333333334)","(6.5, 17.0, 12.882352941176471)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 32.36363636363636)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 111.0)"
15-12-2022 11:14:13.924205,"(3.2, 5.8, 4.370833333333334)","(6.5, 17.0, 12.882352941176471)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 32.36363636363636)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 111.0)"
15-12-2022 11:14:14.945490,"(3.2, 5.8, 4.370833333333334)","(6.5, 17.0, 12.882352941176471)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 32.36363636363636)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 111.0)"
15-12-2022 11:14:15.879886,"(3.2, 5.8, 4.370833333333334)","(6.5, 17.0, 12.882352941176471)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 32.36363636363636)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 111.0)"
15-12-2022 11:14:16.843205,"(3.2, 5.8, 4.370833333333334)","(6.5, 17.0, 12.7125)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 32.36363636363636)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 111.0)"
15-12-2022 11:14:17.801496,"(3.2, 5.8, 4.370833333333334)","(6.5, 17.0, 11.830769230769231)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 32.36363636363636)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 111.0)"
15-12-2022 11:14:18.713778,"(3.2, 5.8, 4.370833333333334)","(6.5, 17.0, 12.7125)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 32.36363636363636)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 111.0)"
15-12-2022 11:14:19.739883,"(3.2, 5.8, 4.370833333333334)","(6.5, 17.0, 10.280000000000001)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 32.36363636363636)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 111.0)"
15-12-2022 11:14:20.733912,"(3.2, 5.8, 4.370833333333334)","(6.5, 17.0, 10.280000000000001)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 32.36363636363636)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 111.0)"
15-12-2022 11:14:21.737447,"(3.2, 5.8, 4.370833333333334)","(6.5, 17.0, 10.280000000000001)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 32.36363636363636)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 111.0)"
15-12-2022 11:14:22.708707,"(3.2, 5.8, 4.370833333333334)","(6.5, 17.0, 10.280000000000001)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 32.36363636363636)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 111.0)"
15-12-2022 11:14:23.749255,"(3.2, 5.8, 4.370833333333334)","(6.5, 17.0, 12.882352941176471)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 32.36363636363636)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 111.0)"
15-12-2022 11:14:24.733600,"(3.2, 5.8, 4.370833333333334)","(6.5, 17.0, 12.882352941176471)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 32.36363636363636)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 111.0)"
15-12-2022 11:14:25.747932,"(3.2, 5.8, 4.370833333333334)","(6.5, 17.0, 12.882352941176471)","(10.0, 28.0, 18.555555555555557)","(17.0, 46.0, 32.36363636363636)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4106666666666667)","(31.0, 190.0, 111.0)"
