,Good Chat Wispy,False Confidence,Mepunga Warrior,Our Fabio,Wheel And Go,Lala Reindeer,Spring Casper
07-01-2023 19:02:46.646145,"(4.6, 8.4, 6.888888888888889)","(2.45, 3.6, 3.4328985507246377)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 9.0, 7.96)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:02:47.816810,"(4.6, 8.4, 6.888888888888889)","(2.45, 3.55, 3.4328985507246377)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 9.0, 7.96)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:02:48.948863,"(4.6, 8.4, 6.888888888888889)","(2.45, 3.55, 3.429402985074627)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 9.0, 7.96)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:02:50.078327,"(4.6, 8.4, 6.888888888888889)","(2.45, 3.55, 3.429402985074627)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 9.0, 7.96)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:02:51.065228,"(4.6, 8.4, 6.888888888888889)","(2.45, 3.55, 3.429402985074627)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 9.0, 7.96)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:02:52.178951,"(4.6, 8.4, 6.888888888888889)","(2.45, 3.55, 3.429402985074627)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 9.0, 7.96)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:02:53.254973,"(4.6, 8.4, 6.888888888888889)","(2.45, 3.55, 3.429402985074627)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 9.0, 7.96)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:02:54.449148,"(4.6, 8.4, 6.888888888888889)","(2.45, 3.55, 3.429402985074627)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 9.0, 7.96)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:02:55.556450,"(4.6, 8.4, 6.888888888888889)","(2.45, 3.55, 3.429402985074627)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 9.0, 7.96)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:02:56.506394,"(4.6, 8.4, 6.888888888888889)","(2.45, 3.55, 3.429402985074627)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 9.0, 7.96)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:02:57.658682,"(4.6, 8.4, 6.888888888888889)","(2.45, 3.55, 3.429402985074627)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 9.0, 7.96)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:02:58.856634,"(4.6, 8.4, 6.888888888888889)","(2.45, 3.55, 3.429402985074627)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 9.0, 7.96)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:03:00.076902,"(4.6, 8.4, 6.888888888888889)","(2.45, 3.55, 3.429402985074627)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 9.0, 7.96)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:03:01.219907,"(4.6, 8.4, 6.888888888888889)","(2.45, 3.55, 3.429402985074627)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 9.0, 7.96)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:03:02.313300,"(4.6, 8.4, 6.888888888888889)","(2.45, 3.55, 3.429402985074627)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 9.0, 7.96)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:03:03.427156,"(4.6, 8.4, 6.888888888888889)","(2.45, 3.55, 3.429402985074627)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 9.0, 7.96)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:03:04.434460,"(4.6, 8.4, 6.888888888888889)","(2.45, 3.5, 3.3981818181818184)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 9.0, 7.96)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:03:05.464529,"(4.6, 8.4, 6.888888888888889)","(2.45, 3.5, 3.3981818181818184)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 9.0, 7.96)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:03:06.561163,"(4.6, 8.4, 6.888888888888889)","(2.45, 3.5, 3.3981818181818184)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 9.0, 7.96)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:03:07.629758,"(4.6, 8.4, 6.888888888888889)","(2.45, 3.5, 3.3981818181818184)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 9.0, 7.96)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:03:08.781760,"(4.6, 8.4, 6.888888888888889)","(2.45, 3.5, 3.3981818181818184)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 9.0, 7.96)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:03:09.855683,"(4.6, 8.4, 6.888888888888889)","(2.45, 3.5, 3.3981818181818184)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 9.0, 7.96)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:03:10.961729,"(4.6, 8.4, 6.888888888888889)","(2.45, 3.45, 3.3181159420289856)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 9.0, 7.96)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:03:12.022388,"(4.6, 8.4, 6.888888888888889)","(2.45, 3.45, 3.3181159420289856)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 9.0, 7.96)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:03:13.067183,"(4.6, 8.4, 6.888888888888889)","(2.45, 3.45, 3.3181159420289856)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 9.0, 7.96)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:03:14.137859,"(4.6, 8.4, 6.888888888888889)","(2.45, 3.45, 3.3181159420289856)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 9.0, 7.96)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:03:15.216375,"(4.6, 8.4, 6.888888888888889)","(2.45, 3.45, 3.3181159420289856)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 9.0, 7.96)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:03:16.312850,"(4.6, 8.4, 6.888888888888889)","(2.45, 3.45, 3.3181159420289856)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 9.0, 7.96)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:03:17.399986,"(4.6, 8.4, 6.888888888888889)","(2.45, 3.45, 3.3181159420289856)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 9.0, 7.96)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:03:18.637720,"(4.6, 8.4, 6.888888888888889)","(2.45, 3.45, 3.3181159420289856)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 9.0, 7.96)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:03:20.050667,"(4.6, 8.4, 6.888888888888889)","(2.45, 3.4, 3.3087878787878786)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 9.0, 7.96)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:03:21.367937,"(4.6, 8.4, 6.888888888888889)","(2.45, 3.4, 3.2532835820895523)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 9.0, 7.96)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:03:22.531800,"(4.6, 8.4, 6.888888888888889)","(2.45, 3.35, 3.2532835820895523)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 9.0, 7.96)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:03:23.678769,"(4.6, 8.4, 6.888888888888889)","(2.45, 3.35, 3.2532835820895523)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 9.0, 7.96)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:03:24.824954,"(4.6, 8.4, 6.888888888888889)","(2.45, 3.35, 3.2532835820895523)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 9.0, 7.96)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:03:25.937998,"(4.6, 8.4, 6.888888888888889)","(2.45, 3.35, 3.2532835820895523)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 9.0, 7.96)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:03:31.198402,"(4.6, 8.4, 6.888888888888889)","(2.45, 3.35, 3.2532835820895523)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 9.0, 7.96)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:03:32.291885,"(4.6, 8.4, 6.888888888888889)","(2.45, 3.35, 3.2532835820895523)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 9.0, 7.96)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:03:33.488322,"(4.6, 8.4, 6.888888888888889)","(2.45, 3.3, 3.2193939393939393)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 9.0, 7.96)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:03:34.612436,"(4.6, 8.4, 6.888888888888889)","(2.45, 3.3, 3.2193939393939393)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 9.0, 7.96)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:03:35.708845,"(4.6, 8.4, 6.888888888888889)","(2.45, 3.3, 3.2193939393939393)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 9.0, 7.96)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:03:36.849854,"(4.6, 8.4, 6.888888888888889)","(2.45, 3.3, 3.2193939393939393)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 9.0, 7.96)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:03:38.031180,"(4.6, 8.4, 6.888888888888889)","(2.45, 3.3, 3.2193939393939393)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 9.0, 7.96)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:03:39.162078,"(4.6, 8.4, 6.888888888888889)","(2.45, 3.3, 3.2193939393939393)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 9.0, 7.96)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:03:40.294522,"(4.6, 8.4, 6.888888888888889)","(2.45, 3.3, 3.2193939393939393)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 9.0, 7.96)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:03:41.395174,"(4.6, 8.4, 6.888888888888889)","(2.45, 3.3, 3.2193939393939393)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 9.0, 7.96)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:03:42.524048,"(4.6, 8.4, 6.888888888888889)","(2.45, 3.3, 3.2193939393939393)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 9.0, 7.6000000000000005)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:03:43.715270,"(4.6, 9.0, 6.666666666666666)","(2.45, 3.3, 3.2193939393939393)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 8.4, 7.6000000000000005)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:03:44.836722,"(4.6, 9.0, 7.0)","(2.45, 3.3, 3.2193939393939393)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 8.4, 7.066666666666667)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:03:45.912383,"(4.6, 9.0, 7.0)","(2.45, 3.25, 3.1471014492753624)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 8.4, 7.066666666666667)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:03:47.056852,"(4.6, 9.0, 7.0)","(2.45, 3.25, 3.1471014492753624)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 8.4, 7.066666666666667)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:03:48.176585,"(4.6, 9.0, 7.0)","(2.45, 3.25, 3.1471014492753624)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 8.4, 7.066666666666667)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:03:49.404261,"(4.6, 9.0, 7.0)","(2.45, 3.25, 3.1471014492753624)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 8.4, 7.066666666666667)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:03:50.577665,"(4.6, 9.0, 7.0)","(2.45, 3.25, 3.1296610169491528)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 8.4, 7.066666666666667)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:03:51.646844,"(4.6, 9.0, 7.0)","(2.45, 3.25, 3.1296610169491528)","(4.4, 6.8, 4.55)","(8.0, 15.5, 12.166666666666668)","(4.8, 8.4, 7.066666666666667)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 47.25)"
07-01-2023 19:03:52.795521,"(4.6, 9.0, 7.0)","(2.45, 3.25, 3.1296610169491528)","(4.4, 6.8, 4.55)","(8.0, 15.5, 11.409090909090908)","(4.8, 8.4, 7.066666666666667)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 47.25)"
07-01-2023 19:03:53.995359,"(4.6, 9.0, 7.0)","(2.45, 3.25, 3.107368421052632)","(4.4, 6.8, 4.55)","(8.0, 15.5, 10.884615384615383)","(4.8, 8.4, 6.9714285714285715)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 47.25)"
07-01-2023 19:03:55.222183,"(4.6, 9.0, 7.0)","(2.45, 3.2, 3.1148076923076924)","(4.4, 6.8, 4.55)","(8.0, 15.5, 10.884615384615383)","(4.8, 8.4, 6.9714285714285715)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 47.25)"
07-01-2023 19:03:56.349799,"(4.6, 9.0, 7.0)","(2.45, 3.15, 3.1148076923076924)","(4.4, 6.8, 4.55)","(8.0, 15.5, 10.884615384615383)","(4.8, 8.4, 6.9714285714285715)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 47.25)"
07-01-2023 19:03:57.436694,"(4.6, 9.0, 7.0)","(2.45, 3.15, 3.1148076923076924)","(4.4, 6.8, 4.55)","(8.0, 15.5, 10.884615384615383)","(4.8, 8.4, 6.9714285714285715)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 47.25)"
07-01-2023 19:03:58.536938,"(4.6, 9.0, 7.0)","(2.45, 3.2, 3.107368421052632)","(4.4, 6.8, 4.55)","(8.0, 15.5, 10.884615384615383)","(4.8, 8.4, 6.9714285714285715)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 47.25)"
07-01-2023 19:03:59.729917,"(4.6, 9.0, 7.0)","(2.45, 3.2, 3.107368421052632)","(4.4, 6.8, 4.55)","(8.0, 15.5, 10.884615384615383)","(4.8, 8.4, 7.0285714285714285)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 47.25)"
07-01-2023 19:04:00.925037,"(4.6, 9.0, 7.0)","(2.45, 3.15, 3.07375)","(4.4, 6.8, 4.55)","(8.0, 15.5, 10.4)","(4.8, 8.6, 6.7555555555555555)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:04:02.089685,"(4.6, 9.0, 7.0)","(2.45, 3.1, 2.726153846153846)","(4.4, 5.5, 4.54)","(8.0, 11.5, 10.4)","(4.8, 8.0, 6.7555555555555555)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:04:03.233844,"(4.6, 9.0, 6.894736842105263)","(2.45, 3.1, 2.7563636363636363)","(4.4, 5.5, 4.54)","(8.0, 11.5, 10.4)","(4.8, 8.0, 6.7555555555555555)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 44.66666666666667)"
07-01-2023 19:04:04.433644,"(4.6, 8.6, 6.62)","(2.45, 3.1, 2.7563636363636363)","(4.4, 5.5, 4.54)","(8.0, 11.5, 10.4)","(4.8, 8.0, 6.7555555555555555)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 49.833333333333336)"
07-01-2023 19:04:05.868203,"(4.6, 8.6, 6.62)","(2.45, 3.1, 2.7563636363636363)","(4.4, 5.5, 4.509090909090909)","(8.0, 11.5, 12.066666666666666)","(4.8, 8.0, 6.7555555555555555)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 49.833333333333336)"
07-01-2023 19:04:07.057014,"(4.6, 9.0, 7.666666666666666)","(2.45, 3.1, 2.6275)","(4.4, 6.6, 4.509090909090909)","(8.0, 14.0, 12.066666666666666)","(4.8, 8.0, 6.7555555555555555)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 49.833333333333336)"
07-01-2023 19:04:08.389917,"(4.6, 9.0, 7.5)","(2.45, 3.1, 2.6275)","(4.4, 6.6, 4.509090909090909)","(8.0, 14.0, 12.066666666666666)","(4.8, 8.0, 6.7555555555555555)","(26.0, 130.0, 56.42857142857143)","(13.0, 55.0, 49.833333333333336)"
07-01-2023 19:04:09.566719,"(4.6, 9.0, 7.5)","(2.45, 3.1, 2.6275)","(4.4, 6.6, 4.509090909090909)","(8.0, 14.0, 12.066666666666666)","(4.8, 8.0, 6.7555555555555555)","(26.0, 130.0, 37.27272727272727)","(13.0, 55.0, 49.833333333333336)"
07-01-2023 19:04:10.770156,"(4.6, 9.0, 8.025)","(2.45, 3.1, 2.637142857142857)","(4.4, 6.6, 4.509090909090909)","(8.0, 14.0, 12.066666666666666)","(4.8, 8.0, 6.7555555555555555)","(26.0, 130.0, 37.27272727272727)","(13.0, 55.0, 49.833333333333336)"
07-01-2023 19:04:12.003518,"(4.6, 9.0, 8.1)","(2.45, 3.1, 2.8325714285714287)","(4.4, 6.6, 4.509090909090909)","(8.0, 14.0, 12.066666666666666)","(4.8, 8.0, 6.7555555555555555)","(26.0, 130.0, 37.27272727272727)","(13.0, 55.0, 49.833333333333336)"
07-01-2023 19:04:13.083553,"(4.6, 9.0, 8.1)","(2.45, 3.1, 2.8325714285714287)","(4.4, 6.6, 4.509090909090909)","(8.0, 14.0, 12.066666666666666)","(4.8, 8.0, 6.7555555555555555)","(26.0, 130.0, 37.27272727272727)","(13.0, 55.0, 49.833333333333336)"
07-01-2023 19:04:14.203615,"(4.6, 9.0, 8.1)","(2.45, 3.1, 2.8651612903225807)","(4.4, 6.6, 5.554545454545455)","(8.0, 14.0, 12.066666666666666)","(4.8, 8.0, 6.7555555555555555)","(26.0, 130.0, 37.27272727272727)","(13.0, 55.0, 49.833333333333336)"
07-01-2023 19:04:15.305122,"(4.6, 9.0, 8.1)","(2.45, 3.1, 2.8651612903225807)","(4.4, 6.6, 5.554545454545455)","(8.0, 14.0, 12.066666666666666)","(4.8, 8.0, 6.7555555555555555)","(26.0, 130.0, 37.27272727272727)","(13.0, 55.0, 49.833333333333336)"
07-01-2023 19:04:16.494025,"(4.6, 9.0, 8.1)","(2.45, 3.1, 3.029857142857143)","(4.4, 6.6, 5.554545454545455)","(8.0, 14.0, 12.066666666666666)","(4.8, 8.0, 6.7555555555555555)","(26.0, 130.0, 37.27272727272727)","(13.0, 55.0, 49.833333333333336)"
07-01-2023 19:04:17.642693,"(4.6, 9.0, 8.1)","(2.45, 3.05, 3.029857142857143)","(4.4, 6.6, 5.554545454545455)","(8.0, 14.0, 12.066666666666666)","(4.8, 8.0, 6.7555555555555555)","(26.0, 130.0, 37.27272727272727)","(13.0, 55.0, 49.833333333333336)"
07-01-2023 19:04:18.756598,"(4.6, 9.0, 8.1)","(2.45, 2.98, 2.906829268292683)","(4.4, 6.6, 5.554545454545455)","(8.0, 14.0, 12.066666666666666)","(4.8, 8.0, 6.7555555555555555)","(26.0, 130.0, 37.27272727272727)","(13.0, 55.0, 45.0)"
07-01-2023 19:04:19.906399,"(4.6, 9.0, 8.1)","(2.45, 2.98, 2.906829268292683)","(4.4, 6.6, 5.554545454545455)","(8.0, 14.0, 12.066666666666666)","(4.8, 8.0, 6.7555555555555555)","(26.0, 130.0, 37.27272727272727)","(13.0, 55.0, 45.0)"
07-01-2023 19:04:20.963062,"(4.6, 9.0, 8.1)","(2.45, 2.98, 2.906829268292683)","(4.4, 6.6, 5.554545454545455)","(8.0, 14.0, 12.066666666666666)","(4.8, 8.0, 6.7555555555555555)","(26.0, 130.0, 37.27272727272727)","(13.0, 55.0, 45.0)"
07-01-2023 19:04:22.178796,"(4.6, 9.0, 8.1)","(2.45, 2.98, 2.906829268292683)","(4.4, 6.6, 5.554545454545455)","(8.0, 14.0, 12.066666666666666)","(4.8, 8.0, 6.7555555555555555)","(26.0, 130.0, 37.27272727272727)","(13.0, 55.0, 45.0)"
07-01-2023 19:04:23.352453,"(4.6, 9.0, 8.1)","(2.45, 2.96, 2.9437142857142855)","(4.4, 6.6, 5.554545454545455)","(8.0, 11.0, 9.727272727272727)","(4.8, 8.0, 6.7555555555555555)","(26.0, 130.0, 37.27272727272727)","(13.0, 55.0, 45.0)"
07-01-2023 19:04:24.481703,"(4.6, 9.0, 7.5375)","(2.45, 2.96, 2.9437142857142855)","(4.4, 6.6, 5.404)","(8.0, 11.0, 9.727272727272727)","(4.8, 8.0, 6.7555555555555555)","(26.0, 130.0, 37.27272727272727)","(13.0, 55.0, 45.0)"
07-01-2023 19:04:25.528512,"(4.6, 9.0, 6.720000000000001)","(2.45, 3.0, 2.96027027027027)","(4.4, 6.6, 4.986666666666666)","(8.0, 11.0, 9.727272727272727)","(4.8, 8.0, 6.7555555555555555)","(26.0, 130.0, 37.27272727272727)","(13.0, 55.0, 45.0)"
07-01-2023 19:04:26.649601,"(4.6, 9.0, 6.720000000000001)","(2.45, 3.0, 2.940769230769231)","(4.4, 6.6, 5.0285714285714285)","(8.0, 11.0, 9.727272727272727)","(4.8, 8.0, 6.7555555555555555)","(26.0, 130.0, 37.27272727272727)","(13.0, 55.0, 45.0)"
07-01-2023 19:04:27.803704,"(4.6, 9.0, 6.720000000000001)","(2.45, 3.0, 2.890487804878049)","(4.4, 5.5, 5.127272727272728)","(8.0, 11.0, 12.399999999999999)","(4.8, 8.0, 6.7555555555555555)","(26.0, 130.0, 37.27272727272727)","(13.0, 55.0, 45.0)"
07-01-2023 19:04:28.968116,"(4.6, 9.0, 7.371428571428572)","(2.45, 2.96, 2.890487804878049)","(4.4, 6.4, 5.127272727272728)","(8.0, 14.5, 12.399999999999999)","(4.8, 8.0, 6.7555555555555555)","(26.0, 130.0, 37.27272727272727)","(13.0, 55.0, 45.0)"
07-01-2023 19:04:30.036396,"(4.6, 9.0, 7.371428571428572)","(2.45, 2.96, 2.890487804878049)","(4.4, 6.4, 5.127272727272728)","(8.0, 14.5, 12.399999999999999)","(4.8, 8.0, 6.711111111111111)","(26.0, 130.0, 37.27272727272727)","(13.0, 55.0, 45.0)"
07-01-2023 19:04:31.066281,"(4.6, 9.0, 7.371428571428572)","(2.45, 2.96, 2.890487804878049)","(4.4, 6.4, 5.127272727272728)","(8.0, 14.5, 12.399999999999999)","(4.8, 7.8, 6.711111111111111)","(26.0, 130.0, 37.27272727272727)","(13.0, 55.0, 45.0)"
07-01-2023 19:04:32.211956,"(4.6, 9.0, 7.371428571428572)","(2.45, 2.96, 2.8578048780487806)","(4.4, 6.4, 5.127272727272728)","(8.0, 14.5, 12.399999999999999)","(4.8, 7.8, 6.711111111111111)","(26.0, 130.0, 37.27272727272727)","(13.0, 55.0, 45.0)"
07-01-2023 19:04:33.390981,"(4.6, 9.0, 7.371428571428572)","(2.45, 2.92, 2.9054285714285712)","(4.4, 6.4, 4.933333333333334)","(8.0, 14.5, 11.379999999999999)","(4.8, 7.8, 6.711111111111111)","(26.0, 130.0, 37.27272727272727)","(13.0, 55.0, 45.0)"
07-01-2023 19:04:34.485469,"(4.6, 9.0, 6.720000000000001)","(2.45, 2.9, 2.886285714285714)","(4.4, 6.4, 4.933333333333334)","(8.0, 13.5, 11.379999999999999)","(4.8, 7.8, 6.711111111111111)","(26.0, 130.0, 37.27272727272727)","(13.0, 55.0, 45.0)"
