,Power Legend,Ugly Nicos,Gold Serenade,Boys Cry,Mi Greyt Mate,Rodeo Legend,Moanastar,Gracious Gracie,Lady Goodfellow,Vardon
09-01-2023 15:48:26.344876,"(17.0, 25.0, 17.285714285714285)","(1.95, 2.32, 2.2026666666666666)","(19.0, 26.0, 23.5)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 132.14285714285714)","(10.0, 14.5, 13.642857142857142)","(7.5, 14.5, 13.75)","(21.0, 34.0, 31.714285714285715)","(11.0, 19.5, 17.833333333333332)","(5.0, 5.8, 5.624137931034483)"
09-01-2023 15:48:27.755315,"(17.0, 25.0, 17.285714285714285)","(1.95, 2.32, 2.2026666666666666)","(19.0, 26.0, 23.5)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 132.14285714285714)","(10.0, 14.5, 13.642857142857142)","(7.5, 14.5, 13.75)","(21.0, 34.0, 31.714285714285715)","(11.0, 19.5, 17.833333333333332)","(5.0, 5.8, 5.624137931034483)"
09-01-2023 15:48:29.149991,"(17.0, 25.0, 17.285714285714285)","(1.95, 2.32, 2.2026666666666666)","(19.0, 26.0, 23.5)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 132.14285714285714)","(10.0, 14.5, 13.642857142857142)","(7.5, 14.5, 13.75)","(21.0, 34.0, 31.714285714285715)","(11.0, 19.5, 17.833333333333332)","(5.0, 5.8, 5.624137931034483)"
09-01-2023 15:48:30.491939,"(17.0, 25.0, 17.285714285714285)","(1.95, 2.32, 2.2026666666666666)","(19.0, 26.0, 23.5)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 132.14285714285714)","(10.0, 14.5, 13.642857142857142)","(7.5, 14.5, 13.75)","(21.0, 34.0, 31.714285714285715)","(11.0, 19.5, 17.833333333333332)","(5.0, 5.8, 5.624137931034483)"
09-01-2023 15:48:31.843452,"(17.0, 25.0, 17.285714285714285)","(1.95, 2.32, 2.254)","(19.0, 26.0, 23.5)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 132.14285714285714)","(10.0, 14.5, 13.973684210526315)","(7.5, 14.5, 13.75)","(21.0, 34.0, 31.714285714285715)","(11.0, 19.5, 18.710526315789473)","(5.0, 5.8, 5.624137931034483)"
09-01-2023 15:48:33.200564,"(17.0, 25.0, 22.157894736842106)","(1.95, 2.32, 2.254)","(19.0, 26.0, 23.5)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 132.14285714285714)","(10.0, 14.5, 13.973684210526315)","(7.5, 14.5, 13.75)","(21.0, 34.0, 31.714285714285715)","(11.0, 19.5, 16.8)","(5.0, 5.8, 5.624137931034483)"
09-01-2023 15:48:34.607389,"(17.0, 25.0, 18.625)","(1.95, 2.3, 2.216666666666667)","(19.0, 26.0, 23.5)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 132.14285714285714)","(10.0, 14.5, 13.973684210526315)","(7.5, 14.5, 13.642857142857142)","(21.0, 34.0, 31.714285714285715)","(11.0, 19.5, 16.8)","(5.0, 5.8, 5.624137931034483)"
09-01-2023 15:48:36.025659,"(17.0, 25.0, 18.625)","(1.95, 2.3, 2.227272727272727)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 132.14285714285714)","(10.0, 14.5, 14.0)","(7.5, 14.5, 13.75)","(21.0, 34.0, 31.714285714285715)","(11.0, 19.5, 16.8)","(5.0, 5.8, 5.621052631578947)"
09-01-2023 15:48:37.389670,"(17.0, 25.0, 18.625)","(1.95, 2.3, 2.2085714285714286)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 132.14285714285714)","(10.0, 14.5, 14.0)","(7.5, 14.5, 13.75)","(21.0, 34.0, 31.714285714285715)","(11.0, 19.5, 16.8)","(5.0, 5.8, 5.621052631578947)"
09-01-2023 15:48:38.763638,"(17.0, 25.0, 18.625)","(1.95, 2.3, 2.2085714285714286)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 132.14285714285714)","(10.0, 14.5, 14.0)","(7.5, 14.5, 13.75)","(21.0, 34.0, 31.714285714285715)","(11.0, 19.5, 16.8)","(5.0, 5.8, 5.621052631578947)"
09-01-2023 15:48:40.428656,"(17.0, 25.0, 18.625)","(1.95, 2.3, 2.2085714285714286)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 132.14285714285714)","(10.0, 14.5, 14.0)","(7.5, 14.5, 14.0)","(21.0, 34.0, 31.714285714285715)","(11.0, 19.5, 16.8)","(5.0, 5.8, 5.621052631578947)"
09-01-2023 15:48:41.934570,"(17.0, 25.0, 18.625)","(1.95, 2.3, 2.172)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 132.14285714285714)","(10.0, 14.5, 13.5)","(7.5, 15.0, 13.666666666666666)","(21.0, 34.0, 31.714285714285715)","(11.0, 19.5, 16.8)","(5.0, 5.8, 5.621052631578947)"
09-01-2023 15:48:43.428373,"(17.0, 25.0, 18.625)","(1.95, 2.3, 2.172)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 13.5)","(7.5, 15.0, 13.666666666666666)","(21.0, 34.0, 31.714285714285715)","(11.0, 19.5, 18.0)","(5.0, 5.8, 5.621052631578947)"
09-01-2023 15:48:44.976019,"(17.0, 25.0, 18.625)","(1.95, 2.3, 2.2085714285714286)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 13.5)","(7.5, 15.0, 13.666666666666666)","(21.0, 34.0, 31.714285714285715)","(11.0, 19.5, 18.28125)","(5.0, 5.8, 5.621052631578947)"
09-01-2023 15:48:46.507791,"(17.0, 25.0, 18.625)","(1.95, 2.3, 2.2085714285714286)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 13.5)","(7.5, 15.0, 13.666666666666666)","(21.0, 34.0, 31.714285714285715)","(11.0, 19.5, 18.28125)","(5.0, 5.8, 5.63)"
09-01-2023 15:48:48.031713,"(17.0, 25.0, 18.625)","(1.95, 2.3, 2.2085714285714286)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 13.5)","(7.5, 15.0, 13.666666666666666)","(21.0, 34.0, 31.714285714285715)","(11.0, 19.5, 18.28125)","(5.0, 5.8, 5.63)"
09-01-2023 15:48:49.527094,"(17.0, 25.0, 18.625)","(1.95, 2.3, 2.2085714285714286)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 13.5)","(7.5, 15.0, 13.666666666666666)","(21.0, 34.0, 31.714285714285715)","(11.0, 19.5, 18.28125)","(5.0, 5.8, 5.63)"
09-01-2023 15:48:51.001925,"(17.0, 25.0, 21.076923076923077)","(1.95, 2.3, 2.2085714285714286)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 13.5)","(7.5, 15.0, 13.666666666666666)","(21.0, 34.0, 31.714285714285715)","(11.0, 19.5, 18.28125)","(5.0, 5.8, 5.63)"
09-01-2023 15:48:52.456570,"(17.0, 25.0, 21.076923076923077)","(1.95, 2.3, 2.2085714285714286)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 13.5)","(7.5, 15.0, 13.666666666666666)","(21.0, 34.0, 31.714285714285715)","(11.0, 19.5, 17.58823529411765)","(5.0, 5.8, 5.63)"
09-01-2023 15:48:53.926642,"(17.0, 25.0, 22.96)","(1.95, 2.3, 2.2515151515151515)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 13.5)","(7.5, 15.0, 13.666666666666666)","(21.0, 34.0, 31.714285714285715)","(11.0, 19.0, 16.7)","(5.0, 5.8, 5.63)"
09-01-2023 15:48:55.343493,"(17.0, 25.0, 22.96)","(1.95, 2.3, 2.2555555555555555)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 13.5)","(7.5, 15.0, 13.666666666666666)","(21.0, 34.0, 31.714285714285715)","(11.0, 18.5, 15.6875)","(5.0, 5.8, 5.63)"
09-01-2023 15:48:57.026541,"(17.0, 25.0, 22.96)","(1.95, 2.3, 2.2555555555555555)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 13.5)","(7.5, 15.0, 13.666666666666666)","(21.0, 34.0, 31.714285714285715)","(11.0, 18.5, 15.6875)","(5.0, 5.8, 5.63)"
09-01-2023 15:48:58.571197,"(17.0, 25.0, 23.178571428571427)","(1.95, 2.3, 2.2555555555555555)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 13.5)","(7.5, 15.0, 13.666666666666666)","(21.0, 34.0, 31.714285714285715)","(11.0, 18.5, 16.25)","(5.0, 5.8, 5.63)"
09-01-2023 15:49:00.159570,"(17.0, 25.0, 23.178571428571427)","(1.95, 2.3, 2.2555555555555555)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 13.5)","(7.5, 15.0, 13.666666666666666)","(21.0, 34.0, 31.714285714285715)","(11.0, 18.5, 16.25)","(5.0, 5.8, 5.63)"
09-01-2023 15:49:01.751931,"(17.0, 25.0, 23.178571428571427)","(1.95, 2.3, 2.1545454545454548)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 12.333333333333334)","(7.5, 15.0, 14.0)","(21.0, 34.0, 31.714285714285715)","(11.0, 18.5, 16.25)","(5.0, 5.8, 5.63)"
09-01-2023 15:49:03.311385,"(17.0, 25.0, 18.142857142857142)","(1.95, 2.3, 2.2)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.0, 12.166666666666666)","(7.5, 15.0, 14.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 18.5, 16.25)","(5.0, 5.8, 5.63)"
09-01-2023 15:49:04.832174,"(17.0, 25.0, 18.142857142857142)","(1.95, 2.3, 2.2)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 13.5, 12.0)","(7.5, 15.0, 14.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 18.5, 16.25)","(5.0, 5.8, 5.63)"
09-01-2023 15:49:06.231509,"(17.0, 25.0, 21.25)","(1.95, 2.3, 2.2)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 13.5, 12.0)","(7.5, 15.0, 14.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 18.5, 16.25)","(5.0, 5.8, 5.63)"
09-01-2023 15:49:07.644057,"(17.0, 25.0, 21.25)","(1.95, 2.3, 2.2)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 13.5, 12.0)","(7.5, 15.0, 14.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 18.5, 16.25)","(5.0, 5.8, 5.63)"
09-01-2023 15:49:09.082860,"(17.0, 25.0, 21.25)","(1.95, 2.3, 2.2)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 13.5, 12.0)","(7.5, 15.0, 14.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 18.5, 16.25)","(5.0, 5.8, 5.63)"
09-01-2023 15:49:10.499041,"(17.0, 25.0, 21.25)","(1.95, 2.3, 2.2)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 13.5, 12.785714285714285)","(7.5, 15.0, 14.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 18.5, 16.25)","(5.0, 5.8, 5.63)"
09-01-2023 15:49:11.961766,"(17.0, 25.0, 21.25)","(1.95, 2.3, 2.2)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 12.785714285714285)","(7.5, 15.0, 14.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 18.5, 16.25)","(5.0, 5.8, 5.63)"
09-01-2023 15:49:13.360571,"(17.0, 25.0, 23.857142857142858)","(1.95, 2.3, 2.1285714285714286)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 12.785714285714285)","(7.5, 15.0, 14.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 18.5, 16.25)","(5.0, 5.8, 5.63)"
09-01-2023 15:49:14.797756,"(17.0, 25.0, 21.25)","(1.95, 2.4, 2.142857142857143)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 12.785714285714285)","(7.5, 15.0, 14.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 18.5, 16.25)","(5.0, 5.8, 5.63)"
09-01-2023 15:49:16.250845,"(17.0, 25.0, 23.75)","(1.95, 2.4, 2.334453781512605)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 12.4)","(7.5, 15.0, 14.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 18.5, 16.25)","(5.0, 5.8, 5.63)"
09-01-2023 15:49:17.728227,"(17.0, 25.0, 23.75)","(1.95, 2.4, 2.334453781512605)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 12.4)","(7.5, 15.0, 14.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 18.5, 16.25)","(5.0, 5.8, 5.63)"
09-01-2023 15:49:19.152085,"(17.0, 25.0, 23.75)","(1.95, 2.4, 2.3264347826086955)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 12.4)","(7.5, 15.0, 14.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 18.5, 16.25)","(5.0, 5.8, 5.63)"
09-01-2023 15:49:20.623752,"(17.0, 25.0, 23.75)","(1.95, 2.38, 2.3264347826086955)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 12.4)","(7.5, 15.0, 14.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 18.5, 16.25)","(5.0, 5.8, 5.63)"
09-01-2023 15:49:22.085250,"(17.0, 25.0, 23.75)","(1.95, 2.38, 2.3264347826086955)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 12.4)","(7.5, 15.0, 14.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 18.5, 16.25)","(5.0, 5.8, 5.63)"
09-01-2023 15:49:23.488450,"(17.0, 25.0, 23.75)","(1.95, 2.38, 2.3264347826086955)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 12.4)","(7.5, 15.0, 14.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 18.5, 16.25)","(5.0, 5.8, 5.63)"
09-01-2023 15:49:24.935593,"(17.0, 25.0, 23.75)","(1.95, 2.38, 2.1978947368421053)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 12.4)","(7.5, 15.0, 14.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 18.5, 16.25)","(5.0, 5.8, 5.63)"
09-01-2023 15:49:26.308725,"(17.0, 25.0, 23.75)","(1.95, 2.2, 2.3264347826086955)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 13.45)","(7.5, 15.0, 14.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 18.5, 19.444444444444443)","(5.0, 5.8, 5.63)"
09-01-2023 15:49:27.696560,"(17.0, 25.0, 20.333333333333332)","(1.95, 2.38, 2.1827586206896554)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 13.45)","(7.5, 15.0, 14.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 21.0, 18.666666666666664)","(5.0, 5.8, 5.63)"
09-01-2023 15:49:29.077547,"(17.0, 25.0, 20.333333333333332)","(1.95, 2.38, 2.1827586206896554)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 13.45)","(7.5, 15.0, 14.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 20.0, 18.27777777777778)","(5.0, 5.8, 5.63)"
09-01-2023 15:49:30.498738,"(17.0, 25.0, 20.333333333333332)","(1.95, 2.38, 2.1827586206896554)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 13.45)","(7.5, 15.0, 14.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 19.5, 18.27777777777778)","(5.0, 5.8, 5.63)"
09-01-2023 15:49:31.938281,"(17.0, 25.0, 20.333333333333332)","(1.95, 2.38, 2.1827586206896554)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 13.45)","(7.5, 15.0, 14.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 19.5, 17.85)","(5.0, 5.8, 5.63)"
09-01-2023 15:49:33.327220,"(17.0, 25.0, 20.333333333333332)","(1.95, 2.38, 2.1827586206896554)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 13.45)","(7.5, 15.0, 14.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 19.5, 17.85)","(5.0, 5.8, 5.63)"
09-01-2023 15:49:34.668476,"(17.0, 25.0, 20.333333333333332)","(1.95, 2.38, 2.1827586206896554)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 13.45)","(7.5, 15.0, 14.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 19.5, 16.916666666666668)","(5.0, 5.8, 5.63)"
09-01-2023 15:49:36.106976,"(17.0, 25.0, 20.333333333333332)","(1.95, 2.38, 2.1827586206896554)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 14.11111111111111)","(7.5, 15.0, 14.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 19.0, 16.916666666666668)","(5.0, 5.8, 5.63)"
09-01-2023 15:49:37.515531,"(17.0, 25.0, 23.923076923076923)","(1.95, 2.38, 2.1827586206896554)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 14.11111111111111)","(7.5, 15.0, 14.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 19.0, 16.916666666666668)","(5.0, 5.8, 5.63)"
09-01-2023 15:49:38.967142,"(17.0, 25.0, 23.923076923076923)","(1.95, 2.38, 2.1827586206896554)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 14.11111111111111)","(7.5, 15.0, 14.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 19.0, 17.5)","(5.0, 5.8, 5.63)"
09-01-2023 15:49:40.529950,"(17.0, 25.0, 23.923076923076923)","(1.95, 2.38, 2.1827586206896554)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 14.11111111111111)","(7.5, 15.0, 14.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 19.0, 17.5)","(5.0, 5.8, 5.63)"
09-01-2023 15:49:42.077512,"(17.0, 25.0, 23.923076923076923)","(1.95, 2.38, 2.1827586206896554)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 14.11111111111111)","(7.5, 15.0, 14.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 19.0, 17.5)","(5.0, 5.8, 5.63)"
09-01-2023 15:49:43.583511,"(17.0, 25.0, 23.923076923076923)","(1.95, 2.38, 2.1827586206896554)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 14.11111111111111)","(7.5, 15.0, 14.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 19.0, 17.5)","(5.0, 5.8, 5.63)"
09-01-2023 15:49:45.234111,"(17.0, 25.0, 20.333333333333332)","(1.95, 2.38, 2.1958333333333333)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 14.11111111111111)","(7.5, 15.0, 14.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 19.0, 17.5)","(5.0, 5.8, 5.63)"
09-01-2023 15:49:46.889995,"(17.0, 25.0, 20.333333333333332)","(1.95, 2.38, 2.1874074074074072)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 14.11111111111111)","(7.5, 15.0, 14.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 19.0, 17.5)","(5.0, 5.8, 5.63)"
09-01-2023 15:49:48.423107,"(17.0, 25.0, 20.333333333333332)","(1.95, 2.38, 2.2075)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 14.11111111111111)","(7.5, 15.0, 14.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 19.0, 17.5)","(5.0, 5.8, 5.63)"
09-01-2023 15:49:49.827143,"(17.0, 25.0, 20.333333333333332)","(1.95, 2.22, 2.2075)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 14.11111111111111)","(7.5, 15.0, 14.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 19.0, 17.5)","(5.0, 5.8, 5.63)"
09-01-2023 15:49:51.259876,"(17.0, 25.0, 19.333333333333332)","(1.95, 2.22, 2.2169696969696973)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 14.11111111111111)","(7.5, 15.0, 14.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 19.0, 16.5)","(5.0, 5.8, 5.63)"
09-01-2023 15:49:52.666037,"(17.0, 25.0, 19.333333333333332)","(1.95, 2.22, 2.2169696969696973)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 14.11111111111111)","(7.5, 15.0, 14.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 19.0, 17.35)","(5.0, 5.8, 5.63)"
09-01-2023 15:49:54.011811,"(17.0, 25.0, 19.333333333333332)","(1.95, 2.22, 2.2169696969696973)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 14.11111111111111)","(7.5, 15.0, 14.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 19.0, 17.35)","(5.0, 5.8, 5.63)"
09-01-2023 15:49:55.381786,"(17.0, 25.0, 19.333333333333332)","(1.95, 2.22, 2.2169696969696973)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 14.11111111111111)","(7.5, 15.0, 14.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 19.0, 18.3125)","(5.0, 5.8, 5.63)"
09-01-2023 15:49:56.855472,"(17.0, 25.0, 19.333333333333332)","(1.95, 2.22, 2.276734693877551)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 14.11111111111111)","(7.5, 15.0, 14.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 19.0, 18.3125)","(5.0, 5.8, 5.63)"
09-01-2023 15:49:58.406531,"(17.0, 25.0, 22.875)","(1.95, 2.36, 2.2622222222222224)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 14.11111111111111)","(7.5, 15.0, 14.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 19.0, 18.3125)","(5.0, 5.8, 5.63)"
09-01-2023 15:49:59.882039,"(17.0, 25.0, 23.454545454545453)","(1.95, 2.36, 2.2622222222222224)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 14.11111111111111)","(7.5, 15.0, 14.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 19.0, 18.3125)","(5.0, 5.8, 5.63)"
09-01-2023 15:50:01.638581,"(17.0, 25.0, 23.454545454545453)","(1.95, 2.36, 2.2622222222222224)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 14.11111111111111)","(7.5, 15.0, 14.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 19.0, 18.3125)","(5.0, 5.8, 5.63)"
09-01-2023 15:50:03.361608,"(17.0, 25.0, 23.454545454545453)","(1.95, 2.36, 2.2622222222222224)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 14.11111111111111)","(7.5, 15.0, 14.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 19.0, 18.3125)","(5.0, 5.8, 5.63)"
09-01-2023 15:50:04.762327,"(17.0, 25.0, 23.454545454545453)","(1.95, 2.36, 2.3163963963963963)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 14.266666666666666)","(7.5, 15.0, 14.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 19.0, 18.3125)","(5.0, 5.8, 5.63)"
09-01-2023 15:50:06.204252,"(17.0, 25.0, 23.76923076923077)","(1.95, 2.36, 2.3163963963963963)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 14.266666666666666)","(7.5, 15.0, 14.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 19.0, 17.846153846153847)","(5.0, 5.8, 5.63)"
09-01-2023 15:50:07.646292,"(17.0, 25.0, 21.25)","(1.95, 2.36, 2.3175438596491227)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 14.266666666666666)","(7.5, 15.0, 14.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 19.0, 17.846153846153847)","(5.0, 5.8, 5.63)"
09-01-2023 15:50:09.058741,"(17.0, 25.0, 21.25)","(1.95, 2.36, 2.3175438596491227)","(19.0, 26.0, 24.0)","(14.0, 26.0, 24.59375)","(41.0, 190.0, 163.0)","(10.0, 14.5, 14.266666666666666)","(7.5, 15.0, 14.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 19.0, 17.846153846153847)","(5.0, 5.8, 5.63)"
