,Keep Me Vivid,Mollys Fantasy,Violets Delight,All Eagle,Ishmy Belle,Little Zambora,Call Her Olivia,Big Kell
08-01-2023 16:23:54.411043,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 89.77777777777777)","(14.0, 36.0, 33.650000000000006)","(14.0, 36.0, 33.650000000000006)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:23:55.507245,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 89.77777777777777)","(14.0, 36.0, 33.650000000000006)","(14.0, 36.0, 33.650000000000006)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:23:56.626807,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 89.77777777777777)","(14.0, 36.0, 33.650000000000006)","(14.0, 36.0, 33.650000000000006)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:23:57.623428,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.650000000000006)","(14.0, 36.0, 33.650000000000006)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:23:58.711295,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:23:59.856948,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:00.981724,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:02.042992,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:03.173200,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:04.241643,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:05.302538,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:06.441645,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:07.587193,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:08.653666,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:09.709428,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:10.844896,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:11.925834,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:13.090306,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:14.178588,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:15.318398,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:16.463523,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:17.609850,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:18.619234,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:19.758830,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:20.991426,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:22.140784,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:23.194751,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:24.274025,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:25.360603,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:26.383419,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:27.405282,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:28.548963,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:29.726590,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:30.888075,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:32.081243,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:33.142269,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:34.195328,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:35.370502,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:36.466669,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:37.598302,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 200.0)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:38.634921,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 200.0)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:39.773932,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 200.0)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:40.844217,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 200.0)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:41.963721,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 200.0)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:43.017355,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 200.0)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:44.118212,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 200.0)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:45.212865,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 200.0)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:46.397429,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 200.0)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:47.601427,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 89.77777777777777)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:48.716528,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 89.77777777777777)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:49.727452,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 89.77777777777777)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:51.094685,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 89.77777777777777)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:52.276198,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 89.77777777777777)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:53.378137,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:54.374560,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:55.427593,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:56.511805,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:57.496689,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:58.502272,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:24:59.580331,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:25:00.672418,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:25:01.703342,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:25:02.731332,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:25:03.755726,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:25:05.125071,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:25:06.181882,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:25:07.227951,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:25:08.367837,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:25:09.561468,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:25:10.633306,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:25:11.642469,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:25:12.928460,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:25:14.077353,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:25:15.086223,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:25:16.206830,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:25:17.223097,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:25:18.226083,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:25:19.301462,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:25:20.372116,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:25:21.475491,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:25:22.468675,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:25:23.486779,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:25:24.610986,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 620.8333333333334)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 36.0, 33.86363636363636)","(14.0, 36.0, 33.86363636363636)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
