,Flick The Joker,Orara Dan,Boys Light Up,Steel Gambler,Showdown,Cash Ability,Shanghai Gold,Impress Dressel
08-01-2023 19:01:42.938696,"(20.0, 55.0, 40.46153846153847)","(4.4, 5.0, 4.6909090909090905)","(2.25, 3.0, 2.986086956521739)","(19.0, 36.0, 33.0)","(9.0, 9.4, 8.745454545454546)","(81.0, 450.0, 367.5)","(4.8, 9.2, 9.24)","(5.5, 6.0, 5.818181818181818)"
08-01-2023 19:01:44.260908,"(20.0, 48.0, 45.14285714285714)","(4.4, 5.0, 4.8)","(2.25, 3.05, 2.9766666666666666)","(19.0, 36.0, 33.23076923076923)","(9.0, 9.4, 8.8)","(81.0, 450.0, 367.5)","(4.8, 9.6, 9.333333333333332)","(5.5, 6.0, 5.818181818181818)"
08-01-2023 19:01:45.373111,"(20.0, 48.0, 45.14285714285714)","(4.4, 5.0, 4.8)","(2.25, 3.0, 2.9766666666666666)","(19.0, 36.0, 33.6)","(9.0, 9.4, 9.3)","(81.0, 450.0, 367.5)","(4.8, 9.6, 9.3)","(5.5, 6.0, 5.818181818181818)"
08-01-2023 19:01:46.517030,"(20.0, 48.0, 37.23076923076923)","(4.4, 5.0, 4.8)","(2.25, 3.0, 2.99)","(19.0, 36.0, 33.6)","(9.0, 9.8, 9.4)","(81.0, 450.0, 367.5)","(4.8, 9.6, 9.3)","(5.5, 6.0, 5.818181818181818)"
08-01-2023 19:01:47.667829,"(20.0, 48.0, 36.0)","(4.4, 5.0, 4.8)","(2.25, 3.0, 2.95)","(19.0, 36.0, 33.6)","(9.0, 10.0, 9.4)","(81.0, 450.0, 367.5)","(4.8, 9.6, 9.3)","(5.5, 6.0, 5.818181818181818)"
08-01-2023 19:01:48.764290,"(20.0, 48.0, 36.0)","(4.4, 5.0, 4.8)","(2.25, 3.0, 2.95)","(19.0, 36.0, 33.6)","(9.0, 10.0, 9.4)","(81.0, 450.0, 367.5)","(4.8, 9.6, 9.3)","(5.5, 6.0, 5.818181818181818)"
08-01-2023 19:01:49.858074,"(20.0, 48.0, 36.0)","(4.4, 5.0, 4.8)","(2.25, 3.0, 2.95)","(19.0, 36.0, 33.6)","(9.0, 10.0, 9.4)","(81.0, 450.0, 397.5)","(4.8, 9.6, 9.3)","(5.5, 6.0, 5.818181818181818)"
08-01-2023 19:01:50.982132,"(20.0, 48.0, 36.0)","(4.4, 5.0, 4.8)","(2.25, 3.0, 2.95)","(19.0, 36.0, 33.6)","(9.0, 10.0, 9.4)","(81.0, 490.0, 397.5)","(4.8, 9.6, 9.3)","(5.5, 6.0, 5.818181818181818)"
08-01-2023 19:01:52.193807,"(20.0, 44.0, 41.714285714285715)","(4.4, 5.0, 4.8)","(2.25, 3.0, 2.95)","(19.0, 36.0, 33.6)","(9.0, 10.0, 9.4)","(81.0, 490.0, 397.5)","(4.8, 9.6, 9.3)","(5.5, 6.0, 5.818181818181818)"
08-01-2023 19:01:53.339305,"(20.0, 44.0, 41.714285714285715)","(4.4, 5.0, 4.8)","(2.25, 3.0, 2.95)","(19.0, 36.0, 33.6)","(9.0, 10.0, 9.4)","(81.0, 490.0, 397.5)","(4.8, 9.6, 9.3)","(5.5, 6.0, 5.818181818181818)"
08-01-2023 19:01:54.475547,"(20.0, 44.0, 41.714285714285715)","(4.4, 5.0, 4.8)","(2.25, 3.0, 2.95)","(19.0, 36.0, 33.6)","(9.0, 10.0, 9.4)","(81.0, 490.0, 397.5)","(4.8, 9.6, 9.3)","(5.5, 6.0, 5.818181818181818)"
08-01-2023 19:01:55.594626,"(20.0, 44.0, 36.72727272727273)","(4.4, 5.0, 4.8)","(2.25, 3.0, 2.95)","(19.0, 36.0, 33.6)","(9.0, 10.0, 9.4)","(81.0, 490.0, 397.5)","(4.8, 9.6, 9.3)","(5.5, 6.0, 5.818181818181818)"
08-01-2023 19:01:56.694331,"(20.0, 42.0, 40.0)","(4.4, 5.0, 4.8)","(2.25, 3.0, 2.95)","(19.0, 36.0, 33.6)","(9.0, 10.0, 9.4)","(81.0, 490.0, 397.5)","(4.8, 9.6, 9.3)","(5.5, 6.0, 5.818181818181818)"
08-01-2023 19:01:57.735583,"(20.0, 42.0, 40.0)","(4.4, 5.0, 4.8)","(2.25, 3.0, 2.95)","(19.0, 36.0, 33.6)","(9.0, 10.0, 9.4)","(81.0, 490.0, 397.5)","(4.8, 9.6, 9.3)","(5.5, 6.0, 5.818181818181818)"
08-01-2023 19:01:58.834143,"(20.0, 40.0, 38.285714285714285)","(4.4, 5.0, 4.8)","(2.25, 3.0, 2.95)","(19.0, 36.0, 33.6)","(9.0, 10.0, 9.4)","(81.0, 490.0, 397.5)","(4.8, 9.6, 9.272727272727273)","(5.5, 6.0, 5.818181818181818)"
08-01-2023 19:01:59.946188,"(20.0, 40.0, 38.285714285714285)","(4.4, 5.0, 4.8)","(2.25, 3.0, 2.95)","(19.0, 36.0, 33.6)","(9.0, 10.0, 9.4)","(81.0, 490.0, 397.5)","(4.8, 10.0, 9.72)","(5.5, 6.0, 5.818181818181818)"
08-01-2023 19:02:01.094470,"(20.0, 40.0, 38.285714285714285)","(4.4, 5.0, 4.8)","(2.25, 3.0, 2.95)","(19.0, 36.0, 33.6)","(9.0, 10.0, 9.4)","(81.0, 490.0, 367.5)","(4.8, 10.0, 9.72)","(5.5, 6.0, 5.818181818181818)"
08-01-2023 19:02:02.213509,"(20.0, 38.0, 36.57142857142857)","(4.4, 5.0, 4.8)","(2.25, 3.0, 2.994736842105263)","(19.0, 36.0, 33.2)","(9.0, 10.0, 9.288461538461538)","(81.0, 450.0, 367.5)","(4.8, 10.0, 9.72)","(5.5, 6.0, 5.828571428571428)"
08-01-2023 19:02:03.240805,"(20.0, 40.0, 32.285714285714285)","(4.4, 5.0, 4.88235294117647)","(2.25, 3.05, 2.994736842105263)","(19.0, 36.0, 33.2)","(9.0, 10.5, 9.375)","(81.0, 450.0, 360.0)","(4.8, 10.0, 9.86)","(5.5, 6.0, 5.828571428571428)"
08-01-2023 19:02:04.290714,"(20.0, 38.0, 31.846153846153847)","(4.4, 5.0, 4.818181818181818)","(2.25, 3.1, 3.02)","(19.0, 36.0, 33.84615384615385)","(9.0, 10.5, 9.261904761904761)","(81.0, 440.0, 360.0)","(4.8, 10.0, 9.72)","(5.5, 6.0, 5.828571428571428)"
08-01-2023 19:02:05.376733,"(20.0, 38.0, 31.846153846153847)","(4.4, 5.0, 4.88235294117647)","(2.25, 3.1, 2.9899999999999998)","(19.0, 36.0, 33.84615384615385)","(9.0, 10.5, 9.38888888888889)","(81.0, 440.0, 360.0)","(4.8, 10.0, 9.86)","(5.5, 6.0, 5.828571428571428)"
08-01-2023 19:02:06.555973,"(20.0, 38.0, 31.846153846153847)","(4.4, 5.0, 4.818181818181818)","(2.25, 3.05, 2.9899999999999998)","(19.0, 36.0, 33.84615384615385)","(9.0, 10.5, 9.38888888888889)","(81.0, 440.0, 360.0)","(4.8, 10.0, 9.533333333333333)","(5.5, 6.0, 5.828571428571428)"
08-01-2023 19:02:07.707464,"(20.0, 38.0, 34.25)","(4.4, 5.0, 4.88235294117647)","(2.25, 3.05, 2.9899999999999998)","(19.0, 36.0, 33.84615384615385)","(9.0, 10.5, 9.38888888888889)","(81.0, 440.0, 360.0)","(4.8, 10.0, 9.533333333333333)","(5.5, 6.0, 5.828571428571428)"
08-01-2023 19:02:08.865049,"(20.0, 38.0, 31.846153846153847)","(4.4, 5.0, 4.88235294117647)","(2.25, 3.05, 2.9899999999999998)","(19.0, 36.0, 33.84615384615385)","(9.0, 10.5, 9.38888888888889)","(81.0, 440.0, 360.0)","(4.8, 10.0, 9.825)","(5.5, 6.0, 5.828571428571428)"
08-01-2023 19:02:09.927135,"(20.0, 38.0, 31.846153846153847)","(4.4, 5.0, 4.818181818181818)","(2.25, 3.05, 2.9899999999999998)","(19.0, 36.0, 33.84615384615385)","(9.0, 10.5, 9.38888888888889)","(81.0, 440.0, 360.0)","(4.8, 10.0, 9.533333333333333)","(5.5, 6.0, 5.828571428571428)"
08-01-2023 19:02:10.941732,"(20.0, 38.0, 34.25)","(4.4, 5.0, 4.88235294117647)","(2.25, 3.05, 2.9899999999999998)","(19.0, 36.0, 33.84615384615385)","(9.0, 10.5, 9.38888888888889)","(81.0, 440.0, 360.0)","(4.8, 10.0, 9.533333333333333)","(5.5, 6.0, 5.828571428571428)"
08-01-2023 19:02:11.930959,"(20.0, 38.0, 34.25)","(4.4, 5.0, 4.88235294117647)","(2.25, 3.0, 2.926086956521739)","(19.0, 36.0, 33.84615384615385)","(9.0, 10.5, 9.38888888888889)","(81.0, 440.0, 360.0)","(4.8, 10.0, 9.825)","(5.5, 6.0, 5.828571428571428)"
08-01-2023 19:02:13.005807,"(20.0, 38.0, 31.846153846153847)","(4.4, 5.0, 4.818181818181818)","(2.25, 2.98, 2.96)","(19.0, 36.0, 33.84615384615385)","(9.0, 10.5, 9.38888888888889)","(81.0, 440.0, 360.0)","(4.8, 10.0, 9.533333333333333)","(5.5, 6.0, 5.828571428571428)"
08-01-2023 19:02:14.075411,"(20.0, 38.0, 31.846153846153847)","(4.4, 5.0, 4.88235294117647)","(2.25, 2.98, 2.96)","(19.0, 36.0, 33.84615384615385)","(9.0, 10.5, 9.38888888888889)","(81.0, 440.0, 312.0)","(4.8, 10.0, 9.825)","(5.5, 6.0, 5.828571428571428)"
08-01-2023 19:02:15.190397,"(20.0, 38.0, 31.846153846153847)","(4.4, 5.0, 4.818181818181818)","(2.25, 2.98, 2.96)","(19.0, 36.0, 33.84615384615385)","(9.0, 10.5, 9.647058823529411)","(81.0, 440.0, 240.0)","(4.8, 10.0, 9.825)","(5.5, 6.0, 5.828571428571428)"
08-01-2023 19:02:16.274564,"(20.0, 38.0, 31.846153846153847)","(4.4, 5.0, 4.818181818181818)","(2.25, 2.98, 2.96)","(19.0, 36.0, 33.84615384615385)","(9.0, 10.0, 9.785714285714286)","(81.0, 440.0, 240.0)","(4.8, 10.0, 9.72)","(5.5, 6.0, 5.828571428571428)"
08-01-2023 19:02:17.311267,"(20.0, 38.0, 31.846153846153847)","(4.4, 5.0, 4.928571428571429)","(2.25, 2.98, 2.96)","(19.0, 36.0, 33.84615384615385)","(9.0, 10.0, 9.785714285714286)","(81.0, 440.0, 257.1428571428571)","(4.8, 10.0, 9.72)","(5.5, 6.0, 5.828571428571428)"
08-01-2023 19:02:18.367762,"(21.0, 38.0, 34.25)","(4.2, 5.0, 4.777777777777778)","(2.35, 2.98, 2.96)","(19.0, 36.0, 33.84615384615385)","(8.5, 10.0, 9.5)","(81.0, 440.0, 352.5)","(5.0, 10.0, 9.86)","(5.0, 6.0, 5.828571428571428)"
08-01-2023 19:02:19.480584,"(21.0, 38.0, 34.25)","(4.2, 5.0, 4.777777777777778)","(2.35, 2.98, 2.96)","(19.0, 36.0, 33.84615384615385)","(8.5, 10.0, 9.5)","(81.0, 430.0, 352.5)","(5.0, 10.0, 9.766666666666666)","(5.0, 6.0, 5.828571428571428)"
08-01-2023 19:02:20.541530,"(21.0, 38.0, 31.846153846153847)","(4.2, 5.0, 4.714285714285714)","(2.35, 2.98, 2.96)","(19.0, 36.0, 33.84615384615385)","(8.5, 10.0, 9.5)","(81.0, 430.0, 352.5)","(5.0, 10.0, 9.872727272727273)","(5.0, 6.0, 5.828571428571428)"
08-01-2023 19:02:21.582264,"(21.0, 38.0, 31.846153846153847)","(4.2, 5.0, 4.777777777777778)","(2.35, 2.98, 2.96)","(19.0, 36.0, 33.84615384615385)","(8.5, 10.0, 9.5)","(81.0, 430.0, 352.5)","(5.0, 10.0, 9.766666666666666)","(5.0, 6.0, 5.828571428571428)"
08-01-2023 19:02:22.604067,"(21.0, 38.0, 30.77777777777778)","(4.2, 5.0, 4.7894736842105265)","(2.35, 2.98, 2.96)","(19.0, 36.0, 33.84615384615385)","(8.5, 10.0, 9.5)","(81.0, 430.0, 352.5)","(5.0, 10.0, 9.766666666666666)","(5.0, 6.0, 5.828571428571428)"
08-01-2023 19:02:23.599142,"(21.0, 38.0, 30.083333333333332)","(4.2, 5.0, 4.92)","(2.35, 2.98, 2.96)","(19.0, 36.0, 32.0)","(8.5, 10.0, 9.5)","(81.0, 430.0, 352.5)","(5.0, 10.0, 9.844444444444445)","(5.0, 6.0, 5.828571428571428)"
08-01-2023 19:02:24.651683,"(21.0, 38.0, 30.083333333333332)","(4.2, 5.0, 4.92)","(2.35, 2.98, 2.9266666666666667)","(19.0, 36.0, 33.714285714285715)","(8.5, 10.0, 9.65625)","(81.0, 430.0, 352.5)","(5.0, 10.0, 9.892307692307693)","(5.0, 6.0, 5.828571428571428)"
08-01-2023 19:02:25.708601,"(21.0, 38.0, 30.083333333333332)","(4.2, 5.0, 4.866666666666666)","(2.35, 2.98, 2.9266666666666667)","(19.0, 36.0, 34.666666666666664)","(8.5, 10.0, 9.65625)","(81.0, 430.0, 352.5)","(5.0, 10.0, 9.922222222222222)","(5.0, 6.0, 5.85)"
08-01-2023 19:02:26.828506,"(21.0, 38.0, 30.083333333333332)","(4.2, 5.0, 4.92)","(2.35, 2.98, 2.9266666666666667)","(19.0, 36.0, 34.666666666666664)","(8.5, 10.0, 9.65625)","(81.0, 430.0, 352.5)","(5.0, 10.0, 9.922222222222222)","(5.0, 6.0, 5.85)"
08-01-2023 19:02:27.953432,"(21.0, 38.0, 30.083333333333332)","(4.2, 5.0, 4.866666666666666)","(2.35, 2.98, 2.9266666666666667)","(19.0, 36.0, 34.666666666666664)","(8.5, 10.0, 9.6)","(81.0, 430.0, 352.5)","(5.0, 10.0, 9.922222222222222)","(5.0, 6.0, 5.85)"
08-01-2023 19:02:29.011027,"(21.0, 38.0, 30.083333333333332)","(4.2, 5.0, 4.92)","(2.35, 2.98, 2.9266666666666667)","(19.0, 36.0, 34.666666666666664)","(8.5, 10.0, 9.618181818181819)","(81.0, 430.0, 352.5)","(5.0, 10.0, 9.922222222222222)","(5.0, 6.0, 5.895348837209302)"
08-01-2023 19:02:30.005488,"(21.0, 38.0, 30.083333333333332)","(4.2, 5.0, 4.916666666666667)","(2.35, 2.98, 2.9266666666666667)","(19.0, 36.0, 34.666666666666664)","(8.5, 10.0, 9.618181818181819)","(81.0, 430.0, 352.5)","(5.0, 10.0, 9.922222222222222)","(5.0, 6.0, 5.895348837209302)"
08-01-2023 19:02:31.041367,"(21.0, 38.0, 30.083333333333332)","(4.2, 5.0, 4.862068965517241)","(2.35, 2.98, 2.9266666666666667)","(19.0, 36.0, 34.666666666666664)","(8.5, 10.0, 9.618181818181819)","(81.0, 430.0, 352.5)","(5.0, 10.0, 9.6)","(5.0, 6.0, 5.895348837209302)"
08-01-2023 19:02:32.126697,"(21.0, 38.0, 30.083333333333332)","(4.2, 5.0, 4.916666666666667)","(2.35, 2.98, 2.9266666666666667)","(19.0, 36.0, 35.27272727272727)","(8.5, 10.0, 9.618181818181819)","(81.0, 430.0, 352.5)","(5.0, 10.0, 9.89090909090909)","(5.0, 6.0, 5.895348837209302)"
08-01-2023 19:02:33.307536,"(21.0, 38.0, 30.083333333333332)","(4.2, 5.0, 4.862068965517241)","(2.35, 2.98, 2.9363636363636365)","(19.0, 36.0, 35.27272727272727)","(8.5, 10.0, 9.817391304347826)","(81.0, 430.0, 352.5)","(5.0, 10.0, 9.875)","(5.0, 6.0, 5.895348837209302)"
08-01-2023 19:02:34.446216,"(21.0, 38.0, 30.083333333333332)","(4.2, 5.0, 4.916666666666667)","(2.35, 2.98, 2.9235294117647057)","(19.0, 36.0, 35.27272727272727)","(8.5, 10.0, 9.817391304347826)","(81.0, 430.0, 352.5)","(5.0, 10.0, 9.911538461538463)","(5.0, 6.0, 5.895348837209302)"
08-01-2023 19:02:35.475642,"(21.0, 38.0, 30.083333333333332)","(4.2, 5.0, 4.916666666666667)","(2.35, 2.98, 2.9235294117647057)","(19.0, 36.0, 35.27272727272727)","(8.5, 10.0, 9.817391304347826)","(81.0, 430.0, 352.5)","(5.0, 10.5, 9.65625)","(5.0, 6.0, 5.895348837209302)"
08-01-2023 19:02:36.442646,"(21.0, 38.0, 30.083333333333332)","(4.2, 5.0, 4.916666666666667)","(2.35, 2.98, 2.9235294117647057)","(19.0, 36.0, 35.27272727272727)","(8.5, 10.0, 9.817391304347826)","(81.0, 430.0, 352.5)","(5.0, 10.5, 9.666666666666666)","(5.0, 6.0, 5.895348837209302)"
08-01-2023 19:02:37.453534,"(21.0, 38.0, 30.083333333333332)","(4.2, 5.0, 4.862068965517241)","(2.35, 2.98, 2.9363636363636365)","(19.0, 36.0, 35.27272727272727)","(8.5, 10.0, 9.817391304347826)","(81.0, 430.0, 352.5)","(5.0, 10.0, 9.272727272727273)","(5.0, 6.0, 5.895348837209302)"
08-01-2023 19:02:38.464871,"(21.0, 38.0, 30.083333333333332)","(4.2, 5.0, 4.916666666666667)","(2.35, 2.98, 2.9235294117647057)","(19.0, 36.0, 35.27272727272727)","(8.5, 10.0, 9.817391304347826)","(81.0, 430.0, 352.5)","(5.0, 10.5, 9.875)","(5.0, 6.0, 5.895348837209302)"
08-01-2023 19:02:39.495924,"(21.0, 38.0, 30.083333333333332)","(4.2, 5.0, 4.916666666666667)","(2.35, 2.98, 2.9235294117647057)","(20.0, 36.0, 35.27272727272727)","(8.5, 10.0, 9.817391304347826)","(81.0, 430.0, 352.5)","(5.0, 10.0, 9.375)","(5.0, 6.0, 5.895348837209302)"
08-01-2023 19:02:40.578846,"(21.0, 38.0, 30.083333333333332)","(4.2, 5.0, 4.862068965517241)","(2.35, 2.98, 2.9363636363636365)","(20.0, 36.0, 35.27272727272727)","(8.5, 10.0, 9.817391304347826)","(81.0, 430.0, 326.66666666666663)","(5.0, 10.5, 10.108695652173914)","(5.0, 6.0, 5.895348837209302)"
08-01-2023 19:02:41.680027,"(21.0, 38.0, 30.083333333333332)","(4.2, 5.0, 4.92)","(2.35, 2.98, 2.9235294117647057)","(20.0, 36.0, 35.27272727272727)","(8.5, 10.0, 9.817391304347826)","(81.0, 430.0, 326.66666666666663)","(5.0, 10.5, 9.633333333333333)","(5.0, 6.0, 5.895348837209302)"
08-01-2023 19:02:42.710705,"(21.0, 38.0, 30.083333333333332)","(4.2, 5.0, 4.866666666666666)","(2.35, 2.98, 2.9363636363636365)","(20.0, 36.0, 35.27272727272727)","(8.5, 10.0, 9.817391304347826)","(81.0, 430.0, 326.66666666666663)","(5.0, 10.5, 10.0125)","(5.0, 6.0, 5.895348837209302)"
08-01-2023 19:02:43.714185,"(21.0, 38.0, 30.083333333333332)","(4.2, 5.0, 4.8374999999999995)","(2.35, 2.98, 2.9363636363636365)","(20.0, 36.0, 35.27272727272727)","(8.5, 10.0, 9.817391304347826)","(81.0, 430.0, 326.66666666666663)","(5.0, 10.5, 10.2)","(5.0, 6.0, 5.895348837209302)"
08-01-2023 19:02:44.800776,"(21.0, 38.0, 30.083333333333332)","(4.2, 5.0, 4.8374999999999995)","(2.35, 2.98, 2.9363636363636365)","(20.0, 36.0, 35.27272727272727)","(8.5, 10.0, 9.817391304347826)","(81.0, 430.0, 326.66666666666663)","(5.0, 10.5, 10.0125)","(5.0, 6.0, 5.895348837209302)"
08-01-2023 19:02:45.782930,"(21.0, 38.0, 30.083333333333332)","(4.2, 5.0, 4.823529411764706)","(2.35, 2.98, 2.9363636363636365)","(20.0, 36.0, 35.27272727272727)","(8.5, 10.0, 9.817391304347826)","(81.0, 430.0, 326.66666666666663)","(5.0, 10.5, 10.2)","(5.0, 6.0, 5.895348837209302)"
08-01-2023 19:02:46.839843,"(21.0, 38.0, 30.083333333333332)","(4.2, 5.0, 4.823529411764706)","(2.35, 2.96, 2.9314285714285715)","(20.0, 36.0, 35.27272727272727)","(8.5, 10.0, 9.817391304347826)","(81.0, 430.0, 211.42857142857144)","(5.0, 10.5, 10.0125)","(5.0, 6.0, 5.895348837209302)"
08-01-2023 19:02:47.865607,"(21.0, 38.0, 30.083333333333332)","(4.2, 5.0, 4.823529411764706)","(2.35, 2.94, 2.9354545454545455)","(20.0, 36.0, 35.27272727272727)","(8.5, 10.0, 9.817391304347826)","(81.0, 440.0, 326.66666666666663)","(5.0, 10.5, 10.330434782608695)","(5.0, 6.0, 5.895348837209302)"
08-01-2023 19:02:48.854833,"(21.0, 38.0, 30.083333333333332)","(4.2, 5.0, 4.823529411764706)","(2.35, 2.94, 2.9354545454545455)","(20.0, 36.0, 35.27272727272727)","(8.5, 10.0, 9.817391304347826)","(81.0, 430.0, 326.66666666666663)","(5.0, 10.5, 10.330434782608695)","(5.0, 6.0, 5.895348837209302)"
08-01-2023 19:02:49.950687,"(21.0, 38.0, 30.083333333333332)","(4.2, 5.0, 4.823529411764706)","(2.35, 2.94, 2.9)","(20.0, 36.0, 35.27272727272727)","(8.5, 10.0, 9.817391304347826)","(81.0, 430.0, 275.0)","(5.0, 10.5, 10.781818181818181)","(5.0, 6.0, 5.895348837209302)"
08-01-2023 19:02:51.060401,"(21.0, 38.0, 32.6)","(4.2, 5.0, 4.934210526315789)","(2.35, 2.94, 2.934871794871795)","(20.0, 36.0, 35.27272727272727)","(8.5, 10.0, 9.817391304347826)","(81.0, 430.0, 191.53846153846155)","(5.0, 11.0, 10.253333333333334)","(5.0, 6.0, 5.895348837209302)"
08-01-2023 19:02:52.067502,"(21.0, 38.0, 32.6)","(4.2, 5.0, 4.934210526315789)","(2.35, 2.94, 2.934871794871795)","(20.0, 36.0, 35.27272727272727)","(8.5, 10.0, 9.817391304347826)","(81.0, 420.0, 191.53846153846155)","(5.0, 11.5, 10.253333333333334)","(5.0, 6.0, 5.895348837209302)"
08-01-2023 19:02:53.113379,"(21.0, 36.0, 32.72727272727273)","(4.2, 5.0, 4.934210526315789)","(2.35, 2.94, 2.934871794871795)","(20.0, 36.0, 35.27272727272727)","(8.5, 10.0, 9.817391304347826)","(81.0, 420.0, 191.53846153846155)","(5.0, 11.5, 10.565000000000001)","(5.0, 6.0, 5.895348837209302)"
08-01-2023 19:02:54.406848,"(21.0, 36.0, 33.333333333333336)","(4.2, 5.0, 4.928571428571429)","(2.35, 2.94, 2.934871794871795)","(20.0, 36.0, 35.27272727272727)","(8.5, 10.0, 9.817391304347826)","(81.0, 420.0, 357.5)","(5.0, 11.5, 10.253333333333334)","(5.0, 6.0, 5.895348837209302)"
08-01-2023 19:02:55.476818,"(21.0, 36.0, 32.333333333333336)","(4.2, 5.0, 4.928571428571429)","(2.35, 2.94, 2.934871794871795)","(20.0, 36.0, 35.27272727272727)","(8.5, 10.0, 9.817391304347826)","(81.0, 410.0, 357.5)","(5.0, 11.5, 10.05625)","(5.0, 6.0, 5.895348837209302)"
08-01-2023 19:02:56.571359,"(21.0, 36.0, 29.2)","(4.2, 5.0, 4.818181818181818)","(2.35, 2.94, 2.9025)","(20.0, 36.0, 35.578947368421055)","(8.5, 10.0, 9.817391304347826)","(81.0, 410.0, 357.5)","(5.0, 11.5, 10.60952380952381)","(5.0, 6.0, 5.85)"
08-01-2023 19:02:57.649898,"(21.0, 36.0, 29.2)","(4.2, 5.0, 4.8545454545454545)","(2.35, 2.94, 2.9)","(20.0, 36.0, 35.578947368421055)","(8.5, 10.0, 9.817391304347826)","(81.0, 410.0, 349.1666666666667)","(5.0, 11.5, 10.78076923076923)","(5.0, 6.0, 5.9)"
08-01-2023 19:02:58.726556,"(21.0, 36.0, 29.81818181818182)","(4.2, 5.0, 4.8545454545454545)","(2.35, 2.94, 2.886153846153846)","(20.0, 36.0, 35.578947368421055)","(8.5, 10.0, 9.817391304347826)","(81.0, 400.0, 349.1666666666667)","(5.0, 11.5, 11.075)","(5.0, 6.0, 5.9)"
08-01-2023 19:02:59.784660,"(21.0, 36.0, 29.81818181818182)","(4.2, 5.0, 4.95)","(2.35, 2.94, 2.8445454545454543)","(20.0, 36.0, 35.578947368421055)","(8.5, 10.0, 9.817391304347826)","(81.0, 400.0, 349.1666666666667)","(5.0, 11.5, 11.014285714285714)","(5.0, 6.0, 6.15)"
08-01-2023 19:03:00.867801,"(21.0, 36.0, 29.523809523809526)","(4.2, 5.1, 5.023076923076923)","(2.35, 2.92, 2.8591304347826085)","(20.0, 36.0, 35.578947368421055)","(8.5, 10.0, 9.817391304347826)","(81.0, 400.0, 349.1666666666667)","(5.0, 11.5, 11.014285714285714)","(5.0, 6.4, 6.15)"
08-01-2023 19:03:01.865426,"(21.0, 36.0, 29.523809523809526)","(4.2, 5.1, 5.023076923076923)","(2.35, 2.92, 2.899718309859155)","(20.0, 36.0, 35.578947368421055)","(8.5, 10.0, 9.817391304347826)","(71.0, 400.0, 349.1666666666667)","(5.5, 11.5, 11.014285714285714)","(5.0, 6.4, 6.15)"
08-01-2023 19:03:02.929703,"(21.0, 36.0, 30.0)","(4.2, 5.1, 4.8619047619047615)","(2.35, 2.92, 2.8276923076923075)","(20.0, 36.0, 35.578947368421055)","(8.5, 10.0, 9.817391304347826)","(71.0, 400.0, 349.1666666666667)","(5.5, 11.5, 11.014285714285714)","(5.0, 6.4, 6.15)"
08-01-2023 19:03:04.045115,"(21.0, 36.0, 30.0)","(4.2, 5.1, 4.8619047619047615)","(2.35, 2.84, 2.8148427672955973)","(20.0, 36.0, 35.578947368421055)","(8.5, 10.0, 9.817391304347826)","(71.0, 400.0, 349.1666666666667)","(5.5, 11.5, 11.014285714285714)","(5.0, 6.4, 6.15)"
08-01-2023 19:03:05.087602,"(21.0, 36.0, 30.0)","(4.2, 5.1, 4.8619047619047615)","(2.35, 2.84, 2.81396449704142)","(20.0, 36.0, 35.578947368421055)","(8.5, 10.0, 9.817391304347826)","(71.0, 400.0, 372.72727272727275)","(5.5, 11.5, 10.807692307692308)","(5.0, 6.4, 6.15)"
08-01-2023 19:03:06.093411,"(21.0, 36.0, 30.0)","(4.2, 5.1, 4.789655172413792)","(2.35, 2.84, 2.809014084507042)","(20.0, 36.0, 35.578947368421055)","(8.5, 10.0, 9.817391304347826)","(71.0, 400.0, 384.2105263157895)","(5.5, 11.5, 10.375)","(5.0, 6.4, 6.370588235294118)"
08-01-2023 19:03:07.106230,"(21.0, 36.0, 30.0)","(4.2, 5.1, 4.789655172413792)","(2.35, 2.84, 2.8081159420289854)","(20.0, 36.0, 35.578947368421055)","(8.5, 10.0, 9.817391304347826)","(71.0, 400.0, 384.2105263157895)","(5.5, 11.5, 10.642857142857142)","(5.0, 6.4, 6.375)"
08-01-2023 19:03:08.089335,"(21.0, 36.0, 30.0)","(4.2, 5.1, 4.6869565217391305)","(2.35, 2.82, 2.805454545454545)","(20.0, 36.0, 35.578947368421055)","(8.5, 10.0, 9.817391304347826)","(71.0, 400.0, 384.2105263157895)","(5.5, 11.5, 10.642857142857142)","(5.0, 6.4, 6.295833333333333)"
08-01-2023 19:03:09.031268,"(21.0, 36.0, 30.0)","(4.2, 5.1, 4.6909090909090905)","(2.35, 2.78, 2.740416666666667)","(20.0, 44.0, 42.333333333333336)","(8.5, 10.0, 9.817391304347826)","(71.0, 400.0, 384.2105263157895)","(5.5, 11.5, 10.75)","(5.0, 6.6, 6.454166666666667)"
08-01-2023 19:03:10.031190,"(21.0, 36.0, 30.0)","(4.2, 5.1, 4.753846153846154)","(2.35, 2.78, 2.684950495049505)","(20.0, 44.0, 42.333333333333336)","(8.5, 10.0, 9.817391304347826)","(71.0, 410.0, 393.6842105263158)","(5.5, 11.5, 10.9)","(5.0, 6.8, 6.542857142857143)"
08-01-2023 19:03:11.339982,"(21.0, 36.0, 30.0)","(4.2, 5.1, 4.6909090909090905)","(2.35, 2.76, 2.664761904761905)","(20.0, 44.0, 42.333333333333336)","(8.5, 10.0, 9.817391304347826)","(71.0, 400.0, 384.2105263157895)","(5.5, 11.5, 11.55)","(5.0, 6.8, 6.4)"
