,Cobblestone Way,Crown Crusher,Dodi,Eight Decades,Electrocube,Expect Magic,Go To Hollywood,I Am Antaios,Manic Light,Mi Scusi,Ortega,Scarface
12-01-2023 18:07:58.874619,"(12.0, 16.5, 16.185714285714287)","(81.0, 150.0, 131.42857142857142)","(7.5, 9.2, 9.066666666666666)","(6.0, 7.8, 7.745652173913043)","(21.0, 29.0, 28.641025641025642)","(51.0, 95.0, 73.57142857142857)","(21.0, 25.0, 25.846153846153847)","(21.0, 32.0, 30.555555555555557)","(10.0, 18.5, 18.452380952380953)","(5.0, 5.8, 5.785483870967742)","(2.6, 3.05, 3.0066608996539794)","(61.0, 130.0, 117.14285714285714)"
12-01-2023 18:08:00.509359,"(12.0, 16.5, 16.185714285714287)","(81.0, 150.0, 131.42857142857142)","(7.5, 9.2, 9.066666666666666)","(6.0, 7.8, 7.736734693877551)","(21.0, 29.0, 28.658536585365855)","(51.0, 95.0, 83.46153846153847)","(21.0, 26.0, 25.202898550724637)","(21.0, 32.0, 30.266666666666666)","(10.0, 18.5, 18.416666666666668)","(5.0, 5.8, 5.834615384615384)","(2.6, 3.05, 2.964)","(61.0, 130.0, 117.14285714285714)"
12-01-2023 18:08:01.975222,"(12.0, 16.5, 16.166666666666668)","(81.0, 150.0, 131.42857142857142)","(7.5, 9.2, 9.066666666666666)","(6.0, 7.8, 7.748453608247423)","(21.0, 29.0, 28.695652173913043)","(51.0, 95.0, 83.46153846153847)","(21.0, 26.0, 25.051724137931036)","(21.0, 32.0, 30.7)","(10.0, 18.5, 18.416666666666668)","(5.0, 5.9, 5.834615384615384)","(2.6, 2.98, 2.9551724137931035)","(61.0, 130.0, 117.14285714285714)"
12-01-2023 18:08:03.426729,"(12.0, 16.5, 16.233333333333334)","(81.0, 150.0, 131.42857142857142)","(7.5, 9.2, 9.136842105263158)","(6.0, 7.8, 7.748453608247423)","(21.0, 29.0, 28.695652173913043)","(51.0, 95.0, 83.46153846153847)","(21.0, 26.0, 24.571428571428573)","(21.0, 32.0, 30.555555555555557)","(10.0, 18.5, 18.416666666666668)","(5.0, 5.9, 5.826923076923077)","(2.6, 2.98, 2.9529411764705884)","(61.0, 130.0, 117.14285714285714)"
12-01-2023 18:08:05.011149,"(12.0, 16.5, 15.693181818181818)","(81.0, 150.0, 142.12121212121212)","(7.5, 9.2, 8.653333333333332)","(6.0, 7.8, 7.667)","(21.0, 29.0, 28.695652173913043)","(51.0, 95.0, 85.625)","(21.0, 26.0, 25.263157894736842)","(21.0, 32.0, 30.305084745762713)","(10.0, 18.5, 18.416666666666668)","(5.0, 5.9, 5.912019230769231)","(2.6, 3.0, 2.98010582010582)","(61.0, 130.0, 116.15384615384616)"
12-01-2023 18:08:06.683461,"(12.0, 16.0, 15.693181818181818)","(81.0, 150.0, 142.12121212121212)","(7.5, 9.0, 8.766666666666667)","(6.0, 7.8, 7.667)","(21.0, 29.0, 28.695652173913043)","(51.0, 95.0, 85.625)","(21.0, 26.0, 25.087719298245613)","(21.0, 32.0, 30.275862068965516)","(10.0, 18.5, 18.45)","(5.0, 6.0, 5.915238095238095)","(2.6, 3.0, 2.9812290502793295)","(61.0, 130.0, 116.15384615384616)"
12-01-2023 18:08:08.263481,"(12.0, 16.0, 14.935897435897436)","(81.0, 150.0, 142.59259259259258)","(7.5, 8.8, 8.766666666666667)","(6.0, 7.8, 7.667)","(21.0, 29.0, 28.695652173913043)","(51.0, 95.0, 86.1764705882353)","(21.0, 26.0, 25.548387096774192)","(21.0, 32.0, 30.275862068965516)","(10.0, 18.5, 18.45)","(5.0, 6.0, 5.917972350230415)","(2.6, 3.0, 2.9842990654205606)","(61.0, 130.0, 116.15384615384616)"
12-01-2023 18:08:09.810089,"(12.0, 15.0, 14.935897435897436)","(81.0, 150.0, 142.59259259259258)","(7.5, 8.8, 8.766666666666667)","(6.0, 7.8, 7.675700934579439)","(21.0, 29.0, 28.818181818181817)","(51.0, 95.0, 89.64285714285714)","(21.0, 26.0, 25.41860465116279)","(21.0, 32.0, 30.360655737704917)","(10.0, 18.5, 18.45)","(5.0, 6.0, 5.917972350230415)","(2.6, 3.0, 2.989278350515464)","(61.0, 130.0, 116.15384615384616)"
12-01-2023 18:08:11.366832,"(12.0, 15.0, 14.92156862745098)","(81.0, 150.0, 142.85714285714286)","(7.5, 8.8, 8.772727272727273)","(6.0, 7.8, 7.673933649289099)","(21.0, 29.0, 28.433333333333334)","(51.0, 95.0, 89.64285714285714)","(21.0, 26.0, 25.41860465116279)","(21.0, 32.0, 30.349206349206348)","(10.0, 18.5, 18.45)","(5.0, 6.0, 5.917972350230415)","(2.6, 3.0, 2.989278350515464)","(61.0, 130.0, 116.15384615384616)"
12-01-2023 18:08:12.942180,"(12.0, 15.0, 14.92156862745098)","(81.0, 150.0, 142.85714285714286)","(7.5, 8.8, 8.772727272727273)","(6.0, 7.8, 7.649717514124293)","(21.0, 30.0, 28.4)","(51.0, 95.0, 89.64285714285714)","(21.0, 26.0, 25.41860465116279)","(21.0, 32.0, 30.349206349206348)","(10.0, 18.5, 18.45)","(5.0, 6.0, 5.917972350230415)","(2.6, 3.0, 2.987906976744186)","(61.0, 130.0, 116.15384615384616)"
12-01-2023 18:08:14.427105,"(12.0, 15.0, 14.947916666666666)","(81.0, 150.0, 142.85714285714286)","(7.5, 8.8, 8.772727272727273)","(6.0, 7.8, 7.662176165803109)","(21.0, 30.0, 28.4)","(51.0, 95.0, 89.64285714285714)","(21.0, 26.0, 25.41860465116279)","(21.0, 32.0, 30.349206349206348)","(10.0, 18.5, 18.45)","(5.0, 6.0, 5.917972350230415)","(2.6, 3.0, 2.9769642857142857)","(61.0, 130.0, 116.15384615384616)"
12-01-2023 18:08:15.866152,"(12.0, 15.0, 14.947916666666666)","(81.0, 150.0, 142.85714285714286)","(7.5, 8.8, 8.772727272727273)","(6.0, 7.8, 7.662176165803109)","(21.0, 30.0, 28.4)","(51.0, 95.0, 89.64285714285714)","(21.0, 26.0, 25.41860465116279)","(21.0, 32.0, 30.470588235294116)","(10.0, 18.5, 18.660714285714285)","(5.0, 6.0, 5.9201793721973095)","(2.6, 2.98, 2.979791666666667)","(61.0, 130.0, 116.15384615384616)"
12-01-2023 18:08:17.381195,"(12.0, 15.0, 14.947916666666666)","(81.0, 150.0, 142.85714285714286)","(7.5, 8.8, 8.772727272727273)","(6.0, 7.8, 7.662176165803109)","(21.0, 30.0, 28.4)","(51.0, 95.0, 89.64285714285714)","(21.0, 26.0, 25.324324324324323)","(21.0, 32.0, 30.470588235294116)","(10.0, 19.0, 18.666666666666668)","(5.0, 6.0, 5.9201793721973095)","(2.6, 2.98, 2.975702479338843)","(61.0, 130.0, 116.15384615384616)"
12-01-2023 18:08:18.935804,"(12.0, 15.0, 14.947916666666666)","(81.0, 150.0, 143.10344827586206)","(7.5, 8.8, 8.776923076923078)","(6.0, 7.8, 7.662176165803109)","(21.0, 30.0, 28.555555555555557)","(51.0, 95.0, 89.64285714285714)","(21.0, 26.0, 25.324324324324323)","(21.0, 32.0, 30.470588235294116)","(10.0, 19.0, 18.272727272727273)","(5.0, 6.0, 5.9201793721973095)","(2.6, 2.98, 2.9776363636363636)","(61.0, 130.0, 116.15384615384616)"
12-01-2023 18:08:20.480527,"(12.0, 15.0, 14.98314606741573)","(81.0, 150.0, 143.10344827586206)","(7.5, 8.8, 8.776923076923078)","(6.0, 7.8, 7.662176165803109)","(21.0, 30.0, 28.555555555555557)","(51.0, 95.0, 89.64285714285714)","(21.0, 26.0, 25.264705882352942)","(21.0, 32.0, 30.470588235294116)","(10.0, 19.0, 18.272727272727273)","(5.0, 6.0, 5.9201793721973095)","(2.6, 2.98, 2.981086956521739)","(61.0, 130.0, 116.15384615384616)"
12-01-2023 18:08:22.032615,"(12.0, 15.0, 14.98314606741573)","(81.0, 150.0, 143.10344827586206)","(7.5, 8.8, 8.776923076923078)","(6.0, 7.8, 7.662176165803109)","(21.0, 30.0, 28.555555555555557)","(51.0, 95.0, 89.64285714285714)","(21.0, 26.0, 25.264705882352942)","(21.0, 32.0, 30.470588235294116)","(10.0, 19.0, 18.294117647058822)","(5.0, 6.0, 5.9201793721973095)","(2.6, 3.0, 2.9743333333333335)","(61.0, 130.0, 116.15384615384616)"
12-01-2023 18:08:23.785068,"(12.0, 15.0, 14.98314606741573)","(81.0, 150.0, 143.5483870967742)","(7.5, 8.8, 8.776923076923078)","(6.0, 7.8, 7.662176165803109)","(21.0, 30.0, 28.555555555555557)","(51.0, 95.0, 89.64285714285714)","(21.0, 26.0, 25.264705882352942)","(21.0, 32.0, 30.470588235294116)","(10.0, 19.0, 18.294117647058822)","(5.0, 6.0, 5.9201793721973095)","(2.6, 2.98, 2.9743333333333335)","(61.0, 130.0, 116.15384615384616)"
12-01-2023 18:08:25.508381,"(12.0, 15.0, 14.976190476190476)","(81.0, 150.0, 143.5483870967742)","(7.5, 8.8, 8.776923076923078)","(6.0, 7.8, 7.663829787234042)","(21.0, 30.0, 28.555555555555557)","(51.0, 95.0, 89.64285714285714)","(21.0, 26.0, 25.264705882352942)","(21.0, 32.0, 30.470588235294116)","(10.0, 19.0, 18.294117647058822)","(5.0, 6.0, 5.921929824561404)","(2.6, 2.98, 2.9743333333333335)","(61.0, 130.0, 116.15384615384616)"
12-01-2023 18:08:27.222640,"(12.0, 15.0, 14.976190476190476)","(81.0, 150.0, 143.5483870967742)","(7.5, 8.8, 8.776923076923078)","(6.0, 7.8, 7.663829787234042)","(21.0, 30.0, 28.555555555555557)","(51.0, 95.0, 89.64285714285714)","(21.0, 26.0, 24.141666666666666)","(21.0, 32.0, 30.470588235294116)","(10.0, 19.0, 18.294117647058822)","(5.0, 6.0, 5.921929824561404)","(2.6, 2.98, 2.9756666666666667)","(61.0, 130.0, 118.88888888888889)"
12-01-2023 18:08:29.114504,"(12.0, 15.0, 14.976190476190476)","(81.0, 150.0, 143.5483870967742)","(7.5, 8.8, 8.655555555555555)","(6.0, 7.8, 7.6117647058823525)","(21.0, 30.0, 28.58823529411765)","(51.0, 95.0, 79.44444444444444)","(21.0, 25.0, 23.571428571428573)","(21.0, 32.0, 30.470588235294116)","(10.0, 19.0, 18.52)","(5.0, 6.0, 5.921929824561404)","(2.6, 3.0, 2.981005586592179)","(61.0, 130.0, 121.0)"
12-01-2023 18:08:30.888769,"(12.0, 15.0, 15.22289156626506)","(81.0, 150.0, 143.5483870967742)","(7.5, 8.8, 8.575)","(6.0, 7.8, 7.64390243902439)","(21.0, 30.0, 28.507042253521128)","(51.0, 95.0, 86.0)","(21.0, 24.0, 24.25531914893617)","(21.0, 32.0, 30.514285714285712)","(10.0, 19.0, 18.640625)","(5.0, 6.0, 5.9261410788381745)","(2.6, 3.0, 2.9857142857142858)","(61.0, 130.0, 122.85714285714286)"
12-01-2023 18:08:32.829664,"(12.0, 15.5, 14.761904761904763)","(81.0, 150.0, 143.5483870967742)","(7.5, 8.6, 8.584)","(6.0, 7.8, 7.650292397660818)","(21.0, 30.0, 28.514285714285712)","(51.0, 95.0, 86.0)","(21.0, 25.0, 24.168539325842698)","(21.0, 32.0, 30.514285714285712)","(10.0, 19.0, 18.571428571428573)","(5.0, 6.0, 5.9261410788381745)","(2.6, 3.0, 2.9872340425531916)","(61.0, 130.0, 122.85714285714286)"
12-01-2023 18:08:34.790505,"(12.0, 15.0, 14.425531914893616)","(81.0, 150.0, 143.5483870967742)","(7.5, 8.6, 8.584)","(6.0, 7.8, 7.650292397660818)","(21.0, 30.0, 30.88)","(51.0, 95.0, 86.0)","(21.0, 25.0, 24.433962264150942)","(21.0, 32.0, 30.514285714285712)","(10.0, 19.0, 19.785714285714285)","(5.0, 6.0, 5.9261410788381745)","(2.6, 3.0, 2.9857142857142858)","(61.0, 130.0, 122.85714285714286)"
12-01-2023 18:08:36.485510,"(12.0, 14.5, 14.425531914893616)","(81.0, 150.0, 144.28571428571428)","(7.5, 8.6, 8.584)","(6.0, 7.8, 7.650292397660818)","(21.0, 32.0, 31.076923076923077)","(51.0, 95.0, 90.0)","(21.0, 25.0, 24.338582677165356)","(21.0, 32.0, 30.514285714285712)","(10.0, 20.0, 19.3125)","(5.0, 6.0, 5.9261410788381745)","(2.6, 3.0, 2.984023668639053)","(61.0, 130.0, 122.85714285714286)"
12-01-2023 18:08:38.137185,"(12.0, 14.5, 15.13265306122449)","(81.0, 150.0, 144.59459459459458)","(7.5, 8.6, 8.584)","(6.0, 7.8, 7.650292397660818)","(21.0, 32.0, 31.076923076923077)","(51.0, 95.0, 90.0)","(21.0, 25.0, 24.358333333333334)","(21.0, 32.0, 30.514285714285712)","(10.0, 19.5, 19.1)","(5.0, 6.0, 5.9261410788381745)","(2.6, 3.0, 2.984023668639053)","(61.0, 130.0, 122.85714285714286)"
12-01-2023 18:08:39.902894,"(12.0, 15.5, 14.875)","(81.0, 150.0, 144.59459459459458)","(7.5, 8.6, 8.581818181818182)","(6.0, 7.8, 7.650292397660818)","(21.0, 32.0, 31.076923076923077)","(51.0, 95.0, 90.0)","(21.0, 25.0, 24.418181818181818)","(21.0, 32.0, 30.514285714285712)","(10.0, 19.5, 18.86842105263158)","(5.0, 6.0, 5.9261410788381745)","(2.6, 2.98, 2.97453125)","(61.0, 130.0, 122.85714285714286)"
12-01-2023 18:08:41.527096,"(12.0, 15.5, 14.96808510638298)","(81.0, 150.0, 144.59459459459458)","(7.5, 8.6, 8.632558139534884)","(6.0, 7.8, 7.655367231638418)","(21.0, 32.0, 31.333333333333332)","(51.0, 95.0, 90.0)","(21.0, 25.0, 24.347826086956523)","(21.0, 32.0, 30.514285714285712)","(10.0, 19.0, 16.56)","(5.0, 6.0, 5.9261410788381745)","(2.6, 2.98, 2.975245901639344)","(61.0, 130.0, 122.85714285714286)"
12-01-2023 18:08:43.170178,"(12.0, 15.5, 14.704545454545455)","(81.0, 150.0, 144.59459459459458)","(7.5, 8.8, 8.632558139534884)","(6.0, 7.8, 7.563876651982379)","(21.0, 32.0, 31.5)","(51.0, 95.0, 90.0)","(21.0, 25.0, 24.370689655172413)","(21.0, 32.0, 30.514285714285712)","(10.0, 18.0, 16.666666666666668)","(5.0, 6.0, 6.089502762430939)","(2.6, 3.0, 2.9834782608695654)","(61.0, 130.0, 122.85714285714286)"
12-01-2023 18:08:44.821584,"(12.0, 15.0, 14.704545454545455)","(81.0, 150.0, 144.59459459459458)","(7.5, 8.8, 8.632558139534884)","(6.0, 7.8, 7.337931034482759)","(21.0, 32.0, 31.575757575757574)","(51.0, 95.0, 90.0)","(21.0, 25.0, 24.349056603773583)","(21.0, 32.0, 30.555555555555557)","(10.0, 17.0, 15.902439024390244)","(5.0, 6.2, 6.491139240506329)","(2.6, 3.0, 2.984028776978417)","(61.0, 130.0, 122.85714285714286)"
12-01-2023 18:08:46.475351,"(12.0, 15.0, 14.704545454545455)","(81.0, 150.0, 144.59459459459458)","(7.5, 8.8, 8.632558139534884)","(6.0, 7.4, 7.305454545454546)","(21.0, 32.0, 31.575757575757574)","(51.0, 95.0, 90.0)","(21.0, 25.0, 24.583333333333332)","(21.0, 32.0, 30.514285714285712)","(10.0, 16.0, 15.453488372093023)","(5.0, 6.6, 6.536708860759494)","(2.6, 3.0, 2.984028776978417)","(61.0, 130.0, 122.85714285714286)"
12-01-2023 18:08:48.135396,"(12.0, 15.0, 14.704545454545455)","(81.0, 150.0, 144.59459459459458)","(7.5, 8.8, 8.352380952380953)","(6.0, 7.4, 7.265217391304348)","(21.0, 32.0, 31.517241379310345)","(51.0, 95.0, 90.0)","(21.0, 25.0, 24.5625)","(21.0, 32.0, 30.514285714285712)","(10.0, 15.5, 15.453488372093023)","(5.0, 6.6, 6.621276595744681)","(2.6, 3.0, 2.984028776978417)","(61.0, 130.0, 122.85714285714286)"
12-01-2023 18:08:49.828021,"(12.0, 15.0, 14.681818181818182)","(81.0, 150.0, 144.59459459459458)","(7.5, 8.4, 8.354545454545455)","(6.0, 7.4, 7.313888888888889)","(21.0, 32.0, 30.17391304347826)","(51.0, 95.0, 90.0)","(21.0, 25.0, 24.5625)","(21.0, 32.0, 30.514285714285712)","(10.0, 15.5, 15.8)","(5.0, 6.8, 6.700787401574803)","(2.6, 3.0, 2.984892086330935)","(61.0, 130.0, 122.85714285714286)"
12-01-2023 18:08:51.640411,"(12.0, 15.0, 14.666666666666666)","(81.0, 150.0, 144.59459459459458)","(7.5, 8.4, 8.354545454545455)","(6.0, 7.4, 7.304615384615385)","(21.0, 32.0, 30.210526315789473)","(51.0, 95.0, 90.0)","(21.0, 25.0, 24.48913043478261)","(21.0, 32.0, 30.514285714285712)","(10.0, 16.0, 15.8)","(5.0, 6.8, 6.712280701754386)","(2.6, 3.0, 2.9846896551724136)","(61.0, 130.0, 122.85714285714286)"
12-01-2023 18:08:53.720850,"(12.0, 15.0, 14.490384615384615)","(91.0, 150.0, 143.5483870967742)","(7.5, 8.4, 8.341176470588236)","(6.0, 7.4, 7.313888888888889)","(21.0, 32.0, 30.24137931034483)","(51.0, 95.0, 90.0)","(21.0, 25.0, 24.48913043478261)","(21.0, 36.0, 34.666666666666664)","(10.0, 16.0, 15.816326530612244)","(5.0, 6.8, 6.708474576271186)","(2.6, 3.0, 2.9725925925925925)","(61.0, 130.0, 122.85714285714286)"
12-01-2023 18:08:55.531206,"(12.0, 14.5, 14.504950495049505)","(91.0, 150.0, 143.5483870967742)","(7.5, 8.4, 8.341176470588236)","(6.0, 7.4, 7.313888888888889)","(21.0, 32.0, 30.09090909090909)","(51.0, 95.0, 92.22222222222223)","(21.0, 25.0, 24.534653465346533)","(21.0, 36.0, 36.57142857142857)","(10.0, 16.0, 15.816326530612244)","(5.0, 6.8, 6.712280701754386)","(2.6, 2.98, 2.9686567164179105)","(61.0, 130.0, 122.85714285714286)"
12-01-2023 18:08:57.285380,"(12.0, 15.0, 14.654411764705882)","(91.0, 150.0, 143.5483870967742)","(7.5, 8.4, 8.36551724137931)","(6.0, 7.4, 7.313888888888889)","(21.0, 32.0, 30.09090909090909)","(51.0, 95.0, 83.33333333333333)","(21.0, 25.0, 24.534653465346533)","(21.0, 38.0, 36.48275862068966)","(10.0, 16.0, 15.816326530612244)","(5.0, 6.8, 6.704918032786885)","(2.6, 2.98, 2.95679012345679)","(61.0, 130.0, 122.85714285714286)"
12-01-2023 18:08:58.864830,"(12.0, 15.0, 14.654411764705882)","(91.0, 150.0, 143.5483870967742)","(7.5, 8.6, 8.343396226415093)","(6.0, 7.4, 7.313888888888889)","(21.0, 32.0, 30.076923076923077)","(51.0, 95.0, 83.33333333333333)","(21.0, 25.0, 24.534653465346533)","(21.0, 38.0, 36.48275862068966)","(10.0, 16.0, 15.816326530612244)","(5.0, 6.8, 6.707563025210084)","(2.6, 2.98, 2.95679012345679)","(61.0, 130.0, 122.85714285714286)"
12-01-2023 18:09:00.533394,"(12.0, 15.0, 14.654411764705882)","(91.0, 150.0, 144.44444444444446)","(7.5, 8.6, 8.388235294117646)","(6.0, 7.4, 7.313888888888889)","(21.0, 32.0, 30.076923076923077)","(51.0, 95.0, 83.33333333333333)","(21.0, 25.0, 24.534653465346533)","(21.0, 38.0, 36.48275862068966)","(10.0, 16.0, 15.590909090909092)","(5.0, 6.8, 6.715315315315315)","(2.6, 2.94, 2.939322033898305)","(61.0, 130.0, 122.85714285714286)"
12-01-2023 18:09:02.208618,"(12.0, 15.0, 14.783783783783784)","(91.0, 150.0, 144.44444444444446)","(7.5, 8.6, 8.36551724137931)","(6.0, 7.4, 7.313888888888889)","(21.0, 32.0, 30.076923076923077)","(51.0, 95.0, 83.33333333333333)","(21.0, 25.0, 24.520408163265305)","(21.0, 38.0, 36.48275862068966)","(10.0, 16.0, 15.75)","(5.0, 6.8, 6.692156862745097)","(2.6, 2.98, 2.957826086956522)","(61.0, 130.0, 122.85714285714286)"
12-01-2023 18:09:03.772693,"(12.0, 15.0, 15.7)","(91.0, 150.0, 144.44444444444446)","(7.5, 8.6, 8.36551724137931)","(6.0, 7.4, 7.313888888888889)","(21.0, 32.0, 30.076923076923077)","(51.0, 95.0, 69.16666666666667)","(21.0, 25.0, 24.50526315789474)","(21.0, 38.0, 36.48275862068966)","(10.0, 16.0, 15.75)","(5.0, 6.8, 6.673563218390805)","(2.6, 2.98, 2.957826086956522)","(61.0, 130.0, 122.85714285714286)"
12-01-2023 18:09:05.384138,"(12.0, 16.0, 15.7)","(91.0, 150.0, 144.44444444444446)","(7.5, 8.6, 8.244549763033175)","(6.0, 7.4, 7.307462686567164)","(21.0, 32.0, 29.27777777777778)","(51.0, 70.0, 76.53846153846153)","(21.0, 25.0, 24.623376623376622)","(21.0, 38.0, 34.93333333333333)","(10.0, 16.0, 15.7)","(5.0, 6.8, 6.682978723404255)","(2.6, 2.98, 2.985576923076923)","(61.0, 130.0, 125.83333333333333)"
12-01-2023 18:09:06.960796,"(12.0, 16.0, 15.727272727272727)","(91.0, 150.0, 144.44444444444446)","(7.5, 8.4, 8.244549763033175)","(6.0, 7.4, 7.307462686567164)","(21.0, 30.0, 29.27777777777778)","(51.0, 95.0, 77.5)","(21.0, 25.0, 24.623376623376622)","(21.0, 36.0, 34.8936170212766)","(10.0, 16.0, 15.7)","(5.0, 6.8, 6.682978723404255)","(2.6, 3.0, 2.9835772357723576)","(61.0, 130.0, 125.83333333333333)"
12-01-2023 18:09:08.502075,"(12.0, 16.0, 15.727272727272727)","(91.0, 150.0, 144.44444444444446)","(7.5, 8.4, 8.244549763033175)","(6.0, 7.4, 7.307462686567164)","(21.0, 30.0, 29.27777777777778)","(51.0, 95.0, 77.5)","(21.0, 25.0, 24.623376623376622)","(21.0, 36.0, 34.8936170212766)","(10.0, 16.0, 15.7)","(5.0, 6.8, 6.682978723404255)","(2.6, 3.0, 2.9833846153846153)","(61.0, 130.0, 125.83333333333333)"
12-01-2023 18:09:10.103954,"(12.0, 16.0, 15.727272727272727)","(91.0, 150.0, 144.44444444444446)","(7.5, 8.4, 8.174626865671641)","(6.0, 7.4, 7.313888888888889)","(21.0, 30.0, 29.27777777777778)","(51.0, 90.0, 77.5)","(21.0, 25.0, 24.623376623376622)","(21.0, 36.0, 34.8936170212766)","(10.0, 16.0, 15.7)","(5.0, 6.8, 6.682978723404255)","(2.6, 3.0, 2.9833846153846153)","(61.0, 130.0, 125.83333333333333)"
12-01-2023 18:09:11.660444,"(12.0, 16.0, 15.76)","(91.0, 150.0, 144.44444444444446)","(7.5, 8.2, 8.174626865671641)","(6.0, 7.4, 7.313888888888889)","(21.0, 30.0, 29.27777777777778)","(51.0, 85.0, 74.0909090909091)","(21.0, 25.0, 24.623376623376622)","(21.0, 36.0, 34.8936170212766)","(10.0, 16.0, 15.7)","(5.0, 6.8, 6.6690476190476184)","(2.6, 3.0, 2.980909090909091)","(61.0, 130.0, 125.83333333333333)"
12-01-2023 18:09:13.201463,"(12.0, 16.0, 15.76)","(91.0, 150.0, 144.44444444444446)","(7.5, 8.2, 8.176223776223775)","(6.0, 7.4, 7.323456790123457)","(21.0, 30.0, 29.37037037037037)","(51.0, 85.0, 70.0)","(21.0, 25.0, 24.623376623376622)","(21.0, 36.0, 34.76190476190476)","(10.0, 16.0, 15.75)","(5.0, 6.8, 6.56039603960396)","(2.6, 3.0, 2.9658241758241757)","(61.0, 130.0, 105.0)"
12-01-2023 18:09:14.813086,"(12.0, 16.5, 15.867647058823529)","(101.0, 150.0, 144.59459459459458)","(7.5, 8.2, 8.217391304347826)","(6.0, 7.4, 7.335135135135135)","(21.0, 30.0, 29.458333333333332)","(61.0, 85.0, 70.0)","(21.0, 25.0, 24.585714285714285)","(21.0, 36.0, 34.76190476190476)","(10.0, 16.0, 15.823529411764707)","(5.0, 6.6, 6.552459016393443)","(2.6, 2.96, 2.9517910447761193)","(71.0, 130.0, 112.0)"
12-01-2023 18:09:16.332148,"(12.0, 16.0, 16.142857142857142)","(101.0, 150.0, 144.59459459459458)","(7.5, 8.4, 8.243956043956043)","(6.0, 7.4, 7.465753424657534)","(21.0, 30.0, 29.31578947368421)","(61.0, 85.0, 70.0)","(21.0, 25.0, 24.420454545454547)","(21.0, 36.0, 34.76190476190476)","(10.0, 16.0, 13.844827586206897)","(5.0, 6.6, 6.5452830188679245)","(2.6, 2.96, 2.9494949494949494)","(71.0, 130.0, 110.71428571428571)"
12-01-2023 18:09:17.873794,"(12.0, 17.5, 16.6875)","(101.0, 150.0, 144.59459459459458)","(7.5, 8.4, 8.23076923076923)","(6.0, 7.6, 7.859016393442623)","(21.0, 30.0, 29.31578947368421)","(61.0, 85.0, 70.0)","(21.0, 25.0, 24.420454545454547)","(21.0, 36.0, 34.888888888888886)","(10.0, 14.5, 13.681818181818182)","(5.0, 6.6, 6.534090909090909)","(2.6, 2.96, 2.935488721804511)","(71.0, 130.0, 113.63636363636364)"
12-01-2023 18:09:19.492340,"(12.0, 17.0, 16.65)","(101.0, 150.0, 144.59459459459458)","(7.5, 8.4, 8.243956043956043)","(6.0, 8.0, 7.913725490196079)","(21.0, 30.0, 29.071428571428573)","(61.0, 85.0, 70.0)","(21.0, 25.0, 24.420454545454547)","(21.0, 36.0, 34.888888888888886)","(10.0, 14.0, 13.533333333333333)","(5.0, 6.6, 6.534090909090909)","(2.6, 2.94, 2.935238095238095)","(71.0, 130.0, 112.0)"
12-01-2023 18:09:20.996973,"(12.0, 17.0, 16.65)","(101.0, 150.0, 144.59459459459458)","(7.5, 8.4, 8.234883720930233)","(6.0, 8.0, 8.227777777777778)","(21.0, 30.0, 29.0625)","(61.0, 85.0, 70.0)","(21.0, 25.0, 24.420454545454547)","(21.0, 36.0, 34.869565217391305)","(10.0, 14.0, 13.533333333333333)","(5.0, 6.6, 6.53)","(2.6, 2.94, 2.9100970873786407)","(71.0, 130.0, 112.0)"
12-01-2023 18:09:22.537914,"(12.0, 17.0, 16.65)","(101.0, 150.0, 144.59459459459458)","(7.5, 8.4, 8.234883720930233)","(6.0, 8.4, 8.227777777777778)","(21.0, 30.0, 28.8)","(61.0, 85.0, 70.0)","(21.0, 25.0, 24.420454545454547)","(21.0, 36.0, 34.869565217391305)","(10.0, 14.0, 13.533333333333333)","(5.0, 6.6, 6.53)","(2.6, 2.92, 2.908888888888889)","(71.0, 130.0, 112.0)"
12-01-2023 18:09:24.086659,"(12.0, 17.0, 16.65)","(101.0, 150.0, 144.59459459459458)","(7.5, 8.4, 8.234883720930233)","(6.0, 8.4, 8.227777777777778)","(21.0, 29.0, 29.0)","(61.0, 85.0, 70.9375)","(21.0, 25.0, 24.420454545454547)","(21.0, 36.0, 34.869565217391305)","(10.0, 14.0, 13.533333333333333)","(5.5, 6.6, 6.53)","(2.6, 2.92, 2.902089552238806)","(71.0, 130.0, 111.81818181818181)"
12-01-2023 18:09:25.673493,"(12.0, 17.0, 16.65)","(101.0, 150.0, 144.59459459459458)","(7.5, 8.4, 8.234883720930233)","(6.0, 8.4, 8.270588235294117)","(21.0, 30.0, 28.941176470588236)","(61.0, 85.0, 75.0)","(21.0, 25.0, 24.420454545454547)","(21.0, 36.0, 34.888888888888886)","(10.0, 14.0, 13.533333333333333)","(5.5, 6.6, 6.53)","(2.6, 2.92, 2.893207547169811)","(71.0, 130.0, 112.0)"
12-01-2023 18:09:27.179748,"(12.0, 17.0, 16.65)","(101.0, 150.0, 144.59459459459458)","(7.5, 8.4, 8.234883720930233)","(6.0, 8.4, 8.502439024390243)","(21.0, 29.0, 28.941176470588236)","(61.0, 80.0, 71.66666666666667)","(21.0, 25.0, 24.420454545454547)","(21.0, 36.0, 34.888888888888886)","(10.0, 14.0, 13.525)","(5.5, 6.6, 6.53)","(2.6, 2.9, 2.8919354838709674)","(71.0, 130.0, 112.0)"
