,Frame Drive,Perfect Feeling,Swinging George,Lazy Blaze,Mystical Jazz,Our Boy Roy,Wonderwoman Jujon,Vermont,Tactfilly Miracle
15-12-2022 14:59:35.598715,"(3.6, 5.2, 4.616666666666667)","(4.8, 7.6, 5.92)","(16.0, 28.0, 19.333333333333332)","(51.0, 260.0, 213.6)","(8.5, 16.0, 13.0)","(31.0, 48.0, 42.888888888888886)","(2.7, 3.4, 3.0700000000000003)","(6.0, 9.2, 7.449999999999999)","(21.0, 40.0, 26.0)"
15-12-2022 14:59:36.907895,"(3.6, 5.2, 4.616666666666667)","(4.8, 7.6, 5.92)","(16.0, 28.0, 19.333333333333332)","(51.0, 260.0, 213.6)","(8.5, 16.0, 13.0)","(31.0, 48.0, 42.888888888888886)","(2.7, 3.4, 3.1675)","(6.0, 9.2, 7.449999999999999)","(21.0, 40.0, 26.0)"
15-12-2022 14:59:38.246122,"(3.6, 5.2, 4.616666666666667)","(4.8, 7.6, 5.92)","(16.0, 28.0, 19.333333333333332)","(51.0, 260.0, 182.33333333333334)","(8.5, 16.0, 13.0)","(31.0, 48.0, 42.888888888888886)","(2.7, 3.4, 3.1675)","(6.0, 9.2, 7.449999999999999)","(21.0, 40.0, 26.0)"
15-12-2022 14:59:39.571239,"(3.6, 5.2, 4.616666666666667)","(4.8, 7.6, 5.92)","(16.0, 28.0, 19.333333333333332)","(51.0, 260.0, 81.66666666666666)","(8.5, 16.0, 13.0)","(31.0, 48.0, 42.888888888888886)","(2.7, 3.4, 3.065)","(6.0, 9.2, 7.449999999999999)","(21.0, 40.0, 26.0)"
15-12-2022 14:59:40.894204,"(3.5, 5.2, 4.616666666666667)","(4.8, 7.6, 5.92)","(16.0, 28.0, 19.333333333333332)","(31.0, 150.0, 81.66666666666666)","(8.5, 16.0, 13.0)","(31.0, 48.0, 41.0)","(2.7, 3.35, 3.065)","(6.0, 9.2, 7.449999999999999)","(21.0, 40.0, 34.0)"
15-12-2022 14:59:42.143115,"(3.5, 5.2, 4.616666666666667)","(4.8, 7.6, 5.92)","(16.0, 28.0, 19.333333333333332)","(31.0, 150.0, 81.66666666666666)","(8.5, 16.0, 13.0)","(31.0, 48.0, 41.0)","(2.7, 3.35, 3.065)","(6.0, 9.2, 7.449999999999999)","(21.0, 40.0, 34.0)"
15-12-2022 14:59:43.364697,"(3.5, 5.2, 4.616666666666667)","(4.8, 7.6, 5.92)","(16.0, 28.0, 19.333333333333332)","(31.0, 150.0, 81.66666666666666)","(8.5, 16.0, 13.0)","(31.0, 48.0, 41.0)","(2.7, 3.35, 3.065)","(6.0, 9.2, 7.449999999999999)","(21.0, 40.0, 34.0)"
15-12-2022 14:59:44.631539,"(3.5, 5.2, 4.616666666666667)","(4.8, 7.6, 5.92)","(16.0, 28.0, 19.333333333333332)","(31.0, 150.0, 81.66666666666666)","(8.5, 16.0, 13.0)","(31.0, 48.0, 41.0)","(2.7, 3.35, 3.065)","(6.0, 9.2, 7.449999999999999)","(21.0, 40.0, 34.0)"
15-12-2022 14:59:45.958621,"(3.5, 5.2, 4.616666666666667)","(4.8, 7.6, 5.92)","(16.0, 28.0, 19.333333333333332)","(31.0, 150.0, 81.66666666666666)","(8.5, 16.0, 13.0)","(31.0, 48.0, 41.0)","(2.7, 3.35, 3.065)","(6.0, 9.2, 7.449999999999999)","(21.0, 40.0, 34.0)"
15-12-2022 14:59:47.286321,"(3.5, 5.2, 4.616666666666667)","(4.8, 7.6, 5.92)","(16.0, 28.0, 19.333333333333332)","(31.0, 150.0, 81.66666666666666)","(8.5, 16.0, 13.0)","(31.0, 48.0, 41.0)","(2.7, 3.35, 3.065)","(6.0, 9.2, 7.449999999999999)","(21.0, 40.0, 34.0)"
15-12-2022 14:59:48.684126,"(3.5, 5.2, 4.616666666666667)","(4.8, 7.6, 5.92)","(16.0, 28.0, 19.333333333333332)","(31.0, 150.0, 72.66666666666666)","(8.5, 16.0, 13.0)","(31.0, 48.0, 41.0)","(2.7, 3.35, 3.065)","(6.0, 9.2, 7.449999999999999)","(21.0, 40.0, 34.0)"
15-12-2022 14:59:49.945557,"(3.5, 5.2, 4.616666666666667)","(4.8, 7.6, 5.92)","(16.0, 28.0, 19.333333333333332)","(31.0, 150.0, 72.66666666666666)","(8.5, 16.0, 13.0)","(31.0, 48.0, 41.0)","(2.7, 3.35, 3.065)","(6.0, 9.2, 7.449999999999999)","(21.0, 40.0, 34.0)"
15-12-2022 14:59:51.128432,"(3.5, 5.2, 4.616666666666667)","(4.8, 7.6, 5.92)","(16.0, 28.0, 19.333333333333332)","(31.0, 150.0, 72.66666666666666)","(8.5, 16.0, 13.0)","(31.0, 48.0, 41.0)","(2.7, 3.35, 3.065)","(6.0, 9.2, 7.449999999999999)","(21.0, 40.0, 34.0)"
15-12-2022 14:59:52.326390,"(3.5, 5.2, 4.616666666666667)","(4.8, 7.6, 5.92)","(16.0, 28.0, 19.333333333333332)","(31.0, 150.0, 72.66666666666666)","(8.5, 16.0, 13.0)","(31.0, 48.0, 41.0)","(2.7, 3.35, 3.065)","(6.0, 9.2, 7.449999999999999)","(21.0, 40.0, 34.0)"
15-12-2022 14:59:53.503535,"(3.5, 5.2, 4.616666666666667)","(4.8, 7.6, 5.92)","(16.0, 28.0, 19.333333333333332)","(31.0, 150.0, 72.66666666666666)","(8.5, 16.0, 13.0)","(31.0, 48.0, 41.0)","(2.7, 3.35, 3.065)","(6.0, 9.2, 7.449999999999999)","(21.0, 40.0, 34.0)"
15-12-2022 14:59:54.722592,"(3.5, 5.2, 4.616666666666667)","(4.8, 7.6, 5.92)","(16.0, 28.0, 19.333333333333332)","(31.0, 150.0, 72.66666666666666)","(8.5, 16.0, 13.0)","(31.0, 48.0, 41.0)","(2.7, 3.35, 3.065)","(6.0, 9.2, 7.449999999999999)","(21.0, 40.0, 34.0)"
15-12-2022 14:59:55.978868,"(3.5, 5.2, 4.616666666666667)","(4.8, 7.6, 5.92)","(16.0, 28.0, 19.333333333333332)","(31.0, 150.0, 72.66666666666666)","(8.5, 16.0, 13.0)","(31.0, 48.0, 41.0)","(2.7, 3.35, 3.065)","(6.0, 9.2, 7.449999999999999)","(21.0, 40.0, 34.0)"
15-12-2022 14:59:57.207002,"(3.5, 5.2, 4.616666666666667)","(4.8, 7.6, 5.92)","(16.0, 28.0, 19.333333333333332)","(31.0, 150.0, 72.66666666666666)","(8.5, 16.0, 13.0)","(31.0, 48.0, 41.0)","(2.7, 3.35, 3.065)","(6.0, 9.2, 7.449999999999999)","(21.0, 40.0, 34.0)"
15-12-2022 14:59:58.525444,"(3.5, 5.2, 4.616666666666667)","(4.8, 7.6, 5.92)","(16.0, 28.0, 19.333333333333332)","(31.0, 150.0, 72.66666666666666)","(8.5, 16.0, 13.0)","(31.0, 48.0, 41.0)","(2.7, 3.35, 3.065)","(6.0, 9.2, 7.449999999999999)","(21.0, 40.0, 34.0)"
15-12-2022 14:59:59.717704,"(3.5, 5.2, 4.616666666666667)","(4.8, 7.6, 5.92)","(16.0, 28.0, 19.333333333333332)","(31.0, 150.0, 72.66666666666666)","(8.5, 16.0, 13.0)","(31.0, 48.0, 41.0)","(2.7, 3.35, 3.065)","(6.0, 9.2, 7.449999999999999)","(21.0, 40.0, 34.0)"
15-12-2022 15:00:00.867871,"(3.5, 5.2, 4.616666666666667)","(4.8, 7.6, 5.92)","(16.0, 28.0, 19.333333333333332)","(31.0, 150.0, 72.66666666666666)","(8.5, 16.0, 13.0)","(31.0, 48.0, 41.0)","(2.7, 3.35, 3.065)","(6.0, 9.2, 7.449999999999999)","(21.0, 40.0, 34.0)"
15-12-2022 15:00:02.024977,"(3.5, 5.2, 4.616666666666667)","(4.8, 7.6, 5.92)","(16.0, 28.0, 19.333333333333332)","(31.0, 150.0, 72.66666666666666)","(8.5, 16.0, 13.0)","(31.0, 48.0, 41.0)","(2.7, 3.35, 3.065)","(6.0, 9.2, 7.449999999999999)","(21.0, 40.0, 34.0)"
15-12-2022 15:00:03.177822,"(3.5, 5.2, 4.616666666666667)","(4.8, 7.6, 5.92)","(16.0, 28.0, 19.333333333333332)","(31.0, 150.0, 72.66666666666666)","(8.5, 16.0, 13.0)","(31.0, 48.0, 41.0)","(2.7, 3.35, 3.065)","(6.0, 9.2, 8.35)","(21.0, 40.0, 34.0)"
15-12-2022 15:00:04.434612,"(3.5, 5.2, 4.616666666666667)","(4.8, 7.6, 5.92)","(16.0, 28.0, 19.333333333333332)","(31.0, 150.0, 72.66666666666666)","(8.5, 16.0, 13.0)","(31.0, 48.0, 41.0)","(2.7, 3.35, 3.065)","(6.0, 9.2, 8.35)","(21.0, 40.0, 34.0)"
15-12-2022 15:00:05.632824,"(3.6, 5.2, 4.616666666666667)","(4.8, 7.6, 5.92)","(16.0, 28.0, 19.333333333333332)","(31.0, 150.0, 72.66666666666666)","(8.5, 16.0, 13.0)","(31.0, 48.0, 41.0)","(2.7, 3.35, 3.399404761904762)","(6.0, 9.2, 8.35)","(21.0, 40.0, 34.0)"
15-12-2022 15:00:06.795725,"(3.6, 5.2, 4.616666666666667)","(4.8, 7.6, 5.92)","(16.0, 28.0, 19.333333333333332)","(31.0, 150.0, 72.66666666666666)","(8.5, 16.0, 13.0)","(31.0, 48.0, 41.0)","(2.7, 3.4, 3.399404761904762)","(6.0, 9.2, 8.1)","(21.0, 40.0, 34.0)"
15-12-2022 15:00:07.981523,"(3.6, 5.2, 4.633333333333334)","(4.8, 7.6, 6.76)","(16.0, 28.0, 19.333333333333332)","(31.0, 150.0, 72.66666666666666)","(8.5, 16.0, 13.0)","(31.0, 48.0, 41.0)","(2.7, 3.4, 3.399404761904762)","(6.0, 9.2, 8.1)","(21.0, 40.0, 34.0)"
15-12-2022 15:00:09.151906,"(3.6, 5.2, 4.633333333333334)","(4.8, 7.6, 6.76)","(16.0, 28.0, 19.333333333333332)","(31.0, 150.0, 72.66666666666666)","(8.5, 16.0, 13.0)","(31.0, 48.0, 41.0)","(2.7, 3.4, 3.399404761904762)","(6.0, 9.2, 8.1)","(21.0, 40.0, 34.0)"
15-12-2022 15:00:10.373817,"(3.6, 5.2, 4.633333333333334)","(4.8, 7.6, 6.76)","(16.0, 28.0, 19.333333333333332)","(31.0, 150.0, 72.66666666666666)","(8.5, 16.0, 13.0)","(31.0, 48.0, 41.0)","(2.7, 3.4, 3.399404761904762)","(6.0, 9.2, 8.1)","(21.0, 40.0, 34.0)"
15-12-2022 15:00:11.625041,"(3.6, 5.2, 4.633333333333334)","(4.8, 7.6, 6.76)","(16.0, 28.0, 19.333333333333332)","(31.0, 150.0, 72.66666666666666)","(8.5, 16.0, 13.0)","(31.0, 48.0, 41.0)","(2.7, 3.4, 3.3991803278688524)","(6.0, 9.2, 8.1)","(21.0, 40.0, 34.0)"
15-12-2022 15:00:12.932776,"(3.6, 5.7, 5.543283582089552)","(4.8, 7.6, 6.789999999999999)","(16.0, 28.0, 19.333333333333332)","(31.0, 150.0, 72.66666666666666)","(8.5, 16.0, 13.0)","(31.0, 48.0, 41.0)","(2.7, 3.4, 3.4313333333333333)","(6.0, 9.2, 7.279999999999999)","(21.0, 40.0, 34.0)"
15-12-2022 15:00:14.270699,"(3.6, 5.7, 5.543283582089552)","(4.8, 7.4, 6.811764705882354)","(16.0, 28.0, 19.333333333333332)","(31.0, 150.0, 69.6923076923077)","(8.5, 16.0, 12.0625)","(31.0, 48.0, 41.0)","(2.7, 3.45, 3.4313333333333333)","(6.0, 9.2, 7.279999999999999)","(21.0, 40.0, 34.0)"
15-12-2022 15:00:15.548179,"(3.6, 5.6, 5.553846153846154)","(4.8, 7.4, 6.705555555555556)","(16.0, 28.0, 19.333333333333332)","(31.0, 150.0, 69.6923076923077)","(8.5, 16.0, 12.0625)","(31.0, 48.0, 41.0)","(2.7, 3.45, 3.4313333333333333)","(6.0, 9.2, 7.279999999999999)","(21.0, 40.0, 34.0)"
15-12-2022 15:00:16.750568,"(3.6, 5.6, 5.553846153846154)","(4.8, 7.2, 6.1)","(16.0, 28.0, 24.75)","(31.0, 140.0, 104.66666666666667)","(8.5, 16.0, 12.4)","(31.0, 48.0, 41.0)","(2.7, 3.45, 3.4313333333333333)","(6.0, 9.2, 7.279999999999999)","(21.0, 40.0, 34.0)"
15-12-2022 15:00:17.985430,"(3.6, 5.8, 5.578082191780822)","(4.8, 7.2, 6.43)","(16.0, 28.0, 24.75)","(31.0, 140.0, 110.28571428571429)","(8.5, 16.0, 12.4)","(31.0, 48.0, 41.0)","(2.7, 3.45, 3.4313333333333333)","(6.0, 9.2, 7.279999999999999)","(21.0, 40.0, 34.0)"
15-12-2022 15:00:19.118610,"(3.6, 5.8, 5.578082191780822)","(4.8, 7.2, 6.43)","(16.0, 28.0, 24.75)","(31.0, 140.0, 110.28571428571429)","(8.5, 16.0, 12.4)","(31.0, 48.0, 41.0)","(2.7, 3.45, 3.356666666666667)","(6.0, 9.2, 6.5)","(21.0, 40.0, 34.0)"
15-12-2022 15:00:20.338236,"(3.6, 5.7, 5.34375)","(4.8, 7.2, 6.069230769230769)","(16.0, 28.0, 24.75)","(31.0, 140.0, 110.28571428571429)","(8.5, 16.0, 12.4)","(31.0, 48.0, 41.0)","(2.7, 3.45, 3.356666666666667)","(6.0, 9.0, 6.8)","(21.0, 40.0, 34.0)"
15-12-2022 15:00:21.590665,"(3.6, 5.6, 5.35)","(4.8, 7.2, 6.069230769230769)","(16.0, 28.0, 24.75)","(31.0, 140.0, 110.28571428571429)","(8.5, 16.0, 12.4)","(31.0, 48.0, 41.0)","(2.7, 3.45, 3.356666666666667)","(6.0, 8.8, 7.2)","(21.0, 40.0, 34.0)"
15-12-2022 15:00:22.779395,"(3.6, 5.5, 5.13)","(4.8, 7.2, 6.069230769230769)","(16.0, 28.0, 24.75)","(31.0, 140.0, 110.28571428571429)","(8.5, 16.0, 12.4)","(31.0, 48.0, 41.0)","(2.7, 3.45, 3.356666666666667)","(6.0, 8.4, 7.2)","(21.0, 40.0, 34.0)"
15-12-2022 15:00:24.042156,"(3.6, 5.5, 5.275)","(4.8, 7.2, 6.069230769230769)","(16.0, 28.0, 24.75)","(31.0, 140.0, 110.28571428571429)","(8.5, 16.0, 12.4)","(31.0, 48.0, 41.0)","(2.7, 3.45, 3.36)","(6.0, 8.4, 6.88)","(21.0, 40.0, 34.0)"
15-12-2022 15:00:25.211684,"(3.6, 5.4, 5.1875)","(4.8, 7.2, 6.069230769230769)","(16.0, 28.0, 23.833333333333336)","(31.0, 140.0, 110.28571428571429)","(8.5, 16.0, 12.4)","(31.0, 48.0, 41.0)","(2.7, 3.5, 3.36)","(6.0, 8.2, 6.88)","(21.0, 40.0, 34.0)"
15-12-2022 15:00:26.368590,"(3.6, 5.4, 5.1875)","(4.8, 7.2, 6.069230769230769)","(16.0, 28.0, 23.833333333333336)","(31.0, 140.0, 110.28571428571429)","(8.5, 16.0, 12.4)","(31.0, 48.0, 41.0)","(2.7, 3.5, 3.36)","(6.0, 8.2, 7.1)","(21.0, 40.0, 26.333333333333332)"
15-12-2022 15:00:27.546083,"(3.6, 5.4, 5.186666666666667)","(4.8, 7.2, 5.45)","(16.0, 28.0, 23.833333333333336)","(31.0, 140.0, 110.28571428571429)","(8.5, 16.0, 12.4)","(31.0, 48.0, 41.0)","(2.7, 3.5, 3.36)","(6.0, 8.2, 7.1)","(21.0, 40.0, 26.333333333333332)"
15-12-2022 15:00:28.744271,"(3.6, 5.4, 5.2)","(4.8, 7.2, 5.45)","(16.0, 28.0, 24.57142857142857)","(31.0, 140.0, 110.28571428571429)","(8.5, 16.0, 12.4)","(31.0, 48.0, 41.0)","(2.7, 3.5, 3.3633333333333333)","(6.0, 8.2, 7.1)","(21.0, 40.0, 26.333333333333332)"
15-12-2022 15:00:29.976788,"(3.6, 5.4, 5.2)","(4.8, 7.2, 5.45)","(16.0, 28.0, 24.57142857142857)","(31.0, 140.0, 110.28571428571429)","(8.5, 16.0, 12.4)","(31.0, 48.0, 41.0)","(2.7, 3.55, 3.4)","(6.0, 8.2, 7.1)","(21.0, 40.0, 26.333333333333332)"
15-12-2022 15:00:31.130667,"(3.6, 5.4, 4.872727272727273)","(4.8, 7.2, 5.45)","(16.0, 28.0, 24.57142857142857)","(31.0, 140.0, 110.28571428571429)","(8.5, 16.0, 12.4)","(31.0, 48.0, 41.0)","(2.7, 3.5, 3.4)","(6.0, 8.2, 7.1)","(21.0, 40.0, 26.333333333333332)"
15-12-2022 15:00:32.262136,"(3.6, 5.4, 5.070588235294118)","(4.8, 7.2, 5.45)","(16.0, 28.0, 24.57142857142857)","(31.0, 140.0, 110.28571428571429)","(8.5, 16.0, 12.4)","(31.0, 48.0, 41.0)","(2.7, 3.5, 3.4)","(6.0, 8.2, 7.1)","(21.0, 40.0, 26.333333333333332)"
15-12-2022 15:00:33.457883,"(3.6, 5.4, 5.070588235294118)","(4.8, 7.2, 5.45)","(16.0, 28.0, 24.57142857142857)","(31.0, 140.0, 110.28571428571429)","(8.5, 16.0, 12.4)","(31.0, 48.0, 41.0)","(2.7, 3.5, 3.3583333333333334)","(6.0, 8.2, 7.1)","(21.0, 40.0, 26.333333333333332)"
15-12-2022 15:00:34.598656,"(3.6, 5.4, 5.070588235294118)","(4.8, 7.2, 5.45)","(16.0, 28.0, 24.57142857142857)","(31.0, 140.0, 110.28571428571429)","(8.5, 16.0, 12.4)","(31.0, 48.0, 41.0)","(2.7, 3.45, 3.3583333333333334)","(6.0, 8.2, 7.1)","(21.0, 40.0, 26.333333333333332)"
15-12-2022 15:00:35.770136,"(3.6, 5.4, 5.213333333333334)","(4.8, 7.2, 5.45)","(16.0, 28.0, 24.57142857142857)","(31.0, 140.0, 110.28571428571429)","(8.5, 16.0, 12.4)","(31.0, 48.0, 41.0)","(2.7, 3.45, 3.3583333333333334)","(6.0, 8.2, 7.1)","(21.0, 40.0, 26.333333333333332)"
15-12-2022 15:00:37.049904,"(3.6, 5.4, 5.228571428571429)","(4.8, 7.2, 5.45)","(16.0, 28.0, 24.57142857142857)","(31.0, 140.0, 110.28571428571429)","(8.5, 16.0, 12.4)","(31.0, 48.0, 41.0)","(2.7, 3.45, 3.3583333333333334)","(6.0, 8.2, 7.449999999999999)","(21.0, 40.0, 26.333333333333332)"
15-12-2022 15:00:38.688309,"(3.6, 5.5, 5.066666666666666)","(4.8, 7.2, 6.325)","(16.0, 28.0, 24.57142857142857)","(31.0, 140.0, 110.28571428571429)","(8.5, 16.0, 12.4)","(31.0, 48.0, 41.0)","(2.7, 3.45, 3.3583333333333334)","(6.0, 8.2, 7.449999999999999)","(21.0, 40.0, 26.333333333333332)"
15-12-2022 15:00:40.116680,"(3.6, 5.3, 4.933333333333334)","(4.8, 7.2, 6.325)","(16.0, 28.0, 24.57142857142857)","(31.0, 140.0, 110.28571428571429)","(8.5, 16.0, 12.4)","(31.0, 48.0, 41.0)","(2.7, 3.45, 3.3583333333333334)","(6.0, 8.2, 7.449999999999999)","(21.0, 40.0, 26.333333333333332)"
15-12-2022 15:00:41.595406,"(3.6, 5.3, 4.933333333333334)","(4.8, 7.2, 6.325)","(16.0, 28.0, 19.666666666666668)","(31.0, 140.0, 110.28571428571429)","(8.5, 16.0, 12.4)","(31.0, 48.0, 41.0)","(2.7, 3.45, 3.3666666666666667)","(6.0, 8.2, 7.449999999999999)","(21.0, 40.0, 26.333333333333332)"
15-12-2022 15:00:42.959349,"(3.6, 5.3, 4.933333333333334)","(4.8, 7.2, 6.325)","(16.0, 28.0, 19.666666666666668)","(31.0, 140.0, 110.28571428571429)","(8.5, 16.0, 12.4)","(31.0, 48.0, 41.0)","(2.7, 3.45, 3.3666666666666667)","(6.0, 8.2, 7.449999999999999)","(21.0, 40.0, 26.333333333333332)"
15-12-2022 15:00:44.277124,"(3.6, 5.3, 4.933333333333334)","(4.8, 7.2, 6.325)","(16.0, 28.0, 19.666666666666668)","(31.0, 140.0, 110.28571428571429)","(8.5, 16.0, 12.4)","(31.0, 48.0, 41.0)","(2.7, 3.45, 2.8833333333333333)","(6.0, 8.2, 7.449999999999999)","(21.0, 40.0, 26.333333333333332)"
15-12-2022 15:00:45.803415,"(3.6, 5.5, 5.175)","(4.8, 7.2, 5.45)","(16.0, 28.0, 19.666666666666668)","(31.0, 140.0, 110.28571428571429)","(8.5, 16.0, 12.4)","(31.0, 48.0, 41.0)","(2.7, 3.4, 2.8266666666666667)","(6.0, 8.2, 7.449999999999999)","(21.0, 40.0, 26.333333333333332)"
15-12-2022 15:00:47.216839,"(3.6, 5.5, 5.175)","(4.8, 7.2, 5.45)","(16.0, 28.0, 19.666666666666668)","(31.0, 140.0, 110.28571428571429)","(8.5, 16.0, 12.4)","(31.0, 48.0, 41.0)","(2.7, 3.2, 2.8266666666666667)","(6.0, 8.2, 7.449999999999999)","(21.0, 40.0, 26.333333333333332)"
15-12-2022 15:00:48.673837,"(3.6, 5.5, 5.175)","(4.8, 7.2, 5.45)","(16.0, 28.0, 19.666666666666668)","(31.0, 140.0, 110.28571428571429)","(8.5, 16.0, 12.4)","(31.0, 48.0, 41.0)","(2.7, 3.2, 2.8266666666666667)","(6.0, 8.2, 7.449999999999999)","(21.0, 40.0, 26.333333333333332)"
15-12-2022 15:00:50.045129,"(3.6, 5.5, 4.92)","(4.8, 7.2, 6.325)","(16.0, 28.0, 19.666666666666668)","(31.0, 140.0, 110.28571428571429)","(8.5, 16.0, 12.4)","(31.0, 48.0, 41.0)","(2.7, 3.2, 3.1789473684210527)","(6.0, 8.2, 7.449999999999999)","(21.0, 40.0, 33.333333333333336)"
15-12-2022 15:00:51.582018,"(3.6, 5.4, 4.92)","(4.8, 7.2, 6.325)","(16.0, 28.0, 19.666666666666668)","(31.0, 140.0, 110.28571428571429)","(8.5, 16.0, 12.4)","(31.0, 48.0, 41.0)","(2.7, 3.2, 3.145714285714286)","(6.0, 8.2, 7.257142857142856)","(21.0, 40.0, 33.333333333333336)"
15-12-2022 15:00:52.878671,"(3.6, 5.4, 4.92)","(4.8, 7.2, 6.325)","(16.0, 28.0, 19.666666666666668)","(31.0, 140.0, 110.28571428571429)","(8.5, 16.0, 12.4)","(31.0, 48.0, 41.0)","(2.7, 3.2, 3.18)","(6.0, 8.2, 7.257142857142856)","(21.0, 40.0, 33.333333333333336)"
15-12-2022 15:00:54.200849,"(3.6, 5.3, 5.142857142857142)","(4.8, 7.2, 6.325)","(16.0, 28.0, 19.666666666666668)","(31.0, 140.0, 110.28571428571429)","(8.5, 16.0, 12.4)","(31.0, 48.0, 41.0)","(2.7, 3.2, 3.18)","(6.0, 8.2, 7.257142857142856)","(21.0, 40.0, 33.333333333333336)"
15-12-2022 15:00:55.580474,"(3.6, 5.3, 5.142857142857142)","(4.8, 7.2, 6.325)","(16.0, 29.0, 20.0)","(31.0, 140.0, 110.28571428571429)","(8.5, 16.0, 12.4)","(31.0, 48.0, 41.0)","(2.7, 3.2, 3.18)","(6.0, 8.2, 7.257142857142856)","(21.0, 40.0, 33.333333333333336)"
15-12-2022 15:00:56.878114,"(3.6, 5.3, 5.142857142857142)","(4.8, 7.2, 5.45)","(16.0, 29.0, 26.11111111111111)","(31.0, 140.0, 110.28571428571429)","(8.5, 16.0, 12.4)","(31.0, 48.0, 41.0)","(2.7, 3.2, 3.18)","(6.0, 8.2, 7.257142857142856)","(21.0, 40.0, 33.333333333333336)"
15-12-2022 15:00:58.182037,"(3.6, 5.3, 4.966666666666667)","(4.8, 7.2, 5.45)","(16.0, 29.0, 23.8)","(31.0, 140.0, 88.0)","(8.5, 16.0, 12.4)","(31.0, 48.0, 41.0)","(2.7, 3.2, 3.18)","(6.0, 8.2, 7.257142857142856)","(21.0, 40.0, 33.333333333333336)"
15-12-2022 15:00:59.419407,"(3.6, 5.3, 5.161538461538462)","(4.8, 7.2, 5.45)","(16.0, 29.0, 24.0)","(31.0, 120.0, 88.85714285714286)","(8.5, 16.0, 12.4)","(31.0, 48.0, 41.0)","(2.7, 3.2, 3.18)","(6.0, 8.2, 7.257142857142856)","(21.0, 40.0, 26.666666666666668)"
15-12-2022 15:01:00.663660,"(3.6, 5.3, 5.161538461538462)","(4.8, 7.2, 5.45)","(16.0, 29.0, 24.0)","(31.0, 110.0, 88.85714285714286)","(8.5, 16.0, 12.4)","(31.0, 48.0, 41.0)","(2.7, 3.2, 3.18)","(6.0, 8.2, 7.257142857142856)","(21.0, 40.0, 26.666666666666668)"
15-12-2022 15:01:01.906785,"(3.6, 5.3, 5.161538461538462)","(4.8, 7.2, 6.325)","(16.0, 29.0, 24.0)","(31.0, 110.0, 88.85714285714286)","(8.5, 16.0, 12.4)","(31.0, 48.0, 41.0)","(2.7, 3.2, 3.18)","(6.0, 8.2, 7.257142857142856)","(21.0, 40.0, 26.666666666666668)"
15-12-2022 15:01:03.160228,"(3.6, 5.3, 5.161538461538462)","(4.8, 7.2, 6.325)","(16.0, 29.0, 24.0)","(31.0, 110.0, 88.85714285714286)","(8.5, 16.0, 12.4)","(31.0, 48.0, 41.0)","(2.7, 3.2, 3.18)","(6.0, 8.2, 7.257142857142856)","(21.0, 40.0, 26.666666666666668)"
15-12-2022 15:01:04.502202,"(3.6, 5.3, 5.161538461538462)","(4.8, 7.2, 6.325)","(16.0, 29.0, 24.0)","(31.0, 110.0, 81.71428571428571)","(8.5, 16.0, 12.4)","(31.0, 48.0, 39.666666666666664)","(2.7, 3.2, 3.18)","(6.0, 8.2, 7.257142857142856)","(21.0, 40.0, 26.666666666666668)"
15-12-2022 15:01:05.798034,"(3.6, 5.3, 5.161538461538462)","(4.8, 7.2, 6.325)","(16.0, 29.0, 24.0)","(31.0, 100.0, 81.71428571428571)","(8.5, 16.0, 12.4)","(31.0, 46.0, 39.666666666666664)","(2.7, 3.2, 3.18)","(6.0, 8.2, 7.257142857142856)","(21.0, 40.0, 26.666666666666668)"
15-12-2022 15:01:07.105254,"(3.6, 5.3, 5.1923076923076925)","(4.8, 7.2, 5.45)","(16.0, 29.0, 24.0)","(31.0, 100.0, 66.5)","(8.5, 16.0, 12.4)","(31.0, 46.0, 37.2)","(2.7, 3.2, 3.18)","(6.0, 8.2, 7.257142857142856)","(21.0, 40.0, 26.666666666666668)"
15-12-2022 15:01:08.479936,"(3.6, 5.3, 5.1923076923076925)","(4.8, 7.2, 5.45)","(16.0, 29.0, 24.0)","(31.0, 95.0, 66.5)","(8.5, 16.0, 12.4)","(31.0, 44.0, 38.0)","(2.7, 3.2, 3.18)","(6.0, 8.2, 7.257142857142856)","(21.0, 40.0, 26.666666666666668)"
15-12-2022 15:01:09.839225,"(3.6, 5.3, 5.1923076923076925)","(4.8, 7.2, 5.45)","(16.0, 29.0, 24.0)","(31.0, 95.0, 66.5)","(8.5, 16.0, 12.4)","(31.0, 44.0, 41.09090909090909)","(2.7, 3.2, 3.18)","(6.0, 8.2, 7.257142857142856)","(21.0, 40.0, 26.666666666666668)"
15-12-2022 15:01:11.174443,"(3.6, 5.3, 5.1923076923076925)","(4.8, 7.2, 5.45)","(16.0, 29.0, 24.0)","(31.0, 95.0, 66.5)","(8.5, 16.0, 12.4)","(31.0, 44.0, 41.09090909090909)","(2.7, 3.2, 3.18)","(6.0, 8.2, 7.257142857142856)","(21.0, 40.0, 26.666666666666668)"
15-12-2022 15:01:12.404015,"(3.6, 5.3, 5.1923076923076925)","(4.8, 7.2, 5.45)","(16.0, 29.0, 24.0)","(31.0, 95.0, 66.5)","(8.5, 16.0, 12.4)","(31.0, 44.0, 41.09090909090909)","(2.7, 3.2, 3.18)","(6.0, 8.2, 7.257142857142856)","(21.0, 40.0, 26.666666666666668)"
